,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
1378,1378,2170,नुसख़ा,پرسخن,nusxaː,prsxn,recipe,Question,0.6666666666666666,0.6,0.1875,0.2333333333333333,3.675,0.1875,6,hard_negative,0,-11.565389,0.4339558482170105,0.6479747295379639
1379,1379,3097,हर्ष,سعادت,ɦərʂə,sʔɒdt,Joy,Happiness,1.0,0.6,0.2458333333333333,0.3,4.925,0.2458333333333333,5,synonym,0,-15.511579500000002,0.5726911425590515,0.6505607962608337
1380,1380,950,मादर,دربار,maːdər,drbɒr,mother,دربار,0.8333333333333334,0.6,0.1458333333333333,0.1833333333333333,2.5,0.1458333333333333,5,random,0,-11.703092999999999,0.4803605079650879,0.5994222164154053
1381,1381,2549,बदसूरत,بدسرشت,bədsuːrət,bdsrʃt,Unattractive,بدسرشت,0.4444444444444444,0.375,0.2630208333333333,0.296875,2.78125,0.2890625,6,hard_negative,0,-3.032038,0.5145584940910339,0.7474125027656555
1382,1382,1681,झपटना,دستگیری,d͡ʒ̤əpʈənaː,dstɡjrj,pounce,Capture,0.9090909090909092,1.0,0.1874999999999999,0.2261904761904762,3.1428571428571432,0.1874999999999999,7,synonym,0,-13.351370000000001,0.4192415773868561,0.520516574382782
1383,1383,4439,कोई नहीं,مشکوک,koiː nəɦiːn,mʃkvk,None,Suspicious,1.0,1.0,0.4921875,0.546875,5.890625,0.53125,8,synonym,0,-16.416512,0.4927687346935272,0.3201127350330353
1384,1384,2800,महत्त्वाकांक्षा करना,آرزو می کنم,məɦttvaːkaːŋkʂaː kərnaː,ɒrzv mj knm,to aspire,I wish,0.8260869565217391,0.6666666666666666,0.5081018518518517,0.5694444444444444,4.409722222222221,0.5578703703703702,19,synonym,0,-44.43168,0.3226371705532074,0.4800465703010559
1385,1385,1246,जहान,چاه‌کن,d͡ʒəɦaːn,t͡ʃɒh‌kn,world,چاه⁇ کن,0.75,0.2,0.125,0.1333333333333333,2.275,0.125,6,hard_negative,0,-10.953739,0.5246659517288208,0.6648664474487305
1386,1386,145,ईमानदार,سرراست,iːmaːndaːr,srrɒst,Honest,Straight,1.0,0.8571428571428571,0.3601190476190476,0.4404761904761904,5.339285714285714,0.375,7,synonym,0,-12.00877,0.40874335169792175,0.7794481515884399
1387,1387,2990,महताब,باحجاب,məɦtaːb,bɒhd͡ʒɒb,Mahtab,باحجاب,0.875,0.3333333333333333,0.0902777777777777,0.0902777777777777,1.1666666666666667,0.0902777777777777,6,hard_negative,0,-11.428866000000001,0.46101027727127075,0.7479082345962524
1388,1388,2670,बारूत,گاراژ,baːruːt,ɡɒrɒʒ,gunpowder,Garage,0.8571428571428571,0.2,0.1249999999999999,0.1249999999999999,1.5,0.1249999999999999,5,hard_negative,0,-6.3481874000000005,0.48048627376556396,0.786250650882721
1389,1389,606,काफ़िर,کفر,kaːfir,kfr,Kafir,Infidelity,0.5,0.4,0.3583333333333333,0.4,2.9,0.4,6,hard_negative,0,-3.9678926,0.5734988451004028,0.7776131629943848
1390,1390,1568,स्पष्टवादी,نمایشگاه,spəʂʈəvaːdiː,nmɒjʃɡɒh,candid,Exhibition,1.0,0.7,0.3104166666666667,0.3375,3.7875,0.3312499999999999,10,synonym,0,-16.283554000000002,0.42210498452186584,0.7091602087020874
1391,1391,4431,विपुल,مختلف,vipul,mxtlf,Full,Different,1.0,1.0,0.2291666666666666,0.2666666666666667,4.675,0.2291666666666666,5,synonym,0,-8.559728999999999,0.3557887375354767,0.6849672794342041
1392,1392,665,नशा,گلاب,nəʃaː,ɡlɒb,Intoxication,گلاب,1.0,1.0,0.3177083333333333,0.3645833333333333,5.15625,0.3177083333333333,4,random,0,-9.085472,0.4550224840641022,0.7431454062461853
1393,1393,3800,संग,بچاپ‌بچاپ,səŋɡə,bt͡ʃɒp‌bt͡ʃɒp,With,بچاپ‌بچاپ,1.0,0.625,0.4479166666666667,0.484375,4.15625,0.484375,9,hard_negative,0,-23.629826,0.31028488278388977,0.6219466328620911
1394,1394,4666,धृष्टता,تلنگری,d̤r̩ʂʈətaː,tlŋrj,audacity,Flip,1.0,0.8571428571428571,0.38095238095238104,0.4404761904761904,4.392857142857143,0.4166666666666667,7,synonym,0,-10.312436,0.4252720773220062,0.7371177673339844
1395,1395,1907,दारचीनी,ارکان,daːrt͡ʃiːniː,ɒrkɒn,Cinnamon,Members,0.8333333333333334,0.2857142857142857,0.3333333333333333,0.3630952380952381,2.946428571428572,0.3601190476190475,7,hard_negative,0,-11.452917,0.36298421025276184,0.6560156345367432
1396,1396,4055,पुरस्कृत,بارور,purskr̩t,bɒrvr,rewarded,Fertile,0.75,0.5714285714285714,0.3125,0.3452380952380953,2.821428571428572,0.3392857142857143,8,synonym,0,-8.346179,0.35600894689559937,0.5984145998954773
1397,1397,555,क़ालीन,آلودن,qaːliːn,ɒlvdn,carpet,الودن,0.7142857142857143,0.6,0.2416666666666666,0.2833333333333333,4.8,0.2416666666666666,6,hard_negative,0,-13.545534,0.35162559151649475,0.6474508047103882
1398,1398,562,तोपची,یمن,topt͡ʃiː,jmn,Artillery,Yemen,1.0,1.0,0.4791666666666667,0.525,5.025,0.5166666666666666,5,random,0,-8.132696000000001,0.41142144799232483,0.48318397998809814
1399,1399,89,इक़रार,جزا,iqraːr,d͡ʒzɒ,Pledge,Penalty,1.0,0.6,0.4333333333333334,0.5083333333333333,4.175,0.4875,6,random,0,-8.462696000000001,0.5551294088363647,0.5508280396461487
1400,1400,4151,हमेशा,پیام‌گزار,ɦəmeʃaː,pjɒm‌ɡzɒr,Always,Messenger,0.8888888888888888,0.375,0.3098958333333333,0.3489583333333333,3.640625,0.34375,9,hard_negative,0,-17.863892,0.3513636291027069,0.6850326061248779
1401,1401,2195,पंजा,باغچه,pəɲd͡ʒaː,bɒɣt͡ʃh,Claw,Garden,0.875,0.4,0.125,0.1333333333333333,2.275,0.125,5,hard_negative,0,-6.862758599999999,0.5267003178596497,0.6759064197540283
1402,1402,234,ख़रगोश,خرگوش,xərɡoʃ,xrɡvʃ,rabbit,Rabbit,0.3333333333333333,0.3333333333333333,0.2013888888888889,0.2291666666666666,2.5416666666666665,0.21875,6,loan,1,4.7488345999999995,0.5421809554100037,0.684066116809845
1403,1403,2692,अनोखा,غیر طبیعی,anokʰaː,ɣjr tbjʔj,Unique,abnormal,1.0,1.0,0.4479166666666667,0.5104166666666666,5.109375,0.4947916666666667,9,synonym,0,-16.765743,0.5001848340034485,0.3994559347629547
1404,1404,5534,उत्कृष्ट,درخشنده,utkr̩ʂʈə,drxʃndh,Excellent,Brilliant,1.0,0.7142857142857143,0.2113095238095237,0.25,4.482142857142857,0.2113095238095237,8,synonym,0,-20.091105,0.3345489799976349,0.5907912850379944
1405,1405,96,खाली,چشم پوشی,kʰaːliː,t͡ʃʃm pvʃj,Empty,Waiver,1.0,0.8571428571428571,0.511904761904762,0.5654761904761905,5.4107142857142865,0.5505952380952381,8,synonym,0,-18.348171,0.3825501501560211,0.661199152469635
1406,1406,106,-इयत,ـیت,-ijət,ـjt,-yat,ـیت,0.6,0.5,0.4479166666666667,0.5,3.625,0.5,4,loan,1,5.155475,0.4486200511455536,0.4252544641494751
1407,1407,1656,तश्तरी,داستانی,təʃtəriː,dɒstɒnj,saucer,Story,0.875,0.2857142857142857,0.0952380952380952,0.1130952380952381,1.2678571428571428,0.0952380952380952,7,hard_negative,0,-16.969054999999997,0.4526961147785187,0.661967396736145
1408,1408,1719,लेना,دستگیری,lenaː,dstɡjrj,to take,Capture,1.0,1.0,0.4791666666666666,0.5416666666666666,4.821428571428571,0.5178571428571429,7,synonym,0,-17.675985,0.4624246060848236,0.6439473628997803
1409,1409,1261,ज़कात,سادات,zəkaːt,sɒdɒt,Zakat,Sadat,0.8333333333333334,0.2,0.1041666666666666,0.1083333333333333,1.075,0.1041666666666666,5,hard_negative,0,-10.878468,0.488828182220459,0.6057599186897278
1410,1410,2211,विला,منظور داشتن,vilaː,mnzvr dɒʃtn,Villa,MEan,0.9090909090909092,0.8,0.6000000000000001,0.6666666666666666,5.45,0.6520833333333333,11,synonym,0,-26.866923999999997,0.3071463406085968,0.6250550746917725
1411,1411,2131,नामो-निशान,متمکن شدن,naːmo-niʃaːn,mtmkn ʃdn,insignia,To be able to,0.6666666666666666,0.5555555555555556,0.2314814814814814,0.2638888888888889,3.9166666666666665,0.2430555555555555,10,hard_negative,0,-8.299216,0.3589773178100586,0.4828889071941376
1412,1412,3298,रंज,بچاپ‌بچاپ,rəɲd͡ʒə,bt͡ʃɒp‌bt͡ʃɒp,PIP,بچاپ‌بچاپ,0.9230769230769232,0.625,0.4348958333333333,0.484375,4.1875,0.4713541666666666,9,hard_negative,0,-22.499751999999997,0.36624306440353394,0.7969433069229126
1413,1413,13,अंदरुनी,مگس‌پرانی,ndəruniː,mɡs‌prɒnj,inside,مگس‌پرانی,0.8888888888888888,0.5,0.2083333333333333,0.234375,2.828125,0.2213541666666666,9,hard_negative,0,-14.542615,0.5161728858947754,0.5614269971847534
1414,1414,729,ख़रगोश,خبرگی,xərɡoʃ,xbrɡj,rabbit,Expertise,0.5,0.5,0.236111111111111,0.2638888888888889,3.25,0.25,6,hard_negative,0,-4.0242314,0.37317174673080444,0.7090332508087158
1415,1415,3577,वादा,بادپا,vaːdaː,bɒdpɒ,Promise,Badpa,0.8333333333333334,0.2,0.2416666666666667,0.2666666666666666,2.275,0.2625,5,hard_negative,0,-8.846713000000001,0.4996376633644104,0.6736426949501038
1416,1416,27,अफ़्ग़ानिस्तान,خُوشنَوِیسی,afɣaːnistaːn,xُvʃnowejsj,Afghanistan,خُوشنَوِیسی,0.9166666666666666,0.7,0.26875,0.3083333333333333,4.4625,0.26875,14,random,0,-8.996614,0.3378400504589081,0.5265518426895142
1417,1417,2787,बेवफ़ा,بچاپ‌بچاپ,bevfaː,bt͡ʃɒp‌bt͡ʃɒp,unfaithful,بچاپ‌بچاپ,0.9230769230769232,0.375,0.3984375,0.4375,3.4375,0.4322916666666667,9,hard_negative,0,-18.063198,0.4495202302932739,0.7240305542945862
1418,1418,1086,गोर,جار,ɡor,d͡ʒɒr,gore,neighbor,0.8,0.0,0.0763888888888888,0.0833333333333333,0.875,0.0763888888888888,3,hard_negative,0,-9.875867999999999,0.6130023002624512,0.5133183598518372
1419,1419,2605,कष्ट,دلسردی,kəʂʈə,dlsrdj,Suffering,Discouragement,1.0,0.6666666666666666,0.2708333333333333,0.3194444444444444,3.375,0.2986111111111111,6,synonym,0,-17.585835999999997,0.35735106468200684,0.656270444393158
1420,1420,4471,छुपे हुए,غمگین,t͡ʃʰupe ɦue,ɣmɡjn,hidden,Depressed,1.0,0.7142857142857143,0.4047619047619047,0.4523809523809524,4.75,0.43154761904761896,8,synonym,0,-11.1535,0.39025917649269104,0.5072087645530701
1421,1421,1895,सशक्त,متقاعد کننده,səʃktə,mtɣɒʔd knndh,strong,Convincing,0.9166666666666666,0.5454545454545454,0.4640151515151515,0.5113636363636365,4.170454545454546,0.5075757575757577,12,synonym,0,-26.195915,0.5143315196037292,0.30929625034332275
1422,1422,2116,खुलासा,اعطا کردن,kʰulaːsaː,ɒʔtɒ krdn,reveal,Grant,1.0,0.625,0.40625,0.4583333333333333,4.9375,0.4322916666666666,9,synonym,0,-20.006413000000002,0.31849315762519836,0.6796015501022339
1423,1423,2953,निर्बाध,ساده,nirbaːd̤,sɒdh,seamless,Simple,0.875,0.8333333333333334,0.40625,0.4583333333333332,4.333333333333333,0.4479166666666667,7,synonym,0,-10.90682,0.41206327080726624,0.4476998746395111
1424,1424,1680,पकड़,تله,pəkəɽ,tlh,Hold,تله,1.0,0.8,0.4541666666666667,0.525,4.675,0.5083333333333333,4,synonym,0,-3.9010879999999997,0.541383683681488,0.3838927447795868
1425,1425,4125,मनोरंजन,تفریحی,mənorəɲd͡ʒən,tfrjhj,Entertainment,تفریحی,0.9166666666666666,0.9,0.4604166666666666,0.5125,4.6875,0.4979166666666666,7,synonym,0,-8.123264,0.6221297979354858,0.6707272529602051
1426,1426,1137,शक्कर,شکر,ʃəkkər,ʃkr,Sugar,Sugar,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,5,loan,1,3.036932,0.6962307691574097,0.6485841870307922
1427,1427,1601,तमीज़,تحمید,təmiːz,thmjd,manners,تحمید,0.6666666666666666,0.4,0.075,0.0916666666666666,1.8,0.075,5,hard_negative,0,-3.0443482000000004,0.5742498636245728,0.4719330072402954
1428,1428,2800,बोहरान,باحیا,boɦraːn,bɒhjɒ,bohran,Bahia,0.8571428571428571,0.1666666666666666,0.2256944444444444,0.2569444444444444,2.270833333333333,0.2395833333333333,6,hard_negative,0,-5.5869317,0.517452597618103,0.523084282875061
1429,1429,150,कलफ़,کلف,kələf,klf,Kalaf,Cliff,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1,5.4985599999999994,0.5063928961753845,0.8388943672180176
1430,1430,1203,सदरी,صدری,sədriː,sdrj,Sadri,صدری,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,1,2.1163309,0.57915198802948,0.7034205794334412
1431,1431,1195,संगमरमर,سنگ مرمر,səŋɡmərmər,sŋ mrmr,marble,Marble,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,8,loan,1,5.2660003,0.30131465196609497,0.5220842957496643
1432,1432,162,खुला हुआ,صریح,kʰulaː ɦuaː,srjh,Open,straight,1.0,0.7142857142857143,0.4761904761904762,0.5416666666666667,4.392857142857143,0.5208333333333333,8,synonym,0,-13.376675,0.4821036756038666,0.705457866191864
1433,1433,285,ख़ैरात,عجیب,xæːraːt,ʔd͡ʒjb,dole,Amazing,1.0,0.8,0.35,0.4,4.425,0.3708333333333333,6,random,0,-8.594358,0.5272229909896851,0.7820578217506409
1434,1434,435,ज़िंदगानी,درجه,zindɡaːniː,drd͡ʒh,Zindagani,Degree,0.9,0.75,0.5182291666666666,0.578125,4.578125,0.5677083333333334,9,random,0,-6.2066099999999995,0.28531962633132935,0.5387759208679199
1435,1435,533,क़सीदा,کالیده,qəsiːdaː,kɒljdh,Ode,Kalideh,0.875,0.5,0.1111111111111111,0.125,2.1666666666666665,0.1111111111111111,6,hard_negative,0,-4.4271154,0.5541157722473145,0.7538880109786987
1436,1436,5629,दृढ़,انعطاف ناپذیر,dr̩ɽ̥ə,ɒnʔtɒf nɒpzjr,Strong,inflexible,1.0,0.75,0.6475694444444443,0.7361111111111109,5.604166666666668,0.71875,13,synonym,0,-26.049633,0.4353870749473572,0.7253989577293396
1437,1437,266,ख़ुदा,خدا,xudaː,xdɒ,God,God,0.6,0.25,0.2552083333333333,0.28125,2.1875,0.28125,5,loan,1,3.074951,0.4120922386646271,0.7141925096511841
1438,1438,1763,सज़ा देना,انتقاد کنید,səzaː denaː,ɒntɣɒd knjd,to punish,Criticize,0.9090909090909092,0.6,0.31875,0.3541666666666667,4.3125,0.3375,10,synonym,0,-13.863207000000001,0.37104514241218567,0.7361937761306763
1439,1439,870,बुलबुल,وا,bulbul,vɒ,Nightingale,Wow,1.0,0.6666666666666666,0.6354166666666666,0.7013888888888888,5.270833333333333,0.6979166666666666,6,random,0,-8.416161,0.35932624340057373,0.36969631910324097
1440,1440,5306,पतला,تعداد کمی,pətlaː,tʔdɒd kmj,thin,Few,1.0,0.75,0.4270833333333333,0.4739583333333333,3.921875,0.4635416666666667,9,synonym,0,-13.520211999999999,0.4952240586280823,0.4459773004055023
1441,1441,4447,उदास,اسرار امیز,udaːs,ɒsrɒr ɒmjz,Downhearted,Mysterious,1.0,0.5555555555555556,0.525462962962963,0.5972222222222222,4.527777777777779,0.5972222222222222,10,synonym,0,-18.04573,0.4630630612373352,0.6996480226516724
1442,1442,453,कबूतर,تاوان‌دار,kəbuːtər,tɒvɒn‌dɒr,Pigeon,توان‌دار,0.8888888888888888,0.25,0.203125,0.21875,1.90625,0.2135416666666666,9,hard_negative,0,-15.455744000000001,0.48261186480522156,0.7456125617027283
1443,1443,3691,वैसा ही,مشابه,væːsaː ɦiː,mʃɒbh,same,Similar,1.0,0.6666666666666666,0.2777777777777778,0.3055555555555556,3.7916666666666665,0.2951388888888889,7,synonym,0,-5.462546,0.4668199121952057,0.5281853675842285
1444,1444,479,तंदुरुस्त,تندرست,təndurustə,tndrst,fit,تندرست,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,9,loan,1,4.2281832999999995,0.5758759379386902,0.6780117750167847
1445,1445,2782,जीवंत,رسا,d͡ʒiːvəntə,rsɒ,alive,رسا,1.0,0.7142857142857143,0.5654761904761905,0.6309523809523809,4.821428571428571,0.6190476190476192,5,synonym,0,-6.7219690000000005,0.457791268825531,0.6225748062133789
1446,1446,4297,उदारवादी,لیبرال,udaːrvaːdiː,ljbrɒl,liberal,liberal,0.9090909090909092,0.75,0.3619791666666667,0.421875,4.53125,0.3880208333333333,8,synonym,0,-11.268253999999999,0.4342205822467804,0.7542300224304199
1447,1447,2385,फ़रिश्ता,طاری شدن,fəriʃtaː,tɒrj ʃdn,angel,تاری شد,0.875,0.4285714285714285,0.1101190476190476,0.1309523809523809,1.9464285714285716,0.1101190476190476,8,hard_negative,0,-14.963876999999998,0.3982754945755005,0.5936391949653625
1448,1448,3626,शब,تاپو,ʃəb,tɒpv,shab,تاپو,1.0,0.25,0.3020833333333333,0.3229166666666667,2.625,0.3229166666666667,4,hard_negative,0,-11.026373,0.4822148382663727,0.4120543599128723
1449,1449,629,दुश्वार,دشوار,duʃvaːr,dʃvɒr,trouble,Difficult,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,7,loan,1,5.9669943,0.513497531414032,0.7468423843383789
1450,1450,243,तीखा,عجولانه,tiːkʰaː,ʔd͡ʒvlɒnh,Spicy,Hastily,1.0,0.8571428571428571,0.5297619047619048,0.5773809523809524,5.214285714285714,0.5684523809523809,7,synonym,0,-14.804070999999999,0.42248067259788513,0.786253809928894
1451,1451,1031,यहूदीया,یهودیه,jəɦuːdiːjaː,jhvdjh,Judea,جودیه,0.7272727272727273,0.5,0.2994791666666667,0.3385416666666666,3.546875,0.3255208333333333,7,loan,1,6.7244825,0.5390338897705078,0.36984264850616455
1452,1452,5015,समझदार,مراقب باشید,səmd͡ʒ̤ədaːr,mrɒɣb bɒʃjd,Intelligent,be careful,1.0,0.7,0.30625,0.35,3.5,0.3270833333333333,11,synonym,0,-18.757026999999997,0.6037731170654297,0.3929983675479889
1453,1453,461,छड़ी,ببندید,t͡ʃʰəɽiː,bbndjd,stick,Close,1.0,0.8333333333333334,0.4548611111111111,0.513888888888889,5.229166666666667,0.4826388888888888,6,synonym,0,-18.439257,0.5121681094169617,0.700053334236145
1454,1454,1063,रियासत,ریاست,rijaːsət,rjɒst,princely state,Presidency,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,6,loan,1,6.1649,0.492072194814682,0.7363924384117126
1455,1455,3855,निधारित,مشخص شد,nid̤aːrit,mʃxs ʃd,determined,It was found,1.0,0.7142857142857143,0.3005952380952381,0.3452380952380952,4.357142857142857,0.3154761904761905,7,synonym,0,-11.108009,0.5495365858078003,0.5724566578865051
1456,1456,2452,फ़िरंगी,بچاپ‌بچاپ,firəŋɡiː,bt͡ʃɒp‌bt͡ʃɒp,firangi,بچاپ‌بچاپ,1.0,0.625,0.3411458333333333,0.390625,4.828125,0.3541666666666666,9,hard_negative,0,-19.371418,0.34172192215919495,0.8082379102706909
1457,1457,6035,सूखना,کاهش می یابد,suːkʰnaː,kɒhʃ mj jɒbd,Drying,Is reduced,1.0,0.8,0.5354166666666667,0.5875,4.6875,0.5833333333333333,12,synonym,0,-21.403202,0.42759349942207336,0.3418917655944824
1458,1458,3586,बाधा,محدودیت,baːd̤aː,mhdvdjt,Obstacle,Limitations,1.0,0.8571428571428571,0.4761904761904761,0.5238095238095238,4.857142857142857,0.5119047619047619,7,synonym,0,-13.53615,0.4410644471645355,0.40125808119773865
1459,1459,3128,बेईमानी से,ناپاک,beiːmaːniː se,nɒpɒk,Dishonestly,ناپاک,0.9230769230769232,0.7777777777777778,0.4884259259259259,0.5370370370370371,4.5694444444444455,0.5324074074074073,10,synonym,0,-12.001841,0.39000803232192993,0.3368431627750397
1460,1460,735,ख़राश,گاراژ,xəraːʃ,ɡɒrɒʒ,sore,Garage,0.8333333333333334,0.0,0.075,0.075,0.85,0.075,5,hard_negative,0,-11.575215,0.41729021072387695,0.6754557490348816
1461,1461,777,महान,خوش,məɦaːn,xvʃ,great,good,1.0,1.0,0.4875,0.5416666666666667,5.575,0.5291666666666666,4,synonym,0,-12.913342,0.6728740334510803,0.7941539287567139
1462,1462,3553,जोखिम,خطر,d͡ʒokʰim,xtr,risk,the danger,1.0,0.8,0.5041666666666667,0.575,4.775,0.5416666666666667,5,synonym,0,-9.69368,0.5424237847328186,0.6919776797294617
1463,1463,1030,यहूदिया,گره,jəɦuːdijaː,ɡrh,Judea,Knot,1.0,0.75,0.6171875,0.6927083333333333,5.828125,0.6822916666666666,7,random,0,-7.6468773,0.2661551237106323,0.6178547143936157
1464,1464,613,दिरम,درهم,dirəm,drhm,diram,dirhams,0.4,0.4,0.2208333333333333,0.25,2.475,0.2416666666666666,4,loan,1,-0.009863943,0.5990592241287231,0.5666266083717346
1465,1465,1267,सुन्नी,مالکانه,sunniː,mɒlkɒnh,Sunni,Ownership,1.0,0.7142857142857143,0.3660714285714285,0.4047619047619047,4.071428571428571,0.3958333333333333,7,random,0,-17.243626000000003,0.4296499788761139,0.776560366153717
1466,1466,4001,सिपास,سادات,sipaːs,sɒdɒt,Sipas,Sadat,0.8333333333333334,0.2,0.0958333333333333,0.1,1.175,0.0958333333333333,5,hard_negative,0,-9.584726,0.48554399609565735,0.8109243512153625
1467,1467,2383,अपवित्र,فاسد,apvitrə,fɒsd,unholy,Corrupt,1.0,0.5714285714285714,0.4434523809523809,0.4999999999999999,4.142857142857143,0.48809523809523797,7,synonym,0,-15.613554999999998,0.41967013478279114,0.7729694843292236
1468,1468,4376,उत्तेजित,می ترسد,utted͡ʒit,mj trsd,Excited,scared,1.0,0.7142857142857143,0.2946428571428571,0.3392857142857142,4.321428571428571,0.3095238095238095,8,synonym,0,-12.8743725,0.25938862562179565,0.3481310307979584
1469,1469,361,इस्लाम,اسلاف,islaːm,ɒslɒf,Islam,اسلف,0.6666666666666666,0.2,0.0958333333333333,0.1,1.475,0.0958333333333333,6,hard_negative,0,-3.3033936,0.4672747552394867,0.7423037886619568
1470,1470,986,मुनीम,منیب,muniːm,mnjb,bookkeeper,Muneeb,0.6666666666666666,0.6,0.2208333333333333,0.25,2.525,0.2416666666666666,5,loan,1,3.603757,0.6009570360183716,0.7835673689842224
1471,1471,5126,देदीप्यमान,خوشحال,dediːpjəmaːn,xvʃhɒl,resplendent,Happy,1.0,0.7,0.4583333333333333,0.5083333333333334,4.325,0.5,10,synonym,0,-13.643839000000002,0.4412013292312622,0.6370343565940857
1472,1472,1446,तबाही,سختی,təbaːɦiː,sxtj,Destruction,Hardship,1.0,0.6666666666666666,0.3854166666666667,0.4305555555555555,4.333333333333333,0.4201388888888888,5,synonym,0,-8.361773,0.4695788025856018,0.44855421781539917
1473,1473,3605,वीरान,بی‌جان,viːraːn,bj‌d͡ʒɒn,Deserted,Inanimate,0.875,0.4,0.1125,0.1416666666666666,2.05,0.1125,6,hard_negative,0,-5.635116,0.5057241916656494,0.8246122002601624
1474,1474,783,ख़ानदान,خانمان,xaːndaːn,xɒnmɒn,family,Ladies,0.625,0.1666666666666666,0.0729166666666666,0.0763888888888889,1.1041666666666667,0.0729166666666666,7,hard_negative,0,-2.5948887000000003,0.4140540361404419,0.7214951515197754
1475,1475,3840,उत्पादक,سخت کار کردن,utpaːdək,sxt kɒr krdn,producer,Work hard,0.8333333333333334,0.8,0.39375,0.4458333333333334,4.3625,0.425,12,synonym,0,-24.713142,0.23414352536201477,0.186285138130188
1476,1476,2409,धोखा,فریب,d̤okʰaː,frjb,Danger,Deception,1.0,1.0,0.2864583333333333,0.34375,5.90625,0.2864583333333333,4,synonym,0,-14.286072,0.6185543537139893,0.7896289229393005
1477,1477,5643,जिद्दी,انعطاف ناپذیر,d͡ʒiddiː,ɒnʔtɒf nɒpzjr,stubborn,inflexible,1.0,0.8333333333333334,0.5694444444444443,0.6354166666666666,4.958333333333333,0.6319444444444444,13,synonym,0,-23.700745,0.22969970107078552,0.6522988677024841
1478,1478,4044,सुपुर्द,بچاپ‌بچاپ,supurdə,bt͡ʃɒp‌bt͡ʃɒp,handed over,بچاپ‌بچاپ,0.9230769230769232,0.75,0.3177083333333333,0.359375,4.171875,0.3307291666666667,9,hard_negative,0,-16.390601999999998,0.31707528233528137,0.7881850600242615
1479,1479,5968,पूर्ति,دستاورد,puːrti,dstɒvrd,fulfillment,Achievement,1.0,0.7142857142857143,0.4107142857142857,0.4761904761904761,4.625,0.4345238095238095,7,synonym,0,-13.566454,0.4906044900417328,0.8017963171005249
1480,1480,142,कबूतर,پیچ کش,kəbuːtər,pjt͡ʃ kʃ,Pigeon,Screwdriver,1.0,0.8571428571428571,0.3928571428571428,0.4464285714285714,4.053571428571429,0.4226190476190475,6,random,0,-9.2732525,0.4323773980140686,0.8701339960098267
1481,1481,1080,रेग,ریگ,reɡ,rjɡ,reggae,Rig,0.3333333333333333,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.9583333333333334,0.0416666666666666,3,loan,1,2.189232,0.7027154564857483,0.6795605421066284
1482,1482,692,नुमाइंदगी,خاتون,numaːindɡiː,xɒtvn,representation,Woman,0.9090909090909092,0.7777777777777778,0.5092592592592592,0.5648148148148148,5.097222222222221,0.5532407407407408,9,random,0,-13.562482999999999,0.4874345362186432,0.757699191570282
1483,1483,3435,व्यर्थ,بی ارزش,vjərtʰə,bj ɒrzʃ,Useless,worthless,0.8571428571428571,0.1666666666666666,0.1041666666666666,0.1180555555555555,1.9375,0.1041666666666666,7,synonym,0,-12.161645,0.5216125845909119,0.6386125683784485
1484,1484,1143,दुआ,ببخشید,duaː,bbxʃjd,Pray,Sorry,1.0,0.8333333333333334,0.5555555555555556,0.6180555555555555,5.729166666666668,0.6006944444444445,6,synonym,0,-13.208197,0.5028032064437866,0.609917163848877
1485,1485,4,अंदरुनी,جائز,ndəruniː,d͡ʒɒjʔz,inside,Valid,0.875,0.7142857142857143,0.3988095238095238,0.4464285714285714,4.357142857142857,0.4255952380952381,7,random,0,-13.7853,0.40187323093414307,0.7392575740814209
1486,1486,5773,शांत,صلح آمیز,ʃaːntə,slh ɒmjz,Calm,Peaceful,1.0,0.7142857142857143,0.3869047619047619,0.4285714285714285,4.553571428571429,0.4136904761904761,8,synonym,0,-16.38914,0.5447939038276672,0.6506168842315674
1487,1487,3844,शक्तिशाली,سازنده,ʃəktiʃaːliː,sɒzndh,mighty,Manufacturer,1.0,0.4444444444444444,0.40046296296296297,0.4398148148148147,3.75,0.4351851851851852,9,synonym,0,-9.110455,0.3878202736377716,0.7048887610435486
1488,1488,201,काश,زبانی,kaːʃ,zbɒnj,If only,Language,1.0,0.8,0.4791666666666666,0.5166666666666666,4.55,0.5125,5,random,0,-13.904198000000001,0.44334298372268677,0.6277019381523132
