,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
110,110,110,1282,सेहत,صحت,seɦət,sht,Health,True,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,4,loan,1,1.0310698,0.5504252910614014,0.5140653252601624
111,111,111,4895,प्रख्यात,چشم نواز,prəkʰjaːt,t͡ʃʃm nvɒz,eminent,Eye-catching,1.0,0.7142857142857143,0.2172619047619048,0.24404761904761896,3.7857142857142856,0.2172619047619048,8,synonym,0,-15.99394,0.3305257856845856,0.7232256531715393
112,112,112,796,बंदोबस्त,دو آب,bəndobstə,dv ɒb,Settlement,Two water,0.8888888888888888,0.7777777777777778,0.5347222222222221,0.5925925925925927,4.458333333333333,0.5879629629629629,8,random,0,-12.251623,0.4245042204856873,0.4556475579738617
113,113,113,1210,सबूत,دولتمند,səbuːt,dvltmnd,Evidence,Wealthy,1.0,0.7142857142857143,0.3928571428571428,0.4345238095238095,4.464285714285714,0.4166666666666666,7,random,0,-14.090794,0.4672435522079468,0.5100834369659424
114,114,114,2728,बढ़िया,جلا داده شده,bəɽ̥ijaː,d͡ʒlɒ dɒdh ʃdh,Great,Polished,1.0,0.7,0.4770833333333333,0.525,4.75,0.5104166666666667,12,synonym,0,-25.609936,0.3033086657524109,0.49280864000320435
115,115,115,908,सक्रिय,فعال,səkrij,fʔɒl,Active,active,1.0,0.5,0.4097222222222221,0.4652777777777777,4.375,0.4548611111111111,6,synonym,0,-7.5269995,0.5277780294418335,0.5854981541633606
116,116,116,634,दोआब,خط,doaːb,xt,doab,Line,1.0,1.0,0.5520833333333334,0.6145833333333334,4.8125,0.6041666666666666,4,random,0,-5.94603,0.42855551838874817,0.7070956826210022
117,117,117,614,दिलचस्प,دلچسپ,dilt͡ʃəspə,dlt͡ʃsp,Interesting,Interesting,0.3,0.375,0.3359375,0.375,2.71875,0.375,7,loan,1,-2.6582994,0.4768577218055725,0.7235910296440125
118,118,118,2038,गर्वित,خودخواه,ɡərvit,xvdxvɒh,proud,selfish,0.8571428571428571,0.5714285714285714,0.2529761904761904,0.2916666666666666,3.7321428571428568,0.2678571428571428,7,synonym,0,-5.3492026,0.4609074890613556,0.6181103587150574
119,119,119,3820,सकता,سرشکسته,səktaː,srʃksth,can,Broken,0.7142857142857143,0.5714285714285714,0.3303571428571428,0.3809523809523809,3.7321428571428568,0.3601190476190475,7,hard_negative,0,-14.247886,0.4045418798923493,0.41796064376831055
120,120,120,1291,हकीम,برفی,ɦəkiːm,brfj,Hakim,Snowy,1.0,1.0,0.3375,0.4,4.65,0.3583333333333333,4,random,0,-7.362467,0.5809804201126099,0.6780134439468384
121,121,121,579,दरबार,حالا که,dərbaːr,hɒlɒ kh,court,now that,1.0,0.5,0.25,0.2986111111111111,4.25,0.25,7,random,0,-5.75121,0.405924528837204,0.4782254993915558
122,122,122,2507,नाकाफी,خواستن,naːkaːpʰiː,xvɒstn,insufficient,Ask,1.0,1.0,0.3159722222222222,0.3611111111111111,5.458333333333332,0.3159722222222222,6,synonym,0,-9.795098,0.4236043393611908,0.5384117960929871
123,123,123,5541,रुक-रुक कर,پراکنده شده است,rukə-rukə kər,prɒkndh ʃdh ɒst,Intermittently,Is scattered,0.8,0.6923076923076923,0.2852564102564102,0.3269230769230769,4.096153846153847,0.2996794871794871,14,synonym,0,-33.002354,0.29786762595176697,0.4089375436306
124,124,124,903,मेहनती,خستگی ناپذیر,meɦnətiː,xstɡj nɒpzjr,Hardworking,Tireless,0.9166666666666666,0.6363636363636364,0.4071969696969697,0.4583333333333333,4.454545454545454,0.4488636363636363,12,synonym,0,-19.190687,0.4195214807987213,0.8354133367538452
125,125,125,5437,अर्थ,پایه,artʰə,pɒjh,Meaning,the base,1.0,0.75,0.3020833333333333,0.3645833333333333,6.0,0.3020833333333333,4,synonym,0,-15.069918,0.5374208092689514,0.6425642967224121
126,126,126,20,अदा,ادا,adaː,ɒdɒ,paid,Pay,0.75,0.0,0.0694444444444444,0.0694444444444444,0.8333333333333334,0.0694444444444444,3,loan,1,-0.6424835,0.5040681362152101,0.6303362846374512
127,127,127,3370,बेईमान,خیانتکار,beiːmaːn,xjɒntkɒr,Dishonest,Betrayer,1.0,0.75,0.3489583333333333,0.390625,3.53125,0.3723958333333333,8,synonym,0,-11.209344,0.4335880279541016,0.8256248235702515
128,128,128,2076,नवीद,ناورد,nəviːd,nɒvrd,naveed,ناورد,0.5,0.2,0.0875,0.1166666666666666,1.55,0.0875,5,hard_negative,0,-11.580893,0.548706591129303,0.6976751685142517
129,129,129,3614,मजेदार,خنده دار,məd͡ʒedaːr,xndh dɒr,Funny,funny,0.7,0.5714285714285714,0.1517857142857142,0.1666666666666666,2.875,0.1517857142857142,8,synonym,0,-14.700743,0.5646352171897888,0.6117677688598633
130,130,130,957,माल,مال,maːl,mɒl,Goods,Money,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,loan,1,2.3463984,0.7265966534614563,0.8254931569099426
131,131,131,2971,उपन्यास,فریب,upnjaːs,frjb,Novel,Deception,0.8571428571428571,0.6666666666666666,0.3680555555555556,0.4236111111111111,3.4166666666666665,0.4027777777777778,7,synonym,0,-13.733872,0.3812702894210816,0.7592673301696777
132,132,132,444,ज़िला,ضلع,zilaː,zlʔ,district,ضلع,0.6,0.5,0.296875,0.3333333333333333,3.03125,0.3229166666666667,5,loan,1,1.0549476999999998,0.4759631156921386,0.6106317043304443
133,133,133,411,ज़बानी,زبانی,zəbaːniː,zbɒnj,verbally,Language,0.625,0.3333333333333333,0.1909722222222222,0.2152777777777778,1.9375,0.2083333333333333,6,loan,1,2.7397008,0.4037476778030396,0.6768709421157837
134,134,134,2640,दुखी,بی روح,dukʰiː,bj rvh,sad,Soulless,1.0,1.0,0.3416666666666667,0.4,4.3,0.375,6,synonym,0,-12.068834,0.5494798421859741,0.6797853112220764
135,135,135,901,मज़दूर,برف,məzduːr,brf,laborer,Snow,1.0,1.0,0.5069444444444445,0.5902777777777778,4.958333333333333,0.5694444444444444,6,random,0,-4.74562,0.4935279190540314,0.6944807171821594
136,136,136,3894,अजेय,رسوخ ناپذیر,ad͡ʒej,rsvx nɒpzjr,invincible,Impenetrable,0.9090909090909092,0.7,0.5854166666666667,0.6625,5.35,0.6541666666666667,11,synonym,0,-23.062145,0.3970849812030792,0.6758964657783508
137,137,137,835,बाकिरा,باکره,baːkiraː,bɒkrh,bakira,Virgin,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,6,loan,1,5.412903,0.7221502065658569,0.7318698763847351
138,138,138,756,फ़क़त,خوشحالی,fəqət,xvʃhɒlj,right,Happiness,1.0,0.7142857142857143,0.3660714285714285,0.4047619047619047,4.428571428571429,0.3958333333333333,7,random,0,-15.499395000000002,0.4705785512924194,0.5882707834243774
139,139,139,141,कबाबचीनी,کش,kəbaːbt͡ʃiːniː,kʃ,Kebabchini,Cash,0.8571428571428571,0.8888888888888888,0.7083333333333334,0.787037037037037,5.8055555555555545,0.787037037037037,8,random,0,-2.9031677000000005,0.6059362888336182,0.7012382745742798
140,140,140,515,तराना,ترانه,təraːnaː,trɒnh,Tune,Song,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,5,loan,1,4.951333999999999,0.334065705537796,0.7542099356651306
141,141,141,933,मसका,مسکه,məskaː,mskh,Musca,Smile,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,4,loan,1,2.9615476000000003,0.6884767413139343,0.7087900638580322
142,142,142,2498,अधूरा,ناکافی,ad̤uːraː,nɒkɒfj,incomplete,Insufficient,1.0,0.6666666666666666,0.3229166666666667,0.3680555555555556,3.5416666666666665,0.3368055555555556,6,synonym,0,-14.39676,0.492926299571991,0.2684468626976013
143,143,143,1143,शबनम,شبنم,ʃəbnəm,ʃbnm,Shabnam,شبنم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1,0.12447038,0.6562187075614929,0.7334969639778137
144,144,144,1152,शहज़ादा,شاهزاده,ʃəɦzaːdaː,ʃɒhzɒdh,prince,Prince,0.6666666666666666,0.1428571428571428,0.0773809523809523,0.0833333333333333,1.2321428571428572,0.0773809523809523,7,loan,1,-10.6015835,0.4449212849140167,0.7391594052314758
145,145,145,409,ज़फ़र,ظفر,zəfər,zfr,zafar,ظفر,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,1,4.5162125,0.384292870759964,0.5022861361503601
146,146,146,5271,ग्रामीण असभ्य,روستایی غیر متمدن,ɡraːmiːɳə asb̤jə,rvstɒjj ɣjr mtmdn,rural rude,An uncivilized village,1.0,0.8666666666666667,0.3291666666666666,0.3777777777777778,4.616666666666666,0.3555555555555555,16,synonym,0,-39.08191,0.38467976450920105,0.6066324710845947
147,147,147,411,ज़बानी,نظر,zəbaːniː,nzr,verbally,Opinion,0.875,1.0,0.5208333333333334,0.5902777777777778,4.979166666666667,0.5729166666666666,6,random,0,-9.327848,0.38795265555381775,0.36134782433509827
148,148,148,3303,रईस,راس,rəis,rɒs,rich,head,0.5,0.25,0.2552083333333333,0.28125,2.125,0.28125,3,hard_negative,0,-10.028294,0.6372178196907043,0.6559171080589294
149,149,149,5611,शुष्क,عقیم,ʃuʂkə,ʔɣjm,Dry,Sterile,1.0,1.0,0.3625,0.3999999999999999,5.525,0.3833333333333333,5,synonym,0,-9.007997,0.6182742714881897,0.8424515724182129
150,150,150,1101,सुस्त,استریل,sustə,ɒstrjl,Dull,Sterile,0.8333333333333334,0.6666666666666666,0.3541666666666667,0.4097222222222222,4.4375,0.3715277777777778,6,synonym,0,-12.155882,0.5193350911140442,0.41064339876174927
151,151,151,140,कबाब,کباب,kəbaːb,kbɒb,Kebab,Kebab,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,4.3288293,0.6779053211212158,0.8052504658699036
152,152,152,1106,लिसान,لِسَان,lisaːn,lesæɒn,Lisan,ل .سَان,0.5,0.1666666666666666,0.1631944444444444,0.1805555555555555,1.375,0.1805555555555555,6,loan,1,-1.1316587,0.5241944789886475,0.7062947750091553
153,153,153,2742,सुंदर,با ادب,sundər,bɒ ɒdb,Beautiful,polite,1.0,0.6666666666666666,0.3055555555555556,0.3541666666666667,4.041666666666667,0.3298611111111111,6,synonym,0,-16.752142000000006,0.3907093405723572,0.6027151942253113
154,154,154,959,मालिकाना,بنام,maːlikaːnaː,bnɒm,proprietary,In the name of,0.9090909090909092,0.875,0.5026041666666666,0.5572916666666666,4.515625,0.5546875,8,random,0,-9.588209,0.16708463430404666,0.4847944676876068
155,155,155,1625,को जब्त,بگیرید,ko d͡ʒəbtə,bɡjrjd,Seize,get,1.0,0.8571428571428571,0.3184523809523809,0.3630952380952381,4.892857142857143,0.3333333333333333,7,synonym,0,-13.808065,0.37443551421165466,0.45937731862068176
156,156,156,1327,हिजरत,هجرت,ɦid͡ʒrət,hd͡ʒrt,Hijrat,Hijrat,0.375,0.3333333333333333,0.3055555555555556,0.3402777777777778,2.458333333333333,0.3402777777777778,5,loan,1,2.4674002999999995,0.5361971855163574,0.5340811610221863
157,157,157,1397,नाज़ुक,انعطاف ناپذیر,naːzuk,ɒnʔtɒf nɒpzjr,delicate,inflexible,0.8461538461538461,0.75,0.5677083333333334,0.6284722222222222,4.770833333333333,0.6284722222222222,13,synonym,0,-23.783722,0.306522935628891,0.6708435416221619
158,158,158,2454,चाहते हैं,کمبود,t͡ʃaːɦte ɦæːn,kmbvd,want to,Shortage,1.0,0.875,0.4270833333333334,0.4739583333333333,4.171875,0.4661458333333333,9,synonym,0,-12.256627,0.3704838454723358,0.7010378241539001
159,159,159,1770,दोष,سرزنش کردن,doʂ,srznʃ krdn,Shortcoming,Blame,1.0,0.7777777777777778,0.6388888888888891,0.7222222222222222,5.722222222222222,0.7152777777777778,10,synonym,0,-23.206642,0.3565264344215393,0.5150220990180969
160,160,160,2691,अनोखा,عجیب,anokʰaː,ʔd͡ʒjb,Unique,Amazing,1.0,1.0,0.3625,0.4,4.35,0.3833333333333333,5,synonym,0,-4.902546,0.5383424758911133,0.812226414680481
161,161,161,996,मुर्दार,پهره دار,murdaːr,phrh dɒr,dead,پهرهدار,0.75,0.4285714285714285,0.2113095238095238,0.2321428571428571,2.5892857142857144,0.2261904761904762,8,random,0,-10.191578,0.4576130509376526,0.5103509426116943
162,162,162,5001,उचित,باهوش,ut͡ʃit,bɒhvʃ,Suitable,Clever,1.0,0.6,0.3208333333333333,0.3583333333333333,4.425,0.3416666666666667,5,synonym,0,-13.325592000000002,0.32616645097732544,0.483602911233902
163,163,163,1732,अधिग्रहण करना,دستگیری,ad̤iɡrəɦɳə kərnaː,dstɡjrj,to acquire,Capture,0.8235294117647058,0.6428571428571429,0.5044642857142858,0.5684523809523809,4.651785714285714,0.5580357142857143,13,synonym,0,-36.86005,0.4502173960208893,0.3041604161262512
164,164,164,4616,विद्रोह,فوران,vidroɦ,fvrɒn,Rebellion,Outburst,0.8333333333333334,0.5,0.2222222222222222,0.25,2.145833333333333,0.2395833333333333,7,synonym,0,-3.7343252,0.4615950584411621,0.7317901849746704
165,165,165,2359,प्याज़,پیروز,pjaːz,pjrvz,onions,Victorious,0.4,0.4,0.2291666666666666,0.275,2.75,0.2625,6,hard_negative,0,-5.4477980000000015,0.5909518003463745,0.260420560836792
166,166,166,574,चौंका देने वाला,شوم,t͡ʃɔːŋkaː dene vaːlaː,ʃvm,shocking,شوم,0.9047619047619048,0.8461538461538461,0.7163461538461539,0.7948717948717948,5.932692307692308,0.7932692307692306,15,synonym,0,-20.31845,0.4092678129673004,0.548969030380249
167,167,167,5653,विचारणीय,قابل توجه,vit͡ʃaːrɳiːj,ɣɒbl tvd͡ʒh,considerable,significant,1.0,0.75,0.2369791666666666,0.2708333333333333,4.328125,0.2369791666666666,9,synonym,0,-17.439194,0.4642417728900909,0.5275432467460632
168,168,168,5508,शानदार,تابشی,ʃaːndaːr,tɒbʃj,Fabulous,Radiant,1.0,0.3333333333333333,0.2743055555555556,0.3125,3.333333333333333,0.3020833333333333,6,synonym,0,-7.173163400000001,0.5686416625976562,0.6736452579498291
169,169,169,1309,हर्ज,کاش,ɦərd͡ʒə,kɒʃ,harm,I wish,1.0,0.8,0.4375,0.4916666666666667,4.35,0.4916666666666667,4,random,0,-6.4878197,0.43236762285232544,0.7334938049316406
170,170,170,5900,भ्रामक,غیر واضح,b̤raːmək,ɣjr vɒzh,deceptive,unclear,0.875,0.7142857142857143,0.30654761904761896,0.3571428571428571,4.196428571428571,0.3184523809523809,8,synonym,0,-15.98163,0.3795396387577057,0.6400987505912781
171,171,171,787,फ़ौरन,فوراً,fɔːrən,fvrɒً,immediately,immediately,0.6666666666666666,0.4,0.2791666666666667,0.3083333333333333,3.4,0.2958333333333333,5,loan,1,-3.1438723,0.4655849635601044,0.6082995533943176
172,172,172,2902,असाधारण,شگفت انگیز,asaːd̤aːrəɳ,ʃɡft ɒŋjz,Extraordinary,amazing,1.0,0.75,0.2213541666666666,0.2604166666666667,4.0625,0.2213541666666666,10,synonym,0,-18.79905,0.4148107469081879,0.5516749620437622
173,173,173,1070,रिहाई,رهائی,riɦaːiː,rhɒjʔj,release,رهائی,0.8571428571428571,0.5,0.2604166666666667,0.2916666666666667,3.25,0.2777777777777778,5,loan,1,3.01915,0.630734384059906,0.34152084589004517
174,174,174,762,फ़रेब,عکس,fəreb,ʔks,deception,Picture,1.0,0.8,0.4958333333333334,0.5666666666666667,5.325,0.5458333333333333,5,random,0,-7.971685400000001,0.41086307168006897,0.7782210111618042
175,175,175,3798,अप्रभावी,ناکارآمد,aprəb̤aːviː,nɒkɒrɒmd,ineffective,inefficient,1.0,0.75,0.2630208333333333,0.3125,4.78125,0.2630208333333333,8,synonym,0,-18.677359,0.4759234488010407,0.6806787252426147
176,176,176,50,आख़िरी,آخری,aːxiriː,ɒxrj,last,the final,0.7142857142857143,0.4,0.2291666666666666,0.2583333333333333,2.325,0.25,6,loan,1,-0.3975854,0.3856322467327118,0.45068424940109253
177,177,177,2216,अर्थ,منظور داشتن,artʰə,mnzvr dɒʃtn,Meaning,MEan,0.9090909090909092,0.7,0.5958333333333334,0.6541666666666666,5.2125,0.6479166666666667,11,synonym,0,-27.791126,0.4424339830875397,0.36191117763519287
178,178,178,3901,थका हुआ,خسته,tʰəkaː ɦuaː,xsth,tired,Tired,1.0,0.8571428571428571,0.5,0.5595238095238095,5.035714285714286,0.5446428571428571,7,synonym,0,-15.577897,0.5264004468917847,0.3961561620235443
179,179,179,2959,माया,توهم,maːjaː,tvhm,Spell,Delusion,1.0,0.75,0.25,0.28125,5.5,0.25,4,synonym,0,-11.803208,0.5912092328071594,0.6144402623176575
180,180,180,5431,अर्थ,خود خواه,artʰə,xvd xvɒh,Meaning,selfish,1.0,0.7142857142857143,0.5,0.5654761904761905,5.125,0.5416666666666666,8,synonym,0,-14.998881,0.4577766954898834,0.4253840744495392
181,181,181,4066,फायदेमंद,مفید,pʰaːjdeməndə,mfjd,beneficial,Useful,0.8333333333333334,0.8,0.5895833333333333,0.6583333333333333,5.1875,0.65,8,synonym,0,-16.61243,0.38239693641662603,0.5871529579162598
182,182,182,3961,साफ़,تاپو,saːf,tɒpv,clear,تاپو,1.0,0.25,0.2760416666666667,0.3020833333333333,2.5,0.3020833333333333,4,hard_negative,0,-3.3715072,0.5414018034934998,0.7186328172683716
183,183,183,5827,स्पष्टवादी,آشکار,spəʂʈəvaːdiː,ɒʃkɒr,candid,Obvious,1.0,0.7,0.5125,0.5708333333333333,4.4625,0.5604166666666667,10,synonym,0,-15.856428,0.4607758224010468,0.6239483952522278
184,184,184,570,दफ़ा,دفاع,dəfaː,dfɒʔ,once,Defense,0.6,0.5,0.25,0.2916666666666666,4.0,0.25,4,loan,1,4.590227,0.4139334559440613,0.6380491852760315
185,185,185,3486,विनम्र,سودمند,vinmrə,svdmnd,Polite,Useful,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.2083333333333333,3.75,0.1666666666666666,6,synonym,0,-11.322415,0.3472646176815033,0.7139328718185425
186,186,186,682,नामो-निशान,شرمنده,naːmo-niʃaːn,ʃrmndh,insignia,Ashamed,0.8333333333333334,0.6666666666666666,0.4050925925925926,0.4583333333333333,4.180555555555555,0.4398148148148147,10,random,0,-7.058199,0.3829135596752167,0.5944665670394897
187,187,187,662,नरम,گم,nərəm,ɡm,Soft,Missing,0.8,0.8,0.5791666666666667,0.6583333333333333,5.275,0.65,3,random,0,-6.041185400000002,0.44143304228782654,0.6821792721748352
188,188,188,1429,बर्बर,حیوانی,bərbər,hjvɒnj,barbarian,Animal,1.0,0.5,0.2569444444444445,0.3194444444444445,4.5,0.2569444444444445,6,synonym,0,-7.3412247000000015,0.3843804001808167,0.8069596886634827
189,189,189,791,बंदगी,بندگی,bəndɡiː,bndɡj,bandhgi,Slavery,0.4285714285714285,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,1,5.2102203000000005,0.5626378655433655,0.5430206656455994
190,190,190,1271,सुर्ख़,سرخ,surxə,srx,ruddy,Red,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,6,loan,1,2.1663911,0.5593800544738771,0.7298181653022766
191,191,191,1059,राय,رأی,raːj,rɒʔj,opinion,Vote,0.5,0.25,0.2552083333333333,0.28125,2.1875,0.28125,3,loan,1,-2.6030703,0.4899647533893585,0.6784514784812927
192,192,192,1083,रेशमी,ابریشمی,reʃmiː,ɒbrjʃmj,silky,Silk,0.7142857142857143,0.5714285714285714,0.2916666666666667,0.3333333333333333,2.8928571428571432,0.3214285714285714,7,loan,1,-13.696938,0.5008587837219238,0.648659348487854
193,193,193,3736,बिगड़ना,بدتر شدن,biɡɽənaː,bdtr ʃdn,deteriorate,getting worse,0.875,0.7142857142857143,0.1904761904761904,0.2202380952380952,4.160714285714286,0.1904761904761904,8,synonym,0,-15.132689,0.4524164795875549,0.1183381900191307
194,194,194,804,विचित्र,کهن,vit͡ʃitrə,khn,Weird,کهن,1.0,0.7142857142857143,0.5803571428571429,0.6547619047619049,5.392857142857144,0.6458333333333334,7,synonym,0,-10.520988,0.34361088275909424,0.7010358572006226
195,195,195,741,पुल,پل,pul,pl,Bridge,Bridge,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,4.948683,0.6326465010643005,0.8443412780761719
196,196,196,1253,टटोलना,لگد زدن,ʈəʈolnaː,lɡd zdn,grope,Kick,1.0,0.7142857142857143,0.2678571428571428,0.2976190476190476,4.517857142857143,0.2827380952380952,7,synonym,0,-8.648843,0.4043485224246979,0.488340824842453
197,197,197,1051,रवैया,مارخور,rəvæːjaː,mɒrxvr,attitude,Markhor,1.0,0.8333333333333334,0.2604166666666667,0.3333333333333333,4.979166666666667,0.2604166666666667,6,random,0,-16.457603,0.4457091391086577,0.4973335862159729
198,198,198,267,रूखा,سریع,ruːkʰaː,srjʔ,dry,Fast,1.0,1.0,0.2760416666666667,0.3437499999999999,5.40625,0.2760416666666667,4,synonym,0,-9.063478,0.4837630987167358,0.684606671333313
199,199,199,4186,निराशाजनक,تأسفبار - رقت انگیز,niraːʃaːd͡ʒnək,tɒʔsfbɒr - rɣt ɒŋjz,disappointing,Unfortunate - pathetic,0.9473684210526316,0.6666666666666666,0.4097222222222222,0.4638888888888888,4.408333333333333,0.45,19,synonym,0,-28.484690000000004,0.409980446100235,0.7299826741218567
200,200,200,452,ज़्यादती,روزمره,zjaːdtiː,rvzmrh,excess,Everyday,1.0,0.8333333333333334,0.21875,0.2708333333333333,5.020833333333333,0.21875,8,random,0,-4.847543,0.38672617077827454,0.5036141276359558
201,201,201,2806,सटीक,مثال,səʈiːk,msɒl,exact,Example,1.0,0.6,0.3625,0.3916666666666666,4.4,0.3833333333333333,4,synonym,0,-13.190385,0.3860664367675781,0.5894949436187744
202,202,202,2260,विवाद,اختلاف نظر,vivaːd,ɒxtlɒf nzr,Conflict,Disagreement,1.0,0.6666666666666666,0.4837962962962962,0.5462962962962963,4.6805555555555545,0.5347222222222222,10,synonym,0,-23.170504,0.5482130646705627,0.5678095817565918
203,203,203,3817,अनुचित,درشت,anut͡ʃit,drʃt,Inappropriate,Large,0.75,0.8333333333333334,0.3854166666666667,0.4444444444444444,4.25,0.4201388888888888,6,synonym,0,-11.534409,0.33161550760269165,0.4694555401802063
204,204,204,4263,शरारत,اذیت کردن,ʃəraːrət,ɒzjt krdn,Mischief,Harass,0.8888888888888888,0.75,0.28125,0.3229166666666667,4.59375,0.2942708333333333,9,synonym,0,-16.36958,0.3442519009113312,0.5890052914619446
205,205,205,523,तल्ख़ी,تلخی,təlxiː,tlxj,bitterness,Bitter,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,1,4.9790096,0.4573406279087066,0.7203006148338318
206,206,206,1288,स्याही,هم,sjaːɦiː,hm,Ink,also,1.0,0.8,0.6,0.6583333333333333,5.4,0.6583333333333333,6,random,0,-8.874999,0.4875616133213043,0.4520345628261566
207,207,207,217,कूर,تسلی,kuːr,tslj,koor,Consolation,1.0,0.75,0.421875,0.4895833333333333,5.15625,0.4479166666666667,4,random,0,-9.288245,0.4472471177577973,0.6738733649253845
208,208,208,5849,दृश्यमान,آشکار,dr̩ʃjəmaːn,ɒʃkɒr,visible,Obvious,0.9,0.625,0.4348958333333333,0.5,4.375,0.4713541666666666,8,synonym,0,-12.263605,0.43703556060791016,0.7042681574821472
209,209,209,2412,धोखा,تقلبی,d̤okʰaː,tɣlbj,Danger,fake,1.0,0.8,0.3416666666666667,0.375,4.125,0.3583333333333333,5,synonym,0,-12.831306,0.565371572971344,0.7808465957641602
210,210,210,3314,रद्दी माल,قسمت,rəddiː maːl,ɣsmt,scrap,Section,0.9090909090909092,0.75,0.5,0.5625,4.640625,0.5572916666666666,9,synonym,0,-10.751598,0.19262129068374634,0.3445162773132324
211,211,211,3087,मुअल्लिमा,متعلم,muallimaː,mtʔlm,Muallima,learner,0.6666666666666666,0.5,0.4192708333333333,0.46875,4.453125,0.4583333333333333,9,hard_negative,0,-4.136861,0.3778323829174042,0.7166832685470581
212,212,212,926,मर्दुम,مردم,mərdum,mrdm,Mardum,People,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,loan,1,2.7711532,0.33315593004226685,0.3983950912952423
213,213,213,269,ख़ुश,زار زار,xuʃ,zɒr zɒr,happy,visited visited,1.0,0.6666666666666666,0.5069444444444445,0.5833333333333334,4.4375,0.5798611111111109,7,random,0,-17.824911,0.37928253412246704,0.6467125415802002
214,214,214,547,तीर,تیر,tiːr,tjr,Arrow,تیر,0.5,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.9583333333333334,0.0416666666666666,3,loan,1,2.0010033,0.6061402559280396,0.7468942403793335
215,215,215,1208,सफ़ेद,سفید,səfed,sfjd,White,White,0.4,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,1,3.368179,0.6076081395149231,0.44769924879074097
216,216,216,980,मुक़र्रर,مقرر,muqrrər,mɣrr,Appointment,Prescribed,0.5714285714285714,0.4285714285714285,0.3928571428571429,0.4464285714285714,3.3571428571428568,0.4464285714285714,8,loan,1,-1.3024797,0.3742212355136871,0.669376790523529
217,217,217,6,अंदेशा,اندیشه,ndeʃaː,ɒndjʃh,suspect,Thought,0.6666666666666666,0.5,0.2118055555555555,0.2430555555555555,2.625,0.2291666666666666,6,loan,1,-3.793795,0.3910151124000549,0.7104376554489136
218,218,218,914,मरकज़,مرکز,mərkəz,mrkz,markaz,Center,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1,4.117602,0.3965660631656647,0.40321943163871765
219,219,219,2680,बावरची,پاورچین,baːvrət͡ʃiː,pɒvrt͡ʃjn,Bawarchi,پاورچین,0.5454545454545454,0.4285714285714285,0.1755952380952381,0.1964285714285714,2.7321428571428568,0.1755952380952381,7,hard_negative,0,-4.0910883,0.4796628952026367,0.5475477576255798
220,220,220,4282,शैतान,شیطان,ʃæːtaːn,ʃjtɒn,Satan,Satan,0.5714285714285714,0.2,0.0666666666666666,0.075,1.075,0.0666666666666666,5,synonym,0,2.0436647,0.5689912438392639,0.7739969491958618
221,221,221,720,पर्दा,پرده,pərdaː,prdh,Curtain,Curtain,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,1,3.287949,0.6345909237861633,0.6371205449104309
222,222,222,1144,शमशेर,شمشیر,ʃəmʃer,ʃmʃjr,Shamsher,Shamshir,0.3333333333333333,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,1,1.04405,0.6210780143737793,0.7367792725563049
223,223,223,5276,व्यंग्यात्मक,کنایه آمیز,vjəŋɡjaːtmək,knɒjh ɒmjz,sarcastic,Sarcastic,0.8333333333333334,0.6363636363636364,0.303030303030303,0.3295454545454545,3.5681818181818183,0.3200757575757575,12,synonym,0,-16.551382,0.28247398138046265,0.552861750125885
224,224,224,390,जलवा,جلوه,d͡ʒəlvaː,d͡ʒlvh,Jalwa,جلوه,0.375,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,4,loan,1,3.8347228,0.5797338485717773,0.5353173017501831
