,Unnamed: 0,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted
713,341,गुलज़ार,سلامی,ɡulzaːr,slɒmj,Gulzar,سلامی,0.8571428571428571,0.6666666666666666,0.3472222222222222,0.4027777777777778,5.041666666666667,0.3645833333333333,7,random,0,-8.155628
714,4072,सार्थक,مثمر ثمر,saːrtʰək,msmr smr,Meaningful,fruitful fruit,0.875,0.5714285714285714,0.2738095238095238,0.3154761904761904,4.017857142857143,0.2886904761904761,8,synonym,0,-17.730423
715,145,ईमानदार,سرراست,iːmaːndaːr,srrɒst,Honest,Straight,1.0,0.8571428571428571,0.3601190476190476,0.4404761904761904,5.339285714285714,0.375,7,synonym,0,-12.00877
716,3690,वैसा ही,دقیق,væːsaː ɦiː,dɣjɣ,same,Accurate,1.0,0.6666666666666666,0.4201388888888889,0.4722222222222221,4.333333333333333,0.4548611111111111,7,synonym,0,-10.4414
717,1185,शुरू,شُرُوع,ʃuruː,ʃُrُvʔ,Start,start,0.6666666666666666,0.75,0.2552083333333333,0.3333333333333333,4.40625,0.2552083333333333,6,loan,1,2.7736702
718,310,ग़द्दार,غدار,ɣəddaːr,ɣdɒr,traitor,treacherous,0.5714285714285714,0.3333333333333333,0.3229166666666667,0.3541666666666667,2.6666666666666665,0.3541666666666667,7,loan,1,-2.0892792
719,1008,मेज़पोश,خانه,mezpoʃ,xɒnh,tablecloth,Home,1.0,0.8333333333333334,0.4131944444444444,0.4513888888888888,4.645833333333333,0.4479166666666666,7,random,0,-11.1589155
720,1108,लूक़ा,لوقا,luːqaː,lvɣɒ,Luke,Luke,0.8333333333333334,0.25,0.1510416666666666,0.1666666666666666,2.9375,0.1510416666666666,5,loan,1,4.6558466
721,1123,वहशत,داروغه,vəɦʃət,dɒrvɣh,desperate,داروغه,1.0,0.6666666666666666,0.1805555555555555,0.2222222222222222,3.1041666666666665,0.1805555555555555,6,random,0,-7.607894
722,673,नाज़ुक,نازک,naːzuk,nɒzk,delicate,نازک,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,6,loan,1,4.1304
723,805,बदतर,بدتر,bədtər,bdtr,Worse,Worse,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1,3.9023972
724,296,गज़र,گزر,ɡəzər,ɡzr,gazer,Pass,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1,4.5754356
725,589,दर्ज़ी,درزی,dərziː,drzj,tailor,Seam,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,1,3.4118683
726,249,ख़ातून,خاتون,xaːtuːn,xɒtvn,Khatoon,Woman,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,6,loan,1,5.3395853
727,1155,शहर,شهر,ʃəɦər,ʃhr,city,City,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,3,loan,1,5.08506
728,283,ख़ूबी,خوبی,xuːbiː,xvbj,feature,are you well,0.6666666666666666,0.5,0.1197916666666666,0.1458333333333333,2.84375,0.1197916666666666,5,loan,1,4.827055
729,3088,मुअल्लिमा,پیاله‌پیما,muallimaː,pjɒlh‌pjmɒ,Muallima,Cup cup,0.9,0.4444444444444444,0.1898148148148148,0.2129629629629629,2.2916666666666665,0.2013888888888889,10,hard_negative,0,-13.52101
730,849,बारूद,بارود,baːruːd,bɒrvd,gunpowder,gunpowder,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,5,loan,1,5.6051164
731,2304,पिदर,بیزار,pidər,bjzɒr,Pidar,Disgusting,0.8,0.2,0.0583333333333333,0.0666666666666666,0.975,0.0583333333333333,5,hard_negative,0,-6.2514377
732,76,आलू,آلو,aːluː,ɒlv,Potato,Plum,0.8,0.3333333333333333,0.1597222222222222,0.1805555555555555,3.333333333333333,0.1597222222222222,3,loan,1,1.7586514
733,179,क़ीमत,قیمت,qiːmət,ɣjmt,price,Price,0.6666666666666666,0.4,0.2291666666666666,0.2583333333333333,2.375,0.25,5,loan,1,4.1551538
734,1286,सौदागर,سوداگر,sɔːdaːɡər,svdɒɡr,merchant,Trader,0.5555555555555556,0.2857142857142857,0.1964285714285714,0.2202380952380952,2.4642857142857144,0.2113095238095238,6,loan,1,4.0078087
735,2395,मूल्य कम करना,طومار,muːljə kəmə kərnaː,tvmɒr,To bring down the value,Scroll,0.8888888888888888,0.7857142857142857,0.6145833333333333,0.681547619047619,5.258928571428571,0.6800595238095237,13,synonym,0,-35.138435
736,320,गिरफ़्त,گرفت,ɡirftə,ɡrft,arrested,Took,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,7,loan,1,2.6829882
737,136,ओ,او,o,ɒv,O,She,1.0,0.5,0.4791666666666666,0.5208333333333334,3.875,0.5208333333333334,2,loan,1,-3.9093263
738,490,तजुर्बा,تجربه,təd͡ʒurbaː,td͡ʒrbh,experience,Experience,0.4,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,7,loan,1,5.1515665
739,1241,साफ़,صاف,saːf,sɒf,clear,صاف,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,1,1.6110755
740,3362,नकली,خیانتکار,nəkliː,xjɒntkɒr,Fake,Betrayer,0.875,0.75,0.4635416666666666,0.515625,4.828125,0.5026041666666666,8,synonym,0,-18.172428
741,3625,चंचल,جوکولار,t͡ʃəɲt͡ʃəl,d͡ʒvkvlɒr,Flickering,جوکولار,0.9,0.5714285714285714,0.2767857142857143,0.3095238095238095,3.5,0.2886904761904761,7,synonym,0,-9.908076
742,3712,शाह,چاپی,ʃaːɦ,t͡ʃɒpj,Shah,Print,0.8333333333333334,0.5,0.296875,0.3229166666666666,3.1875,0.3229166666666666,4,hard_negative,0,-5.919367
743,288,ख़्वाजा,خواجه,xvaːd͡ʒaː,xvɒd͡ʒh,Khwaja,خواجه,0.4444444444444444,0.2,0.075,0.0833333333333333,1.425,0.075,7,loan,1,4.503063
744,828,बस्ता,بسته,bəstaː,bsth,School bag,Closed,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,1,3.840598
745,4264,खुश,تسکین دادن,kʰuʃ,tskjn dɒdn,Happy,Relieve,0.9,0.6666666666666666,0.6458333333333335,0.7037037037037037,5.25,0.7037037037037037,10,synonym,0,-24.522398
746,3637,ऊटपटांग,کمیک,uːʈpəʈaːŋɡə,kmjk,ludicrous,Comics,1.0,0.8888888888888888,0.5532407407407408,0.6111111111111112,4.916666666666667,0.6087962962962963,7,synonym,0,-11.554668
747,306,गश्त,روس,ɡəʃtə,rvs,patrol,Russia,1.0,0.8,0.4625,0.5333333333333334,4.525,0.5041666666666667,4,random,0,-5.299061
748,278,ख़ूँख़ार,خونخوار,xũːxaːr,xvnxvɒr,fierce,Bloodthirsty,0.5714285714285714,0.4285714285714285,0.3363095238095238,0.369047619047619,3.5,0.3601190476190475,8,loan,1,2.7791667
749,64,आफ़ताब,لطف,aːftaːb,ltf,Aftab,favor,0.8571428571428571,0.6,0.4291666666666667,0.4833333333333334,3.975,0.4708333333333333,6,random,0,-8.169661
750,1253,सितार,حد,sitaːr,hd,Sitar,Hadd,1.0,0.8,0.5625000000000001,0.6416666666666667,5.025,0.6375,5,random,0,-5.100006
751,933,मसका,سستی,məskaː,sstj,Musca,frailty,0.8333333333333334,0.8,0.3125,0.35,3.625,0.3333333333333333,4,random,0,-8.011694
752,1,छोड़ देना,رد کردن,t͡ʃʰoɽə denaː,rd krdn,Abandon,reject,0.8461538461538461,0.75,0.3776041666666667,0.4479166666666666,4.953125,0.4036458333333333,8,synonym,0,-13.315428
753,1173,शिकार,بیتاب,ʃikaːr,bjtɒb,Hunt,Impatient,1.0,0.8,0.1791666666666666,0.2166666666666667,2.8,0.1791666666666666,5,random,0,-9.159658
754,471,जुमा,جمعه,d͡ʒumaː,d͡ʒmʔh,Zuma,Friday,0.4285714285714285,0.75,0.2083333333333333,0.2291666666666666,4.25,0.2083333333333333,4,loan,1,3.7861693
755,1782,डांटना,سانسور,ɖaːnʈnaː,sɒnsvr,Scold,Censorship,0.875,0.3333333333333333,0.1493055555555555,0.1805555555555555,2.6666666666666665,0.1493055555555555,6,synonym,0,-2.3875942
756,3178,क्षणिक,موقت,kʂəɳik,mvɣt,momentary,Temporary,1.0,1.0,0.4479166666666667,0.5,4.729166666666667,0.4826388888888889,6,synonym,0,-14.639311
757,784,फ़ेहरिस्त,فهرست,feɦristə,fhrst,list,Contents,0.5,0.375,0.3411458333333333,0.3802083333333333,2.75,0.3802083333333333,9,loan,1,-0.17392345
758,1141,शब,شب,ʃəb,ʃb,shab,the night,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1,3.5738251
759,28,अफ़्सोस,افسوس,afsos,ɒfsvs,sorry,Alas,0.4,0.2,0.0791666666666666,0.0916666666666666,1.8,0.0791666666666666,7,loan,1,5.079626
760,287,हेस्टी,بی ادب,ɦesʈiː,bj ɒdb,Hasty,impolite,1.0,0.6,0.2208333333333333,0.25,4.325,0.2208333333333333,6,synonym,0,-13.71702
761,2955,निर्बाध,روان، سلیس,nirbaːd̤,rvɒn، sljs,seamless,"Psychic, smooth",1.0,0.75,0.3567708333333333,0.40625,3.65625,0.3776041666666667,10,synonym,0,-15.483489
762,666,नसीहत,مکان,nəsiːɦət,mkɒn,advice,Place,1.0,0.8571428571428571,0.4672619047619047,0.511904761904762,4.285714285714286,0.5089285714285715,5,random,0,-5.0104766
763,635,दोस्त,دوست,dostə,dvst,Friend,Friend,0.4,0.4,0.2416666666666667,0.275,3.05,0.2625,5,loan,1,1.7261555
764,5080,अजीब,غیر معمول,ad͡ʒiːb,ɣjr mʔmvl,Strange,unusual,1.0,0.875,0.5416666666666667,0.6145833333333333,5.375,0.5963541666666667,9,synonym,0,-16.377619
765,700,नौकरी,نوکری,nɔːkriː,nvkrj,job,Job,0.5714285714285714,0.4,0.0958333333333333,0.1166666666666666,2.275,0.0958333333333333,5,loan,1,3.8721223
766,4392,बेचैन,مشتاق,bet͡ʃæːn,mʃtɒɣ,restless,yearning,0.875,0.8,0.1833333333333333,0.2,3.625,0.1833333333333333,5,synonym,0,-6.135353
767,4050,सुराख़,تاریک,suraːx,tɒrjk,eyelet,Dark,0.8333333333333334,0.2,0.0833333333333333,0.0916666666666666,1.475,0.0833333333333333,6,hard_negative,0,-11.793207
768,706,पयाम,پیام,pəjaːm,pjɒm,payam,Message,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,4.5866127
769,4683,नाजुक,ناامن,naːd͡ʒuk,nɒɒmn,Fragile,Unsecured,0.875,0.6,0.2416666666666666,0.2666666666666666,4.45,0.2416666666666666,5,synonym,0,-4.280115
770,471,जुमा,خلق,d͡ʒumaː,xlɣ,Zuma,Create,1.0,0.75,0.4322916666666667,0.4791666666666667,5.53125,0.4583333333333333,4,random,0,-7.95019
771,114,-ई,ـی,-iː,ـj,-e,ـی,1.0,1.0,0.125,0.1666666666666666,2.875,0.125,2,loan,1,3.03548
772,1095,लब,لب,ləb,lb,lab,لب,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1,4.165521
773,880,बेदख़ली,بیدخلی,bedxəliː,bjdxlj,eviction,Eviction,0.5,0.4285714285714285,0.1636904761904762,0.1904761904761905,1.8571428571428568,0.1785714285714285,7,loan,1,2.045682
774,651,नतीजा,نتیجه,nətiːd͡ʒaː,ntjd͡ʒh,Result,Result,0.5,0.5,0.2118055555555555,0.2430555555555555,2.625,0.2291666666666666,5,loan,1,4.190053
775,4149,हमसाया,جابجایی,ɦəmsaːjaː,d͡ʒɒbd͡ʒɒjj,hamsaya,Movement,1.0,0.5714285714285714,0.1339285714285714,0.1428571428571428,2.25,0.1339285714285714,7,hard_negative,0,-19.362558
776,818,बरामद,برآمد,bəraːməd,brɒmd,found,Recover,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,5,loan,1,6.54484
777,2898,असाधारण,خارق العاده,asaːd̤aːrəɳ,xɒrɣ ɒlʔɒdh,Extraordinary,extraordinary,1.0,0.7,0.3416666666666666,0.3958333333333333,4.25,0.3624999999999999,11,synonym,0,-20.325054
778,730,मनभावन,صمیمی,mənb̤aːvən,smjmj,Pleasing,سمیمی,1.0,1.0,0.4401041666666667,0.4895833333333333,4.828125,0.4765625,6,synonym,0,-12.860691
779,376,चेहरा,چهره,t͡ʃeɦraː,t͡ʃhrh,face,Face,0.5,0.4,0.2375,0.2666666666666667,2.625,0.2583333333333333,5,loan,1,3.3927474
780,2544,नापाक किया हुआ,تنزل دادن,naːpaːkə kijaː ɦuaː,tnzl dɒdn,impure,Degrade,0.9473684210526316,0.9230769230769232,0.4791666666666666,0.532051282051282,4.923076923076923,0.5192307692307693,13,synonym,0,-25.506296
781,1305,हयात,حیات,ɦəjaːt,hjɒt,Hyatt,هایات,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,4,loan,1,4.9791164
782,607,-दार,ـدار,-daːr,ـdɒr,-Dar,ـدار,0.6,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,1,2.3050306
783,335,गुफ़्तगू,گفتگو,ɡuftəɡuː,ɡftɡv,gossip,Conversation,0.5,0.4285714285714285,0.306547619047619,0.3452380952380952,3.2857142857142856,0.3363095238095238,8,loan,1,5.580588
784,102,इब्रीक़,بند,ibriːq,bnd,ibrik,Paragraph,0.8333333333333334,0.8,0.4291666666666667,0.4916666666666667,3.775,0.4708333333333334,7,random,0,-10.209641
785,1149,शर्म,شرم,ʃərmə,ʃrm,Shame,Shame,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1,3.542005
786,418,ज़र,زر,zər,zr,if,button,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,3.9549224
787,2292,पायदान,بچه‌دان,paːjdaːn,bt͡ʃh‌dɒn,Footboard,Children,0.8888888888888888,0.1666666666666666,0.1215277777777777,0.1319444444444444,2.375,0.1215277777777777,7,hard_negative,0,-10.326044
788,616,दिलरुबा,دلربا,dilrubaː,dlrbɒ,Dilruba,دلربا,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,7,loan,1,0.00398989
789,1164,शायद,شاید,ʃaːjəd,ʃɒjd,Perhaps,Perhaps,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,5.407685
790,5721,अत्यधिक,یدکی,atjəd̤ik,jdkj,Excessive,یدکی,0.75,0.7142857142857143,0.4583333333333333,0.511904761904762,4.339285714285714,0.5,7,synonym,0,-5.926385
791,250,आसमान,آزمون,aːsmaːn,ɒzmvn,Sky,Test,0.7142857142857143,0.2,0.0958333333333333,0.1083333333333333,1.95,0.0958333333333333,5,hard_negative,0,-3.558001
792,608,दारचीनी,دارچین,daːrt͡ʃiːniː,dɒrt͡ʃjn,Cinnamon,Cinnamon,0.5,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,7,loan,1,-0.6871067
793,122,उलफ़त,الفت,ulfət,ɒlft,Ulfat,الفت,0.4,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,-3.4600673
794,713,परवाज़,پرواز,pərvaːz,prvɒz,Parvaaz,Flight,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,1,5.3612237
795,6007,विजय,سلطه,vid͡ʒəj,slth,victory,Domination,1.0,0.8,0.325,0.3666666666666666,3.8,0.3458333333333333,4,synonym,0,-10.104502
796,2032,अहंकारी,مغرور,aɦəŋkaːriː,mɣrvr,cocky,Proud,0.9,0.875,0.4505208333333333,0.5104166666666667,4.765625,0.4895833333333333,7,synonym,0,-10.01033
797,1260,सियासत,بزرگ,sijaːsət,bzrɡ,politics,big,1.0,0.8571428571428571,0.4880952380952381,0.5595238095238094,4.678571428571429,0.5327380952380952,6,random,0,-13.814915
798,832,बहार,بهار,bəɦaːr,bhɒr,spring,Spring,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,4,loan,1,5.497931
799,425,ज़र्रा,ذره,zərraː,zrh,Zarra,Particle,0.6666666666666666,0.4,0.3958333333333333,0.4583333333333333,3.375,0.4458333333333334,6,loan,1,3.7940884
800,1116,वफ़ा,وفا,vəfaː,vfɒ,Wafa,وفا,0.6,0.25,0.2552083333333333,0.28125,2.1875,0.28125,4,loan,1,4.6823654
801,1063,रियासत,ریاست,rijaːsət,rjɒst,princely state,Presidency,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,6,loan,1,6.1649
802,872,बे-,مهربان,be-,mhrbɒn,Bay-,kind,0.8333333333333334,0.6666666666666666,0.611111111111111,0.6875,5.083333333333333,0.6875,6,random,0,-11.149215
803,1025,मौसीक़ी,موسیقی,mɔːsiːqiː,mvsjɣj,Aunt,Music,0.7777777777777778,0.5,0.1215277777777777,0.1458333333333333,2.6666666666666665,0.1215277777777777,7,loan,1,4.0284023
804,3510,लिसान,لاسیدن,lisaːn,lɒsjdn,Lisan,لاسیدن,0.5,0.3333333333333333,0.2152777777777777,0.236111111111111,2.1875,0.2291666666666666,6,hard_negative,0,-7.792974
805,2293,बहस,مناظره,bəɦəs,mnɒzrh,Discussion,Debate,1.0,0.8333333333333334,0.2812499999999999,0.3263888888888889,3.875,0.2951388888888888,6,synonym,0,-7.8757424
806,38,बूंद,تسلیم شدن,buːndə,tsljm ʃdn,drop,Surrender,0.8888888888888888,0.875,0.4453124999999999,0.4947916666666667,4.453125,0.4765624999999999,9,synonym,0,-18.572567
807,5662,स्थिर,پایدار,stʰir,pɒjdɒr,Stable,Stable,0.8333333333333334,0.5,0.3645833333333333,0.4027777777777778,3.1875,0.3993055555555555,6,synonym,0,-14.642525
808,1028,यतीम,یتیم,jətiːm,jtjm,orphan,orphan,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,1,3.567295
809,1637,जीत,مالکیت,d͡ʒiːt,mɒlkjt,Victory,Ownership,0.8333333333333334,0.6666666666666666,0.5104166666666666,0.5694444444444444,4.5,0.5590277777777778,6,synonym,0,-10.483694
810,4308,विद्रोही,شورشی,vidroɦiː,ʃvrʃj,the rebels,Rebel,0.875,0.7142857142857143,0.3482142857142857,0.3988095238095237,3.5,0.3779761904761905,8,synonym,0,-5.965059
811,2783,जीवंत,واضح,d͡ʒiːvəntə,vɒzh,alive,Clear,0.9,0.5714285714285714,0.4494047619047619,0.494047619047619,4.196428571428571,0.4880952380952381,5,synonym,0,-8.085535
812,460,जायज़,جائز,d͡ʒaːjəz,d͡ʒɒjʔz,justified,Valid,0.375,0.2,0.075,0.0833333333333333,1.175,0.075,5,loan,1,2.0569105
813,777,फ़ाश,توپ,faːʃ,tvp,fish,Ball,1.0,1.0,0.2222222222222222,0.2638888888888889,4.291666666666667,0.2222222222222222,4,random,0,-9.255307
814,834,बाक़ायदा,طاقت,baːqaːjdaː,tɒɣt,quite often,طاقت,1.0,0.5714285714285714,0.4464285714285714,0.494047619047619,3.803571428571429,0.4910714285714285,8,random,0,-9.3177
815,29,अबाबील,ابابیل,abaːbiːl,ɒbɒbjl,Ababil,ابابیل,0.625,0.1666666666666666,0.0555555555555555,0.0625,0.8958333333333334,0.0555555555555555,6,loan,1,-4.423834
816,876,बेगाना,بیگانه,beɡaːnaː,bjɡɒnh,begana,Alien,0.625,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.6666666666666667,0.0833333333333333,6,loan,1,3.0965877
817,640,नक़ल,نقل,nəqəl,nɣl,copy,Quoted,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,4,loan,1,5.7318316
818,327,इमारत,شکم‌پرست,imaːrət,ʃkm‌prst,building,شکم‌پرست,0.625,0.5714285714285714,0.2708333333333333,0.3035714285714285,4.553571428571429,0.2827380952380952,8,hard_negative,0,-16.148582
819,3321,भाग,قطعه,b̤aːɡ,ɣtʔh,run,Piece,1.0,1.0,0.3958333333333333,0.4374999999999999,4.5,0.421875,4,synonym,0,-13.661401
820,233,ख़याल,خیال,xəjaːl,xjɒl,care,Fiction,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,4.946887
821,420,प्राप्ति,دستاورد,praːpti,dstɒvrd,Receipt,Achievement,1.0,0.7142857142857143,0.2827380952380952,0.3333333333333333,3.928571428571429,0.2946428571428571,8,synonym,0,-14.776227
822,1153,वरदान,بنیسون,vərdaːn,bnjsvn,Boon,Beninson,0.8571428571428571,0.3333333333333333,0.1666666666666666,0.2083333333333333,3.583333333333333,0.1666666666666666,6,synonym,0,-9.373594
823,273,ख़ुशबू,خوشبو,xuʃbuː,xvʃbv,fragrance,Fragrant,0.5,0.4,0.1333333333333333,0.1583333333333333,3.3,0.1333333333333333,6,loan,1,2.5762117
824,1461,त्रासदी,فاجعه,traːsdiː,fɒd͡ʒʔh,Tragedy,Tragedy,1.0,0.8333333333333334,0.3090277777777777,0.3541666666666667,4.125,0.3368055555555555,7,synonym,0,-13.046481
825,592,दर्या,دریا,dərjaː,drjɒ,The river,Sea,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,2.7957902
826,40,अलिफ़,الف,alif,ɒlf,Alif,a thousand,0.5,0.25,0.2447916666666666,0.2708333333333333,2.0625,0.2708333333333333,5,loan,1,2.377693
827,569,दफ़तर,دفتر,dəftər,dftr,office,note book,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1,4.497818
828,801,बग़दाद,بغداد,bəɣdaːd,bɣdɒd,Baghdad,Baghdad,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,1,4.1183453
829,928,मलाल,ملال,məlaːl,mlɒl,sorry,Melal,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,4.747265
830,2763,सभ्य,برازنده,səb̤jə,brɒzndh,Civilized,Graceful,1.0,0.8571428571428571,0.3898809523809524,0.4404761904761904,4.392857142857143,0.4226190476190476,7,synonym,0,-24.684212
831,789,ब-,با,bə-,bɒ,B-,With,0.6666666666666666,0.0,0.0625,0.0625,0.625,0.0625,2,loan,1,1.3748101
832,4329,चिंतित,آشفته,t͡ʃintit,ɒʃfth,Concerned,Confused,0.75,0.6666666666666666,0.3402777777777778,0.375,4.8125,0.3541666666666667,6,synonym,0,-14.636484
833,525,तशद्दुद,چوقا,təʃddud,t͡ʃvɣɒ,Tashaddud,Peak,0.7142857142857143,0.8571428571428571,0.4761904761904761,0.5238095238095238,4.232142857142857,0.5148809523809523,7,random,0,-5.02337
834,425,ज़र्रा,اختیار,zərraː,ɒxtjɒr,Zarra,Authority,1.0,0.6666666666666666,0.3333333333333333,0.4097222222222221,5.458333333333333,0.3611111111111111,6,random,0,-10.225176
835,158,क़बूल,قبول,qəbuːl,ɣbvl,confess,Accept,0.6666666666666666,0.4,0.275,0.3083333333333333,3.5,0.2958333333333333,5,loan,1,3.5349765
836,41,अव्वल,اول,avvəl,ɒvl,first,First,0.6,0.4,0.3791666666666667,0.4166666666666666,3.1,0.4166666666666666,5,loan,1,0.30099756
837,2581,स्वादिष्ट,خوش سلیقه,svaːdiʂʈə,xvʃ sljɣh,Delicious,Stylish,0.8888888888888888,0.75,0.1953125,0.2239583333333333,3.875,0.1953125,9,synonym,0,-12.481458
838,1133,विरासत,وراثت,viraːsət,vrɒst,Inheritance,Inheritance,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,6,loan,1,4.2188168
839,547,"परेशानी, क्लेश",فاجعه,"pəreʃaːniː, kleʃ",fɒd͡ʒʔh,"trouble, trouble",Tragedy,1.0,0.6666666666666666,0.5729166666666666,0.6388888888888888,5.072916666666667,0.6354166666666666,14,synonym,0,-18.293793
840,3484,चकाचौंधा,خیره کننده,t͡ʃəkaːt͡ʃɔːnd̤aː,xjrh knndh,dazzling,Stunning,0.8823529411764706,0.5555555555555556,0.2037037037037037,0.2407407407407407,3.7222222222222223,0.2037037037037037,10,synonym,0,-13.887874
841,468,शामिल हों,ببندید,ʃaːmilə ɦon,bbndjd,Join,Close,1.0,0.8888888888888888,0.400462962962963,0.4444444444444444,4.402777777777778,0.4351851851851852,9,synonym,0,-11.906024
842,690,निशान,نشان,niʃaːn,nʃɒn,Mark,sign,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,3.927628
843,922,मर्तबा,نواز,mərtəbaː,nvɒz,frequently,Nawaz,1.0,0.8571428571428571,0.4583333333333334,0.5238095238095238,4.107142857142857,0.511904761904762,6,random,0,-10.762547
844,982,मुग़ल,مغول,muɣəl,mɣvl,Mughal,Mongol,0.4,0.4,0.2333333333333333,0.2666666666666666,2.95,0.2541666666666666,5,loan,1,4.2651367
845,579,दरबार,دربار,dərbaːr,drbɒr,court,دربار,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,5,loan,1,6.3445406
846,430,अनम्य,انعطاف ناپذیر,anmjə,ɒnʔtɒf nɒpzjr,inflexible,inflexible,0.8461538461538461,0.75,0.5659722222222222,0.6354166666666666,4.90625,0.6215277777777778,13,synonym,0,-22.925209
847,1148,शर्बत,شربت,ʃərbət,ʃrbt,sorbet,Syrup,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1,3.135695
848,5237,प्रायश्चित करना,کفاره,praːjʃt͡ʃitə kərnaː,kfɒrh,to feel guilty,Atonement,0.9473684210526316,0.7857142857142857,0.6235119047619048,0.6964285714285714,5.223214285714286,0.6919642857142857,15,synonym,0,-29.84561
849,773,फ़ानी,فانی,faːniː,fɒnj,Fani,فانی,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,1,2.4759126
850,2980,उत्पादन,دروغ,utpaːdən,drvɣ,Production,lie,1.0,0.8571428571428571,0.4910714285714285,0.5595238095238095,5.035714285714286,0.5327380952380952,7,synonym,0,-15.753586
851,3462,रौशन,چاخان,rɔːʃən,t͡ʃɒxɒn,light up,Lier,0.8571428571428571,0.4,0.1375,0.1583333333333333,1.825,0.1375,5,hard_negative,0,-12.769399
852,134,ऐनक,عینک,æːnək,ʔjnk,Glasses,Glasses,0.6,0.75,0.21875,0.25,4.25,0.21875,4,loan,1,4.1477013
853,709,परगना,سلسله,pərɡənaː,slslh,pargana,Series,1.0,0.8571428571428571,0.3869047619047619,0.4404761904761905,4.160714285714286,0.4166666666666666,5,random,0,-4.1403117
854,455,जादूगर,جادوگر,d͡ʒaːduːɡər,d͡ʒɒdvɡr,Magician,Magician,0.4545454545454545,0.2857142857142857,0.1964285714285714,0.2202380952380952,2.4642857142857144,0.2113095238095238,6,loan,1,4.2423987
855,4558,नुकसान पहुचने वाला,زیان آور,nuksaːnə pəɦut͡ʃne vaːlaː,zjɒn ɒvr,Harmful,Harmful,0.88,0.6111111111111112,0.5787037037037037,0.6435185185185186,4.833333333333333,0.6388888888888888,17,synonym,0,-40.098354
