,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
715,715,145,ईमानदार,سرراست,iːmaːndaːr,srrɒst,Honest,Straight,1.0,0.8571428571428571,0.3601190476190476,0.4404761904761904,5.339285714285714,0.375,7,synonym,0,-12.00877,0.40862658619880676,0.7794481515884399
716,716,3690,वैसा ही,دقیق,væːsaː ɦiː,dɣjɣ,same,Accurate,1.0,0.6666666666666666,0.4201388888888889,0.4722222222222221,4.333333333333333,0.4548611111111111,7,synonym,0,-10.4414,0.4501327574253082,0.599189281463623
717,717,1185,शुरू,شُرُوع,ʃuruː,ʃُrُvʔ,Start,start,0.6666666666666666,0.75,0.2552083333333333,0.3333333333333333,4.40625,0.2552083333333333,6,loan,1,2.7736702,0.29528191685676575,0.4391716718673706
718,718,310,ग़द्दार,غدار,ɣəddaːr,ɣdɒr,traitor,treacherous,0.5714285714285714,0.3333333333333333,0.3229166666666667,0.3541666666666667,2.6666666666666665,0.3541666666666667,7,loan,1,-2.0892792,0.5314151644706726,0.5459312796592712
719,719,1008,मेज़पोश,خانه,mezpoʃ,xɒnh,tablecloth,Home,1.0,0.8333333333333334,0.4131944444444444,0.4513888888888888,4.645833333333333,0.4479166666666666,7,random,0,-11.158915499999999,0.36704301834106445,0.5714495182037354
720,720,1108,लूक़ा,لوقا,luːqaː,lvɣɒ,Luke,Luke,0.8333333333333334,0.25,0.1510416666666666,0.1666666666666666,2.9375,0.1510416666666666,5,loan,1,4.655846599999999,0.5678783655166626,0.7597828507423401
721,721,1123,वहशत,داروغه,vəɦʃət,dɒrvɣh,desperate,داروغه,1.0,0.6666666666666666,0.1805555555555555,0.2222222222222222,3.1041666666666665,0.1805555555555555,6,random,0,-7.607894,0.5126023292541504,0.7493529319763184
722,722,673,नाज़ुक,نازک,naːzuk,nɒzk,delicate,نازک,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,6,loan,1,4.1304,0.5762014389038086,0.6788840293884277
723,723,805,बदतर,بدتر,bədtər,bdtr,Worse,Worse,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1,3.9023972000000002,0.640393853187561,0.6886184215545654
724,724,296,गज़र,گزر,ɡəzər,ɡzr,gazer,Pass,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1,4.5754356,0.5796548128128052,0.49544721841812134
725,725,589,दर्ज़ी,درزی,dərziː,drzj,tailor,Seam,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,1,3.4118682999999996,0.5488741397857666,0.45733773708343506
726,726,249,ख़ातून,خاتون,xaːtuːn,xɒtvn,Khatoon,Woman,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,6,loan,1,5.3395852999999995,0.6204869747161865,0.8013613820075989
727,727,1155,शहर,شهر,ʃəɦər,ʃhr,city,City,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,3,loan,1,5.0850599999999995,0.7092881798744202,0.7673496007919312
728,728,283,ख़ूबी,خوبی,xuːbiː,xvbj,feature,are you well,0.6666666666666666,0.5,0.1197916666666666,0.1458333333333333,2.84375,0.1197916666666666,5,loan,1,4.8270550000000005,0.46458861231803894,0.2953881621360779
729,729,3088,मुअल्लिमा,پیاله‌پیما,muallimaː,pjɒlh‌pjmɒ,Muallima,Cup cup,0.9,0.4444444444444444,0.1898148148148148,0.2129629629629629,2.2916666666666665,0.2013888888888889,10,hard_negative,0,-13.52101,0.3640940189361572,0.6346503496170044
730,730,849,बारूद,بارود,baːruːd,bɒrvd,gunpowder,gunpowder,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,5,loan,1,5.6051164,0.598669707775116,0.7567319273948669
731,731,2304,पिदर,بیزار,pidər,bjzɒr,Pidar,Disgusting,0.8,0.2,0.0583333333333333,0.0666666666666666,0.975,0.0583333333333333,5,hard_negative,0,-6.2514377,0.600040853023529,0.7385876178741455
732,732,76,आलू,آلو,aːluː,ɒlv,Potato,Plum,0.8,0.3333333333333333,0.1597222222222222,0.1805555555555555,3.333333333333333,0.1597222222222222,3,loan,1,1.7586514,0.6255438923835754,0.4195343852043152
733,733,179,क़ीमत,قیمت,qiːmət,ɣjmt,price,Price,0.6666666666666666,0.4,0.2291666666666666,0.2583333333333333,2.375,0.25,5,loan,1,4.1551538,0.4445948600769043,0.4818848967552185
734,734,1286,सौदागर,سوداگر,sɔːdaːɡər,svdɒɡr,merchant,Trader,0.5555555555555556,0.2857142857142857,0.1964285714285714,0.2202380952380952,2.4642857142857144,0.2113095238095238,6,loan,1,4.0078087,0.5478284358978271,0.7555992603302002
735,735,2395,मूल्य कम करना,طومار,muːljə kəmə kərnaː,tvmɒr,To bring down the value,Scroll,0.8888888888888888,0.7857142857142857,0.6145833333333333,0.681547619047619,5.258928571428571,0.6800595238095237,13,synonym,0,-35.138435,0.2744714319705963,0.6802737712860107
736,736,320,गिरफ़्त,گرفت,ɡirftə,ɡrft,arrested,Took,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,7,loan,1,2.6829882,0.3873705267906189,0.20193994045257568
737,737,136,ओ,او,o,ɒv,O,She,1.0,0.5,0.4791666666666666,0.5208333333333334,3.875,0.5208333333333334,2,loan,1,-3.9093263,0.5601628422737122,0.5170119404792786
738,738,490,तजुर्बा,تجربه,təd͡ʒurbaː,td͡ʒrbh,experience,Experience,0.4,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,7,loan,1,5.1515665,0.510551393032074,0.7298916578292847
739,739,1241,साफ़,صاف,saːf,sɒf,clear,صاف,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,1,1.6110754999999999,0.6169710755348206,0.7086278796195984
740,740,3362,नकली,خیانتکار,nəkliː,xjɒntkɒr,Fake,Betrayer,0.875,0.75,0.4635416666666666,0.515625,4.828125,0.5026041666666666,8,synonym,0,-18.172428,0.37782490253448486,0.7684945464134216
741,741,3625,चंचल,جوکولار,t͡ʃəɲt͡ʃəl,d͡ʒvkvlɒr,Flickering,جوکولار,0.9,0.5714285714285714,0.2767857142857143,0.3095238095238095,3.5,0.2886904761904761,7,synonym,0,-9.908076,0.40044090151786804,0.657417893409729
742,742,3712,शाह,چاپی,ʃaːɦ,t͡ʃɒpj,Shah,Print,0.8333333333333334,0.5,0.296875,0.3229166666666666,3.1875,0.3229166666666666,4,hard_negative,0,-5.919367,0.37305760383605957,0.28228071331977844
743,743,288,ख़्वाजा,خواجه,xvaːd͡ʒaː,xvɒd͡ʒh,Khwaja,خواجه,0.4444444444444444,0.2,0.075,0.0833333333333333,1.425,0.075,7,loan,1,4.503063,0.5131979584693909,0.7827536463737488
744,744,828,बस्ता,بسته,bəstaː,bsth,School bag,Closed,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,1,3.8405980000000004,0.48240596055984497,0.5099153518676758
745,745,4264,खुश,تسکین دادن,kʰuʃ,tskjn dɒdn,Happy,Relieve,0.9,0.6666666666666666,0.6458333333333335,0.7037037037037037,5.25,0.7037037037037037,10,synonym,0,-24.522398000000003,0.34060418605804443,0.6322529315948486
746,746,3637,ऊटपटांग,کمیک,uːʈpəʈaːŋɡə,kmjk,ludicrous,Comics,1.0,0.8888888888888888,0.5532407407407408,0.6111111111111112,4.916666666666667,0.6087962962962963,7,synonym,0,-11.554668,0.33347073197364807,0.7421332001686096
747,747,306,गश्त,روس,ɡəʃtə,rvs,patrol,Russia,1.0,0.8,0.4625,0.5333333333333334,4.525,0.5041666666666667,4,random,0,-5.299061,0.3992312550544739,0.6160339713096619
748,748,278,ख़ूँख़ार,خونخوار,xũːxaːr,xvnxvɒr,fierce,Bloodthirsty,0.5714285714285714,0.4285714285714285,0.3363095238095238,0.36904761904761896,3.5,0.3601190476190475,8,loan,1,2.7791667,0.425618439912796,0.6287230253219604
749,749,64,आफ़ताब,لطف,aːftaːb,ltf,Aftab,favor,0.8571428571428571,0.6,0.4291666666666667,0.4833333333333334,3.975,0.4708333333333333,6,random,0,-8.169661,0.41746488213539124,0.8056615591049194
750,750,1253,सितार,حد,sitaːr,hd,Sitar,Hadd,1.0,0.8,0.5625000000000001,0.6416666666666667,5.025,0.6375,5,random,0,-5.100006,0.48182880878448486,0.7375264167785645
751,751,933,मसका,سستی,məskaː,sstj,Musca,frailty,0.8333333333333334,0.8,0.3125,0.35,3.625,0.3333333333333333,4,random,0,-8.011694,0.5258731245994568,0.7337120771408081
752,752,1,छोड़ देना,رد کردن,t͡ʃʰoɽə denaː,rd krdn,Abandon,reject,0.8461538461538461,0.75,0.3776041666666667,0.4479166666666666,4.953125,0.4036458333333333,8,synonym,0,-13.315428,0.5272684693336487,0.34075191617012024
753,753,1173,शिकार,بیتاب,ʃikaːr,bjtɒb,Hunt,Impatient,1.0,0.8,0.1791666666666666,0.2166666666666667,2.8,0.1791666666666666,5,random,0,-9.159658,0.4665299654006958,0.7591502070426941
754,754,471,जुमा,جمعه,d͡ʒumaː,d͡ʒmʔh,Zuma,Friday,0.4285714285714285,0.75,0.2083333333333333,0.2291666666666666,4.25,0.2083333333333333,4,loan,1,3.7861693,0.4687287509441376,0.6549435257911682
755,755,1782,डांटना,سانسور,ɖaːnʈnaː,sɒnsvr,Scold,Censorship,0.875,0.3333333333333333,0.1493055555555555,0.1805555555555555,2.6666666666666665,0.1493055555555555,6,synonym,0,-2.3875942,0.5269121527671814,0.5379639863967896
756,756,3178,क्षणिक,موقت,kʂəɳik,mvɣt,momentary,Temporary,1.0,1.0,0.4479166666666667,0.5,4.729166666666667,0.4826388888888889,6,synonym,0,-14.639311,0.5333579182624817,0.5741055011749268
757,757,784,फ़ेहरिस्त,فهرست,feɦristə,fhrst,list,Contents,0.5,0.375,0.3411458333333333,0.3802083333333333,2.75,0.3802083333333333,9,loan,1,-0.17392345,0.3762974143028259,0.6128134727478027
758,758,1141,शब,شب,ʃəb,ʃb,shab,the night,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1,3.5738251000000005,0.6153890490531921,0.7056448459625244
759,759,28,अफ़्सोस,افسوس,afsos,ɒfsvs,sorry,Alas,0.4,0.2,0.0791666666666666,0.0916666666666666,1.8,0.0791666666666666,7,loan,1,5.079626,0.42470094561576843,0.6675164699554443
760,760,287,हेस्टी,بی ادب,ɦesʈiː,bj ɒdb,Hasty,impolite,1.0,0.6,0.2208333333333333,0.25,4.325,0.2208333333333333,6,synonym,0,-13.717020000000002,0.3069813549518585,0.7092804908752441
761,761,2955,निर्बाध,روان، سلیس,nirbaːd̤,rvɒn، sljs,seamless,"Psychic, smooth",1.0,0.75,0.3567708333333333,0.40625,3.65625,0.3776041666666667,10,synonym,0,-15.483489000000002,0.2960299849510193,0.5331571698188782
762,762,666,नसीहत,مکان,nəsiːɦət,mkɒn,advice,Place,1.0,0.8571428571428571,0.4672619047619047,0.511904761904762,4.285714285714286,0.5089285714285715,5,random,0,-5.0104766,0.4006099998950958,0.3175695836544037
763,763,635,दोस्त,دوست,dostə,dvst,Friend,Friend,0.4,0.4,0.2416666666666667,0.275,3.05,0.2625,5,loan,1,1.7261555,0.5808176398277283,0.5264775156974792
764,764,5080,अजीब,غیر معمول,ad͡ʒiːb,ɣjr mʔmvl,Strange,unusual,1.0,0.875,0.5416666666666667,0.6145833333333333,5.375,0.5963541666666667,9,synonym,0,-16.377619,0.35923323035240173,0.5271660089492798
765,765,700,नौकरी,نوکری,nɔːkriː,nvkrj,job,Job,0.5714285714285714,0.4,0.0958333333333333,0.1166666666666666,2.275,0.0958333333333333,5,loan,1,3.8721223,0.582157552242279,0.6191678643226624
766,766,4392,बेचैन,مشتاق,bet͡ʃæːn,mʃtɒɣ,restless,yearning,0.875,0.8,0.1833333333333333,0.2,3.625,0.1833333333333333,5,synonym,0,-6.135353,0.2959558069705963,0.7362382411956787
767,767,4050,सुराख़,تاریک,suraːx,tɒrjk,eyelet,Dark,0.8333333333333334,0.2,0.0833333333333333,0.0916666666666666,1.475,0.0833333333333333,6,hard_negative,0,-11.793207,0.5536230206489563,0.45673418045043945
768,768,706,पयाम,پیام,pəjaːm,pjɒm,payam,Message,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,4.5866127,0.5623762011528015,0.8015285134315491
769,769,4683,नाजुक,ناامن,naːd͡ʒuk,nɒɒmn,Fragile,Unsecured,0.875,0.6,0.2416666666666666,0.2666666666666666,4.45,0.2416666666666666,5,synonym,0,-4.280115,0.6187320351600647,0.6621736288070679
770,770,471,जुमा,خلق,d͡ʒumaː,xlɣ,Zuma,Create,1.0,0.75,0.4322916666666667,0.4791666666666667,5.53125,0.4583333333333333,4,random,0,-7.950189999999999,0.46788543462753296,0.5916260480880737
771,771,114,-ई,ـی,-iː,ـj,-e,ـی,1.0,1.0,0.125,0.1666666666666666,2.875,0.125,2,loan,1,3.0354799999999997,0.5682275891304016,0.6469087600708008
772,772,1095,लब,لب,ləb,lb,lab,لب,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1,4.165521,0.6736039519309998,0.5656692385673523
773,773,880,बेदख़ली,بیدخلی,bedxəliː,bjdxlj,eviction,Eviction,0.5,0.4285714285714285,0.1636904761904762,0.1904761904761905,1.8571428571428568,0.1785714285714285,7,loan,1,2.045682,0.5092974305152893,0.7829873561859131
774,774,651,नतीजा,نتیجه,nətiːd͡ʒaː,ntjd͡ʒh,Result,Result,0.5,0.5,0.2118055555555555,0.2430555555555555,2.625,0.2291666666666666,5,loan,1,4.190053,0.43232592940330505,0.5953810811042786
775,775,4149,हमसाया,جابجایی,ɦəmsaːjaː,d͡ʒɒbd͡ʒɒjj,hamsaya,Movement,1.0,0.5714285714285714,0.1339285714285714,0.1428571428571428,2.25,0.1339285714285714,7,hard_negative,0,-19.362558,0.4802677035331726,0.26910969614982605
776,776,818,बरामद,برآمد,bəraːməd,brɒmd,found,Recover,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,5,loan,1,6.54484,0.4717967212200165,0.7479554414749146
777,777,2898,असाधारण,خارق العاده,asaːd̤aːrəɳ,xɒrɣ ɒlʔɒdh,Extraordinary,extraordinary,1.0,0.7,0.3416666666666666,0.3958333333333333,4.25,0.3624999999999999,11,synonym,0,-20.325054,0.3406703770160675,0.589356005191803
778,778,730,मनभावन,صمیمی,mənb̤aːvən,smjmj,Pleasing,سمیمی,1.0,1.0,0.4401041666666667,0.4895833333333333,4.828125,0.4765625,6,synonym,0,-12.860691000000001,0.5154001712799072,0.4903389513492584
779,779,376,चेहरा,چهره,t͡ʃeɦraː,t͡ʃhrh,face,Face,0.5,0.4,0.2375,0.2666666666666667,2.625,0.2583333333333333,5,loan,1,3.3927474,0.5432685017585754,0.8162558674812317
780,780,2544,नापाक किया हुआ,تنزل دادن,naːpaːkə kijaː ɦuaː,tnzl dɒdn,impure,Degrade,0.9473684210526316,0.9230769230769232,0.4791666666666666,0.532051282051282,4.9230769230769225,0.5192307692307693,13,synonym,0,-25.506296,0.32222068309783936,0.5575093030929565
781,781,1305,हयात,حیات,ɦəjaːt,hjɒt,Hyatt,هایات,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,4,loan,1,4.9791164000000006,0.35468336939811707,0.6114448308944702
782,782,607,-दार,ـدار,-daːr,ـdɒr,-Dar,ـدار,0.6,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,1,2.3050306000000003,0.5326166152954102,0.7749040126800537
783,783,335,गुफ़्तगू,گفتگو,ɡuftəɡuː,ɡftɡv,gossip,Conversation,0.5,0.4285714285714285,0.30654761904761896,0.3452380952380952,3.2857142857142856,0.3363095238095238,8,loan,1,5.580588,0.3581163287162781,0.5860813856124878
784,784,102,इब्रीक़,بند,ibriːq,bnd,ibrik,Paragraph,0.8333333333333334,0.8,0.4291666666666667,0.4916666666666667,3.775,0.4708333333333334,7,random,0,-10.209641,0.2815333604812622,0.3121587932109833
785,785,1149,शर्म,شرم,ʃərmə,ʃrm,Shame,Shame,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1,3.542005,0.6702778935432434,0.7835592031478882
786,786,418,ज़र,زر,zər,zr,if,button,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,3.9549224,0.5989593863487244,0.3862001597881317
787,787,2292,पायदान,بچه‌دان,paːjdaːn,bt͡ʃh‌dɒn,Footboard,Children,0.8888888888888888,0.1666666666666666,0.1215277777777777,0.1319444444444444,2.375,0.1215277777777777,7,hard_negative,0,-10.326044,0.50889652967453,0.7263857126235962
788,788,616,दिलरुबा,دلربا,dilrubaː,dlrbɒ,Dilruba,دلربا,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,7,loan,1,0.00398989,0.5569934844970703,0.6693524718284607
789,789,1164,शायद,شاید,ʃaːjəd,ʃɒjd,Perhaps,Perhaps,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,5.407685,0.6075998544692993,0.7458541393280029
790,790,5721,अत्यधिक,یدکی,atjəd̤ik,jdkj,Excessive,یدکی,0.75,0.7142857142857143,0.4583333333333333,0.511904761904762,4.339285714285714,0.5,7,synonym,0,-5.926385,0.4577215909957886,0.4955105781555176
791,791,250,आसमान,آزمون,aːsmaːn,ɒzmvn,Sky,Test,0.7142857142857143,0.2,0.0958333333333333,0.1083333333333333,1.95,0.0958333333333333,5,hard_negative,0,-3.5580010000000004,0.5408406853675842,0.7373864650726318
792,792,608,दारचीनी,دارچین,daːrt͡ʃiːniː,dɒrt͡ʃjn,Cinnamon,Cinnamon,0.5,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,7,loan,1,-0.6871067,0.5354710221290588,0.7260184288024902
793,793,122,उलफ़त,الفت,ulfət,ɒlft,Ulfat,الفت,0.4,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,-3.4600672999999995,0.48146185278892517,0.6438669562339783
794,794,713,परवाज़,پرواز,pərvaːz,prvɒz,Parvaaz,Flight,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,1,5.3612237,0.5426894426345825,0.620934009552002
795,795,6007,विजय,سلطه,vid͡ʒəj,slth,victory,Domination,1.0,0.8,0.325,0.3666666666666666,3.8,0.3458333333333333,4,synonym,0,-10.104502,0.47396475076675415,0.7346452474594116
796,796,2032,अहंकारी,مغرور,aɦəŋkaːriː,mɣrvr,cocky,Proud,0.9,0.875,0.4505208333333333,0.5104166666666667,4.765625,0.4895833333333333,7,synonym,0,-10.01033,0.5279061198234558,0.8317912220954895
797,797,1260,सियासत,بزرگ,sijaːsət,bzrɡ,politics,big,1.0,0.8571428571428571,0.4880952380952381,0.5595238095238094,4.678571428571429,0.5327380952380952,6,random,0,-13.814915,0.42075115442276,0.30023884773254395
798,798,832,बहार,بهار,bəɦaːr,bhɒr,spring,Spring,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,4,loan,1,5.4979309999999995,0.5698884725570679,0.29330769181251526
799,799,425,ज़र्रा,ذره,zərraː,zrh,Zarra,Particle,0.6666666666666666,0.4,0.3958333333333333,0.4583333333333333,3.375,0.4458333333333334,6,loan,1,3.7940883999999997,0.5078269243240356,0.6244725584983826
800,800,1116,वफ़ा,وفا,vəfaː,vfɒ,Wafa,وفا,0.6,0.25,0.2552083333333333,0.28125,2.1875,0.28125,4,loan,1,4.6823654,0.45278194546699524,0.7205883264541626
801,801,1063,रियासत,ریاست,rijaːsət,rjɒst,princely state,Presidency,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,6,loan,1,6.1649,0.49212759733200073,0.7363924384117126
802,802,872,बे-,مهربان,be-,mhrbɒn,Bay-,kind,0.8333333333333334,0.6666666666666666,0.6111111111111109,0.6875,5.083333333333333,0.6875,6,random,0,-11.149215,0.37834054231643677,0.7196066379547119
803,803,1025,मौसीक़ी,موسیقی,mɔːsiːqiː,mvsjɣj,Aunt,Music,0.7777777777777778,0.5,0.1215277777777777,0.1458333333333333,2.6666666666666665,0.1215277777777777,7,loan,1,4.0284023,0.3337375223636627,0.5547410249710083
804,804,3510,लिसान,لاسیدن,lisaːn,lɒsjdn,Lisan,لاسیدن,0.5,0.3333333333333333,0.2152777777777777,0.236111111111111,2.1875,0.2291666666666666,6,hard_negative,0,-7.792974000000001,0.5897267460823059,0.7369040846824646
805,805,2293,बहस,مناظره,bəɦəs,mnɒzrh,Discussion,Debate,1.0,0.8333333333333334,0.2812499999999999,0.3263888888888889,3.875,0.2951388888888888,6,synonym,0,-7.8757424,0.3979589641094208,0.6262223124504089
806,806,38,बूंद,تسلیم شدن,buːndə,tsljm ʃdn,drop,Surrender,0.8888888888888888,0.875,0.4453124999999999,0.4947916666666667,4.453125,0.4765624999999999,9,synonym,0,-18.572567000000003,0.36365941166877747,0.31701377034187317
807,807,5662,स्थिर,پایدار,stʰir,pɒjdɒr,Stable,Stable,0.8333333333333334,0.5,0.3645833333333333,0.4027777777777778,3.1875,0.3993055555555555,6,synonym,0,-14.642525,0.5085310935974121,0.6069402098655701
808,808,1028,यतीम,یتیم,jətiːm,jtjm,orphan,orphan,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,1,3.5672949999999997,0.6557930111885071,0.6314166784286499
809,809,1637,जीत,مالکیت,d͡ʒiːt,mɒlkjt,Victory,Ownership,0.8333333333333334,0.6666666666666666,0.5104166666666666,0.5694444444444444,4.5,0.5590277777777778,6,synonym,0,-10.483694,0.3094790577888489,0.6058729290962219
810,810,4308,विद्रोही,شورشی,vidroɦiː,ʃvrʃj,the rebels,Rebel,0.875,0.7142857142857143,0.3482142857142857,0.3988095238095237,3.5,0.3779761904761905,8,synonym,0,-5.965058999999999,0.6108141541481018,0.6525311470031738
811,811,2783,जीवंत,واضح,d͡ʒiːvəntə,vɒzh,alive,Clear,0.9,0.5714285714285714,0.4494047619047619,0.49404761904761896,4.196428571428571,0.4880952380952381,5,synonym,0,-8.085535,0.36528366804122925,0.5425734519958496
812,812,460,जायज़,جائز,d͡ʒaːjəz,d͡ʒɒjʔz,justified,Valid,0.375,0.2,0.075,0.0833333333333333,1.175,0.075,5,loan,1,2.0569105,0.5138381719589233,0.7943302989006042
813,813,777,फ़ाश,توپ,faːʃ,tvp,fish,Ball,1.0,1.0,0.2222222222222222,0.2638888888888889,4.291666666666667,0.2222222222222222,4,random,0,-9.255307,0.470696359872818,0.6372882127761841
814,814,834,बाक़ायदा,طاقت,baːqaːjdaː,tɒɣt,quite often,طاقت,1.0,0.5714285714285714,0.4464285714285714,0.49404761904761896,3.803571428571429,0.4910714285714285,8,random,0,-9.3177,0.2847554683685303,0.4530233144760132
815,815,29,अबाबील,ابابیل,abaːbiːl,ɒbɒbjl,Ababil,ابابیل,0.625,0.1666666666666666,0.0555555555555555,0.0625,0.8958333333333334,0.0555555555555555,6,loan,1,-4.423833999999999,0.6622503995895386,0.7406044006347656
816,816,876,बेगाना,بیگانه,beɡaːnaː,bjɡɒnh,begana,Alien,0.625,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.6666666666666667,0.0833333333333333,6,loan,1,3.0965877,0.45996907353401184,0.723747730255127
817,817,640,नक़ल,نقل,nəqəl,nɣl,copy,Quoted,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,4,loan,1,5.7318316,0.3593592047691345,0.7226657867431641
818,818,327,इमारत,شکم‌پرست,imaːrət,ʃkm‌prst,building,شکم‌پرست,0.625,0.5714285714285714,0.2708333333333333,0.3035714285714285,4.553571428571429,0.2827380952380952,8,hard_negative,0,-16.148582,0.34637323021888733,0.6835655570030212
819,819,3321,भाग,قطعه,b̤aːɡ,ɣtʔh,run,Piece,1.0,1.0,0.3958333333333333,0.4374999999999999,4.5,0.421875,4,synonym,0,-13.661401000000001,0.5487593412399292,0.7129632234573364
820,820,233,ख़याल,خیال,xəjaːl,xjɒl,care,Fiction,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,4.946887,0.5351030826568604,0.7467573881149292
821,821,420,प्राप्ति,دستاورد,praːpti,dstɒvrd,Receipt,Achievement,1.0,0.7142857142857143,0.2827380952380952,0.3333333333333333,3.928571428571429,0.2946428571428571,8,synonym,0,-14.776226999999999,0.596171498298645,0.7985490560531616
822,822,1153,वरदान,بنیسون,vərdaːn,bnjsvn,Boon,Beninson,0.8571428571428571,0.3333333333333333,0.1666666666666666,0.2083333333333333,3.583333333333333,0.1666666666666666,6,synonym,0,-9.373594,0.41348302364349365,0.7561469674110413
823,823,273,ख़ुशबू,خوشبو,xuʃbuː,xvʃbv,fragrance,Fragrant,0.5,0.4,0.1333333333333333,0.1583333333333333,3.3,0.1333333333333333,6,loan,1,2.5762117,0.5482422113418579,0.7082272171974182
824,824,1461,त्रासदी,فاجعه,traːsdiː,fɒd͡ʒʔh,Tragedy,Tragedy,1.0,0.8333333333333334,0.3090277777777777,0.3541666666666667,4.125,0.3368055555555555,7,synonym,0,-13.046481,0.4686223864555359,0.6320971846580505
825,825,592,दर्या,دریا,dərjaː,drjɒ,The river,Sea,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1,2.7957902000000003,0.4761551320552826,0.22052688896656036
826,826,40,अलिफ़,الف,alif,ɒlf,Alif,a thousand,0.5,0.25,0.2447916666666666,0.2708333333333333,2.0625,0.2708333333333333,5,loan,1,2.377693,0.437744140625,0.49162155389785767
827,827,569,दफ़तर,دفتر,dəftər,dftr,office,note book,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1,4.497818,0.43135303258895874,0.6667018532752991
828,828,801,बग़दाद,بغداد,bəɣdaːd,bɣdɒd,Baghdad,Baghdad,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,1,4.1183453000000005,0.3676469326019287,0.6854181289672852
829,829,928,मलाल,ملال,məlaːl,mlɒl,sorry,Melal,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1,4.7472650000000005,0.6811569333076477,0.6897205114364624
830,830,2763,सभ्य,برازنده,səb̤jə,brɒzndh,Civilized,Graceful,1.0,0.8571428571428571,0.3898809523809524,0.4404761904761904,4.392857142857143,0.4226190476190476,7,synonym,0,-24.684212,0.3721107542514801,0.6528496146202087
831,831,789,ब-,با,bə-,bɒ,B-,With,0.6666666666666666,0.0,0.0625,0.0625,0.625,0.0625,2,loan,1,1.3748101000000001,0.45954588055610657,0.4388607144355774
832,832,4329,चिंतित,آشفته,t͡ʃintit,ɒʃfth,Concerned,Confused,0.75,0.6666666666666666,0.3402777777777778,0.375,4.8125,0.3541666666666667,6,synonym,0,-14.636484,0.5215924978256226,0.6711829900741577
