,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
311,311,311,3443,रोज़मर्रा,رازدار,rozmərraː,rɒzdɒr,everyday,trustworthy,0.6666666666666666,0.375,0.2604166666666667,0.296875,2.484375,0.2942708333333333,9,hard_negative,0,-5.631812,0.4632335603237152,0.7320995926856995
312,312,312,484,तक़रीबन,بکم,təqriːbən,bkm,almost,بکم,0.8888888888888888,0.875,0.5885416666666667,0.6614583333333334,4.90625,0.6588541666666667,7,random,0,-6.6127815000000005,0.3292847275733948,0.4195946753025055
313,313,313,381,उम्दा,اهدا,umdaː,ɒhdɒ,fine,give,0.8,0.25,0.1145833333333333,0.1145833333333333,1.4375,0.1145833333333333,5,hard_negative,0,-6.2217774000000015,0.4350528120994568,0.4253682494163513
314,314,314,1287,अभिमानी,مغرور,ab̤imaːniː,mɣrvr,Arrogant,Proud,0.9,1.0,0.4107142857142857,0.4821428571428571,5.25,0.4404761904761904,7,synonym,0,-13.716377,0.5624913573265076,0.7254208922386169
315,315,315,5479,लालची,کثیف,laːlt͡ʃiː,ksjf,Greedy,Dirty,1.0,0.8,0.4083333333333333,0.45,5.75,0.4291666666666667,5,synonym,0,-11.398602,0.4774101674556732,0.7055217027664185
316,316,316,1741,अधिग्रहण करना,بگیرید,ad̤iɡrəɦɳə kərnaː,bɡjrjd,to acquire,get,0.8823529411764706,0.7142857142857143,0.5535714285714285,0.6279761904761906,5.044642857142857,0.6220238095238094,13,synonym,0,-36.001305,0.31790608167648315,0.6158100366592407
317,317,317,3123,मुफ़्त,بافته,muftə,bɒfth,free,Woven,0.6,0.4,0.0833333333333333,0.0916666666666666,1.825,0.0833333333333333,6,hard_negative,0,-12.038882,0.3790476620197296,0.44738492369651794
318,318,318,1712,कब्ज़ा,به دست آوردن,kəbzaː,bh dst ɒvrdn,capture,Gaining,1.0,0.7,0.51875,0.575,4.65,0.56875,12,synonym,0,-26.340424,0.350289523601532,0.4390334486961365
319,319,319,390,जलवा,جلوه,d͡ʒəlvaː,d͡ʒlvh,Jalwa,جلوه,0.375,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,4,loan,1,3.834723,0.5796731114387512,0.5353173017501831
320,320,320,1448,तबाही,ناملایمات,təbaːɦiː,nɒmlɒjmɒt,Destruction,Unfortunate,1.0,0.5555555555555556,0.386574074074074,0.4166666666666667,3.861111111111111,0.4166666666666667,9,synonym,0,-18.072601,0.4413056671619415,0.6800320148468018
321,321,321,3216,नियंत्रित करना,جلوگیری کردن,nijəntritə kərnaː,d͡ʒlvɡjrj krdn,control,prevent,0.8235294117647058,0.7333333333333333,0.3527777777777778,0.4,4.158333333333333,0.3805555555555556,13,synonym,0,-44.34945,0.3292325437068939,0.13752929866313934
322,322,322,1971,दुश्मन,دامان,duʃmən,dɒmɒn,Enemy,Daman,0.5,0.1666666666666666,0.1944444444444444,0.2083333333333333,1.6666666666666667,0.2083333333333333,6,hard_negative,0,-12.930915,0.5080708861351013,0.7851621508598328
323,323,323,4886,प्रमुख,معروف,prəmukʰ,mʔrvf,Chief,Famous,1.0,0.8333333333333334,0.34375,0.4097222222222222,4.770833333333333,0.3611111111111111,6,synonym,0,-7.0987887,0.4610132873058319,0.37240397930145264
324,324,324,4729,कठिनाई,دوراهی,kəʈʰinaːiː,dvrɒhj,Difficulty,Dilemma,1.0,0.8571428571428571,0.3154761904761905,0.3630952380952381,4.267857142857143,0.3303571428571428,6,synonym,0,-12.680334,0.4928156137466431,0.3237776756286621
325,325,325,1578,"अभी - अभी ,",فقط،,"ab̤iː - ab̤iː ,",fɣt،,"Just now ,","Only,",1.0,0.8333333333333334,0.545138888888889,0.6111111111111112,5.395833333333332,0.5972222222222222,11,synonym,0,-16.551281,0.38197973370552063,0.6169105768203735
326,326,326,6122,सूख,از بین رفتن,suːkʰ,ɒz bjn rftn,dried up,destroy,1.0,0.8888888888888888,0.6550925925925927,0.7314814814814815,5.6111111111111125,0.7245370370370371,11,synonym,0,-24.28687,0.4233899414539337,0.33039185404777527
327,327,327,1855,दर्याई,دری,dərjaːiː,drj,merciful,Door,0.625,0.5,0.4479166666666667,0.5,3.625,0.5,6,hard_negative,0,-6.072425,0.6556161642074585,0.5617061853408813
328,328,328,1141,चिराग़,گاراژ,t͡ʃiraːɣ,ɡɒrɒʒ,lamp,Garage,0.875,0.2,0.1333333333333333,0.1416666666666666,1.5,0.1333333333333333,6,hard_negative,0,-8.491094,0.4521088302135468,0.7221003174781799
329,329,329,2159,झुंड,ازدحام,d͡ʒ̤unɖə,ɒzdhɒm,flock,Congratulations,1.0,0.6666666666666666,0.3611111111111111,0.4027777777777777,4.75,0.3784722222222222,6,synonym,0,-16.562666,0.4529193341732025,0.37583741545677185
330,330,330,3111,आनदं,خوشبختی,aːndən,xvʃbxtj,Anand,Happiness,1.0,0.8571428571428571,0.4047619047619047,0.4523809523809524,5.428571428571429,0.4345238095238096,7,synonym,0,-14.660064000000002,0.4252265393733978,0.6196915507316589
331,331,331,351,प्रथागत,معمولی,prətʰaːɡət,mʔmvlj,customary,Normal,1.0,0.875,0.3984375,0.453125,5.1875,0.4296874999999999,7,synonym,0,-9.812504,0.4673489928245544,0.6331489682197571
332,332,332,2786,जीवंत,قابل توجه,d͡ʒiːvəntə,ɣɒbl tvd͡ʒh,alive,significant,0.9090909090909092,0.625,0.2734375,0.3020833333333333,3.671875,0.2838541666666667,9,synonym,0,-17.91452,0.3647115528583527,0.6347542405128479
333,333,333,3554,वली,وال,vəliː,vɒl,wali,and,0.6,0.25,0.2552083333333333,0.28125,2.125,0.28125,3,hard_negative,0,-9.441397,0.5902906060218811,0.866837203502655
334,334,334,1511,निर्दय,بی رحم,nirdəj,bj rhm,merciless,Brutal,1.0,0.8333333333333334,0.2743055555555555,0.3055555555555556,3.7708333333333335,0.2881944444444444,6,synonym,0,-9.101986,0.26903465390205383,0.6631070375442505
335,335,335,1088,रोशनी,تباه,roʃniː,tbɒh,Light,Corruption,1.0,0.8,0.3958333333333333,0.4583333333333333,5.6,0.4166666666666666,5,random,0,-7.5440683,0.48071673512458796,0.46306779980659485
336,336,336,1243,साबित,قیچی,saːbit,ɣjt͡ʃj,prove,scissor,1.0,1.0,0.3333333333333333,0.375,3.65,0.35,5,random,0,-5.5950813,0.3986332714557648,0.7110272645950317
337,337,337,2111,अनुदान,تایید کنید,anudaːn,tɒjjd knjd,Grant,confirm,0.8,0.6666666666666666,0.3981481481481481,0.4398148148148148,4.236111111111111,0.4282407407407407,10,synonym,0,-23.223564,0.3740139603614807,0.6939153075218201
338,338,338,910,ख़्वाहिश,پیچ‌درپیچ,xvaːɦiʃ,pjt͡ʃ‌drpjt͡ʃ,desire,ਪੈਚ‌ਦਰਪੀਚ,0.9230769230769232,0.875,0.3541666666666667,0.4062500000000001,4.296875,0.3776041666666667,9,hard_negative,0,-24.374165,0.3641976714134216,0.38437777757644653
339,339,339,1209,जमात,آماس,d͡ʒəmaːt,ɒmɒs,Jamaat,اماس,0.875,0.2,0.2416666666666666,0.2583333333333333,2.2,0.2583333333333333,4,hard_negative,0,-9.5261755,0.5079235434532166,0.6170780062675476
340,340,340,1325,हिंदुस्तानी,انطاکیه,ɦindustaːniː,ɒntɒkjh,Hindustani,Antioch,0.8333333333333334,0.6,0.3666666666666667,0.4041666666666667,3.4375,0.3958333333333333,11,random,0,-8.645280999999999,0.4612581431865692,0.7354604601860046
341,341,341,3105,मुग़ल,بی‌حال,muɣəl,bj‌hɒl,Mughal,Bi‌hal,0.8333333333333334,0.6,0.1166666666666666,0.125,2.175,0.1166666666666666,6,hard_negative,0,-8.963783,0.5610553622245789,0.7792171835899353
342,342,342,1601,गिरफ़्तार करना,بدست آوردن,ɡirftaːrə kərnaː,bdst ɒvrdn,to arrest,Earn,0.8125,0.6923076923076923,0.3701923076923077,0.4230769230769231,3.875,0.4054487179487179,14,synonym,0,-28.732222,0.4035932719707489,0.3880164325237274
343,343,343,1976,प्रतियोगिता,مبارزه کردن,prətijoɡitaː,mbɒrzh krdn,Competition,fight,1.0,0.6363636363636364,0.2481060606060605,0.2992424242424242,4.079545454545454,0.2575757575757575,11,synonym,0,-16.541843,0.5415055751800537,0.47606852650642395
344,344,344,1827,दराज़,گاراژ,dəraːz,ɡɒrɒʒ,drawer,Garage,0.8333333333333334,0.2,0.1041666666666666,0.1083333333333333,1.125,0.1041666666666666,5,hard_negative,0,-10.19178,0.5176533460617065,0.8265132904052734
345,345,345,5557,लगातार,درست شد,ləɡaːtaːr,drst ʃd,Continuous,fixed,0.8888888888888888,0.8571428571428571,0.2976190476190476,0.3571428571428571,4.625,0.3124999999999999,7,synonym,0,-12.466041,0.3774161636829376,0.3781134784221649
346,346,346,483,शिष्य,شاگرد,ʃiʂjə,ʃɒɡrd,Disciple,Student,0.8,0.4,0.1875,0.225,3.5,0.1875,5,synonym,0,-16.841095000000006,0.6619810461997986,0.5661843419075012
347,347,347,1801,विकार,بهم ریختگی,vikaːr,bhm rjxtɡj,disorder,mess,1.0,0.6666666666666666,0.4814814814814814,0.5555555555555556,5.208333333333333,0.5324074074074074,10,synonym,0,-18.563034,0.3426716923713684,0.5548210740089417
348,348,348,1035,गुज़ारा,گذار,ɡuzaːraː,ɡzɒr,survive,Transition,0.625,0.3333333333333333,0.3194444444444445,0.3541666666666667,2.6666666666666665,0.3541666666666667,7,hard_negative,0,0.4828351,0.5423197150230408,0.7239311933517456
349,349,349,5901,भ्रामक,ابستر,b̤raːmək,ɒbstr,deceptive,ابستر,1.0,1.0,0.40625,0.4861111111111111,5.75,0.4236111111111111,6,synonym,0,-15.404264,0.5173323154449463,0.7570799589157104
350,350,350,3263,यमन,خرامان,jəmən,xrɒmɒn,Yemen,خرامان,0.6666666666666666,0.1666666666666666,0.2083333333333333,0.2361111111111111,2.3125,0.2361111111111111,6,hard_negative,0,-13.022181,0.5186176300048828,0.7302583456039429
351,351,351,407,उपलब्धि,کسب کردن,upləbd̤i,ksb krdn,Availability,obtain,1.0,0.8571428571428571,0.2321428571428571,0.2738095238095238,5.125,0.2321428571428571,8,synonym,0,-14.850231,0.5000459551811218,0.5235273241996765
352,352,352,2988,महताब,مایحتاج,məɦtaːb,mɒjhtɒd͡ʒ,Mahtab,Supplies,0.7777777777777778,0.2857142857142857,0.1964285714285714,0.2142857142857142,1.7678571428571428,0.2113095238095238,7,hard_negative,0,-13.233185,0.4877697825431824,0.6864061951637268
353,353,353,6120,काम,استخدام کردن,kaːm,ɒstxdɒm krdn,Work,Hire,0.9166666666666666,0.7272727272727273,0.6704545454545454,0.7424242424242423,5.5,0.7424242424242423,12,synonym,0,-31.253067,0.4958354830741882,0.6407326459884644
354,354,354,1982,दूरबीन,طاس‌بین,duːrbiːn,tɒs‌bjn,Telescope,طاس‌بین,0.75,0.3333333333333333,0.0833333333333333,0.1041666666666666,1.3958333333333333,0.0833333333333333,7,hard_negative,0,-7.207816999999999,0.38326552510261536,0.6813107132911682
355,355,355,4368,काल,زمان فعل,kaːl,zmɒn fʔl,Era,verb tense,0.875,0.7142857142857143,0.5744047619047619,0.6309523809523809,4.839285714285714,0.6279761904761905,8,synonym,0,-17.86351,0.5452843904495239,0.5780200958251953
356,356,356,4920,जरूरी,قابل توجه,d͡ʒəruːriː,ɣɒbl tvd͡ʒh,Necessary,significant,1.0,0.625,0.3932291666666666,0.4531249999999999,4.90625,0.4166666666666666,9,synonym,0,-19.750086,0.4418354332447052,0.37431973218917847
357,357,357,520,क़ल्ब,اغلب,qəlbə,ɒɣlb,club,mostly,0.6,0.6,0.2875,0.325,4.55,0.3083333333333333,5,hard_negative,0,-12.867056,0.2725383043289185,0.5954633951187134
358,358,358,34,अरमान,ارمان,armaːn,ɒrmɒn,desires,Goals,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,5,loan,1,-0.9403553,0.6094555854797363,0.6199432015419006
359,359,359,1836,गड़बड़ी,درهم ریخته,ɡəɽbəɽiː,drhm rjxth,error,Cluttered,1.0,0.7777777777777778,0.3472222222222222,0.4074074074074073,4.4305555555555545,0.375,10,synonym,0,-19.089296,0.358839213848114,0.6080386638641357
360,360,360,5612,शुष्क,ناتوان,ʃuʂkə,nɒtvɒn,Dry,ناتوان,1.0,0.5,0.2951388888888889,0.3125,3.2291666666666665,0.3090277777777777,6,synonym,0,-14.484382,0.5339534878730774,0.486878901720047
361,361,361,279,ख़ून,خون,xuːn,xvn,blood,Blood,0.5,0.3333333333333333,0.1180555555555555,0.1388888888888889,2.833333333333333,0.1180555555555555,4,loan,1,3.3653736000000003,0.3773957788944245,0.663868248462677
362,362,362,2884,असामान्य,شگفت انگیز,asaːmaːnjə,ʃɡft ɒŋjz,Extraordinary,amazing,0.9,0.625,0.21875,0.25,4.296875,0.21875,10,synonym,0,-17.620998,0.3812301456928253,0.6702431440353394
363,363,363,124,उसमान,تیرانداز,usmaːn,tjrɒndɒz,Usman,Shooter,1.0,0.75,0.421875,0.46875,4.375,0.4661458333333333,8,random,0,-17.596193,0.5391370058059692,0.7617932558059692
364,364,364,5850,निश्चयात्मक,اظهار کننده,niʃt͡ʃəjaːtmək,ɒzhɒr knndh,definitive,The declarant,1.0,0.6363636363636364,0.2613636363636363,0.2916666666666666,4.159090909090909,0.2689393939393939,11,synonym,0,-21.200382,0.347685307264328,0.40932589769363403
365,365,365,799,बख़्त,یهودیه,bəxtə,jhvdjh,Bakht,جودیه,1.0,0.8333333333333334,0.2986111111111111,0.3333333333333333,4.145833333333333,0.3159722222222222,6,random,0,-5.3651724000000005,0.33053362369537354,0.7539777159690857
366,366,366,4050,फलदायक,مفید,pʰəldaːjək,mfjd,fruitful,Useful,0.9,0.75,0.5260416666666667,0.5833333333333334,4.609375,0.5755208333333334,6,synonym,0,-14.965496,0.5041323304176331,0.6546627879142761
367,367,367,2338,दबाना,فاسد,dəbaːnaː,fɒsd,Press,Corrupt,1.0,0.6666666666666666,0.3993055555555556,0.4444444444444445,3.8541666666666665,0.4340277777777778,5,synonym,0,-14.422459,0.5000311136245728,0.7042884826660156
368,368,368,5983,प्राप्ति,تقدم,praːpti,tɣdm,Receipt,progress,1.0,0.8333333333333334,0.4027777777777777,0.4583333333333333,4.166666666666667,0.4444444444444443,8,synonym,0,-13.525547,0.3946782350540161,0.565828800201416
369,369,369,1215,उदारता,بشریت,udaːrtaː,bʃrjt,kindness,Humanity,0.875,0.5,0.3229166666666667,0.3888888888888888,4.791666666666667,0.3402777777777778,6,synonym,0,-14.781479,0.371484249830246,0.6077651977539062
370,370,370,1081,रेगिस्तान,بدون فرزند,reɡistaːn,bdvn frznd,Desert,No children,0.9,0.8888888888888888,0.2847222222222222,0.33796296296296297,4.777777777777779,0.2962962962962963,10,synonym,0,-17.758163,0.2861237227916717,0.22667273879051208
371,371,371,2529,बदतर,عبادتکار,bədtər,ʔbɒdtkɒr,Worse,Worshiper,0.5,0.25,0.2552083333333333,0.28125,2.125,0.28125,8,hard_negative,0,-17.071610999999994,0.4460006654262543,0.7658074498176575
372,372,372,5808,अस्थायी,تغییر پذیر,astʰaːjiː,tɣjjr pzjr,Temporary,changeable,1.0,0.8888888888888888,0.4236111111111111,0.4953703703703703,4.916666666666667,0.4560185185185184,10,synonym,0,-26.072924,0.4753276407718658,0.5116937160491943
373,373,373,211,कुंद,کند,kundə,knd,blunt,Slowly,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1,4.4999638,0.36173370480537415,0.4194338321685791
374,374,374,2656,अभी,غمگین,ab̤iː,ɣmɡjn,Now,Depressed,1.0,1.0,0.4708333333333333,0.525,5.3,0.5083333333333334,5,synonym,0,-11.17664,0.4276471734046936,0.5665712952613831
375,375,375,4137,आनंद,نشاط,aːnəndə,nʃɒt,Pleasure,Activity,0.8571428571428571,0.6666666666666666,0.4236111111111111,0.4722222222222222,4.666666666666667,0.4583333333333333,4,synonym,0,-11.531644,0.5115038156509399,0.7241715788841248
376,376,376,5240,पीड़ा,توبه کردن,piːɽaː,tvbh krdn,Pain,Repent,1.0,0.75,0.5416666666666666,0.5989583333333333,5.359375,0.5859375,9,synonym,0,-18.838196,0.4669875204563141,0.32438838481903076
377,377,377,1206,सनसनीख़ेज़,بیدخل,sənsəniːxez,bjdxl,sensational,Eviction,0.9090909090909092,0.8,0.5041666666666667,0.5583333333333333,4.575,0.5520833333333333,10,random,0,-4.256286599999998,0.2208719104528427,0.5758200883865356
378,378,378,4709,पहेली,دوگانگی,pəɦeliː,dvɡɒŋj,puzzle,Duality,1.0,0.8333333333333334,0.1909722222222222,0.2152777777777778,3.5625,0.1909722222222222,7,synonym,0,-9.338181,0.3164271116256714,0.7166706323623657
379,379,379,2735,बुर्ज,باحجاب,burd͡ʒə,bɒhd͡ʒɒb,turret,باحجاب,0.5,0.1666666666666666,0.2291666666666666,0.2638888888888889,2.0625,0.2465277777777777,6,hard_negative,0,-13.705481,0.4650724232196808,0.7653437852859497
380,380,380,1815,दरवाज़ा,دروغزن,dərvaːzaː,drvɣzn,door,Liar,0.5555555555555556,0.4285714285714285,0.2261904761904762,0.255952380952381,3.3035714285714284,0.2410714285714285,7,hard_negative,0,-3.0084481,0.575427770614624,0.713188886642456
381,381,381,2790,बेशुमार,بالاجمال,beʃumaːr,bɒlɒd͡ʒmɒl,uncountable,altogether,0.9,0.25,0.203125,0.2239583333333333,2.09375,0.2135416666666666,8,hard_negative,0,-10.782079,0.3966182768344879,0.7664560675621033
382,382,382,488,सलाह,مشاوره,səlaːɦ,mʃɒvrh,Advice,Consulting,1.0,0.5,0.2777777777777778,0.3263888888888889,3.2916666666666665,0.2951388888888889,6,synonym,0,-10.404316,0.5120060443878174,0.7800025343894958
383,383,383,3834,सतह,سپیدار,sətəɦ,spjdɒr,Surface,سپیدار,0.8333333333333334,0.3333333333333333,0.2361111111111111,0.2777777777777778,2.375,0.2534722222222222,6,hard_negative,0,-8.916395,0.5499755144119263,0.38460373878479004
384,384,384,2709,शान शौकत,نفیس,ʃaːnə ʃɔːkət,nfjs,Luxurious,Exquisite,0.9166666666666666,0.7777777777777778,0.5416666666666667,0.6064814814814815,4.708333333333333,0.5972222222222222,8,synonym,0,-15.139463,0.5219486951828003,0.5243573188781738
385,385,385,1095,गोश्त,کاستی,ɡoʃtə,kɒstj,Meat,Shortcomings,0.8,0.2,0.0666666666666666,0.075,0.975,0.0666666666666666,5,hard_negative,0,-9.3041725,0.5730173587799072,0.5098952054977417
386,386,386,1959,लड़ाई,نبرد,ləɽaːiː,nbrd,War,Battle,1.0,0.8,0.3416666666666667,0.3833333333333333,5.425,0.3625,5,synonym,0,-12.78881,0.6721629500389099,0.6947171688079834
387,387,387,3479,पूरा करना,چیز,puːraː kərnaː,t͡ʃjz,To complete,Thing,1.0,0.7777777777777778,0.636574074074074,0.7268518518518517,5.777777777777778,0.7199074074074074,9,synonym,0,-12.291186,0.4858859777450562,0.6667439937591553
388,388,388,3717,शाहीन,شادروان,ʃaːɦiːn,ʃɒdrvɒn,Shaheen,شادروان,0.7142857142857143,0.2857142857142857,0.31845238095238104,0.3571428571428571,2.946428571428572,0.3541666666666667,7,hard_negative,0,-12.350185,0.7280533313751221,0.724168598651886
389,389,389,2676,बालिश,باجرات,baːliʃ,bɒd͡ʒrɒt,Childish,Bagrat,0.875,0.1666666666666666,0.2430555555555555,0.2708333333333333,2.333333333333333,0.2569444444444445,6,hard_negative,0,-9.337013,0.6055060625076294,0.6415097713470459
390,390,390,4887,प्रमुख,چشم نواز,prəmukʰ,t͡ʃʃm nvɒz,Chief,Eye-catching,0.9,0.8571428571428571,0.3125,0.3511904761904762,3.7857142857142856,0.3244047619047619,8,synonym,0,-16.574945,0.3319770991802216,0.7826354503631592
391,391,391,6030,निकालना,برداشتن,nikaːlnaː,brdɒʃtn,Removal,picking up,0.8888888888888888,0.8571428571428571,0.2142857142857142,0.25,3.8928571428571432,0.2142857142857142,7,synonym,0,-13.560804999999998,0.4816275238990784,0.6298749446868896
392,392,392,545,गरीबी,مصیبت، مصیبت,ɡəriːbiː,msjbt، msjbt,Poverty,"Tragedy, tribulation",1.0,0.8,0.4729166666666666,0.5333333333333333,5.1125,0.5104166666666667,12,synonym,0,-23.894938,0.3201774954795837,0.5142151117324829
393,393,393,787,फ़ौरन,فوراً,fɔːrən,fvrɒً,immediately,immediately,0.6666666666666666,0.4,0.2791666666666667,0.3083333333333333,3.4,0.2958333333333333,5,loan,1,-3.1438723,0.4655991494655609,0.6082995533943176
394,394,394,371,चीख़,جیغ,t͡ʃiːx,d͡ʒjɣ,squeak,جیغ,0.8333333333333334,0.3333333333333333,0.0694444444444444,0.0833333333333333,1.125,0.0694444444444444,4,loan,1,0.35171223,0.4505390524864197,0.788472592830658
395,395,395,5428,घिन आना,مسخره کردن,ɡ̤inə aːnaː,msxrh krdn,Disgust,to make fun of,0.9090909090909092,0.8888888888888888,0.386574074074074,0.4490740740740741,5.4861111111111125,0.4074074074074074,9,synonym,0,-19.857143,0.3860396444797516,0.6510380506515503
396,396,396,3308,अंश,قسمت,nʃə,ɣsmt,Part,Section,1.0,0.75,0.4010416666666666,0.4375,5.125,0.421875,4,synonym,0,-11.660441,0.4042938947677612,0.8529104590415955
397,397,397,897,मजनू,مجنون,məd͡ʒnuː,md͡ʒnvn,Majnu,مجنون,0.375,0.6,0.2583333333333333,0.2916666666666667,4.6,0.2583333333333333,5,loan,1,-1.2911831,0.627720057964325,0.8060076236724854
398,398,398,268,इंतख़ाब,انتساب,intxaːb,ɒntsɒb,waiting,affiliation,0.5714285714285714,0.1666666666666666,0.0798611111111111,0.0833333333333333,0.9375,0.0798611111111111,7,hard_negative,0,1.5106285,0.37623953819274897,0.5240093469619751
399,399,399,5002,उचित,دارای قوه قضاوت سلیم,ut͡ʃit,dɒrɒj ɣvh ɣzɒvt sljm,Suitable,Has a sound judgment,0.95,0.7647058823529411,0.7169117647058824,0.7941176470588234,5.897058823529411,0.7928921568627451,20,synonym,0,-45.321533,0.2097285240888596,0.28923407196998596
400,400,400,3557,वलीअहद,والانژاد,vəliːaɦəd,vɒlɒnʒɒd,वलीअहद,والانژاد,0.6666666666666666,0.25,0.109375,0.1197916666666666,1.828125,0.109375,8,hard_negative,0,-15.416748000000002,0.4289026260375977,0.5444154143333435
401,401,401,519,तर्जुमा,انسان,tərd͡ʒumaː,ɒnsɒn,In form,Man,1.0,0.7142857142857143,0.3630952380952381,0.4047619047619047,3.3392857142857144,0.3898809523809524,7,random,0,-14.301579,0.384474128484726,0.6799733638763428
402,402,402,345,इरादा,پی‌ریزی,iraːdaː,pj‌rjzj,Intention,founding,1.0,0.6666666666666666,0.2395833333333333,0.2777777777777778,3.0625,0.2569444444444444,7,hard_negative,0,-11.615699,0.43915820121765137,0.7715504765510559
403,403,403,1275,सुल्तान,سلطان,sultaːn,sltɒn,sultan,King,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,7,loan,1,4.2075695999999985,0.6277849674224854,0.6231422424316406
404,404,404,4631,कुंद,بدون رزرو,kundə,bdvn rzrv,blunt,No reservation,0.8888888888888888,0.75,0.4270833333333333,0.4947916666666666,4.875,0.4791666666666666,9,synonym,0,-21.063845,0.4362843632698059,0.26779797673225403
405,405,405,3280,याददाश्त,سپاس داشتن,jaːddaːʃtə,spɒs dɒʃtn,memory,Thank you,0.8,0.3333333333333333,0.2013888888888889,0.2222222222222222,2.708333333333333,0.2129629629629629,10,hard_negative,0,-15.681012,0.3177042305469513,0.5206679105758667
406,406,406,30,बूंद,دست برداشتن از,buːndə,dst brdɒʃtn ɒz,drop,give up,0.8571428571428571,0.6666666666666666,0.5694444444444445,0.625,4.895833333333333,0.625,14,synonym,0,-31.298874,0.3158019185066223,0.30167505145072937
407,407,407,1604,तरक़्क़ी,تفرجگاه,tərqqiː,tfrd͡ʒɡɒh,progress,Resort,0.7777777777777778,0.2857142857142857,0.2410714285714285,0.2678571428571428,2.875,0.255952380952381,8,hard_negative,0,-10.904518,0.4592810571193695,0.4916967749595642
408,408,408,773,फ़ानी,بند و بست,faːniː,bnd v bst,Fani,Fastening,1.0,0.8571428571428571,0.5119047619047619,0.5714285714285714,5.875,0.5505952380952381,9,random,0,-17.701320000000006,0.4493308067321777,0.50824373960495
409,409,409,4014,सिफ़ारिश,سگ‌ساران,sifaːriʃ,sɡ‌sɒrɒn,recommendation,سگ‌ساران,0.75,0.4285714285714285,0.1309523809523809,0.1428571428571428,2.446428571428572,0.1309523809523809,8,hard_negative,0,-9.335541,0.5356169939041138,0.6651995182037354
410,410,410,5813,लौकिक,انی,lɔːkik,ɒnj,cosmic,انی,1.0,0.8,0.4666666666666666,0.5166666666666666,4.6,0.5041666666666667,5,synonym,0,-9.3242035,0.4899513423442841,0.38429757952690125
411,411,411,255,झट से,بلانت,d͡ʒ̤əʈə se,blɒnt,quickly,Planet,1.0,0.8333333333333334,0.3229166666666667,0.3541666666666667,4.520833333333333,0.3402777777777778,5,synonym,0,-13.901748,0.3715083003044128,0.4470158517360687
412,412,412,191,काफ़िर,کافر,kaːfir,kɒfr,Kafir,کافر,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,6,loan,1,3.4578793,0.6479325890541077,0.7814263105392456
413,413,413,5309,सीमित,محدود، تنگ,siːmit,mhdvd، tŋ,Limited,"Limited, narrow",0.8888888888888888,0.8571428571428571,0.3928571428571428,0.4464285714285714,5.160714285714286,0.4226190476190475,10,synonym,0,-16.74836,0.40916576981544495,0.6448066234588623
414,414,414,951,सचेत,پر زحمت,sət͡ʃet,pr zhmt,Conscious,Laborious,0.8571428571428571,0.8333333333333334,0.28125,0.3333333333333333,3.75,0.2986111111111111,7,synonym,0,-15.9908085,0.4739457070827484,0.5465869307518005
415,415,415,295,गज़,گز,ɡəz,ɡz,Gaz,گز,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1,4.2140830000000005,0.688890278339386,0.3581027686595917
416,416,416,5698,प्रचुरता,اضافی,prət͡ʃurtaː,ɒzɒfj,abundance,Additional,1.0,0.75,0.4244791666666667,0.4895833333333333,4.140625,0.4791666666666667,8,synonym,0,-13.278389,0.5286089181900024,0.776091992855072
417,417,417,2009,सहानुभूति,رحمت,səɦaːnub̤uːti,rhmt,Sympathy,Mercy,0.9230769230769232,0.8,0.56875,0.6416666666666667,4.8125,0.63125,9,synonym,0,-11.022628,0.5371057391166687,0.3681018352508545
418,418,418,661,नरगिस,نرگس,nərɡis,nrɡs,Nargis,Narges,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1,5.4330672999999985,0.6476349830627441,0.7934826016426086
419,419,419,2349,भ्रष्ट,رسوایی,b̤rəʂʈə,rsvɒjj,corrupt,Scandal,1.0,0.8333333333333334,0.2638888888888889,0.3263888888888889,5.229166666666667,0.2638888888888889,6,synonym,0,-15.200228,0.4456273019313812,0.5329283475875854
420,420,420,1731,लेना,تله,lenaː,tlh,to take,تله,1.0,1.0,0.359375,0.3958333333333333,4.65625,0.3854166666666667,4,synonym,0,-2.2206864,0.5719884037971497,0.6927608847618103
