,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
1943,əzab,عَذَاب,æzɑb,ʕَðَaːb,torment,torment,0.8571428571428571,0.25,0.0885416666666666,0.1041666666666666,2.09375,0.0885416666666666,6,-3.8376502999999995,0.7800225000000001,0.6835363,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
1954,iflic,إِْفْلاج,ɪflɪd͡ʒ,aِْٕfْlaːd͡ʒ,paralysis,flac,0.5833333333333334,0.0,0.0583333333333333,0.0583333333333333,0.6,0.0583333333333333,8,-5.966341000000001,0.6746156999999999,0.30295798,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
1960,səhra,صَحْرَاء,sæhrɑ,sˤَħْrَaːʔ,desert,desert,0.8,0.6,0.2375,0.3083333333333333,3.95,0.2375,8,-2.592492,0.7726405,0.7350024000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
1965,şöbə,شُعْبَة,ʃœbæ,ʃُʕْbَt,department,Section,0.7142857142857143,0.5,0.1614583333333333,0.1875,4.15625,0.1614583333333333,7,-2.7254581,0.65640813,0.68499523,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
1967,ailə,عَائِلَة,ɑɪlæ,ʕَaːiːِٔlَt,family,family,0.9090909090909092,0.4,0.2875,0.325,3.6,0.3083333333333333,8,-5.9863005,0.78403676,0.24887167,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
1978,faciə,فَاجِعَة‎,fɑd͡ʒɪæ,fَaːd͡ʒِʕَt‎,tragedy,calamity,0.6666666666666666,0.4,0.15,0.175,3.575,0.15,9,-2.2607369999999998,0.8321765,0.7744217,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
2008,cəhənnəm,جَهَنَّم,d͡ʒæhænnæm,d͡ʒَhَnَّm,hell,hell,0.4,0.5,0.4505208333333333,0.5,3.625,0.5,8,-6.837784,0.82257426,0.6906509,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
2041,ibrani,عِبْرَانِيّ,ɪbrɑnɪ,ʕِbْrَaːnِiːّ,The Hebrew,Hebrew,0.7692307692307693,0.1666666666666666,0.0798611111111111,0.0902777777777777,1.6458333333333333,0.0798611111111111,11,-5.2475767,0.8049056,0.5372955,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
2091,məlumat,مَعْلُومَات,mælumɑt,mَʕْlُuːmَaːt,information,information,0.6153846153846154,0.1428571428571428,0.05059523809523799,0.0595238095238095,1.2321428571428572,0.05059523809523799,11,-3.0539818,0.8062786999999999,0.6504812,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
2092,həqiqətən,حَقِيقَةً,hæɡɪɡætæn,ħَqِiːqَtً,really,Reality,1.0,0.5555555555555556,0.4421296296296296,0.4861111111111111,3.8055555555555554,0.4861111111111111,9,-5.534228,0.74990463,0.30173635,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
2201,奧爾丁頓,Aldington,aoɻ̩tiŋtun,aldington*,oldington,Aldington,0.8,0.2222222222222222,0.1527777777777778,0.1666666666666666,1.7361111111111112,0.1643518518518518,9,-3.1878214,0.7812671,0.6808145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2216,咕喱,coolie,kuli,coolie*,jelly,coolie,0.7142857142857143,0.5,0.3194444444444444,0.3541666666666667,2.6666666666666665,0.3541666666666667,6,-5.7896895,0.8014541999999999,0.69091886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2278,布洛芬,ibuprofen,puluofen,ˌaɪbjuˈproʊfən,ibuprofen,ibuprofen,0.7142857142857143,0.3333333333333333,0.3333333333333334,0.3749999999999998,2.770833333333333,0.3680555555555554,9,-13.877710999999998,0.80773365,0.55804795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2421,Automatismus,automatisme,autoːmɑːtɪsmuːs,otɔmatism,automatism,automatism,0.6666666666666666,0.25,0.2517361111111111,0.2777777777777777,2.083333333333333,0.2760416666666667,3,-6.639643700000001,0.9516253,0.78030324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2455,Bauxit,bauxite,baʊksiːt,boɡzit,Bauxite,bauxite,0.625,0.1428571428571428,0.1577380952380953,0.1726190476190476,1.2857142857142858,0.1726190476190476,2,-6.418188,0.89838195,0.7306811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2517,Schärpe,écharpe,ʃæːʀpə,eʃaʀp,sash,scarf,0.6666666666666666,0.4,0.2916666666666666,0.3416666666666667,3.0,0.2916666666666666,2,-6.749378999999999,0.8016196999999999,0.8388178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2534,Varieté,(théâtre des) variétés,fɑːʀiːteː́,(teatʀə dəs) vaʀjete,Vaudeville,(theater of) varieties,0.9,0.625,0.5807291666666666,0.6432291666666666,4.71875,0.6419270833333333,17,-39.899887,0.84950286,0.5481052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2648,Schreyer,Shreyer,ʃraɪr,shʀaiɐ,Schreyer,Shreyer,0.8333333333333334,0.3333333333333333,0.2430555555555555,0.2986111111111111,2.6875,0.2604166666666667,1,-5.76374,0.9203595999999999,0.50842243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2702,bower,*būraz,baʊər,*buː̄ʀɑːt͡s,bower,* beer,0.9090909090909092,0.4,0.1666666666666666,0.2,2.875,0.1666666666666666,5,-2.6377516,0.72943413,0.6086096999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2754,ipsissimosity,Ipsissimosität,ipsissimosity*,ɪpsɪsiːmoːsiːtæːt,the very best of,ipsissimosity,0.5294117647058824,0.1538461538461538,0.17307692307692302,0.1858974358974359,1.4615384615384617,0.1858974358974359,3,-11.972264,0.8788396999999999,0.8480504000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2813,Dreimorengesetz,Dreimorengesetz,dreimorengesetz*,tʀaimoːʀənɡeːseːt͡s,law of three mores,law of three mores,0.5789473684210527,0.2142857142857142,0.1354166666666666,0.1636904761904762,1.5535714285714286,0.1354166666666666,0,-12.854217,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
2959,zeitgeist,Zeitgeist,tˈsaɪtˌgaɪst,t͡saɪtɡaɪst,zeitgeist,Zeitgeist,0.25,0.3333333333333333,0.1180555555555555,0.1342592592592592,1.6666666666666667,0.1180555555555555,1,-8.382759,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3124,mangelwurzel,Mangold,mangelwurzel*,mɑːŋɔlt,mangelwurzel,Mangold,0.8461538461538461,0.4545454545454545,0.4488636363636364,0.5037878787878788,3.829545454545455,0.5,8,-16.670841,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3185,Ghida,Déda,ɡida,deːdɒ,Guide,Deda,0.8,0.25,0.0885416666666666,0.09375,1.03125,0.0885416666666666,3,-4.7730846,0.7006569,0.7271951999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3201,Micfalău,Mikóújfalu,mikfaləu,mikoːuːjfɒlu,Micfalau,Mikóújfalu,0.5833333333333334,0.3,0.275,0.3083333333333333,3.0,0.29375,5,-9.908767999999998,0.87361854,0.68616694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3242,Spermezeu,Ispánmező,spermezeu,iʃpaːnmɛzøː,Spermezeu,Ispan field,0.7272727272727273,0.3333333333333333,0.2314814814814815,0.2824074074074074,2.2222222222222223,0.2314814814814815,6,-12.155327,0.84799904,0.63292176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3250,urlui,örölni,urlui,ørølni,rough-grind,to grind,0.5,0.3333333333333333,0.2430555555555555,0.2708333333333333,2.875,0.2604166666666667,3,-7.954861999999999,0.9120530000000001,0.732354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3256,Gălăuțaș,Galócás,ɡələut͡saʃ,ɡɒloːt͡saːʃ,Gălăuţaş,Galócás,0.3636363636363636,0.125,0.1484375,0.1614583333333333,1.28125,0.1614583333333333,6,-7.7682056,0.88182265,0.3167311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3262,Aruncuta,Aranykút,arunkuta,ɒrɒɲkuːt,Aruncuta,Golden well,0.625,0.125,0.1614583333333333,0.1770833333333333,1.484375,0.1744791666666666,5,-7.1994867,0.88311064,0.75251824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3281,șindrilă,zsindely,ʃindrilə,ʒindɛj,shingle,shingle,0.625,0.25,0.2552083333333333,0.2916666666666667,2.359375,0.2864583333333333,5,-5.646816,0.93679696,0.7601791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3360,Hăghig,Hídvég,həɡiɡ,hiːdveːɡ,Haghig,End of bridge,0.75,0.3333333333333333,0.2256944444444444,0.2430555555555555,2.020833333333333,0.2395833333333333,4,-6.5455502999999995,0.88710874,0.6501346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3385,creițar,krajcár,kreit͡sar,krɒjt͡saːr,creițar,penny,0.3,0.1428571428571428,0.0357142857142857,0.0416666666666666,0.625,0.0357142857142857,5,-4.9348087,0.8802214,0.42129415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3499,antracen,anthracène,antrat͡sɛn,ɑ̃tʀazə̀n,anthracene,anthracene,0.7,0.25,0.1692708333333333,0.1927083333333333,1.578125,0.1796875,3,-3.9352877,0.8484388,0.8092251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3504,sygnalizacja,signalisation,sɨɡnalizat͡sja,siɲalizasjɔ̃,signaling,signage,0.5,0.1666666666666666,0.1145833333333333,0.1215277777777777,1.09375,0.1215277777777777,6,-3.8001992999999996,0.74719214,0.46048027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3539,nuworysz,nouveau riche,nuvɔrɨʂ,nuvəo ʀiʃ,nouveau riche,nouveau riche,0.6666666666666666,0.125,0.1484375,0.171875,1.265625,0.1614583333333333,10,-4.525698,0.8018605999999999,0.30123645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3692,inaugurować,inaugurer,inavɡurɔvat͡ɕ,inoɡʀəʀ,inaugurate,inaugurate,0.7692307692307693,0.4545454545454545,0.3787878787878788,0.4242424242424242,3.3409090909090913,0.4128787878787878,4,-5.265345,0.8952363999999999,0.77969563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3724,szansonista,chançon,ʂansɔɲista,ʃɑ̃sɔ̃,chance player,song,0.8,0.6,0.5625,0.6208333333333333,4.55,0.61875,7,-3.2735993999999997,0.8037941,0.63492894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
3734,parkiet,perroquet,parkʲɛt,pɛʀʀɔkɛ,parquet,parrot,0.8571428571428571,0.4285714285714285,0.2351190476190476,0.2678571428571428,2.5,0.25,5,-2.357788,0.67932504,0.7701062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4056,nanas,ananas,nanas,aːnɑnɑs,pineapple,pineapple,0.5714285714285711,0.166666666666667,0.170138888888889,0.19444444444444395,1.4583333333333302,0.1875,1,-14.185066,0.81470436,0.8164001999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4095,pokrol,procureur,pokrol,prɔcyːrøːr,pokhrol,prosecutor,0.8,0.375,0.25260416666666696,0.296875,2.21875,0.28645833333333304,6,-5.503237,0.8424678,0.70142305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4345,defisiensi,deficiëntie,dəfisiənsi,deːfiːsiː̈ntiːeː,deficiency,deficiency,0.5625,0.2,0.108333333333333,0.120833333333333,1.825,0.108333333333333,4,-5.993458,0.9144658999999999,0.74451524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4383,emat,mat,əmat,mɑt,buy,mat,0.5,0.25,0.239583333333333,0.27083333333333304,2.0,0.265625,1,-11.230436,0.838469,0.5466745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4384,sketsa,schetsje,skətsa,sxɛtʃeː,sketch,sketch,0.7142857142857142,0.0,0.0416666666666667,0.0416666666666667,0.5416666666666671,0.0416666666666667,4,-3.8046525,0.9354014,0.7399611999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4615,alungi,allonger,alund͡ʒi,alɔ̃ʒəʀ,to lengthen,lengthen,0.75,0.5,0.15972222222222224,0.1805555555555556,1.71875,0.15972222222222224,4,-1.1987085,0.9211797714233398,0.6922990083694458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
