loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
heighten,honorer,ˈhaɪtən,ɔnɔʀəʀ,heighten,honorary,0.8571428571428571,0.6666666666666666,0.2048611111111111,0.2361111111111111,3.7708333333333335,0.2048611111111111,6,synonym,Latin,Latin
heighten,augmenter,ˈhaɪtən,oɡmɑ̃təʀ,heighten,increase,0.75,0.5714285714285714,0.2678571428571429,0.2976190476190475,3.4642857142857144,0.2827380952380952,7,synonym,Latin,Latin
expel,expulser,ɪkˈspɛl,ɛkspylsəʀ,expel,expel,0.6666666666666666,0.3333333333333333,0.3217592592592593,0.3564814814814814,2.6666666666666665,0.3564814814814814,4,synonym,Latin,Latin
expel,oust,ɪkˈspɛl,us,expel,oust,0.8571428571428571,0.6666666666666666,0.6284722222222222,0.6944444444444445,5.125,0.6944444444444445,5,synonym,Latin,Latin
oust,expulser,aʊst,ɛkspylsəʀ,oust,expel,0.8888888888888888,0.6666666666666666,0.5393518518518519,0.5972222222222222,4.666666666666667,0.5972222222222222,6,synonym,Latin,Latin
oust,oust,aʊst,us,oust,oust,0.75,0.5,0.4739583333333333,0.5208333333333333,3.8125,0.5208333333333333,0,synonym,Latin,Latin
expression,expression,ɪkˈsprɛʃən,ɛkspʀɛsjɔ̃,expression,expression,0.7,0.2222222222222222,0.0856481481481481,0.1064814814814814,1.5,0.0856481481481481,0,synonym,Latin,Latin
expression,aisance,ɪkˈsprɛʃən,ɛsɑ̃s,expression,ease,0.9,0.5555555555555556,0.5277777777777779,0.5925925925925927,4.388888888888889,0.5902777777777778,9,synonym,Latin,Latin
fluency,expression,ˈfluənsi,ɛkspʀɛsjɔ̃,fluency,expression,0.9,0.6666666666666666,0.3356481481481481,0.3796296296296296,4.319444444444445,0.3587962962962963,9,synonym,Latin,Latin
fluency,aisance,ˈfluənsi,ɛsɑ̃s,fluency,ease,0.875,0.7142857142857143,0.4642857142857143,0.5178571428571429,4.75,0.5059523809523809,5,synonym,Latin,Latin
hindrance,obstacle,ˈhɪndrəns,ɔbstakl,hindrance,obstacle,1.0,0.625,0.2578125,0.2864583333333333,3.34375,0.2708333333333333,7,synonym,Latin,Latin
obstacle,obstacle,ˈɑbstəkəl,ɔbstakl,obstacle,obstacle,0.4444444444444444,0.125,0.1458333333333333,0.1614583333333333,1.25,0.1588541666666666,0,synonym,Latin,Latin
undertake,entreprendre,ˈəndərˌteɪk,ɑ̃tʀɛpʀɑ̃dʀ,undertake,undertake,1.0,0.6666666666666666,0.2013888888888889,0.2361111111111111,3.8194444444444446,0.2013888888888889,8,synonym,Latin,Latin
undertake,aspire,ˈəndərˌteɪk,aspiʀ,undertake,aspire,1.0,0.6666666666666666,0.4537037037037036,0.5092592592592592,4.097222222222222,0.5046296296296295,7,synonym,Latin,Latin
aspire,entreprendre,əˈspaɪr,ɑ̃tʀɛpʀɑ̃dʀ,aspire,undertake,0.9090909090909092,0.4444444444444444,0.3796296296296296,0.4398148148148147,3.8055555555555554,0.4189814814814814,9,synonym,Latin,Latin
aspire,aspire,əˈspaɪr,aspiʀ,aspire,aspire,0.7142857142857143,0.1666666666666666,0.2048611111111111,0.2361111111111111,1.7708333333333333,0.2222222222222222,0,synonym,Latin,Latin
colossal,colossal,kəˈlɑsəl,kɔlɔsal,colossal,colossal,0.5,0.0,0.0446428571428571,0.0476190476190476,0.4642857142857143,0.0446428571428571,0,synonym,Latin,Latin
colossal,mammouth,kəˈlɑsəl,mɑmut,colossal,mammoth,0.875,0.5714285714285714,0.375,0.4107142857142856,3.803571428571429,0.4047619047619047,8,synonym,Latin,Latin
mammoth,colossal,ˈmæməθ,kɔlɔsal,mammoth,colossal,1.0,0.5714285714285714,0.369047619047619,0.3988095238095238,3.5535714285714284,0.3958333333333333,8,synonym,Latin,Latin
mammoth,mammouth,ˈmæməθ,mɑmut,mammoth,mammoth,0.6666666666666666,0.0,0.0625,0.0666666666666666,0.75,0.0625,1,synonym,Latin,Latin
precise,précis,prɪˈsaɪs,pʀezi,precise,precise,0.875,0.2857142857142857,0.306547619047619,0.3452380952380953,2.517857142857143,0.3333333333333333,2,synonym,Latin,Latin
example,précis,ɪgˈzæmpəl,pʀezi,example,precise,0.8888888888888888,0.7142857142857143,0.3869047619047618,0.4285714285714285,4.446428571428571,0.4136904761904761,7,synonym,Latin,Latin
uncertain,incertain,ənˈsərtən,ɛ̃sɛʀtɛ̃,uncertain,uncertain,0.7777777777777778,0.25,0.2760416666666667,0.3072916666666666,2.359375,0.296875,1,synonym,Latin,Latin
uncertain,brumeux,ənˈsərtən,bʀymœ,uncertain,foggy,1.0,0.75,0.4505208333333333,0.5052083333333333,4.546875,0.4947916666666666,9,synonym,Latin,Latin
hazy,incertain,ˈheɪzi,ɛ̃sɛʀtɛ̃,hazy,uncertain,1.0,0.5,0.2534722222222222,0.2847222222222222,3.125,0.2708333333333333,8,synonym,Latin,Latin
hazy,brumeux,ˈheɪzi,bʀymœ,hazy,foggy,1.0,0.6,0.175,0.1916666666666666,3.3,0.175,7,synonym,Latin,Latin
destroy,exterminer,dɪˈstrɔɪ,ɛkstɛʀminəʀ,destroy,exterminate,0.9090909090909092,0.5454545454545454,0.4147727272727273,0.4696969696969696,4.215909090909091,0.4526515151515152,8,synonym,Latin,Latin
exterminate,détruire,ɪkˈstərməˌneɪt,detʀɥiʀ,exterminate,destroy,0.9285714285714286,0.75,0.4583333333333334,0.517361111111111,4.489583333333333,0.5017361111111112,7,synonym,Latin,Latin
exterminate,exterminer,ɪkˈstərməˌneɪt,ɛkstɛʀminəʀ,exterminate,exterminate,0.6428571428571429,0.1666666666666666,0.1336805555555555,0.1527777777777777,1.4375,0.140625,3,synonym,Latin,Latin
respect,respect,rɪˈspɛkt,ʀɛspɛk,respect,respect,0.5,0.1428571428571428,0.1607142857142857,0.1845238095238095,1.375,0.1726190476190476,0,synonym,Latin,Latin
respect,regard,rɪˈspɛkt,ʀəɡaʀ,respect,regard,1.0,0.5714285714285714,0.3660714285714285,0.4047619047619047,3.482142857142857,0.3898809523809524,5,synonym,Latin,Latin
regard,respect,rɪˈgɑrd,ʀɛspɛk,regard,respect,1.0,0.6666666666666666,0.3298611111111111,0.4027777777777777,4.3125,0.3472222222222221,5,synonym,Latin,Latin
regard,regard,rɪˈgɑrd,ʀəɡaʀ,regard,regard,1.0,0.4,0.2166666666666666,0.2833333333333333,4.0,0.2166666666666666,0,synonym,Latin,Latin
perpetual,perpétuel,pərˈpɛʧuəl,pɛʀpetyl,perpetual,perpetual,0.7,0.125,0.1171875,0.1354166666666666,1.890625,0.1171875,2,synonym,Latin,Latin
perpetual,sans fin,pərˈpɛʧuəl,sɑ̃s fɛ̃,perpetual,unending,1.0,0.625,0.4088541666666667,0.4635416666666666,3.78125,0.4453125,9,synonym,Latin,Latin
endless,perpétuel,ˈɛndləs,pɛʀpetyl,endless,perpetual,0.875,0.75,0.3359375,0.3697916666666667,3.5,0.3619791666666666,8,synonym,Latin,Latin
endless,sans fin,ˈɛndləs,sɑ̃s fɛ̃,endless,unending,1.0,0.6666666666666666,0.3229166666666667,0.3680555555555555,4.666666666666667,0.3368055555555555,7,synonym,Latin,Latin
avoid,éviter de,əˈvɔɪd,evitəʀ d,avoid,avoid,0.875,0.2857142857142857,0.3035714285714285,0.3333333333333333,2.571428571428572,0.3333333333333333,7,synonym,Latin,Latin
avoid,éluder,əˈvɔɪd,elydəʀ,avoid,elude,1.0,0.5,0.2847222222222222,0.3125,3.2291666666666665,0.2986111111111111,6,synonym,Latin,Latin
elude,éviter de,ɪˈlud,evitəʀ d,elude,avoid,0.875,0.5714285714285714,0.4375,0.4821428571428571,3.928571428571429,0.4821428571428571,6,synonym,Latin,Latin
elude,éluder,ɪˈlud,elydəʀ,elude,elude,0.8333333333333334,0.3333333333333333,0.3159722222222222,0.3541666666666667,2.625,0.3541666666666667,2,synonym,Latin,Latin
obvious,apparent,ˈɑbviəs,apaʀɑ̃,obvious,apparent,1.0,0.5,0.2777777777777777,0.3194444444444444,3.8125,0.2916666666666667,8,synonym,Latin,Latin
apparent,évident,əˈpɛrənt,evidɑ̃,apparent,obvious,1.0,0.4285714285714285,0.3452380952380952,0.3869047619047618,3.267857142857143,0.369047619047619,5,synonym,Latin,Latin
apparent,apparent,əˈpɛrənt,apaʀɑ̃,apparent,apparent,0.875,0.2857142857142857,0.3363095238095238,0.375,2.8392857142857144,0.3601190476190476,0,synonym,Latin,Latin
construct,construction,ˈkɑnstrəkt,kɔ̃stʀyksjɔ̃,construct,construction,0.75,0.3,0.2770833333333333,0.3166666666666666,2.8875,0.2875,3,synonym,Latin,Latin
construct,produire,ˈkɑnstrəkt,pʀɔdɥiʀ,construct,produce,1.0,0.6666666666666666,0.3541666666666666,0.3981481481481481,4.291666666666667,0.3726851851851852,8,synonym,Latin,Latin
produce,construction,ˈproʊdus,kɔ̃stʀyksjɔ̃,produce,construction,0.9166666666666666,0.7,0.4041666666666667,0.4583333333333333,4.725,0.4333333333333334,10,synonym,Latin,Latin
produce,produire,ˈproʊdus,pʀɔdɥiʀ,produce,produce,0.875,0.4285714285714285,0.1964285714285714,0.2321428571428571,3.1785714285714284,0.1964285714285714,2,synonym,Latin,Latin
delusion,illusion,dɪˈluʒən,ijysjɔ̃,delusion,illusion,1.0,0.4285714285714285,0.2619047619047619,0.2916666666666667,3.357142857142857,0.2738095238095238,2,synonym,Latin,Latin
delusion,erreur,dɪˈluʒən,ɛʀʀœʀ,delusion,error,1.0,0.5714285714285714,0.3660714285714285,0.4107142857142857,3.5892857142857144,0.3928571428571428,7,synonym,Latin,Latin
mistake,illusion,mɪˈsteɪk,ijysjɔ̃,mistake,illusion,0.875,0.7142857142857143,0.2857142857142857,0.3273809523809524,4.446428571428571,0.3005952380952381,8,synonym,Latin,Latin
mistake,erreur,mɪˈsteɪk,ɛʀʀœʀ,mistake,error,1.0,0.7142857142857143,0.3660714285714285,0.4107142857142857,4.142857142857143,0.3928571428571429,7,synonym,Latin,Latin
stumble,trébucher,ˈstəmbəl,tʀebyʃəʀ,stumble,stumble,0.875,0.5,0.2291666666666666,0.2552083333333333,2.734375,0.2421875,7,synonym,Latin,Latin
stumble,hésitation,ˈstəmbəl,ezitasjɔ̃,stumble,hesitation,0.8888888888888888,0.625,0.2890625,0.3281249999999999,4.203125,0.3020833333333333,8,synonym,Latin,Latin
demur,trébucher,dɪˈmər,tʀebyʃəʀ,demur,stumble,0.875,0.5,0.3828124999999999,0.4322916666666666,3.390625,0.4218749999999999,7,synonym,Latin,Latin
demur,hésitation,dɪˈmər,ezitasjɔ̃,demur,hesitation,1.0,0.5,0.4114583333333333,0.4635416666666667,3.921875,0.4505208333333333,10,synonym,Latin,Latin
narrow-minded,étroit d'esprit,narrow-minded*,etʀwat d'ɛspʀi,narrow-minded,narrow-minded,1.0,0.6666666666666666,0.2291666666666666,0.2708333333333333,4.375,0.2291666666666666,14,synonym,Latin,Latin
narrow-minded,biaisé,narrow-minded*,bjɛze,narrow-minded,biased,0.9285714285714286,0.6666666666666666,0.5520833333333334,0.6215277777777778,4.802083333333333,0.6197916666666666,12,synonym,Latin,Latin
biased,étroit d'esprit,baɪəst,etʀwat d'ɛspʀi,biased,narrow-minded,0.8571428571428571,0.75,0.4965277777777777,0.5590277777777778,4.385416666666667,0.5503472222222222,13,synonym,Latin,Latin
biased,biaisé,baɪəst,bjɛze,biased,biased,0.8333333333333334,0.5,0.2291666666666667,0.2638888888888889,3.1041666666666665,0.2465277777777778,3,synonym,Latin,Latin
fanciful,fantaisiste,ˈfænsɪfəl,fɑ̃tɛzist,fanciful,whimsical,1.0,0.5,0.1953125,0.2291666666666666,2.84375,0.1953125,7,synonym,Latin,Latin
fanciful,rare,ˈfænsɪfəl,ʀaʀ,fanciful,rare,1.0,0.75,0.6197916666666666,0.6875,5.34375,0.6744791666666666,7,synonym,Latin,Latin
uncommon,fantaisiste,ənˈkɑmən,fɑ̃tɛzist,uncommon,whimsical,1.0,0.75,0.296875,0.3333333333333333,4.3125,0.3072916666666666,10,synonym,Latin,Latin
uncommon,rare,ənˈkɑmən,ʀaʀ,uncommon,rare,1.0,0.8571428571428571,0.568452380952381,0.6428571428571429,5.196428571428571,0.6220238095238094,8,synonym,Latin,Latin
weak,faible,wik,fɛbl,weak,weak,1.0,0.75,0.3802083333333333,0.40625,4.15625,0.4010416666666666,6,synonym,Latin,Latin
weak,frêle,wik,fʀə̂l,weak,frail,1.0,0.5,0.3958333333333333,0.4270833333333333,4.53125,0.4166666666666667,5,synonym,Latin,Latin
frail,faible,freɪl,fɛbl,frail,weak,0.6,0.4,0.2333333333333333,0.275,3.175,0.2666666666666667,3,synonym,Latin,Latin
frail,frêle,freɪl,fʀə̂l,frail,frail,0.6,0.2,0.2208333333333333,0.2666666666666666,1.975,0.25,3,synonym,Latin,Latin
cruel,cruel,kruəl,kʀyl,cruel,cruel,0.6,0.2,0.2208333333333333,0.2583333333333333,1.925,0.2416666666666666,0,synonym,Latin,Latin
cruel,féroce,kruəl,feʀɔz,cruel,fierce,1.0,0.8,0.1791666666666666,0.225,3.65,0.1791666666666666,5,synonym,Latin,Latin
fierce,cruel,fɪrs,kʀyl,fierce,cruel,1.0,0.75,0.234375,0.2916666666666667,4.625,0.234375,5,synonym,Latin,Latin
fierce,féroce,fɪrs,feʀɔz,fierce,fierce,0.8,0.2,0.2375,0.275,2.025,0.2583333333333333,3,synonym,Latin,Latin
strife,conflit,straɪf,kɔ̃fli,strife,conflict,1.0,0.8333333333333334,0.3645833333333333,0.4236111111111111,4.8125,0.3784722222222221,7,synonym,Latin,Latin
strife,querelle,straɪf,kəʀɛl,strife,quarrel,1.0,0.6666666666666666,0.3159722222222222,0.375,4.25,0.3298611111111111,6,synonym,Latin,Latin
quarrel,conflit,kˈwɔrəl,kɔ̃fli,quarrel,conflict,0.7142857142857143,0.5,0.2881944444444444,0.3333333333333333,3.6875,0.3020833333333333,7,synonym,Latin,Latin
quarrel,querelle,kˈwɔrəl,kəʀɛl,quarrel,quarrel,0.7142857142857143,0.1666666666666666,0.1909722222222222,0.2222222222222222,1.6875,0.2083333333333333,4,synonym,Latin,Latin
transient,transitoire,ˈtrænʒənt,tʀɑ̃sitwaʀ,transient,transient,1.0,0.5555555555555556,0.2569444444444444,0.2962962962962963,3.5694444444444446,0.2685185185185185,5,synonym,Latin,Latin
transient,temporaire,ˈtrænʒənt,tɑ̃pɔʀɛʀ,transient,temporary,0.8888888888888888,0.75,0.2734375,0.328125,4.265625,0.2942708333333333,9,synonym,Latin,Latin
temporary,transitoire,ˈtɛmpərˌɛri,tʀɑ̃sitwaʀ,temporary,transient,0.9090909090909092,0.5555555555555556,0.1921296296296296,0.2453703703703703,3.986111111111111,0.1921296296296296,9,synonym,Latin,Latin
temporary,temporaire,ˈtɛmpərˌɛri,tɑ̃pɔʀɛʀ,temporary,temporary,0.7272727272727273,0.2222222222222222,0.2615740740740741,0.3055555555555556,2.305555555555556,0.2847222222222222,2,synonym,Latin,Latin
trifling,insignifiant,ˈtraɪflɪŋ,ɛ̃siɲifjɑ̃,trifling,insignificant,0.9,0.5,0.2161458333333333,0.265625,4.296875,0.2161458333333333,9,synonym,Latin,Latin
trifling,transparent,ˈtraɪflɪŋ,tʀɑ̃spaʀɑ̃,trifling,transparent,1.0,0.375,0.1770833333333333,0.2239583333333333,3.40625,0.1770833333333333,8,synonym,Latin,Latin
transparent,insignifiant,trænˈspɛrənt,ɛ̃siɲifjɑ̃,transparent,insignificant,1.0,0.5454545454545454,0.3693181818181818,0.4280303030303031,4.511363636363637,0.3996212121212121,10,synonym,Latin,Latin
transparent,transparent,trænˈspɛrənt,tʀɑ̃spaʀɑ̃,transparent,transparent,0.75,0.2727272727272727,0.3106060606060606,0.3522727272727273,2.636363636363636,0.3333333333333333,0,synonym,Latin,Latin
deflect,dévier,dɪˈflɛkt,devjəʀ,deflect,deviate,0.875,0.2857142857142857,0.2142857142857142,0.2321428571428571,2.4107142857142856,0.2261904761904762,5,synonym,Latin,Latin
deflect,vaciller,dɪˈflɛkt,vazijəʀ,deflect,sway,1.0,0.7142857142857143,0.2053571428571428,0.244047619047619,3.875,0.2053571428571428,7,synonym,Latin,Latin
vacillate,dévier,ˈvæsəˌleɪt,devjəʀ,vacillate,deviate,0.9,0.625,0.3359375,0.375,3.46875,0.3567708333333333,8,synonym,Latin,Latin
vacillate,vaciller,ˈvæsəˌleɪt,vazijəʀ,vacillate,sway,0.9,0.25,0.1979166666666666,0.21875,2.21875,0.2083333333333333,3,synonym,Latin,Latin
ban,interdire,bæn,ɛ̃tɛʀdiʀ,Half,to prohibit,1.0,0.8571428571428571,0.5505952380952381,0.6190476190476192,4.803571428571429,0.6160714285714286,9,synonym,Latin,Latin
desert,désert,ˈdɛzərt,dezɛʀ,desert,desert,0.7142857142857143,0.1666666666666666,0.1944444444444444,0.2222222222222222,1.6458333333333333,0.2083333333333333,1,synonym,Latin,Latin
desert,renoncer,ˈdɛzərt,ʀənɔ̃səʀ,desert,to renouncer,1.0,0.5714285714285714,0.2648809523809524,0.3035714285714285,3.642857142857143,0.2797619047619047,6,synonym,Latin,Latin
renounce,désert,rɪˈnaʊns,dezɛʀ,renounce,desert,1.0,0.7142857142857143,0.3601190476190475,0.4047619047619047,3.8392857142857135,0.3839285714285714,8,synonym,Latin,Latin
weak,infirme,wik,ɛ̃fiʀm,weak,cripple,0.8333333333333334,0.8,0.4583333333333333,0.5083333333333333,4.675,0.4958333333333334,7,synonym,Latin,Latin
infirm,faible,ɪnˈfərm,fɛbl,infirm,weak,0.8571428571428571,0.6666666666666666,0.3923611111111111,0.4444444444444444,3.875,0.4236111111111111,6,synonym,Latin,Latin
infirm,infirme,ɪnˈfərm,ɛ̃fiʀm,infirm,cripple,0.7142857142857143,0.1666666666666666,0.2152777777777778,0.2430555555555555,1.8958333333333333,0.2291666666666666,1,synonym,Latin,Latin
violent,violent,ˈvaɪələnt,vjɔlɑ̃,violent,violent,0.7777777777777778,0.5,0.375,0.4166666666666667,3.265625,0.4088541666666666,0,synonym,Latin,Latin
violent,agité,ˈvaɪələnt,aʒite,violent,restless,0.8888888888888888,0.625,0.4244791666666666,0.4635416666666666,4.375,0.4557291666666666,7,synonym,Latin,Latin
agitated,violent,ˈæʤəˌteɪtəd,vjɔlɑ̃,agitated,violent,1.0,0.75,0.4348958333333333,0.4843749999999999,4.234375,0.4713541666666667,7,synonym,Latin,Latin
agitated,agité,ˈæʤəˌteɪtəd,aʒite,agitated,restless,0.8181818181818182,0.375,0.375,0.4114583333333333,3.09375,0.4114583333333333,4,synonym,Latin,Latin
petty,petit,ˈpɛˌti,pəti,petty,small,0.5,0.0,0.0104166666666666,0.0104166666666666,0.125,0.0104166666666666,2,synonym,Latin,Latin
petty,sans valeur,ˈpɛˌti,sɑ̃s valœʀ,petty,without value,1.0,0.625,0.5078125,0.5625,4.390625,0.5572916666666666,11,synonym,Latin,Latin
worthless,petit,ˈwərθləs,pəti,worthless,small,0.875,0.5714285714285714,0.4583333333333333,0.5059523809523809,4.5,0.5059523809523809,8,synonym,Latin,Latin
economy,économie,ɪˈkɑnəmi,ekɔnɔmi,economy,economy,0.5,0.0,0.0386904761904762,0.0416666666666666,0.3928571428571428,0.0386904761904762,3,synonym,Latin,Latin
economy,providence,ɪˈkɑnəmi,pʀɔvidɑ̃s,economy,providence,1.0,0.625,0.2916666666666666,0.3229166666666666,4.15625,0.3020833333333333,9,synonym,Latin,Latin
providence,économie,ˈprɑvədəns,ekɔnɔmi,providence,economy,1.0,0.6666666666666666,0.2986111111111111,0.3425925925925925,3.5,0.3287037037037036,8,synonym,Latin,Latin
providence,providence,ˈprɑvədəns,pʀɔvidɑ̃s,providence,providence,0.6,0.1111111111111111,0.1666666666666666,0.1898148148148148,1.4861111111111112,0.1759259259259259,0,synonym,Latin,Latin
obscurity,obscurité,əbˈskjʊrəti,ɔbskyʀite,obscurity,darkness,0.6363636363636364,0.1,0.1395833333333333,0.1583333333333333,1.2625,0.15,1,synonym,Latin,Latin
obscurity,ténèbres,əbˈskjʊrəti,tenə̀bʀ,obscurity,darkness,1.0,0.7,0.4291666666666667,0.4916666666666667,4.125,0.4708333333333333,8,synonym,Latin,Latin
darkness,obscurité,ˈdɑrknəs,ɔbskyʀite,darkness,darkness,1.0,0.6666666666666666,0.3425925925925926,0.3935185185185185,4.333333333333333,0.3657407407407407,9,synonym,Latin,Latin
darkness,ténèbres,ˈdɑrknəs,tenə̀bʀ,darkness,darkness,1.0,0.5714285714285714,0.2648809523809524,0.3095238095238096,3.6607142857142856,0.2767857142857143,7,synonym,Latin,Latin
stuff,truc,stəf,tʀyk,stuff,thing,1.0,0.5,0.1927083333333333,0.2083333333333333,2.875,0.1927083333333333,4,synonym,Latin,Latin
stuff,assouvir,stəf,asuviʀ,stuff,satisfy,0.8333333333333334,0.5,0.3888888888888889,0.4375,3.7291666666666665,0.4270833333333333,6,synonym,Latin,Latin
satiate,truc,satiate*,tʀyk,satiate,thing,0.875,0.7142857142857143,0.4642857142857143,0.5178571428571429,4.428571428571429,0.5059523809523809,6,synonym,Latin,Latin
satiate,assouvir,satiate*,asuviʀ,satiate,satisfy,0.875,0.5714285714285714,0.2708333333333333,0.3095238095238096,3.892857142857143,0.2827380952380952,7,synonym,Latin,Latin
magnificent,magnifique,mægˈnɪfɪsənt,maɲifik,magnificent,gorgeous,0.8333333333333334,0.4,0.3145833333333333,0.3458333333333333,2.6,0.3416666666666667,4,synonym,Latin,Latin
magnificent,éblouissant,mægˈnɪfɪsənt,eblwisɑ̃,magnificent,dazzling,0.9166666666666666,0.6,0.3729166666666667,0.4125,4.0,0.4,9,synonym,Latin,Latin
dazzling,magnifique,ˈdæzəlɪŋ,maɲifik,dazzling,gorgeous,1.0,0.5714285714285714,0.1428571428571428,0.1547619047619048,2.4285714285714284,0.1428571428571428,8,synonym,Latin,Latin
dazzling,éblouissant,ˈdæzəlɪŋ,eblwisɑ̃,dazzling,dazzling,1.0,0.7142857142857143,0.244047619047619,0.2916666666666666,4.982142857142857,0.244047619047619,9,synonym,Latin,Latin
courteous,courtois,ˈkərtiəs,kuʀtwa,courteous,courteous,0.75,0.2857142857142857,0.2261904761904762,0.2559523809523809,2.2857142857142856,0.238095238095238,2,synonym,Latin,Latin
courteous,bienfaisant,ˈkərtiəs,bjɛ̃fɛsɑ̃,courteous,beneficial,1.0,0.7142857142857143,0.2380952380952381,0.2916666666666666,4.196428571428571,0.2380952380952381,11,synonym,Latin,Latin
beneficent,courtois,ˌbɛnəˈfɪʃənt,kuʀtwa,beneficent,courteous,1.0,0.8,0.4729166666666666,0.5208333333333333,4.425,0.50625,10,synonym,Latin,Latin
beneficent,bienfaisant,ˌbɛnəˈfɪʃənt,bjɛ̃fɛsɑ̃,beneficent,beneficial,0.8333333333333334,0.4,0.3229166666666666,0.3541666666666667,2.8375,0.3479166666666666,5,synonym,Latin,Latin
disgusting,répugnant,dɪsˈgəstɪŋ,ʀepyɲɑ̃,disgusting,repugnant,1.0,0.625,0.375,0.4114583333333333,3.921875,0.3958333333333333,8,synonym,Latin,Latin
disgusting,atroce,dɪsˈgəstɪŋ,atʀɔz,disgusting,atrocious,1.0,0.625,0.4322916666666667,0.4791666666666667,4.40625,0.46875,10,synonym,Latin,Latin
atrocious,répugnant,əˈtroʊʃəs,ʀepyɲɑ̃,atrocious,repugnant,1.0,0.625,0.390625,0.4479166666666666,4.8125,0.4140625,9,synonym,Latin,Latin
atrocious,atroce,əˈtroʊʃəs,atʀɔz,atrocious,atrocious,0.8888888888888888,0.375,0.3802083333333333,0.4322916666666666,3.171875,0.4218749999999999,4,synonym,Latin,Latin
hatred,haine,ˈheɪtrəd,ɛn,hatred,clothes,1.0,0.8571428571428571,0.6517857142857143,0.732142857142857,5.571428571428571,0.732142857142857,3,synonym,Latin,Latin
hatred,aversion,ˈheɪtrəd,avɛʀsjɔ̃,hatred,aversion,1.0,0.5714285714285714,0.2142857142857142,0.2619047619047619,4.267857142857143,0.2142857142857142,7,synonym,Latin,Latin
aversion,haine,əˈvərʒən,ɛn,aversion,clothes,0.875,0.7142857142857143,0.6428571428571429,0.7202380952380951,5.25,0.7202380952380951,7,synonym,Latin,Latin
cunning,rusé,ˈkənɪŋ,ʀyze,cunning,cunning,1.0,0.6,0.3,0.325,3.55,0.3208333333333333,6,synonym,Latin,Latin
cunning,tromperie,ˈkənɪŋ,tʀɔ̃pəʀi,cunning,deception,1.0,0.7142857142857143,0.3571428571428571,0.3988095238095238,3.5357142857142856,0.3898809523809524,9,synonym,Latin,Latin
deceit,rusé,dɪˈsit,ʀyze,deceit,cunning,1.0,0.4,0.275,0.3,2.825,0.2916666666666667,6,synonym,Latin,Latin
deceit,tromperie,dɪˈsit,tʀɔ̃pəʀi,deceit,deception,1.0,0.5714285714285714,0.3630952380952381,0.4047619047619047,3.607142857142857,0.3958333333333333,7,synonym,Latin,Latin
retard,retard,rɪˈtɑrd,ʀətaʀ,retard,retard,0.8571428571428571,0.1666666666666666,0.2326388888888888,0.2777777777777777,2.125,0.2465277777777777,0,synonym,Latin,Latin
retard,empêcher,rɪˈtɑrd,ɑ̃pə̂ʃəʀ,retard,to prevent,1.0,0.5,0.3125,0.3958333333333333,4.25,0.3125,8,synonym,Latin,Latin
prevent,retard,prɪˈvɛnt,ʀətaʀ,prevent,retard,1.0,0.5714285714285714,0.3720238095238095,0.4226190476190475,3.4285714285714284,0.3988095238095238,5,synonym,Latin,Latin
prevent,empêcher,prɪˈvɛnt,ɑ̃pə̂ʃəʀ,prevent,to prevent,1.0,0.7142857142857143,0.3214285714285714,0.369047619047619,4.089285714285714,0.3333333333333333,7,synonym,Latin,Latin
random,non trié,ˈrændəm,nɔn tʀje,random,unsorted,1.0,0.5714285714285714,0.2380952380952381,0.2738095238095238,3.0535714285714284,0.2529761904761905,7,synonym,Latin,Latin
unsorted,non trié,unsorted*,nɔn tʀje,unsorted,unsorted,0.7777777777777778,0.5,0.3125,0.3697916666666667,4.09375,0.3255208333333333,7,synonym,Latin,Latin
unfortunate,malheureux,ənˈfɔrʧənət,malœʀœ,unfortunate,unfortunate,1.0,0.5555555555555556,0.3935185185185185,0.4398148148148148,3.5,0.4236111111111111,10,synonym,Latin,Latin
ill-fated,malheureux,ill-fated*,malœʀœ,ill-fated,unfortunate,0.9,0.625,0.3619791666666666,0.4010416666666667,4.3125,0.3828125,8,synonym,Latin,Latin
irritate,irriter,ˈɪrɪˌteɪt,iʀʀitəʀ,irritate,irritate,0.8888888888888888,0.4285714285714285,0.2113095238095238,0.2559523809523809,3.25,0.2113095238095238,3,synonym,Latin,Latin
irritate,molester,ˈɪrɪˌteɪt,mɔlɛstəʀ,irritate,molester,0.8888888888888888,0.375,0.2395833333333333,0.2760416666666667,3.265625,0.2526041666666667,7,synonym,Latin,Latin
molest,irriter,məˈlɛst,iʀʀitəʀ,molest,irritate,1.0,0.5714285714285714,0.2797619047619047,0.3214285714285714,4.0,0.2946428571428571,7,synonym,Latin,Latin
molest,molester,məˈlɛst,mɔlɛstəʀ,molest,molester,0.5,0.25,0.2265625,0.2552083333333333,1.875,0.2552083333333333,2,synonym,Latin,Latin
arrogant,arrogant,ˈɛrəgənt,aʀʀɔɡɑ̃,arrogant,arrogant,1.0,0.5,0.1944444444444444,0.236111111111111,3.7291666666666665,0.1944444444444444,0,synonym,Latin,Latin
