,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
152,দ্বীপ,অগ্নি,d̪ip,ɔgni,Island,Fire,1.0,1.0,0.3333333333333333,0.3888888888888889,5.75,0.3333333333333333,5,Bengali,Bengali,random
153,ধনিয়া,কাঠ,d̪ʱɔn̪ie̯a,katʰ,Coriander,Wood,1.0,0.8333333333333334,0.5486111111111112,0.6041666666666666,4.854166666666667,0.6006944444444444,6,Bengali,Bengali,random
154,ধন্যবাদ,ভাত,d̪ʱɔn̪d͡zɔbad̪,bʰat,Thanks,Rice,0.9285714285714286,0.625,0.5833333333333333,0.640625,4.625,0.640625,6,Bengali,Bengali,random
155,ধর্ম,মুঠা,d̪ʱɔrmɔ,mutʰa,Religion,A handful,1.0,0.6,0.3166666666666667,0.3583333333333334,3.6,0.3458333333333333,4,Bengali,Bengali,random
156,ধুমা,নাম,d̪ʱuma,nam,Smoke,Name,0.8333333333333334,0.5,0.3072916666666667,0.3333333333333333,3.125,0.3333333333333333,3,Bengali,Bengali,random
157,ধোঁয়া,দুৱাৰ,d̪ʱõe̯a,duwaɹ,Smoke,The door,0.8571428571428571,0.4,0.2583333333333333,0.2833333333333333,2.275,0.275,6,Bengali,Bengali,random
158,নখ,দুধ,n̪ɔkʰɔ,dudʰ,Nails,Milk,0.8333333333333334,0.75,0.34375,0.375,3.40625,0.3697916666666666,3,Bengali,Bengali,random
159,নগর,আগুনি,n̪ɔɡɔrɔ,aguni,City,Fire,1.0,0.5,0.4062499999999999,0.4513888888888889,3.625,0.4375,4,Bengali,Bengali,random
160,নতুন,দাঁত,n̪ɔt̪un̪,dãtɔ,New,Teeth,0.875,0.6,0.2833333333333333,0.3,2.75,0.3,4,Bengali,Bengali,random
161,নদী,পুৰুষ,n̪ɔd̪i,puɹux,The river,male,1.0,0.6,0.3333333333333333,0.3583333333333333,4.125,0.3541666666666666,5,Bengali,Bengali,random
162,নাই,ভকত,n̪ai,bʰɔkɔtɔ,"No, it's not",The devotee,1.0,0.6666666666666666,0.5451388888888888,0.5972222222222222,4.854166666666667,0.5937499999999999,3,Bengali,Bengali,random
163,নাও,চকা,n̪ao,sɔka,Take it,wheel,1.0,0.5,0.3489583333333333,0.375,3.625,0.375,3,Bengali,Bengali,random
164,নাম,ডাঁহ,n̪am,dãɦɔ,Name,Duck,1.0,1.0,0.3072916666666667,0.3333333333333333,3.25,0.3333333333333333,3,Bengali,Bengali,random
165,নীল,কৃষ্ণ,n̪ilɔ,kɽixnɔ,Blue,Krishna,0.6666666666666666,0.6666666666666666,0.3611111111111111,0.4097222222222221,3.2916666666666665,0.3958333333333333,5,Bengali,Bengali,random
166,নীহারিকা,বেঁকা,n̪iɦarika,bɛ̃ka,Nebula,curved,0.7777777777777778,0.625,0.4791666666666667,0.5364583333333333,4.234375,0.5364583333333333,6,Bengali,Bengali,random
167,পদ্ম,লাজ,pɔd̪mɔ,laz,Lotus,Shame,1.0,0.6,0.4625,0.5083333333333334,4.475,0.5041666666666667,4,Bengali,Bengali,random
168,পশু,কম্বল,pɔʃu,kɔmɔlɔ,Animals,Blanket,0.8333333333333334,0.6666666666666666,0.375,0.4097222222222222,3.5416666666666665,0.4097222222222222,5,Bengali,Bengali,random
169,পাঁচ,মুঠি,pãt͡ɕɔ,mutʰi,Five,Fist,0.8333333333333334,0.75,0.1875,0.1875,2.375,0.1875,4,Bengali,Bengali,random
170,পাখ,পো,pakʰ,pʊ,Wings,Poe,0.75,0.3333333333333333,0.3680555555555556,0.4027777777777777,3.1666666666666665,0.4027777777777777,2,Bengali,Bengali,random
171,পাখা,মৈহ,pakʰa,mɔɪɦ,Fan,Maih,1.0,0.75,0.1979166666666666,0.21875,4.4375,0.1979166666666666,4,Bengali,Bengali,random
172,পাখি,দাম,pakʰi,dam,Birds,Price,0.8,0.75,0.3333333333333333,0.375,3.40625,0.359375,3,Bengali,Bengali,random
173,পাণ,সকলো,pan,xɔkɔlʊ,Pan,everything,1.0,0.8333333333333334,0.5243055555555556,0.5763888888888888,4.583333333333333,0.5763888888888888,4,Bengali,Bengali,random
174,পাতা,মিঠা,pat̪a,mitʰa,Leaves,sweet,0.6,0.25,0.0729166666666666,0.0729166666666666,1.0625,0.0729166666666666,3,Bengali,Bengali,random
175,পানি,সাঁকো,pan̪i,xãkʊ,Water,Sanko,1.0,0.75,0.171875,0.1770833333333333,2.40625,0.171875,4,Bengali,Bengali,random
176,পানীয়,লহুন,pan̪ie̯,lɔɦun,Drinks,Blood,1.0,0.6,0.1958333333333333,0.2166666666666667,3.05,0.1958333333333333,6,Bengali,Bengali,random
177,পায়স,ভনী,pae̯ɔʃɔ,bʰɔni,Pies,Sister,0.8571428571428571,0.5,0.3819444444444444,0.4166666666666666,3.5416666666666665,0.4166666666666666,5,Bengali,Bengali,random
178,পিতা,ময়ূৰ,pit̪a,mɔjuɹ,Father,The peacock,1.0,0.6,0.3458333333333333,0.3666666666666667,4.225,0.3625,5,Bengali,Bengali,random
179,পিন্ধা,টকা,pin̪d̪ʱa,tɔka,wear,Money,0.875,0.6,0.2833333333333333,0.3083333333333333,2.5,0.3,5,Bengali,Bengali,random
180,পিন্ধা,আঠ,pin̪d̪ʱa,atʰ,wear,eight,1.0,0.6,0.5833333333333334,0.6416666666666666,4.7,0.6416666666666666,6,Bengali,Bengali,random
181,পুত,জানা,put̪,zana,Put,To know,1.0,0.75,0.3645833333333333,0.3958333333333333,3.78125,0.390625,4,Bengali,Bengali,random
182,পুরুষ,অগ্নি,puruʃ,ɔgni,Men,Fire,1.0,0.6,0.4458333333333334,0.5,3.95,0.4833333333333334,5,Bengali,Bengali,random
183,পুষ্প,বৃশ্চিক,puʃpɔ,bɽixsik,Flowers,Scorpio,1.0,0.5714285714285714,0.3363095238095238,0.380952380952381,3.107142857142857,0.375,6,Bengali,Bengali,random
184,পুস্তক,মাই,puʃt̪ɔkɔ,mai,Books,My,1.0,0.7142857142857143,0.5833333333333333,0.6369047619047619,5.035714285714286,0.6369047619047619,6,Bengali,Bengali,random
185,পেঁচা,শেলাই,pẽt͡ɕa,xɛlai,Owl,Seams,1.0,0.8,0.3041666666666667,0.325,3.3,0.325,4,Bengali,Bengali,random
186,পো,চন্দ্ৰ,po,sɔndɹɔ,,moon,1.0,0.8333333333333334,0.6388888888888888,0.7013888888888888,5.104166666666667,0.6979166666666666,6,Bengali,Bengali,random
187,পোলা,সন্ধিয়া,pola,xɔndʰija,Pola,evening,0.875,0.5714285714285714,0.4404761904761905,0.4821428571428571,3.857142857142857,0.4821428571428571,7,Bengali,Bengali,random
188,পোলা,প্ৰাচীন,pola,pɹasin,Pola,Ancient,0.8333333333333334,0.5,0.3611111111111111,0.3888888888888888,3.2916666666666665,0.3888888888888888,5,Bengali,Bengali,random
189,পোলা,ব্যাকৰণ,pola,biakɔɹɔnɔ,Pola,Grammar,1.0,0.5555555555555556,0.5416666666666666,0.5972222222222223,4.5,0.5972222222222223,6,Bengali,Bengali,random
190,পোষ,আঁহ,poʃ,ãɦɔ,Pet,Fiber,1.0,0.6666666666666666,0.3125,0.3611111111111111,6.333333333333333,0.3125,3,Bengali,Bengali,random
191,প্রাচীন,কাছু,prat͡ɕin̪,kasu,Ancient,Something,0.8888888888888888,0.6666666666666666,0.375,0.4166666666666667,3.458333333333333,0.4166666666666667,6,Bengali,Bengali,random
192,ফণী,শব্দ,ɸɔni,xɔbdɔ,comb,,0.8,0.6,0.2666666666666667,0.2916666666666666,2.725,0.2875,4,Bengali,Bengali,random
193,ফল,ৰবিবাৰ,ɸɔlɔ,ɹɔbibaɹ,Fruit,Sunday,0.8571428571428571,0.5714285714285714,0.4851190476190475,0.5297619047619048,4.464285714285714,0.5238095238095237,6,Bengali,Bengali,random
194,ফুল,জিকা,ɸulɔ,zika,Flowers,Zika,1.0,0.5,0.2031249999999999,0.21875,2.65625,0.2031249999999999,4,Bengali,Bengali,random
195,বঙ্গ,পশু,bɔŋɡɔ,pɔxu,Bengal,Animals,0.8,0.2,0.2291666666666666,0.25,2.0,0.25,4,Bengali,Bengali,random
196,বাংলা,পখিলা,baŋla,pɔkʰila,Bengali,butterfly,0.7142857142857143,0.3333333333333333,0.2118055555555555,0.2291666666666666,2.0416666666666665,0.2291666666666666,3,Bengali,Bengali,random
197,বাঙালি,ঠেং,baŋali,tʰɛŋ,Bengali,The tail,1.0,0.6666666666666666,0.4965277777777778,0.5486111111111112,4.020833333333333,0.5451388888888888,6,Bengali,Bengali,random
198,বাঙ্গালী,আদা,baŋɡali,ada,Bengali,Ginger,0.7142857142857143,0.7142857142857143,0.5416666666666667,0.6011904761904762,4.446428571428571,0.5982142857142857,7,Bengali,Bengali,random
199,বস্তু,জল,bɔʃt̪u,zɔlɔ,Objects,Water,0.8333333333333334,0.6,0.2791666666666667,0.3,2.825,0.2958333333333333,5,Bengali,Bengali,random
200,বহুত,গেলা,bɔɦut̪,gɛla,lot,Swallow,1.0,0.4,0.45,0.4916666666666666,3.925,0.4875,4,Bengali,Bengali,random
201,বা,ইতিহাস,ba,itiɦax,Or,History,0.8333333333333334,0.8333333333333334,0.6215277777777778,0.6944444444444443,5.0625,0.6909722222222222,5,Bengali,Bengali,random
202,বাঁশ,কালি,bãʃɔ,kali,Bamboo,yesterday,1.0,0.75,0.15625,0.15625,2.0,0.15625,3,Bengali,Bengali,random
203,বাউল,টকা,baulɔ,tɔka,Bowl,Money,1.0,0.6,0.3375,0.3666666666666667,3.5,0.3583333333333333,4,Bengali,Bengali,random
204,বাউল,লাও,baulɔ,laʊ,Bowl,Lao,0.8,0.6,0.4166666666666666,0.4583333333333333,3.925,0.4541666666666667,3,Bengali,Bengali,random
205,বাঘ,বাউল,bagʱɔ,baul,Tiger,Bowl,0.6,0.25,0.2604166666666666,0.28125,2.125,0.28125,2,Bengali,Bengali,random
206,ব্যাঘ্র,সাঁচা,bægʱrɔ,xãsa,Tiger,True,1.0,0.75,0.15625,0.1770833333333333,2.1875,0.15625,6,Bengali,Bengali,random
207,বাজ,পুহ,bad͡ʑ,puɦ,Lightning,Puh,1.0,0.3333333333333333,0.1597222222222222,0.1666666666666666,2.458333333333333,0.1597222222222222,3,Bengali,Bengali,random
208,বাজ,ধৰ্ম,bad͡ʑ,dʰɔɹmɔ,Lightning,religion,1.0,0.8,0.4875,0.5333333333333333,4.55,0.525,4,Bengali,Bengali,random
209,বাট,বঙালী,baʈɔ,bɔŋali,The road,Bengali,0.6666666666666666,0.5,0.3611111111111111,0.3958333333333333,3.4166666666666665,0.3958333333333333,3,Bengali,Bengali,random
210,বান,বাঘ,ban̪,bagʱ,The flood,Tiger,0.5,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,Bengali,Bengali,random
211,বায়ু,পুলি,bae̯u,puli,The wind,Seedlings,1.0,0.0,0.140625,0.15625,1.9375,0.140625,5,Bengali,Bengali,random
212,বাল,সমান,balɔ,xɔman,Baal,Equal,1.0,0.6,0.3458333333333333,0.3666666666666666,3.425,0.3625,3,Bengali,Bengali,random
213,বিছা,ঘমা,bit͡ɕʰa,gʱɔma,Scorpion,Sweat,0.8571428571428571,0.5,0.3645833333333333,0.3958333333333333,3.65625,0.390625,3,Bengali,Bengali,random
214,বিছা,কাছ,bit͡ɕʰa,kas,Scorpion,Near,1.0,0.75,0.359375,0.3854166666666667,3.375,0.3854166666666667,3,Bengali,Bengali,random
215,বিজ্ঞান,আঠ,bid͡ʑnan̪,atʰ,Science,eight,0.8888888888888888,0.8333333333333334,0.638888888888889,0.7013888888888888,5.375,0.7013888888888888,7,Bengali,Bengali,random
216,বিলাই,ব্যৱহাৰ,bilai,bzɔwɔɦaɹ,distribute,use,0.75,0.375,0.40625,0.4531249999999999,3.640625,0.4427083333333333,5,Bengali,Bengali,random
217,বিলাই,বুধবাৰ,bilai,budʰbaɹ,distribute,Wednesday,0.7142857142857143,0.5,0.2361111111111111,0.2638888888888889,2.75,0.2534722222222222,4,Bengali,Bengali,random
218,বিষ,সিংহ,biʃ,xiŋɦɔ,Poison,The lion,0.8,0.8,0.4375,0.4833333333333334,4.125,0.4791666666666666,3,Bengali,Bengali,random
219,বিষ,হাটী,biʃ,ɦati,Poison,Hati,1.0,0.5,0.3177083333333333,0.34375,3.5,0.34375,4,Bengali,Bengali,random
220,বুদ্ধি,কাতি,bud̪d̪ʱi,kati,Wisdom,Kati,0.875,0.4,0.2833333333333333,0.3,2.5,0.3,5,Bengali,Bengali,random
221,বুধবার,পদুম,bud̪ʱɔbar,pɔdum,Wednesday,,0.8888888888888888,0.4285714285714285,0.306547619047619,0.3452380952380952,2.857142857142857,0.3452380952380952,6,Bengali,Bengali,random
222,বেঁকা,ভালুক,bẽka,bʰaluk,curved,Bear,0.8333333333333334,0.6,0.3166666666666667,0.3416666666666667,3.375,0.3375,5,Bengali,Bengali,random
223,বেল,গলা,belɔ,gɔla,Bell,Throat,0.75,0.25,0.296875,0.3229166666666667,2.5625,0.3229166666666667,3,Bengali,Bengali,random
224,বোন,অৱতাৰ,bon̪,ɔwtaɹ,Sister,The incarnation,1.0,0.8,0.4708333333333333,0.5166666666666666,4.525,0.5125,5,Bengali,Bengali,random
225,বোন,মুঠি,bon̪,mutʰi,Sister,Fist,1.0,0.75,0.3177083333333333,0.34375,3.5,0.34375,4,Bengali,Bengali,random
226,ব্যবহার,চিন্তা,bd͡zɔbɔɦar,sinta,Use,Thoughts,0.9,0.75,0.4166666666666667,0.46875,4.15625,0.4635416666666667,6,Bengali,Bengali,random
227,ব্যাকরণ,গুলী,bækɔrɔnɔ,guli,Grammar,The bullet,1.0,0.625,0.6041666666666667,0.6770833333333334,5.09375,0.6770833333333333,7,Bengali,Bengali,random
228,ভইষ,মুঠা,bʱiʃ,mutʰa,Fear,A handful,1.0,0.5,0.3177083333333333,0.34375,3.3125,0.34375,4,Bengali,Bengali,random
229,মহিষ,অংক,mɔɦiʃ,ɔŋkɔ,The buffalo,Math,0.8,0.8,0.3416666666666667,0.3833333333333333,5.2,0.3625,4,Bengali,Bengali,random
230,ভয়,সকলো,bʱe̯ɔ,xɔkɔlʊ,Fear,everything,1.0,0.6666666666666666,0.5208333333333333,0.5694444444444444,4.625,0.5694444444444444,4,Bengali,Bengali,random
231,ভাই,সহা,bʱai,xɔɦa,Brother,Saha,1.0,0.5,0.3489583333333333,0.3749999999999999,3.3125,0.3749999999999999,3,Bengali,Bengali,random
232,ভাজা,টাকা,bʱad͡ʑa,taka,Fried,Money,0.7142857142857143,0.25,0.0833333333333333,0.09375,0.8125,0.0833333333333333,2,Bengali,Bengali,random
233,ভাজা,পখিলা,bʱad͡ʑa,pɔkʰila,Fried,butterfly,0.8571428571428571,0.3333333333333333,0.3680555555555556,0.4027777777777778,3.1041666666666665,0.4027777777777778,4,Bengali,Bengali,random
234,ভাত,দুখ,bʱat̪,dukʰ,Rice,pain,1.0,0.6666666666666666,0.1805555555555555,0.1944444444444444,2.0,0.1805555555555555,3,Bengali,Bengali,random
235,ভাত,জনা,bʱat̪,zɔna,Rice,know,1.0,0.75,0.34375,0.375,3.53125,0.3697916666666666,3,Bengali,Bengali,random
236,ভারত,কলা,bʱarɔt̪ɔ,kɔla,India,Banana,0.875,0.5,0.3854166666666667,0.4305555555555555,3.625,0.4305555555555555,4,Bengali,Bengali,random
237,ভাল,ফুল,bʱalɔ,pʰul,Good,Flowers,0.8,0.25,0.296875,0.3229166666666667,2.5625,0.3229166666666667,2,Bengali,Bengali,random
238,ভালুক,বাট,bʱaluk,bat,Bear,The road,0.6666666666666666,0.6,0.3916666666666667,0.4333333333333334,3.325,0.4333333333333334,4,Bengali,Bengali,random
239,ভাষা,কলা,bʱaʃa,kɔla,Language,Banana,0.8,0.5,0.1458333333333333,0.1458333333333333,1.875,0.1458333333333333,3,Bengali,Bengali,random
240,মই,বস্তু,mi,bɔxtu,I,Objects,1.0,0.8,0.5833333333333333,0.6416666666666666,5.15,0.6416666666666666,5,Bengali,Bengali,random
241,মকাই,টাকা,mɔkai,taka,Maize,Money,0.6,0.4,0.2583333333333333,0.2833333333333333,2.575,0.2791666666666667,3,Bengali,Bengali,random
242,মাহই,শূন্য,maɦi,xunzɔ,Mahi,Zero,1.0,0.6,0.3541666666666666,0.375,3.975,0.3708333333333333,5,Bengali,Bengali,random
243,মঙ্গলবার,ভাজা,mɔŋɡɔlɔbar,bʰaza,Tuesday,Fried,0.9,0.8,0.56875,0.6375,4.9625,0.6375,7,Bengali,Bengali,random
244,ময়ূর,দাড়ি,me̯ur,daɹi,Peacock,Beard,1.0,0.75,0.1822916666666666,0.2395833333333333,3.90625,0.1822916666666666,5,Bengali,Bengali,random
245,ময়ূর,লহুন,me̯ur,lɔɦun,Peacock,Blood,0.8,0.6,0.275,0.325,3.05,0.2958333333333333,5,Bengali,Bengali,random
246,মাংস,গোসাঁই,maŋʃɔ,gʊxãi,Meat,Gosain,1.0,0.6,0.3583333333333334,0.3916666666666667,4.65,0.3791666666666667,5,Bengali,Bengali,random
247,মাংস,মাকৈ,maŋʃɔ,makɔɪ,Meat,corn,0.6,0.4,0.1208333333333333,0.1333333333333333,2.5,0.1208333333333333,2,Bengali,Bengali,random
248,মাক্‌খি,পানী,mak‌kʰi,pani,,water,0.7142857142857143,0.6,0.2666666666666667,0.2916666666666666,2.975,0.2875,6,Bengali,Bengali,random
249,মাছ,পাতা,mat͡ɕʰ,pata,Fish,Leaves,0.6666666666666666,0.75,0.3072916666666667,0.3333333333333333,3.0,0.3333333333333333,3,Bengali,Bengali,random
250,মাঝ,ধন্যবাদ,mad͡ʑʱɔ,dʰɔnzɔbad,The middle,Thanks,1.0,0.75,0.5286458333333334,0.578125,4.53125,0.5755208333333333,6,Bengali,Bengali,random
251,মাত,দুই,mat̪,dui,The voice,Two,1.0,0.6666666666666666,0.25,0.2777777777777778,4.958333333333333,0.25,3,Bengali,Bengali,random
252,মাতা,মঙলবাৰ,mat̪a,mɔŋɔlɔbaɹ,Mother,It's Tuesday,0.7777777777777778,0.6666666666666666,0.537037037037037,0.5925925925925926,4.375,0.5902777777777777,4,Bengali,Bengali,random
253,মিছা,লোণ,mit͡ɕʰa,lʊn,lie,Salt,1.0,0.75,0.3958333333333333,0.4270833333333333,4.09375,0.4166666666666666,4,Bengali,Bengali,random
254,মিঠা,দিন,miʈʰa,din,sweet,Day,0.8,0.75,0.3229166666666667,0.3541666666666667,3.59375,0.3489583333333333,3,Bengali,Bengali,random
255,মিডা,নদী,miɖa,nɔdi,Mida,The river,1.0,0.25,0.0989583333333333,0.1041666666666666,1.09375,0.0989583333333333,4,Bengali,Bengali,random
256,মিষ্টি,মুঠ,miʃʈi,mutʰ,Sweet,total,0.8,0.4,0.4041666666666666,0.4416666666666666,3.35,0.4416666666666666,5,Bengali,Bengali,random
257,মু,বঙালী,mu,bɔŋali,Mu,Bengali,1.0,0.8333333333333334,0.6354166666666666,0.7013888888888888,5.416666666666667,0.7013888888888888,5,Bengali,Bengali,random
258,মুখ,কাটা,mukʰ,kata,Face,Cut,1.0,0.75,0.40625,0.4375,4.21875,0.4322916666666666,4,Bengali,Bengali,random
259,মুঠা,অক্ষ,muʈʰa,ɔkʰjɔ,A handful,Axis,1.0,0.75,0.296875,0.3229166666666667,4.78125,0.296875,4,Bengali,Bengali,random
260,মুঠা,আমি,muʈʰa,ami,A handful,I,1.0,0.5,0.375,0.4062499999999999,3.84375,0.4010416666666666,4,Bengali,Bengali,random
261,মুঠা,আক,muʈʰa,ak,A handful,Let's go,1.0,0.75,0.546875,0.6041666666666666,4.71875,0.5989583333333333,4,Bengali,Bengali,random
262,মুঠি,মাংস,muʈʰi,maŋxɔ,Fist,Meat,0.8,0.4,0.3,0.325,2.875,0.3208333333333333,3,Bengali,Bengali,random
263,মুঠি,চান্দ,muʈʰi,sandɔ,Fist,Chand,1.0,0.4,0.3375,0.3583333333333333,3.475,0.3541666666666666,5,Bengali,Bengali,random
264,মুঠি,সাঁচ,muʈʰi,xãsɔ,Fist,Templates,1.0,0.5,0.2187499999999999,0.2187499999999999,3.0625,0.2187499999999999,4,Bengali,Bengali,random
265,মুঠো,ঠেং,muʈʰo,tʰɛŋ,Fist,The tail,1.0,0.75,0.421875,0.4583333333333333,4.5625,0.4427083333333333,4,Bengali,Bengali,random
266,মুঠো,বিলৈ,muʈʰo,bilɔɪ,Fist,to the b,1.0,0.6,0.2791666666666667,0.3,3.2,0.3,4,Bengali,Bengali,random
267,মুঠো,গোসাঞি,muʈʰo,gʊxani,Fist,Gosani,1.0,0.6,0.3541666666666666,0.3749999999999999,4.1,0.3749999999999999,6,Bengali,Bengali,random
268,মূত্র,গাঁও,mut̪rɔ,gãʊ,Urine,The village,1.0,0.8,0.5875,0.6583333333333333,5.05,0.6583333333333333,5,Bengali,Bengali,random
269,মূল,শিক্ষা,mulɔ,xikʰja,Original,Education,1.0,0.4,0.35,0.375,4.075,0.3708333333333333,6,Bengali,Bengali,random
270,মৃত্যু,কুটুম,mɽit̪d͡zu,kutum,Death,Family,0.8888888888888888,0.6666666666666666,0.3506944444444445,0.3958333333333333,4.708333333333333,0.375,6,Bengali,Bengali,random
271,মেঘ,ৰাং,megʱɔ,ɹaŋ,Clouds,Rang,1.0,0.6666666666666666,0.2291666666666666,0.25,4.5,0.2291666666666666,3,Bengali,Bengali,random
272,মেয়ে,আকাশ,mee̯e,akax,Girl,The sky,1.0,0.75,0.25,0.28125,5.53125,0.25,5,Bengali,Bengali,random
273,মৈ,কাচ,moj,kas,May,Glass,1.0,0.6666666666666666,0.2291666666666666,0.2361111111111111,4.041666666666667,0.2291666666666666,3,Bengali,Bengali,random
274,যুদ্ধ,মাখি,d͡zud̪d̪ʱɔ,makʰi,War,Flies,1.0,0.6,0.3583333333333333,0.3833333333333333,3.65,0.375,5,Bengali,Bengali,random
275,যোনি,ৰচনা,d͡zon̪i,ɹɔsɔna,Vagina,essay,0.8571428571428571,0.5,0.3506944444444445,0.3819444444444444,2.958333333333333,0.3819444444444444,3,Bengali,Bengali,random
276,রং,বাজ,rɔŋ,baz,Color,Lightning,1.0,0.6666666666666666,0.25,0.2916666666666667,4.166666666666667,0.25,3,Bengali,Bengali,random
277,রং,মাকৈ,rɔŋ,makɔɪ,Color,corn,0.8,0.8,0.4625,0.5333333333333333,4.525,0.5041666666666667,4,Bengali,Bengali,random
278,রঙ,কাণ,rɔŋɔ,kan,Color,ear,1.0,0.5,0.390625,0.4479166666666667,4.125,0.4166666666666666,3,Bengali,Bengali,random
279,রঙ,মাত,rɔŋɔ,mat,Color,The voice,1.0,0.75,0.4114583333333333,0.46875,4.375,0.4375,3,Bengali,Bengali,random
280,রাং,মিঠা,raŋ,mitʰa,Rang,sweet,1.0,0.75,0.4010416666666666,0.4583333333333333,4.25,0.4218749999999999,4,Bengali,Bengali,random
281,রাং,পোনা,raŋ,pʊna,Rang,Pona,1.0,0.5,0.4010416666666667,0.4583333333333333,4.25,0.4270833333333333,4,Bengali,Bengali,random
282,রউন,সেকা,run̪,xɛka,Rune,Seka,1.0,0.75,0.421875,0.4791666666666667,4.6875,0.4479166666666666,4,Bengali,Bengali,random
283,রসুন,মুঠ,rɔʃun̪,mutʰ,Garlic,total,0.8333333333333334,0.6,0.45,0.5083333333333334,4.275,0.4958333333333333,3,Bengali,Bengali,random
284,রচনা,ভাৰত,rɔt͡ɕɔn̪a,bʰaɹɔtɔ,Composition,India,0.8888888888888888,0.5,0.1979166666666666,0.2152777777777778,3.2291666666666665,0.1979166666666666,4,Bengali,Bengali,random
285,রবিবার,মই,rɔbibar,mi,Sunday,I,0.8571428571428571,0.8571428571428571,0.6339285714285714,0.7261904761904763,5.535714285714286,0.7261904761904763,6,Bengali,Bengali,random
286,রাষ্ট্র,ঘামা,raʃʈrɔ,gʱama,State,Sweat,1.0,0.6666666666666666,0.5034722222222222,0.5763888888888888,4.520833333333333,0.5729166666666666,6,Bengali,Bengali,random
287,লবণ,বিজ্ঞান,lɔbɔnɔ,biznan,Salt,Science,1.0,0.6666666666666666,0.2604166666666667,0.2986111111111111,4.125,0.2604166666666667,7,Bengali,Bengali,random
288,লাউ,চান্দ,lau,sandɔ,Lau,Chand,0.8,0.6,0.4166666666666666,0.45,3.7,0.45,4,Bengali,Bengali,random
289,লাউ,মুখ,lau,mukʰ,Lau,Face,1.0,0.6666666666666666,0.2708333333333333,0.2916666666666667,4.833333333333333,0.2708333333333333,3,Bengali,Bengali,random
290,লাখ,চাক,lakʰ,sak,Millions,Wheels,0.5,0.3333333333333333,0.0555555555555555,0.0555555555555555,1.0,0.0555555555555555,2,Bengali,Bengali,random
291,লাজ,তেল,lad͡ʑ,tɛl,Shame,Oil,1.0,0.6666666666666666,0.1805555555555555,0.1805555555555555,3.25,0.1805555555555555,3,Bengali,Bengali,random
292,লিপি,বাল,lipi,bal,Script,Baal,1.0,0.75,0.3697916666666666,0.40625,4.4375,0.3958333333333333,4,Bengali,Bengali,random
293,শনিবার,গোল,ʃɔn̪ibar,gʊl,Saturday,Round,1.0,0.7142857142857143,0.6636904761904763,0.7440476190476192,5.464285714285714,0.7380952380952381,6,Bengali,Bengali,random
294,শব্দ,সঁচা,ʃɔbd̪ɔ,xɔ̃sa,Words,true,0.8333333333333334,0.4,0.275,0.3,2.525,0.2958333333333333,4,Bengali,Bengali,random
295,শাওন,বা,ʃaon̪,ba,Shawn,Or,0.8,0.75,0.5104166666666666,0.5625,4.34375,0.5572916666666667,3,Bengali,Bengali,random
296,শিক্ষা,পাখি,ʃikkʰa,pakʰi,Education,Birds,0.6666666666666666,0.4,0.25,0.275,2.375,0.2708333333333333,6,Bengali,Bengali,random
297,শিক্ষা,আঁক,ʃikkʰa,ãkɔ,Education,Draw,0.8333333333333334,0.6,0.4208333333333333,0.4583333333333333,3.55,0.4583333333333333,5,Bengali,Bengali,random
298,শিক্ষা,হাল,ʃikkʰa,ɦal,Education,Hello,1.0,0.8,0.4583333333333333,0.5166666666666667,4.85,0.5000000000000001,6,Bengali,Bengali,random
299,শিল,ফেঁচা,ʃilɔ,pʰɛ̃sa,rock,owl,1.0,0.5,0.1614583333333333,0.1666666666666666,2.15625,0.1614583333333333,5,Bengali,Bengali,random
300,শুখা,টকা,ʃukʰa,tɔka,Dry,Money,0.6,0.0,0.0729166666666666,0.0729166666666666,0.8125,0.0729166666666666,3,Bengali,Bengali,random
301,শূন্য,বৈনী,ʃun̪d͡zɔ,bɔɪni,Zero,Baini,1.0,0.6,0.1916666666666666,0.2083333333333333,3.175,0.1916666666666666,4,Bengali,Bengali,random
302,শেখা,শাওন,ʃekʰa,xaʊn,Learning,Shawn,1.0,0.75,0.2083333333333333,0.2395833333333333,4.375,0.2083333333333333,3,Bengali,Bengali,random
303,শৈবাল,বিছা,ʃojbalɔ,bisa,Algae,Scorpion,0.8571428571428571,0.5714285714285714,0.4404761904761905,0.4821428571428571,3.892857142857143,0.4821428571428571,4,Bengali,Bengali,random
304,শ্রী,আগুনি,ʃri,aguni,Mr.,Fire,0.8,0.75,0.34375,0.40625,4.375,0.3697916666666667,5,Bengali,Bengali,random
305,শ্রীবৃক্ষ,বান,ʃribɽikkʰɔ,ban,Srivriksha,The flood,0.9,0.7777777777777778,0.6296296296296297,0.7129629629629629,5.486111111111111,0.7106481481481481,8,Bengali,Bengali,random
306,সকল,মাজ,ʃɔkɔlɔ,maz,All,middle,1.0,0.8333333333333334,0.5416666666666666,0.5902777777777778,5.125,0.5902777777777778,3,Bengali,Bengali,random
