,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
140,টাকা,পয়সা,taka,pe̯ɔʃa,Money,Money,0.8333333333333334,0.6,0.2541666666666667,0.2833333333333333,2.55,0.275,4,Bengali,Bengali,synonym
141,ঠেং,পয়সা,tʰɛŋ,pe̯ɔʃa,The tail,Money,1.0,0.8,0.4666666666666667,0.5166666666666666,4.45,0.5041666666666667,5,Bengali,Bengali,synonym
142,টকা,ধন,tɔka,d̪ʱɔn̪ɔ,Money,money,0.8571428571428571,0.25,0.140625,0.1458333333333333,1.78125,0.140625,3,Bengali,Bengali,synonym
143,টাকা,ধন,taka,d̪ʱɔn̪ɔ,Money,money,1.0,0.25,0.1822916666666666,0.1874999999999999,2.21875,0.1822916666666666,4,Bengali,Bengali,synonym
144,ঠেং,ধন,tʰɛŋ,d̪ʱɔn̪ɔ,The tail,money,1.0,0.25,0.3229166666666667,0.3541666666666666,2.78125,0.3489583333333333,3,Bengali,Bengali,synonym
145,টকা,রুপি,tɔka,rupi,Money,Rupees,1.0,0.5,0.1458333333333333,0.1666666666666666,2.125,0.1458333333333333,4,Bengali,Bengali,synonym
146,টাকা,রুপি,taka,rupi,Money,Rupees,1.0,0.5,0.1666666666666666,0.1875,2.4375,0.1666666666666666,4,Bengali,Bengali,synonym
147,ঠেং,রুপি,tʰɛŋ,rupi,The tail,Rupees,1.0,0.75,0.4010416666666667,0.4583333333333333,4.6875,0.4270833333333333,4,Bengali,Bengali,synonym
148,টকা,রুপিয়া,tɔka,rupie̯a,Money,Rupees,0.8571428571428571,0.6666666666666666,0.3819444444444444,0.4305555555555556,3.6666666666666665,0.4166666666666667,6,Bengali,Bengali,synonym
149,টাকা,রুপিয়া,taka,rupie̯a,Money,Rupees,0.8571428571428571,0.6666666666666666,0.3680555555555556,0.4236111111111111,3.875,0.4131944444444444,6,Bengali,Bengali,synonym
150,ঠেং,রুপিয়া,tʰɛŋ,rupie̯a,The tail,Rupees,1.0,0.8333333333333334,0.517361111111111,0.5902777777777778,4.791666666666667,0.5798611111111112,7,Bengali,Bengali,synonym
151,টকা,পয়সা,tɔka,pe̯ɔʃa,Money,Money,0.6666666666666666,0.6,0.2375,0.2666666666666666,2.2,0.2583333333333333,4,Bengali,Bengali,synonym
152,টাকা,পয়সা,taka,pe̯ɔʃa,Money,Money,0.8333333333333334,0.6,0.2541666666666667,0.2833333333333333,2.55,0.275,4,Bengali,Bengali,synonym
153,ঠেং,পয়সা,tʰɛŋ,pe̯ɔʃa,The tail,Money,1.0,0.8,0.4666666666666667,0.5166666666666666,4.45,0.5041666666666667,5,Bengali,Bengali,synonym
154,টকা,ধন,tɔka,d̪ʱɔn̪ɔ,Money,money,0.8571428571428571,0.25,0.140625,0.1458333333333333,1.78125,0.140625,3,Bengali,Bengali,synonym
155,টাকা,ধন,taka,d̪ʱɔn̪ɔ,Money,money,1.0,0.25,0.1822916666666666,0.1874999999999999,2.21875,0.1822916666666666,4,Bengali,Bengali,synonym
156,ঠেং,ধন,tʰɛŋ,d̪ʱɔn̪ɔ,The tail,money,1.0,0.25,0.3229166666666667,0.3541666666666666,2.78125,0.3489583333333333,3,Bengali,Bengali,synonym
157,ডিম,আণ্ডা,dim,anɖa,Eggs,Eggs,1.0,0.75,0.3958333333333333,0.4479166666666666,5.8125,0.421875,5,Bengali,Bengali,synonym
158,ডিমা,আণ্ডা,dima,anɖa,Dima,Eggs,0.75,0.75,0.2135416666666666,0.25,4.15625,0.2135416666666666,4,Bengali,Bengali,synonym
159,ডিম,বয়দা,dim,be̯ɔd̪a,Eggs,Boyda,0.8571428571428571,0.8,0.4333333333333334,0.4833333333333333,4.2,0.475,5,Bengali,Bengali,synonym
160,ডিমা,বয়দা,dima,be̯ɔd̪a,Dima,Boyda,0.8571428571428571,0.6,0.2541666666666667,0.2833333333333333,2.75,0.275,4,Bengali,Bengali,synonym
161,দাড়ি,শ্মশ্রু,daɹi,ʃmɔʃru,Beard,Beard,1.0,0.3333333333333333,0.40625,0.4513888888888889,3.875,0.4375,7,Bengali,Bengali,synonym
162,দ্বীপ,জিঞ্জিরা,dip,d͡ʑind͡ʑira,Island,Chains,0.8181818181818182,0.8571428571428571,0.5625000000000001,0.6309523809523808,4.803571428571429,0.6279761904761905,7,Bengali,Bengali,synonym
163,ধনিয়া,ধনে,dʰɔnija,d̪ʱɔn̪e,Coriander,Coriander,0.7142857142857143,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.625,0.3611111111111111,4,Bengali,Bengali,synonym
164,ধনিয়া,ধন্যাক,dʰɔnija,d̪ʱɔn̪æk,Coriander,Thank you,0.625,0.3333333333333333,0.21875,0.236111111111111,2.458333333333333,0.236111111111111,3,Bengali,Bengali,synonym
165,ধন্যবাদ,জাযাকাল্লাহু খাইরান,dʰɔnzɔbad,d͡ʑad͡zakallaɦu kʰairan̪,Thanks,Zayakallahu Khairan,0.875,0.8235294117647058,0.5257352941176471,0.5833333333333334,4.632352941176471,0.5833333333333334,17,Bengali,Bengali,synonym
166,ধন্যবাদ,শুকরিয়া,dʰɔnzɔbad,ʃukrie̯a,Thanks,Thank you,0.8888888888888888,0.5,0.2578125,0.2864583333333333,3.28125,0.2682291666666666,7,Bengali,Bengali,synonym
167,ধোঁৱা,ধোঁয়া,dʰʊ̃wa,d̪ʱõe̯a,smoke,Smoke,0.7142857142857143,0.25,0.09375,0.1041666666666666,0.90625,0.09375,2,Bengali,Bengali,synonym
168,ধোঁৱা,ধূম,dʰʊ̃wa,d̪ʱum,smoke,Smoke,0.8333333333333334,0.5,0.3385416666666667,0.375,3.625,0.3645833333333333,4,Bengali,Bengali,synonym
169,ধোঁৱা,ধূম্র,dʰʊ̃wa,d̪ʱumrɔ,smoke,Smoke,0.8571428571428571,0.2,0.3,0.3333333333333333,3.175,0.3333333333333333,4,Bengali,Bengali,synonym
170,নতুন,নয়া,nɔtun,n̪e̯a,New,New,0.8,0.6,0.45,0.4833333333333333,4.1,0.4833333333333333,3,Bengali,Bengali,synonym
171,পখিলা,পাখা,pɔkʰila,pakʰa,butterfly,Fan,0.4285714285714285,0.3333333333333333,0.3298611111111111,0.3611111111111111,2.708333333333333,0.3611111111111111,3,Bengali,Bengali,synonym
172,পখিলা,পাখনা,pɔkʰila,pakʰn̪a,butterfly,The fins,0.4285714285714285,0.3333333333333333,0.2048611111111111,0.2222222222222222,1.875,0.2222222222222222,3,Bengali,Bengali,synonym
173,পখিলা,পাখনা,pɔkʰila,pakʰn̪a,butterfly,The fins,0.4285714285714285,0.3333333333333333,0.2048611111111111,0.2222222222222222,1.875,0.2222222222222222,3,Bengali,Bengali,synonym
174,পখিলা,পাখ,pɔkʰila,pakʰ,butterfly,Wings,0.5714285714285714,0.5,0.4791666666666667,0.5277777777777778,3.9166666666666665,0.5277777777777778,4,Bengali,Bengali,synonym
175,পখিলা,বীজনী,pɔkʰila,bid͡ʑn̪i,butterfly,Seed,1.0,0.3333333333333333,0.2638888888888889,0.2847222222222222,2.4375,0.28125,5,Bengali,Bengali,synonym
176,পখিলা,বিউনী,pɔkʰila,biun̪i,butterfly,Beanie,1.0,0.3333333333333333,0.2465277777777778,0.2638888888888889,2.333333333333333,0.2638888888888889,5,Bengali,Bengali,synonym
177,পাতা,পত্র,pata,pɔt̪rɔ,Leaves,Letters,0.6666666666666666,0.2,0.2416666666666667,0.275,2.2,0.275,3,Bengali,Bengali,synonym
178,পাতা,পত্রিকা,pata,pɔt̪rika,Leaves,Magazine,0.625,0.4285714285714285,0.4047619047619047,0.4583333333333333,3.392857142857143,0.4583333333333333,5,Bengali,Bengali,synonym
179,পাতা,পর্ণ,pata,pɔrnɔ,Leaves,Porn,0.8,0.4,0.2583333333333333,0.2916666666666667,2.7,0.2916666666666667,3,Bengali,Bengali,synonym
180,পাতা,দল,pata,d̪ɔlɔ,Leaves,Team,1.0,0.5,0.1614583333333333,0.1666666666666666,2.15625,0.1614583333333333,4,Bengali,Bengali,synonym
181,পাতা,পৃষ্ঠা,pata,pɽiʃʈʰa,Leaves,Page,0.7142857142857143,0.3333333333333333,0.3194444444444445,0.3611111111111111,2.708333333333333,0.3611111111111111,4,Bengali,Bengali,synonym
182,পাতা,পাত,pata,pat̪,Leaves,leaves,0.25,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,1,Bengali,Bengali,synonym
183,পাতা,পেজ,pata,ped͡ʑ,Leaves,Page,0.8,0.5,0.2864583333333333,0.3125,2.4375,0.3125,3,Bengali,Bengali,synonym
184,পানী,জল,pani,d͡ʑɔlɔ,water,Water,1.0,0.5,0.1822916666666666,0.1875,2.09375,0.1822916666666666,4,Bengali,Bengali,synonym
185,পানী,আব,pani,ab,water,Ab,0.75,0.75,0.4947916666666667,0.5520833333333333,4.53125,0.546875,4,Bengali,Bengali,synonym
186,পানী,বারি,pani,bari,water,Barry,0.5,0.25,0.0520833333333333,0.0729166666666666,0.6875,0.0520833333333333,3,Bengali,Bengali,synonym
187,পানী,সলিল,pani,ʃɔlilɔ,water,Salil,0.8333333333333334,0.6666666666666666,0.3819444444444444,0.4166666666666667,3.4791666666666665,0.4131944444444444,4,Bengali,Bengali,synonym
188,পানী,নীর,pani,n̪ir,water,Blue,1.0,0.75,0.34375,0.3958333333333333,3.65625,0.3697916666666666,3,Bengali,Bengali,synonym
189,পিতা,ওয়ালেদ,pita,oe̯aled̪,Father,Walid,0.875,0.6666666666666666,0.3923611111111111,0.4305555555555556,4.3125,0.4236111111111111,6,Bengali,Bengali,synonym
190,পিতা,বাপ,pita,bap,Father,Father,1.0,0.5,0.28125,0.3125,2.40625,0.3072916666666667,4,Bengali,Bengali,synonym
191,পিতা,আবু,pita,abu,Father,Abu,1.0,0.5,0.3333333333333333,0.3645833333333333,3.03125,0.3593749999999999,4,Bengali,Bengali,synonym
192,পিতা,বাবা,pita,baba,Father,Dad,0.75,0.25,0.0677083333333333,0.0729166666666666,0.65625,0.0677083333333333,3,Bengali,Bengali,synonym
193,পিতা,আব্বা,pita,aba,Father,Dad,0.75,0.5,0.28125,0.3125,2.40625,0.3072916666666666,4,Bengali,Bengali,synonym
194,পিতা,আব্বু,pita,abu,Father,Dad,1.0,0.5,0.3333333333333333,0.3645833333333333,3.03125,0.3593749999999999,5,Bengali,Bengali,synonym
195,পুত,পুত্র,put,put̪rɔ,Put,Son,0.5,0.4,0.3541666666666667,0.4083333333333334,2.95,0.4083333333333334,2,Bengali,Bengali,synonym
196,পুষ্প,ফুল,puxpɔ,ɸulɔ,Flowers,Flowers,0.6,0.4,0.2458333333333333,0.275,2.65,0.2666666666666666,4,Bengali,Bengali,synonym
197,পুষ্প,কুসুম,puxpɔ,kuʃum,Flowers,Kusum,0.8,0.8,0.2041666666666666,0.225,3.875,0.2041666666666666,4,Bengali,Bengali,synonym
198,পুষ্প,পুষ্পক,puxpɔ,puʃpɔkɔ,Flowers,Flower,0.4285714285714285,0.4285714285714285,0.2767857142857143,0.3095238095238096,2.3035714285714284,0.306547619047619,1,Bengali,Bengali,synonym
199,পুষ্প,বৌল,puxpɔ,bowlɔ,Flowers,Bowl,0.8,0.4,0.1208333333333333,0.125,2.275,0.1208333333333333,5,Bengali,Bengali,synonym
200,পুথি,বই,putʰi,bi,The book,Books,0.8,0.5,0.4635416666666666,0.5104166666666667,3.6875,0.5104166666666667,4,Bengali,Bengali,synonym
201,পুথি,গ্রন্থ,putʰi,ɡɔrɔn̪t̪ʰɔ,The book,Books,0.8,0.5714285714285714,0.4553571428571428,0.5059523809523808,3.892857142857143,0.5059523809523808,6,Bengali,Bengali,synonym
202,পুথি,কিতাব,putʰi,kit̪ab,The book,The book,0.8333333333333334,0.4,0.2708333333333333,0.2916666666666666,2.45,0.2916666666666666,5,Bengali,Bengali,synonym
203,ফেঁচা,কুৎসিত,pʰɛ̃sa,kut̪ʃit̪,owl,Ugly,1.0,0.5,0.4097222222222221,0.4375,3.5416666666666665,0.4375,6,Bengali,Bengali,synonym
204,প্ৰাচীন,পুরোনো,pɹasin,puron̪o,Ancient,Old,0.8571428571428571,0.5,0.2465277777777778,0.3125,3.6666666666666665,0.2465277777777778,6,Bengali,Bengali,synonym
205,প্ৰাচীন,কদীম,pɹasin,kɔd̪im,Ancient,Kadim,0.8333333333333334,0.5,0.2465277777777778,0.2638888888888889,2.270833333333333,0.2604166666666667,6,Bengali,Bengali,synonym
206,বহুত,অনেক,bɔɦut,on̪ek,lot,A lot,1.0,0.6,0.2958333333333333,0.325,2.85,0.3166666666666667,4,Bengali,Bengali,synonym
207,বহুত,খুব,bɔɦut,kʰub,lot,Too much,0.8,0.8,0.4375000000000001,0.4833333333333333,3.675,0.4791666666666667,3,Bengali,Bengali,synonym
208,বঙহ,বাঁহ,bɔŋɔɦɔ,bãɦɔ,বংহ,Bamboo,0.5,0.5,0.3333333333333333,0.3680555555555555,2.7916666666666665,0.3680555555555555,2,Bengali,Bengali,synonym
209,বাঘ,ব্যাঘ্র,bagʱ,bægʱrɔ,Tiger,Tiger,0.5,0.5,0.4322916666666667,0.5,3.625,0.5,4,Bengali,Bengali,synonym
210,বাঘ,শার্দূল,bagʱ,ʃard̪ulɔ,Tiger,Shardul,0.875,0.8571428571428571,0.6696428571428571,0.75,5.589285714285714,0.7470238095238095,6,Bengali,Bengali,synonym
211,বাজ,বজ্র,baz,bɔd͡ʑrɔ,Lightning,Lightning,0.8571428571428571,0.6,0.4208333333333333,0.475,3.8,0.4583333333333333,3,Bengali,Bengali,synonym
212,বাজে,বজ্র,bazɛ,bɔd͡ʑrɔ,Bad,Lightning,0.8571428571428571,0.4,0.2583333333333333,0.2916666666666666,2.55,0.275,3,Bengali,Bengali,synonym
213,বান,বন্যা,ban,bɔn̪æ,The flood,Flood,0.6,0.25,0.2760416666666667,0.3020833333333333,2.3125,0.3020833333333333,4,Bengali,Bengali,synonym
214,বান,প্লবন,ban,plɔbɔn̪ɔ,The flood,Flood,0.75,0.5714285714285714,0.5446428571428571,0.6011904761904762,4.428571428571429,0.6011904761904762,4,Bengali,Bengali,synonym
215,বাল,বালক,bal,balɔkɔ,Baal,Boy,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,1,Bengali,Bengali,synonym
216,বাল,ছেলে,bal,t͡ɕʰele,Baal,Boy,0.8571428571428571,0.5,0.3125,0.34375,2.71875,0.3385416666666667,3,Bengali,Bengali,synonym
217,বিলাই,বিড়াল,bilai,biɽalɔ,distribute,Cats,0.5,0.1666666666666666,0.2083333333333333,0.2361111111111111,1.8333333333333333,0.2222222222222222,3,Bengali,Bengali,synonym
218,বিলৈ,বিড়াল,bilɔɪ,biɽalɔ,to the b,Cats,0.5,0.1666666666666666,0.2291666666666666,0.2569444444444444,2.083333333333333,0.2430555555555555,4,Bengali,Bengali,synonym
219,বিলাই,মেকুর,bilai,mekur,distribute,Mekur,1.0,0.6,0.1916666666666666,0.225,3.475,0.1916666666666666,5,Bengali,Bengali,synonym
220,বিলৈ,মেকুর,bilɔɪ,mekur,to the b,Mekur,1.0,0.6,0.175,0.2083333333333333,3.225,0.175,5,Bengali,Bengali,synonym
221,বিলাই,বিল্লি,bilai,billi,distribute,Cat,0.2,0.2,0.0541666666666666,0.0666666666666666,1.2,0.0541666666666666,3,Bengali,Bengali,synonym
222,বিলৈ,বিল্লি,bilɔɪ,billi,to the b,Cat,0.4,0.2,0.0708333333333333,0.0833333333333333,1.35,0.0708333333333333,3,Bengali,Bengali,synonym
223,বিলাই,মার্জার,bilai,mard͡ʑar,distribute,Marger,0.875,0.5,0.2465277777777777,0.2986111111111111,3.0416666666666665,0.2604166666666666,6,Bengali,Bengali,synonym
224,বিলৈ,মার্জার,bilɔɪ,mard͡ʑar,to the b,Marger,1.0,0.5,0.2743055555555555,0.3263888888888889,3.333333333333333,0.2881944444444444,7,Bengali,Bengali,synonym
225,বেল,শ্রীফল,bɛl,ʃriɸɔlɔ,Bell,Quince,0.8571428571428571,0.5714285714285714,0.5327380952380952,0.6011904761904763,4.482142857142857,0.5982142857142857,5,Bengali,Bengali,synonym
226,বেল,বিল্ব,bɛl,bilbɔ,Bell,Bill,0.6,0.4,0.375,0.4166666666666666,3.05,0.4166666666666666,3,Bengali,Bengali,synonym
227,বেল,বিল্বফল,bɛl,bilbɔɸɔlɔ,Bell,Bilbaphal,0.7777777777777778,0.6666666666666666,0.6111111111111112,0.6759259259259259,4.916666666666667,0.6759259259259259,5,Bengali,Bengali,synonym
228,বেল,মালূর,bɛl,malur,Bell,Malur,0.8,0.6,0.3791666666666667,0.4333333333333334,3.55,0.4333333333333334,4,Bengali,Bengali,synonym
229,বেল,কর্কোটক,bɛl,kɔrkoʈɔkɔ,Bell,Cancer,1.0,0.7777777777777778,0.6458333333333333,0.7222222222222222,5.361111111111111,0.712962962962963,7,Bengali,Bengali,synonym
230,বেল,ঘণ্টা,bɛl,gʱɔnʈa,,The bell,1.0,1.0,0.4166666666666667,0.4791666666666666,6.09375,0.4427083333333333,5,Bengali,Bengali,synonym
231,বেল,জামিন,bɛl,d͡ʑamin̪,Bell,Bail,1.0,0.8,0.4291666666666666,0.4666666666666667,4.0,0.4666666666666667,5,Bengali,Bengali,synonym
232,বেল,লতা,bɛl,lɔt̪a,Bell,Creeper,1.0,0.75,0.3541666666666667,0.3854166666666666,4.21875,0.3802083333333333,3,Bengali,Bengali,synonym
233,বাঘ,শার্দূল,bagʱ,ʃard̪ulɔ,Tiger,Shardul,0.875,0.8571428571428571,0.6696428571428571,0.75,5.589285714285714,0.7470238095238095,6,Bengali,Bengali,synonym
234,বাঘ,প্রধান,bagʱ,prɔd̪ʱan̪,Tiger,Chief,0.8888888888888888,0.6666666666666666,0.6006944444444444,0.6736111111111112,4.875,0.6736111111111112,5,Bengali,Bengali,synonym
235,বাঘ,শ্রেষ্ঠ,bagʱ,ʃreʃʈʰɔ,Tiger,The best,1.0,0.8333333333333334,0.638888888888889,0.7152777777777778,5.395833333333333,0.7118055555555557,7,Bengali,Bengali,synonym
236,মৈহ,মহিষ,mɔɪɦ,mɔɦiʃ,Maih,The buffalo,0.6,0.4,0.2166666666666666,0.2416666666666667,2.075,0.2375,3,Bengali,Bengali,synonym
237,ভাই,বেরাদর,bʰai,berad̪ɔrɔ,Brother,Beradar,0.7777777777777778,0.625,0.5677083333333334,0.6458333333333333,4.75,0.6458333333333333,5,Bengali,Bengali,synonym
238,ভকত,অন্ন,bʰɔkɔtɔ,on̪n̪ɔ,The devotee,Food,0.8571428571428571,0.6666666666666666,0.3854166666666667,0.4236111111111111,3.7708333333333335,0.4201388888888889,4,Bengali,Bengali,synonym
239,ভাত,অন্ন,bʰat,on̪n̪ɔ,Rice,Food,1.0,1.0,0.4375,0.4895833333333333,6.5625,0.4635416666666666,4,Bengali,Bengali,synonym
240,ভকত,ওদন,bʰɔkɔtɔ,od̪ɔn̪ɔ,The devotee,Odin,0.8571428571428571,0.5,0.2222222222222222,0.2430555555555555,2.145833333333333,0.2395833333333333,3,Bengali,Bengali,synonym
241,ভাত,ওদন,bʰat,od̪ɔn̪ɔ,Rice,Odin,1.0,0.8,0.4541666666666667,0.5,4.125,0.4958333333333334,3,Bengali,Bengali,synonym
242,ভাষা,জবান,bʰaxa,d͡ʑɔban̪,Language,Jawan,0.875,0.6,0.3208333333333333,0.3416666666666667,3.025,0.3375,4,Bengali,Bengali,synonym
243,মই,খালা,mi,kʰala,I,Aunt,1.0,0.75,0.5260416666666667,0.5833333333333334,4.65625,0.578125,4,Bengali,Bengali,synonym
244,মই,মাসি,mi,maʃi,I,Aunt,0.5,0.5,0.453125,0.5,3.625,0.5,3,Bengali,Bengali,synonym
245,মাকৈ,ভুট্টা,makɔɪ,bʱuʈʈa,corn,Corn,1.0,0.6,0.1916666666666666,0.2083333333333333,3.425,0.1916666666666666,6,Bengali,Bengali,synonym
246,মঙলবাৰ,কুজবার,mɔŋɔlɔbaɹ,kud͡ʑbar,It's Tuesday,Kuzbar,0.7777777777777778,0.5555555555555556,0.3773148148148148,0.4212962962962963,3.8333333333333335,0.412037037037037,4,Bengali,Bengali,synonym
247,মঙলবাৰ,ভৌমবার,mɔŋɔlɔbaɹ,bʱowmbar,It's Tuesday,Friday,0.7777777777777778,0.4444444444444444,0.275462962962963,0.3148148148148147,3.0277777777777777,0.2986111111111111,4,Bengali,Bengali,synonym
248,মৈহ,ভইষ,mɔɪɦ,bʱiʃ,Maih,Fear,1.0,0.75,0.2916666666666667,0.3229166666666667,3.21875,0.3177083333333333,3,Bengali,Bengali,synonym
249,মঙহ,গোশত,mɔŋɔɦɔ,ɡoʃɔt̪ɔ,Meat,Meat,0.7142857142857143,0.5,0.1388888888888889,0.1458333333333333,2.4166666666666665,0.1388888888888889,4,Bengali,Bengali,synonym
250,মাংস,গোশত,maŋxɔ,ɡoʃɔt̪ɔ,Meat,Meat,0.8571428571428571,0.6666666666666666,0.3020833333333333,0.3263888888888889,3.625,0.3159722222222222,4,Bengali,Bengali,synonym
251,মাত,কথা,mat,kɔt̪ʰa,The voice,Talk,0.8333333333333334,0.5,0.359375,0.3854166666666667,3.5625,0.3854166666666667,3,Bengali,Bengali,synonym
252,মাত,শব্দ,mat,ʃɔbd̪ɔ,The voice,Words,1.0,0.6,0.4708333333333333,0.5166666666666666,4.425,0.5125,4,Bengali,Bengali,synonym
253,মাত,রা,mat,ra,The voice,Ra,0.6666666666666666,0.6666666666666666,0.3958333333333333,0.4583333333333333,3.625,0.4236111111111111,2,Bengali,Bengali,synonym
254,মাতা,ওয়ালেদা,mata,oe̯aled̪a,Mother,Waleda,0.7777777777777778,0.5714285714285714,0.4285714285714286,0.4761904761904762,3.696428571428572,0.4702380952380952,6,Bengali,Bengali,synonym
255,মাতা,মা,mata,ma,Mother,Mom,0.5,0.5,0.453125,0.5,3.625,0.5,2,Bengali,Bengali,synonym
256,মাতা,আম্মা,mata,amma,Mother,Mom,0.75,0.75,0.203125,0.2291666666666666,4.40625,0.203125,3,Bengali,Bengali,synonym
257,মাতা,আম্মু,mata,ammu,Mother,Mom,1.0,0.75,0.2552083333333333,0.28125,5.03125,0.2552083333333333,4,Bengali,Bengali,synonym
258,মাতা,মাত করা,mata,mat̪ɔ kɔra,Mother,Enchant,0.6,0.5,0.4453125,0.5052083333333334,3.65625,0.5052083333333334,3,Bengali,Bengali,synonym
259,মাতা,কথা কওয়া,mata,kɔt̪ʰa koe̯a,Mother,Talk to you soon,0.8333333333333334,0.625,0.5052083333333334,0.5625,4.40625,0.5572916666666667,7,Bengali,Bengali,synonym
260,মাতা,কথা বলা,mata,kɔt̪ʰa bɔla,Mother,To talk,0.8181818181818182,0.625,0.5026041666666667,0.5520833333333334,4.3125,0.5520833333333334,5,Bengali,Bengali,synonym
261,মাকৈ,ভুট্টা,makɔɪ,bʱuʈʈa,corn,Corn,1.0,0.6,0.1916666666666666,0.2083333333333333,3.425,0.1916666666666666,6,Bengali,Bengali,synonym
262,মিছা,ভুয়া,misa,bʱue̯a,lie,Fake,0.8333333333333334,0.5,0.109375,0.125,2.3125,0.109375,4,Bengali,Bengali,synonym
263,মিছা,মিথ্যা,misa,mit̪ʰæ,lie,False,0.6666666666666666,0.0,0.03125,0.03125,0.375,0.03125,3,Bengali,Bengali,synonym
264,মিছা,অনর্থক,misa,on̪ɔrt̪ʰɔkɔ,lie,Useless,1.0,0.625,0.5104166666666666,0.5729166666666667,4.390625,0.5703125,6,Bengali,Bengali,synonym
265,মিছা,অসত্য,misa,oʃɔt̪d͡zɔ,lie,Untrue,1.0,0.5,0.4236111111111111,0.4583333333333332,4.104166666666667,0.4548611111111111,5,Bengali,Bengali,synonym
266,মিছা,নিষ্ফল,misa,n̪iʃɸɔlɔ,lie,In vain,0.875,0.5714285714285714,0.4404761904761904,0.4821428571428571,3.625,0.4791666666666666,5,Bengali,Bengali,synonym
267,মিঠা,মিষ্টি,mitʰa,miʃʈi,sweet,Sweet,0.6,0.2,0.2166666666666666,0.2333333333333333,1.8,0.2333333333333333,4,Bengali,Bengali,synonym
268,মিঠা,মিষ্টি,mitʰa,miʃʈi,sweet,Sweet,0.6,0.2,0.2166666666666666,0.2333333333333333,1.8,0.2333333333333333,4,Bengali,Bengali,synonym
269,মূত,প্রস্রাব,mut,prɔʃrab,Urine,Urine,1.0,0.7142857142857143,0.5476190476190477,0.625,4.910714285714286,0.625,8,Bengali,Bengali,synonym
270,মৃত্যু,ওফাত,mɽitzu,oɸat̪,Death,Ofat,0.8333333333333334,0.6666666666666666,0.4340277777777777,0.4930555555555555,4.6875,0.4652777777777777,6,Bengali,Bengali,synonym
271,মৃত্যু,ইন্তেকাল,mɽitzu,in̪t̪ekalɔ,Death,Death,0.9,0.75,0.328125,0.3697916666666667,3.375,0.3541666666666667,7,Bengali,Bengali,synonym
272,মৃত্যু,মরা,mɽitzu,mɔra,Death,Die,0.8333333333333334,0.5,0.375,0.4305555555555556,3.625,0.4166666666666667,5,Bengali,Bengali,synonym
273,মেঘ,আবর,mɛgʱ,abɔrɔ,Clouds,Abar,1.0,0.8,0.5583333333333333,0.6333333333333333,5.05,0.6333333333333333,3,Bengali,Bengali,synonym
274,মেঘ,বাদল,mɛgʱ,bad̪ɔlɔ,Clouds,Badal,1.0,0.8333333333333334,0.6319444444444444,0.6944444444444443,5.375,0.6944444444444443,4,Bengali,Bengali,synonym
275,মেঘ,বৃষ্টি,mɛgʱ,bɽiʃʈi,Clouds,Rain,1.0,0.8333333333333334,0.6215277777777778,0.6944444444444443,5.375,0.6944444444444443,6,Bengali,Bengali,synonym
276,মেঘ,ঝড়ি,mɛgʱ,d͡ʑʱɔɽi,Clouds,Storm,0.8571428571428571,0.75,0.53125,0.6041666666666666,4.84375,0.5989583333333333,4,Bengali,Bengali,synonym
277,মেঘ,বাদল,mɛgʱ,bad̪ɔlɔ,Clouds,Badal,1.0,0.8333333333333334,0.6319444444444444,0.6944444444444443,5.375,0.6944444444444443,4,Bengali,Bengali,synonym
278,মৈ,খালা,mɔɪ,kʰala,May,Aunt,1.0,0.5,0.3854166666666666,0.40625,3.8125,0.40625,4,Bengali,Bengali,synonym
279,মৈ,মাসি,mɔɪ,maʃi,May,Aunt,0.75,0.25,0.28125,0.3020833333333333,2.3125,0.3020833333333333,3,Bengali,Bengali,synonym
280,ৰচনা,সৃজন,ɹɔsɔna,ʃɽid͡ʑɔn̪ɔ,essay,Creation,0.8,0.2857142857142857,0.25,0.2738095238095238,2.571428571428572,0.2619047619047619,4,Bengali,Bengali,synonym
281,ৰচনা,সৃষ্টি,ɹɔsɔna,ʃɽiʃʈi,essay,Creation,1.0,0.5,0.2604166666666667,0.3055555555555555,4.208333333333333,0.2604166666666667,6,Bengali,Bengali,synonym
282,ৰচনা,নির্মাণ,ɹɔsɔna,n̪irman,essay,Construction,0.8571428571428571,0.6666666666666666,0.2638888888888889,0.3055555555555556,4.3125,0.2638888888888889,6,Bengali,Bengali,synonym
283,ৰচনা,গঠন,ɹɔsɔna,ɡɔʈʰɔn̪ɔ,essay,Structure,0.625,0.1666666666666666,0.1006944444444444,0.1041666666666666,1.7291666666666667,0.1006944444444444,3,Bengali,Bengali,synonym
284,ৰাষ্ট্ৰ,দেশ,ɹaxtɹɔ,d̪eʃ,The State,Country,1.0,0.6666666666666666,0.5277777777777778,0.576388888888889,5.104166666666667,0.576388888888889,7,Bengali,Bengali,synonym
