,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
142,প্রাচীন,পাতি,prat͡ɕin̪,pati,Ancient,Leaves,0.5555555555555556,0.5,0.3194444444444444,0.3611111111111111,2.708333333333333,0.3611111111111111,5,Bengali,Bengali,hard_negative
143,ফণী,কণী,ɸɔni,kɔni,comb,egg,0.25,0.25,0.0572916666666666,0.0625,0.78125,0.0572916666666666,1,Bengali,Bengali,hard_negative
144,ফল,কল,ɸɔlɔ,kɔlɔ,Fruit,Call,0.25,0.25,0.0572916666666666,0.0625,0.78125,0.0572916666666666,1,Bengali,Bengali,hard_negative
145,ফুল,আউল,ɸulɔ,aul,Flowers,Owl,0.5,0.5,0.3020833333333333,0.34375,3.75,0.328125,2,Bengali,Bengali,hard_negative
146,বঙ্গ,বঙহ,bɔŋɡɔ,bɔŋɔɦɔ,Bengal,বংহ,0.3333333333333333,0.3333333333333333,0.1770833333333333,0.1944444444444444,1.875,0.1944444444444444,2,Bengali,Bengali,hard_negative
147,বাংলা,বাউলা,baŋla,baula,Bengali,Baula,0.2,0.2,0.0583333333333333,0.0666666666666666,1.375,0.0583333333333333,1,Bengali,Bengali,hard_negative
148,বাঙালি,আঙুলি,baŋali,aŋuli,Bengali,finger,0.3333333333333333,0.1666666666666666,0.1840277777777778,0.2013888888888888,1.625,0.2013888888888888,3,Bengali,Bengali,hard_negative
149,বাঙ্গালী,ৰাংঢালী,baŋɡali,ɹaŋdʰali,Bengali,Rangdali,0.375,0.2857142857142857,0.0833333333333333,0.0892857142857142,1.4285714285714286,0.0833333333333333,4,Bengali,Bengali,hard_negative
150,বস্তু,জন্তু,bɔʃt̪u,zɔntu,Objects,Animals,0.5,0.4,0.0875,0.0916666666666666,1.375,0.0875,2,Bengali,Bengali,hard_negative
151,বহুত,বহঁত,bɔɦut̪,bɔɦɔ̃tɔ,lot,A lot,0.4285714285714285,0.1666666666666666,0.1840277777777778,0.2013888888888888,1.5416666666666667,0.2013888888888888,1,Bengali,Bengali,hard_negative
152,বা,আবা,ba,aba,Or,Dad,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,Bengali,Bengali,hard_negative
153,বাউল,বাউলা,baulɔ,baula,Bowl,Baula,0.2,0.0,0.0333333333333333,0.0333333333333333,0.35,0.0333333333333333,1,Bengali,Bengali,hard_negative
154,বাঘ,আগ,bagʱɔ,agɔ,Tiger,Forward,0.4,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,Bengali,Bengali,hard_negative
155,ব্যাঘ্র,বগ,bægʱrɔ,bɔgɔ,Tiger,Bug,0.5,0.25,0.25,0.2916666666666667,2.25,0.2916666666666667,6,Bengali,Bengali,hard_negative
156,বাজ,বাধা,bad͡ʑ,badʰa,Lightning,Obstacles,0.4,0.5,0.2760416666666667,0.3020833333333333,2.3125,0.3020833333333333,2,Bengali,Bengali,hard_negative
157,বাট,বাল্য,baʈɔ,balzɔ,The road,Childhood,0.4,0.2,0.2083333333333333,0.225,1.8,0.225,3,Bengali,Bengali,hard_negative
158,বান,বাছনি,ban̪,basni,The flood,Selection,0.4,0.4,0.3708333333333333,0.4083333333333334,2.95,0.4083333333333334,2,Bengali,Bengali,hard_negative
159,বায়ু,বাছৰু,bae̯u,basɹu,The wind,Calf,0.4,0.2,0.2291666666666666,0.2583333333333333,1.95,0.2458333333333333,2,Bengali,Bengali,hard_negative
160,বাল,বাল্য,balɔ,balzɔ,Baal,Childhood,0.2,0.2,0.1833333333333333,0.2,1.45,0.2,2,Bengali,Bengali,hard_negative
161,বিছা,পিঠা,bit͡ɕʰa,pitʰa,Scorpion,The cake,0.4285714285714285,0.25,0.0520833333333333,0.0520833333333333,0.5,0.0520833333333333,2,Bengali,Bengali,hard_negative
162,বিজ্ঞান,বানান,bid͡ʑnan̪,banan,Science,Spell,0.5555555555555556,0.1666666666666666,0.1736111111111111,0.1875,1.4166666666666667,0.1875,4,Bengali,Bengali,hard_negative
163,বিলাই,বিলাতী,bilai,bilati,distribute,English,0.1666666666666666,0.1666666666666666,0.1527777777777777,0.1666666666666666,1.2083333333333333,0.1666666666666666,2,Bengali,Bengali,hard_negative
164,বিষ,বিক,biʃ,bik,Poison,Beak,0.3333333333333333,0.3333333333333333,0.0625,0.0694444444444444,0.875,0.0625,1,Bengali,Bengali,hard_negative
165,বুদ্ধি,বাদুলি,bud̪d̪ʱi,baduli,Wisdom,Baduli,0.625,0.3333333333333333,0.21875,0.2361111111111111,2.2916666666666665,0.2361111111111111,3,Bengali,Bengali,hard_negative
166,বুধবার,ডবা,bud̪ʱɔbar,dɔba,Wednesday,The compartment,0.5555555555555556,0.4285714285714285,0.380952380952381,0.4345238095238095,3.142857142857143,0.4345238095238095,4,Bengali,Bengali,hard_negative
167,বেঁকা,বকা,bẽka,bɔka,curved,Gossip,0.25,0.25,0.0416666666666666,0.0416666666666666,0.4375,0.0416666666666666,2,Bengali,Bengali,hard_negative
168,বেল,বল,belɔ,bɔlɔ,Bell,Tell me,0.25,0.0,0.03125,0.03125,0.3125,0.03125,1,Bengali,Bengali,hard_negative
169,বোন,বন,bon̪,bɔnɔ,Sister,Forest,0.5,0.25,0.2447916666666666,0.2708333333333333,1.9375,0.2708333333333333,1,Bengali,Bengali,hard_negative
170,ব্যবহার,জবকা,bd͡zɔbɔɦar,zɔbɔka,Use,Jabka,0.5,0.5,0.2526041666666667,0.2864583333333333,2.53125,0.2864583333333333,5,Bengali,Bengali,hard_negative
171,ব্যাকরণ,বৰণ,bækɔrɔnɔ,bɔɹɔnɔ,Grammar,Color,0.375,0.25,0.2447916666666666,0.28125,2.25,0.2708333333333333,5,Bengali,Bengali,hard_negative
172,ভইষ,ঘিণ,bʱiʃ,gʱin,Fear,Disgusting,0.5,0.6666666666666666,0.3819444444444445,0.4166666666666667,3.9166666666666665,0.4166666666666667,3,Bengali,Bengali,hard_negative
173,মহিষ,মহী,mɔɦiʃ,mɔɦi,The buffalo,Mohi,0.2,0.2,0.1833333333333333,0.2,1.45,0.2,2,Bengali,Bengali,hard_negative
174,ভয়,ঘাঁহ,bʱe̯ɔ,gʱãɦɔ,Fear,grass,0.6,0.3333333333333333,0.1388888888888888,0.1666666666666666,3.75,0.1388888888888888,4,Bengali,Bengali,hard_negative
175,ভাই,ঘাই,bʱai,gʱai,Brother,Main,0.25,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,Bengali,Bengali,hard_negative
176,ভাজা,বাধা,bʱad͡ʑa,badʰa,Fried,Obstacles,0.4285714285714285,0.25,0.0520833333333333,0.0520833333333333,0.5,0.0520833333333333,2,Bengali,Bengali,hard_negative
177,ভাত,ঘাট,bʱat̪,gʱat,Rice,Ghat,0.4,0.3333333333333333,0.3125,0.3472222222222222,2.5,0.3472222222222222,2,Bengali,Bengali,hard_negative
178,ভারত,আগত,bʱarɔt̪ɔ,agɔtɔ,India,Before,0.5,0.3333333333333333,0.2951388888888889,0.3402777777777777,2.458333333333333,0.3402777777777777,3,Bengali,Bengali,hard_negative
179,ভাল,বল,bʱalɔ,bɔlɔ,Good,Tell me,0.4,0.0,0.0416666666666666,0.0416666666666666,0.4375,0.0416666666666666,2,Bengali,Bengali,hard_negative
180,ভালুক,জালুক,bʱaluk,zaluk,Bear,pepper,0.3333333333333333,0.2,0.0291666666666666,0.0333333333333333,0.425,0.0291666666666666,1,Bengali,Bengali,hard_negative
181,ভাষা,ঘাটা,bʱaʃa,gʱata,Language,Wharf,0.4,0.25,0.2552083333333333,0.28125,2.25,0.28125,2,Bengali,Bengali,hard_negative
182,মকাই,ককাই,mɔkai,kɔkai,Maize,Uncle,0.2,0.2,0.0583333333333333,0.0583333333333333,0.95,0.0583333333333333,1,Bengali,Bengali,hard_negative
183,ময়ূর,মগু,me̯ur,mɔgu,Peacock,Peanuts,0.6,0.5,0.25,0.2916666666666667,2.625,0.2916666666666667,4,Bengali,Bengali,hard_negative
184,মাংস,মাৰ্চ,maŋʃɔ,maɹsɔ,Meat,March,0.4,0.2,0.0708333333333333,0.075,1.175,0.0708333333333333,3,Bengali,Bengali,hard_negative
185,মাক্‌খি,আখি,mak‌kʰi,akʰi,,Eyes,0.4285714285714285,0.4,0.3583333333333333,0.4,2.9,0.4,5,Bengali,Bengali,hard_negative
186,মাছ,আঠ,mat͡ɕʰ,atʰ,Fish,eight,0.5,0.6666666666666666,0.3541666666666667,0.3888888888888889,3.0,0.3888888888888889,3,Bengali,Bengali,hard_negative
187,মাঝ,যাদুঘৰ,mad͡ʑʱɔ,zadugʱɔɹɔ,The middle,The museum,0.5555555555555556,0.7142857142857143,0.4434523809523809,0.4880952380952381,4.017857142857143,0.4851190476190475,5,Bengali,Bengali,hard_negative
188,মাত,মাটি,mat̪,mati,The voice,Soil,0.25,0.25,0.234375,0.2604166666666667,1.875,0.2604166666666667,2,Bengali,Bengali,hard_negative
189,মাতা,মাঠা,mat̪a,matʰa,Mother,Matha,0.2,0.0,0.0208333333333333,0.0208333333333333,0.125,0.0208333333333333,1,Bengali,Bengali,hard_negative
190,মিছা,মিঠা,mit͡ɕʰa,mitʰa,lie,sweet,0.2857142857142857,0.25,0.0416666666666666,0.0416666666666666,0.4375,0.0416666666666666,1,Bengali,Bengali,hard_negative
191,মিঠা,মিঠাই,miʈʰa,mitʰai,sweet,Sweets,0.3333333333333333,0.2,0.1875,0.2083333333333333,1.55,0.2083333333333333,1,Bengali,Bengali,hard_negative
192,মিডা,মইনা,miɖa,mina,Mida,Moina,0.25,0.25,0.03125,0.03125,0.75,0.03125,2,Bengali,Bengali,hard_negative
193,মিষ্টি,মিহলি,miʃʈi,miɦli,Sweet,Mixed,0.4,0.4,0.0708333333333333,0.075,1.425,0.0708333333333333,3,Bengali,Bengali,hard_negative
194,মু,মূত,mu,mut,Mu,Urine,0.3333333333333333,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,Bengali,Bengali,hard_negative
195,মুখ,দুখ,mukʰ,dukʰ,Face,pain,0.25,0.3333333333333333,0.0625,0.0694444444444444,1.2083333333333333,0.0625,1,Bengali,Bengali,hard_negative
196,মুঠা,উঠা,muʈʰa,utʰa,A handful,Get up,0.4,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,2,Bengali,Bengali,hard_negative
197,মুঠি,উফি,muʈʰi,upʰi,Fist,Dandruff,0.4,0.5,0.2604166666666667,0.2916666666666667,2.21875,0.2864583333333333,3,Bengali,Bengali,hard_negative
198,মুঠো,মুখ,muʈʰo,mukʰ,Fist,Face,0.4,0.5,0.2604166666666667,0.2916666666666667,2.21875,0.2864583333333333,2,Bengali,Bengali,hard_negative
199,মূত্র,উতল,mut̪rɔ,utɔlɔ,Urine,Convex,0.5,0.4,0.2666666666666666,0.3166666666666666,3.25,0.2666666666666666,4,Bengali,Bengali,hard_negative
200,মূল,মুকলি,mulɔ,mukli,Original,Open,0.4,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,3,Bengali,Bengali,hard_negative
201,মৃত্যু,ঋতু,mɽit̪d͡zu,ɽitu,Death,Season,0.5555555555555556,0.3333333333333333,0.3090277777777777,0.3402777777777778,2.458333333333333,0.3402777777777778,4,Bengali,Bengali,hard_negative
202,মেঘ,মগ,megʱɔ,mɔgɔ,Clouds,Mug,0.4,0.0,0.0416666666666666,0.0416666666666666,0.4166666666666667,0.0416666666666666,2,Bengali,Bengali,hard_negative
203,মেয়ে,মই,mee̯e,mi,Girl,I,0.8,0.5,0.4583333333333333,0.5104166666666666,3.75,0.5104166666666666,4,Bengali,Bengali,hard_negative
204,মৈ,অমিয়,moj,ɔmij,May,Amiya,0.5,0.25,0.2552083333333333,0.28125,2.1875,0.28125,4,Bengali,Bengali,hard_negative
205,যুদ্ধ,দুগ্ধ,d͡zud̪d̪ʱɔ,dugdʰɔ,War,Milk,0.6,0.4,0.2083333333333333,0.225,1.65,0.225,2,Bengali,Bengali,hard_negative
206,যোনি,আজিনাই,d͡zon̪i,azinai,Vagina,Ajinai,0.5714285714285714,0.5,0.3402777777777778,0.375,2.958333333333333,0.375,5,Bengali,Bengali,hard_negative
207,রং,লং,rɔŋ,lɔŋ,Color,Long,0.3333333333333333,0.0,0.0416666666666666,0.0694444444444444,0.5,0.0416666666666666,1,Bengali,Bengali,hard_negative
208,রঙ,অংক,rɔŋɔ,ɔŋkɔ,Color,Math,0.5,0.5,0.1822916666666666,0.2291666666666666,3.625,0.1822916666666666,3,Bengali,Bengali,hard_negative
209,রাং,গাং,raŋ,gaŋ,Rang,Gang,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,Bengali,Bengali,hard_negative
210,রউন,উণ,run̪,un,Rune,Un,0.5,0.3333333333333333,0.2916666666666667,0.3472222222222222,2.5,0.3472222222222222,2,Bengali,Bengali,hard_negative
211,রসুন,নতুন,rɔʃun̪,nɔtun,Garlic,New,0.5,0.2,0.0666666666666666,0.0833333333333333,0.9,0.0666666666666666,2,Bengali,Bengali,hard_negative
212,রচনা,কল্পনা,rɔt͡ɕɔn̪a,kɔlpɔna,Composition,Imagination,0.5555555555555556,0.4285714285714285,0.2142857142857142,0.244047619047619,2.2142857142857144,0.2261904761904762,4,Bengali,Bengali,hard_negative
213,রবিবার,কবিতা,rɔbibar,kɔbita,Sunday,Poetry,0.4285714285714285,0.4285714285714285,0.1845238095238095,0.2261904761904762,2.0,0.2083333333333333,3,Bengali,Bengali,hard_negative
214,রাষ্ট্র,আকণ,raʃʈrɔ,akɔnɔ,State,Akan,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.3194444444444444,3.6041666666666665,0.2916666666666667,7,Bengali,Bengali,hard_negative
215,লবণ,চাবন,lɔbɔnɔ,sabɔnɔ,Salt,Chewing,0.3333333333333333,0.1666666666666666,0.0486111111111111,0.0486111111111111,0.75,0.0486111111111111,3,Bengali,Bengali,hard_negative
216,লাউ,গাউ,lau,gau,Lau,Cow,0.3333333333333333,0.3333333333333333,0.3055555555555555,0.3333333333333333,2.4166666666666665,0.3333333333333333,1,Bengali,Bengali,hard_negative
217,লাখ,মাখ,lakʰ,makʰ,Millions,Makh,0.25,0.3333333333333333,0.0763888888888888,0.0833333333333333,1.0416666666666667,0.0763888888888888,1,Bengali,Bengali,hard_negative
218,লাজ,আড্ডা,lad͡ʑ,adda,Shame,Chat,0.6,1.0,0.4114583333333333,0.46875,5.875,0.4375,5,Bengali,Bengali,hard_negative
219,লিপি,ইলীহি,lipi,iliɦi,Script,Elihi,0.4,0.4,0.2208333333333333,0.2416666666666666,2.3,0.2416666666666666,3,Bengali,Bengali,hard_negative
220,শনিবার,অনুবাদ,ʃɔn̪ibar,ɔnubad,Saturday,Translation,0.5,0.2857142857142857,0.1785714285714285,0.2023809523809523,1.8571428571428568,0.1904761904761905,3,Bengali,Bengali,hard_negative
221,শব্দ,অন্ধ,ʃɔbd̪ɔ,ɔndʰɔ,Words,Blind,0.5,0.4,0.2374999999999999,0.2583333333333333,2.275,0.2541666666666666,3,Bengali,Bengali,hard_negative
222,শাওন,আইন,ʃaon̪,ain,Shawn,Law,0.6,0.25,0.2708333333333333,0.2916666666666667,2.25,0.2916666666666667,3,Bengali,Bengali,hard_negative
223,শিক্ষা,লিখা,ʃikkʰa,likʰa,Education,write,0.3333333333333333,0.4,0.2208333333333333,0.2416666666666666,2.15,0.2416666666666666,4,Bengali,Bengali,hard_negative
224,শিল,বিলৈ,ʃilɔ,bilɔɪ,rock,to the b,0.4,0.4,0.225,0.25,2.025,0.2458333333333333,2,Bengali,Bengali,hard_negative
225,শুখা,উখৰা,ʃukʰa,ukʰɹa,Dry,Ukhra,0.4,0.5,0.2916666666666667,0.3229166666666667,3.625,0.2916666666666667,3,Bengali,Bengali,hard_negative
226,শূন্য,অন্ধ,ʃun̪d͡zɔ,ɔndʰɔ,Zero,Blind,0.625,0.4,0.2333333333333333,0.25,1.9,0.25,3,Bengali,Bengali,hard_negative
227,শেখা,খা,ʃekʰa,kʰa,Learning,Eat,0.4,0.5,0.453125,0.5,3.625,0.5,2,Bengali,Bengali,hard_negative
228,শৈবাল,কিয়বা,ʃojbalɔ,kijba,Algae,Kyaba,0.5714285714285714,0.4285714285714285,0.3035714285714285,0.3333333333333333,2.6607142857142856,0.3303571428571428,5,Bengali,Bengali,hard_negative
229,শ্রী,আই,ʃri,ai,Mr.,I.,0.6666666666666666,0.6666666666666666,0.3819444444444445,0.4583333333333333,4.416666666666667,0.4236111111111111,4,Bengali,Bengali,hard_negative
230,শ্রীবৃক্ষ,নিমখ,ʃribɽikkʰɔ,nimɔkʰɔ,Srivriksha,salt,0.6,0.5555555555555556,0.3402777777777778,0.3888888888888888,3.1666666666666665,0.3796296296296296,9,Bengali,Bengali,hard_negative
231,সকল,অকল,ʃɔkɔlɔ,ɔkɔlɔ,All,Alone,0.1666666666666666,0.1666666666666666,0.1527777777777777,0.1666666666666666,1.2083333333333333,0.1666666666666666,1,Bengali,Bengali,hard_negative
232,হক্কল,অকল,ɦɔkkɔlɔ,ɔkɔlɔ,Haqkal,Alone,0.2857142857142857,0.2857142857142857,0.255952380952381,0.2857142857142857,2.071428571428572,0.2857142857142857,3,Bengali,Bengali,hard_negative
233,হগল,অকল,ɦɔɡɔlɔ,ɔkɔlɔ,Huggle,Alone,0.3333333333333333,0.1666666666666666,0.15625,0.1736111111111111,1.25,0.1736111111111111,2,Bengali,Bengali,hard_negative
234,সন্ধ্যা,অন্ধ,ʃɔn̪d̪ʱæ,ɔndʰɔ,Evening,Blind,0.625,0.2,0.2416666666666666,0.2583333333333333,1.95,0.2583333333333333,4,Bengali,Bengali,hard_negative
235,সাঁঝ,চাঁদ,ʃãd͡ʑʱɔ,sãdɔ,Evening,The moon,0.5714285714285714,0.3333333333333333,0.0625,0.0625,0.625,0.0625,2,Bengali,Bengali,hard_negative
236,সময়,কম,ʃɔme̯ɔ,kɔmɔ,Time,Less,0.5,0.4,0.2166666666666667,0.2416666666666666,1.975,0.2375,3,Bengali,Bengali,hard_negative
237,সমান,অপমান,ʃɔman̪,ɔpman,Equal,Insult,0.5,0.4,0.1541666666666666,0.175,2.95,0.1541666666666666,2,Bengali,Bengali,hard_negative
238,সমানে,অপমান,ʃɔman̪e,ɔpman,Equally,Insult,0.5714285714285714,0.5,0.2777777777777778,0.3125,3.6666666666666665,0.2951388888888889,3,Bengali,Bengali,hard_negative
239,হমান,অপমান,ɦɔman̪,ɔpman,Haman,Insult,0.5,0.4,0.125,0.1416666666666666,2.95,0.125,2,Bengali,Bengali,hard_negative
240,সর্প,কল্পনা,ʃɔrpɔ,kɔlpɔna,The snake,Imagination,0.5714285714285714,0.4285714285714285,0.3035714285714285,0.3452380952380953,2.6607142857142856,0.3303571428571428,4,Bengali,Bengali,hard_negative
241,সাপ,জাপ,ʃap,zap,Snake,Jump,0.3333333333333333,0.0,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.0416666666666666,1,Bengali,Bengali,hard_negative
242,সহা,অহা,ʃɔɦa,ɔɦa,Saha,Come on,0.25,0.25,0.2291666666666666,0.25,1.8125,0.25,1,Bengali,Bengali,hard_negative
243,সাঁকো,আঁক,ʃãko,ãkɔ,Sanko,Draw,0.5,0.3333333333333333,0.2395833333333333,0.2604166666666667,1.875,0.2604166666666667,3,Bengali,Bengali,hard_negative
244,সাঁচা,আঁতৰা,ʃãt͡ɕa,ãtɔɹa,True,Remove,0.5,0.5,0.3208333333333333,0.3416666666666667,3.75,0.3416666666666667,4,Bengali,Bengali,hard_negative
245,সাগর,আকণ,ʃaɡɔrɔ,akɔnɔ,The sea,Akan,0.5,0.3333333333333333,0.1875,0.2152777777777778,1.6666666666666667,0.2013888888888889,4,Bengali,Bengali,hard_negative
246,সাত,আট,ʃat̪,at,Seven,Eight,0.5,0.3333333333333333,0.3194444444444444,0.3472222222222222,2.5,0.3472222222222222,3,Bengali,Bengali,hard_negative
247,সিংহ,বঙহ,ʃiŋɦɔ,bɔŋɔɦɔ,The lion,বংহ,0.5,0.3333333333333333,0.2152777777777778,0.236111111111111,1.9791666666666667,0.2326388888888888,3,Bengali,Bengali,hard_negative
248,সোমবার,অনুবাদ,ʃombar,ɔnubad,Monday,Translation,0.6666666666666666,0.6666666666666666,0.2013888888888889,0.2430555555555555,3.3125,0.2013888888888889,4,Bengali,Bengali,hard_negative
249,স্বাধীনতা,আইতা,ʃad̪ʱin̪t̪a,aita,Freedom,Grandma,0.6363636363636364,0.4285714285714285,0.3988095238095238,0.4345238095238095,3.142857142857143,0.4345238095238095,7,Bengali,Bengali,hard_negative
250,হাচা,হাতমোজা,ɦat͡ɕa,ɦatmʊza,Hacha,Gloves,0.4285714285714285,0.5714285714285714,0.4107142857142857,0.4523809523809524,3.357142857142857,0.4523809523809524,4,Bengali,Bengali,hard_negative
251,হাট,হাদং,ɦaʈɔ,ɦadɔŋ,Hat,Hadang,0.4,0.2,0.1958333333333333,0.2166666666666666,1.6,0.2166666666666666,2,Bengali,Bengali,hard_negative
252,হাত,হাট,ɦat̪,ɦat,Hand,Hat,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,1,Bengali,Bengali,hard_negative
253,হামি,আমি,ɦami,ami,Hami,I,0.25,0.25,0.2239583333333333,0.25,1.8125,0.25,2,Bengali,Bengali,hard_negative
254,হাল,বাল্য,ɦalɔ,balzɔ,Hello,Childhood,0.4,0.4,0.2166666666666666,0.2333333333333333,2.25,0.2333333333333333,3,Bengali,Bengali,hard_negative
255,হিংসা,চিংৰা,ɦiŋʃa,siŋɹa,Violence,Shrimp,0.4,0.4,0.1041666666666666,0.1083333333333333,1.975,0.1041666666666666,2,Bengali,Bengali,hard_negative
256,হিম,ডিম,ɦim,dim,Him,Eggs,0.3333333333333333,0.3333333333333333,0.0625,0.0694444444444444,1.375,0.0625,1,Bengali,Bengali,hard_negative
257,হিয়া,হিংসা,ɦie̯a,ɦiŋxa,Heart,Violence,0.4,0.4,0.2291666666666666,0.2583333333333333,2.425,0.25,2,Bengali,Bengali,hard_negative
258,হৃদয়,এইড্ছ,ɦɽid̪e̯ɔ,ɛidsɔ,Heart,AIDS,0.625,0.5,0.2048611111111111,0.25,2.8541666666666665,0.2326388888888889,5,Bengali,Bengali,hard_negative
259,অংক,আংকুল,oŋkɔ,aŋkul,Math,Uncle,0.6,0.2,0.2333333333333333,0.25,2.0,0.25,3,Bengali,Bengali,hard_negative
260,অঙ্ক,আংকুল,oŋkɔ,aŋkul,The numbers,Uncle,0.6,0.2,0.2333333333333333,0.25,2.0,0.25,5,Bengali,Bengali,hard_negative
261,অংশু,অন্ত,oŋʃu,ɔntɔ,Anshu,The end,1.0,0.0,0.1197916666666666,0.125,1.34375,0.1197916666666666,3,Bengali,Bengali,hard_negative
262,অক্ষ,ইস্কুল,okkʰɔ,ixkul,Axis,School,0.8,0.2,0.25,0.2666666666666666,2.25,0.2666666666666666,5,Bengali,Bengali,hard_negative
263,আগুন,আকণ,aɡun̪,akɔnɔ,Fire,Akan,0.6,0.2,0.2208333333333333,0.2416666666666666,1.8,0.2416666666666666,3,Bengali,Bengali,hard_negative
264,অনুবাদ,ঊনৈছ,on̪ubad̪,unɔɪs,Translation,Nineteen,0.875,0.1666666666666666,0.2326388888888889,0.25,2.083333333333333,0.25,5,Bengali,Bengali,hard_negative
265,অনুমতি,আঙুঠি,on̪umt̪i,aŋutʰi,Permission,ring,0.625,0.1666666666666666,0.2152777777777778,0.2361111111111111,1.8958333333333333,0.2326388888888888,4,Bengali,Bengali,hard_negative
266,অবতার,অভাৱ,obt̪ar,ɔbʰaw,Avatar,lack,0.6666666666666666,0.2,0.2625,0.3,2.575,0.2791666666666667,3,Bengali,Bengali,hard_negative
267,অশোক,আঠাশী,oʃok,atʰaxi,Ashoka,Eighty-eight,1.0,0.2,0.2708333333333333,0.2916666666666666,2.65,0.2916666666666666,5,Bengali,Bengali,hard_negative
268,অস্থি,আড্ডা,oʃt̪ʰi,adda,Bones,Chat,1.0,0.0,0.1249999999999999,0.1249999999999999,1.3125,0.1249999999999999,4,Bengali,Bengali,hard_negative
269,আঁই,অঁ,ãi,ɔ̃,I am,,1.0,0.0,0.53125,0.5833333333333334,4.5,0.5833333333333334,2,Bengali,Bengali,hard_negative
270,আমি,উমা,ami,uma,I,Uma,0.6666666666666666,0.0,0.0972222222222222,0.0972222222222222,1.1666666666666667,0.0972222222222222,2,Bengali,Bengali,hard_negative
271,আঁঠু,আঁচ,ãʈʰu,ãsɔ,knee,Ignition,0.75,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,2,Bengali,Bengali,hard_negative
272,আঁডু,আঁচ,ãɖu,ãsɔ,Andu,Ignition,0.6666666666666666,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,2,Bengali,Bengali,hard_negative
273,আকাশ,এখেত,akaʃ,ɛkʰɛt,The sky,This is it,0.8,0.0,0.0833333333333333,0.0833333333333333,0.875,0.0833333333333333,4,Bengali,Bengali,hard_negative
274,আছে,অঁকা,at͡ɕʰe,ɔ̃ka,There is,draw,1.0,0.0,0.1458333333333333,0.1527777777777778,1.5416666666666667,0.1458333333333333,4,Bengali,Bengali,hard_negative
275,আজি,অঁকা,ad͡ʑi,ɔ̃ka,today,draw,1.0,0.0,0.1597222222222222,0.1666666666666666,1.7083333333333333,0.1597222222222222,4,Bengali,Bengali,hard_negative
276,আট,অটা,aʈɔ,ɔta,Eight,Ata,1.0,0.0,0.125,0.125,1.3333333333333333,0.125,2,Bengali,Bengali,hard_negative
277,আষ্ট,আড্ডা,aʃʈɔ,adda,Eight,Chat,0.75,0.0,0.1041666666666666,0.1041666666666666,1.125,0.1041666666666666,3,Bengali,Bengali,hard_negative
278,আদা,অটা,ad̪a,ɔta,Ginger,Ata,0.75,0.0,0.0833333333333333,0.0833333333333333,0.75,0.0833333333333333,2,Bengali,Bengali,hard_negative
279,আম,উম,am,um,Mango,Um,0.5,0.0,0.1041666666666666,0.1041666666666666,1.25,0.1041666666666666,1,Bengali,Bengali,hard_negative
280,ইতিহাস,আঠত্ৰিছ,it̪iɦaʃ,atʰɔtɹis,History,Thirty-eight,0.875,0.1428571428571428,0.2351190476190476,0.2499999999999999,2.375,0.2470238095238095,6,Bengali,Bengali,hard_negative
281,উট,অটা,uʈɔ,ɔta,The camel,Ata,1.0,0.0,0.1111111111111111,0.1111111111111111,1.1666666666666667,0.1111111111111111,2,Bengali,Bengali,hard_negative
282,উত্তর,খচ্চৰ,ut̪t̪ɔrɔ,kʰɔssɔɹɔ,The answer,The mule,0.75,0.1428571428571428,0.1934523809523809,0.2202380952380952,2.071428571428572,0.2083333333333333,4,Bengali,Bengali,hard_negative
283,উপত্যকা,এভাকাড’,upɔt̪d͡zɔka,ɛbʰakadɔ’,Valley,Avocado ',0.9090909090909092,0.25,0.265625,0.28125,2.46875,0.2760416666666667,7,Bengali,Bengali,hard_negative
284,উপন্যাস,অপৰাধ,upn̪æʃ,ɔpɹadʰ,Novel,crime,0.8333333333333334,0.2,0.125,0.125,1.75,0.125,5,Bengali,Bengali,hard_negative
285,ঋতু,আঁহত,ɽit̪u,ãɦɔtɔ,Season,In the fibers,1.0,0.0,0.275,0.3166666666666667,2.425,0.2958333333333333,4,Bengali,Bengali,hard_negative
