,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
2058,ennui,inuit,ɛˈnui,inɥi,ennui,inuit,0.6,0.25,0.0520833333333333,0.0625,0.9375,0.0520833333333333,3,-0.5690254,0.8440517,0.8366135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2074,limbat,la vache,limbat*,la vaʃ,limbat,the cow,0.7142857142857143,0.1666666666666666,0.1944444444444444,0.2152777777777777,1.8541666666666667,0.2118055555555555,6,0.31867576,0.8880822,0.31967140000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2098,Bernet,berneuse,bərˈnɛt,bɛʀnœz,benet,berneuse,0.7142857142857143,0.0,0.0555555555555555,0.0694444444444444,0.6875,0.0555555555555555,4,0.15102819,0.85137504,0.5603260999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2119,oeuf,chott,oeuf*,ʃɔt,egg,chott,1.0,0.75,0.3645833333333333,0.4166666666666666,4.5,0.390625,5,2.7508812000000002,0.8816332,0.68413436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
2137,Concord,Concorde,ˈkɑnˌkɔrd,kɔ̃kɔʀd,Concord,Concorde,0.5555555555555556,0.1428571428571428,0.18154761904761899,0.2083333333333333,1.5892857142857142,0.1934523809523809,1,3.018391,0.46222296,0.703702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2143,close,clause,kloʊz,kloz,close,clause,0.2,0.2,0.1791666666666666,0.2,1.45,0.2,2,1.4487894,0.54680884,0.6141880999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2183,haute,jetée,hət,ʒəte,haute,pier,0.5,0.5,0.2604166666666667,0.2916666666666667,2.53125,0.2864583333333333,4,2.3320956,0.7703943,0.72128844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2195,Louis,louise,luɪs,lwiz,Louis,louise,0.75,0.25,0.0416666666666666,0.0520833333333333,0.71875,0.0416666666666666,2,-0.7468823,0.8559146999999999,0.6184052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2293,artisan,gentisine,ˈɑrtəzən,ʒɑ̃tizin,artisan,gentisine,0.5,0.2857142857142857,0.125,0.1547619047619048,2.4285714285714284,0.125,5,1.6797098000000001,0.8134256,0.7686965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2371,animateur,chanteur,animateur*,ʃɑ̃tœʀ,animator,singer,0.9,0.5555555555555556,0.4652777777777779,0.5231481481481483,4.152777777777779,0.5115740740740741,5,0.6478495,0.66676027,0.84645194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
2374,miracle,miracle,ˈmɪrəkəl,miʀakl,miracle,miracle,0.625,0.1428571428571428,0.1755952380952381,0.2023809523809523,1.5178571428571428,0.1904761904761904,0,2.2567286,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2408,Cruel,Cruel,kruəl,kʀyl,Cruel,Cruel,0.6,0.2,0.2208333333333333,0.2583333333333333,1.925,0.2416666666666666,0,-1.4469548,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2426,diphtheria,diphtérique,dɪfˈθɪriɑ,difteʀik,diphtheria,,0.6666666666666666,0.125,0.0911458333333333,0.109375,1.625,0.0911458333333333,5,1.3011622,0.88077915,0.81306154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2432,Simple,Simple,ˈsɪmpəl,sɛ̃pl,Simple,Simple,0.5714285714285714,0.3333333333333333,0.3125,0.3472222222222221,2.583333333333333,0.3472222222222221,0,2.4781535,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2466,sortie,torchis,ˈsɔrti,tɔʀʃi,sortie,daub,0.6666666666666666,0.0,0.0666666666666666,0.0833333333333333,0.925,0.0666666666666666,4,0.0761306,0.6437629,0.5690465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2485,Terrible,Terrible,ˈtɛrəbəl,tɛʀʀibl,Terrible,Terrible,0.625,0.2857142857142857,0.1279761904761905,0.1607142857142857,2.517857142857143,0.1279761904761905,0,-2.3018074,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2516,Intrepid,Intrépide,ˌɪnˈtrɛpəd,ɛ̃tʀepid,Intrepid,Intrepid,0.7,0.125,0.1666666666666666,0.1875,1.453125,0.1770833333333333,2,2.6455817,0.84496385,0.86535525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2587,abonné,Épona,abonné*é,epɔna,subscriber,Epona,0.875,0.2,0.2827380952380952,0.3095238095238095,2.2857142857142856,0.3095238095238095,4,0.023621887,0.7377183,0.48875993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2606,emigré,émigrer,emigré*é,emiɡʀəʀ,emigrated,emigrate,0.625,0.4285714285714285,0.1904761904761904,0.2261904761904762,2.142857142857143,0.2053571428571428,3,-1.3169729,0.90351284,0.7851059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2662,emigré,homard,emigré*é,ɔmaʀ,emigrated,lobster,0.875,0.0,0.3472222222222223,0.4027777777777777,3.1041666666666665,0.3923611111111111,5,1.1639594,0.82437813,0.5638238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2689,attitude,entête,ˈætəˌtud,ɑ̃tə̂t,attitude,on your mind,0.625,0.3333333333333333,0.3194444444444444,0.3541666666666667,2.625,0.3506944444444445,5,1.9042358,0.6389646,0.8061510999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2691,Baptism,Baptême,ˈbæptɪzəm,baptə̂m,Baptism,Baptism,0.5555555555555556,0.25,0.2265625,0.25,1.8125,0.25,3,-0.09135753,0.8925063,0.81871504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2703,Pille,pale,pɪl,pal,Pille,pale,0.3333333333333333,0.0,0.0416666666666666,0.0416666666666666,0.4166666666666667,0.0416666666666666,3,-1.9517877000000001,0.8556082,0.22143768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2709,group,groupie,grup,ɡʀupi,group,groupie,0.6,0.4,0.3916666666666667,0.45,3.275,0.4333333333333334,2,-0.85225415,0.6081468000000001,0.7318342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2730,Cayenne,caïon,keɪɛn,kaiɔ̃,Cayenne,caïon,0.8,0.2,0.225,0.2416666666666666,1.9,0.2416666666666666,5,1.9176373,0.8439055,0.7697596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2733,censure,censure,ˈsɛnʃər,sɑ̃syʀ,censure,censure,0.8571428571428571,0.1666666666666666,0.2604166666666666,0.2916666666666666,2.3541666666666665,0.2743055555555555,0,-2.7560506,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2744,Harle,Wrangel,ˈhɑrəl,wʀɑ̃ʒəl,Harley,Wrangel,0.5714285714285714,0.3333333333333333,0.2083333333333333,0.2430555555555555,2.083333333333333,0.2256944444444444,5,0.8847259,0.8672238000000001,0.65286607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2751,Habs,gâble,hæbz,ɡabl,Habs,gable,0.75,0.5,0.0729166666666666,0.0729166666666666,1.6875,0.0729166666666666,4,1.1193553,0.73839736,0.46296049999999994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2755,annual,annuel,ˈænjuəl,ɑnyl,annual,annual,0.7142857142857143,0.3333333333333333,0.3159722222222222,0.3541666666666667,2.625,0.3506944444444445,1,0.25427413,0.7518376,0.7500673000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2767,kepi,quipu,kepi*,kipy,stick,quipu,0.6,0.0,0.03125,0.03125,0.375,0.03125,4,-0.068050355,0.92482424,0.7271367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2791,calamine,calebasse,ˈkæləˌmaɪn,kaləbas,scale,calabash,0.6,0.375,0.1432291666666666,0.15625,1.6875,0.15625,5,1.5813093,0.7787654,0.744089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2842,Connected,Connecté,kəˈnɛktɪd,kɔnɛkte,Connected,Connected,0.4444444444444444,0.125,0.1302083333333333,0.140625,1.0625,0.140625,2,-1.2242431999999999,0.93801844,0.6066391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2879,Clos,claude,klɑs,klod,Clos,claude,0.5,0.0,0.046875,0.0520833333333333,0.625,0.046875,5,0.47788745,0.9146091999999999,0.564214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2897,bushwah,bossoir,bushwah*,bɔswaʀ,bushwah,bossoir,0.5,0.1428571428571428,0.1607142857142857,0.1785714285714285,1.3571428571428572,0.1755952380952381,5,1.7917771,0.80699027,0.7642353000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2906,Meager,Maigre,ˈmigər,mɛɡʀ,Meager,Skinny,0.8333333333333334,0.25,0.125,0.15625,2.625,0.125,4,1.498546,0.85092515,0.7739366999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
2931,ogre,Augier,ˈoʊgər,oʒjəʀ,ogre,Augier,0.6666666666666666,0.4,0.25,0.2916666666666666,2.5,0.2666666666666667,4,-0.8024140000000001,0.8272016999999999,0.775877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
2942,desert,désert,ˈdɛzərt,dezɛʀ,desert,desert,0.7142857142857143,0.1666666666666666,0.1944444444444444,0.2222222222222222,1.6458333333333333,0.2083333333333333,1,-0.7392936999999999,0.73726535,0.683022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3061,Malakoff,maladif,malakoff*,maladif,Malakoff,sickly,0.4444444444444444,0.25,0.1588541666666666,0.171875,1.390625,0.1692708333333333,4,0.16822064,0.85211456,0.72468174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3079,miscellany,madeleine,ˈmɪsəˌleɪni,madələin,miscellany,madeleine,0.6363636363636364,0.1111111111111111,0.13657407407407401,0.1481481481481481,1.1944444444444444,0.1481481481481481,6,0.596835,0.8709136000000001,0.61203253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3108,minauderie,mine de rien,minauderie*,minə də ʀjɛ̃,minauderie,casually,0.6666666666666666,0.2,0.14375,0.1666666666666666,1.425,0.1541666666666666,4,2.1509147,0.90190387,0.60298824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3109,presidentiable,préjudiciable,presidentiable*,pʀeʒydisjabl,presidential,detrimental,0.6,0.2142857142857142,0.1681547619047619,0.1904761904761905,1.5892857142857142,0.18154761904761899,6,2.2386193,0.85088754,0.77129585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3110,bidon,badaud,bidon*,bado,can,Baroda,0.5,0.2,0.2,0.2166666666666666,1.65,0.2166666666666666,4,0.058312385999999994,0.83900106,0.7204841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3123,pensée,passé,pensée*,pase,thought,passé,0.5714285714285714,0.2,0.3090277777777777,0.3402777777777778,2.5,0.3402777777777778,3,-1.2985846,0.8090128000000001,0.6860965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3131,Immoral,Immoral,ˌɪˈmɔrəl,ɛmɔʀal,Immoral,Immoral,0.625,0.0,0.0555555555555555,0.0694444444444444,0.6041666666666666,0.0555555555555555,0,-2.7010102000000002,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3235,galette,alexie,galette*,aləɡzi,galette,alexie,0.75,0.1666666666666666,0.0729166666666666,0.0763888888888888,0.8125,0.0729166666666666,3,0.19999385,0.805474,0.76395094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3273,notable,notable,ˈnoʊtəbəl,nɔtabl,notable,notable,0.5555555555555556,0.25,0.2447916666666666,0.2708333333333333,2.0,0.2708333333333333,0,-2.9897412999999995,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3312,sac,dac,sæk,dak,sac,dac,0.6666666666666666,0.0,0.0277777777777777,0.0277777777777777,0.4166666666666667,0.0277777777777777,1,-0.83762497,0.7881241,0.8037072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3329,Judicious,Judicieux,ʤuˈdɪʃəs,ʒydisjœ,Judicious,Judicious,0.875,0.4285714285714285,0.2232142857142857,0.25,2.8392857142857144,0.2351190476190476,2,-1.3224069999999999,0.88804257,0.8183691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3406,arbitrager,herboriser,ˈɑrbɪˌtrɑʒər,ɛʀbɔʀizəʀ,arbitrager,herboriser,0.8333333333333334,0.1,0.1916666666666666,0.2291666666666666,1.8375,0.2,6,1.6308174,0.8741564000000001,0.8004274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3462,gaspereau,gaspareau,gaspereau*,ɡaspaʀo,gaspereau,gaspareau,0.6,0.375,0.2838541666666667,0.3333333333333333,3.140625,0.3046874999999999,1,-0.58185005,0.9402596,0.96814466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3464,battue,babtou,battue*,babtu,beaten,Bab,0.4285714285714285,0.3333333333333333,0.1736111111111111,0.1944444444444444,1.4375,0.1909722222222222,3,-1.4048538000000002,0.73950344,0.8224273000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3484,abatis,abattage,abatis*,abataʒ,abatis,slaughter,0.4285714285714285,0.0,0.0347222222222222,0.0347222222222222,0.3333333333333333,0.0347222222222222,4,0.7106414000000001,0.85590404,0.33869505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3507,moulage,mouillage,moulage*,mujlaʒ,cast,wetting,0.625,0.3333333333333333,0.0868055555555555,0.1041666666666666,1.9791666666666667,0.0868055555555555,2,-0.19889313,0.8728344000000001,0.9074449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3540,artifice,artifice,ˈɑrtəfɪs,aʀtifiz,artifice,artifice,0.75,0.0,0.0625,0.0773809523809523,0.625,0.0625,0,-2.1089096,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3546,Vannes,vanesse,vannes*,vanɛs,Valves,vanesse,0.4285714285714285,0.1666666666666666,0.1597222222222222,0.1736111111111111,1.25,0.1736111111111111,4,2.8880619999999997,0.81727016,0.35413918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3568,ménage,manager,ménage*,manaʒəʀ,household,manager,0.5714285714285714,0.4285714285714285,0.2738095238095238,0.3035714285714285,2.25,0.3035714285714285,2,-1.3175813,0.32224345,0.6338776999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3614,Friable,Friable,friable*,fʀjabl,Friable,Friable,0.5,0.2857142857142857,0.1636904761904762,0.1964285714285714,1.6428571428571428,0.1785714285714285,0,0.47918710000000003,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3622,Guerry,Jedi,gərˈi,ʒədi,Guerry,Jedi,0.6,0.5,0.2708333333333333,0.3125,2.8125,0.2916666666666667,5,2.0309744,0.66083336,0.6958837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3709,latent,latent,ˈleɪtənt,latɑ̃,latent,latent,0.75,0.4285714285714285,0.4166666666666666,0.4583333333333333,3.3928571428571432,0.4553571428571428,0,-1.4996438,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3757,La Salle,lochial,lɑ seɪl,lɔʃjal,The room,lochial,0.7142857142857143,0.1666666666666666,0.0798611111111111,0.0902777777777777,1.0625,0.0798611111111111,7,1.1973546,0.78904706,0.44025442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3798,deploy,de plus,dɪˈplɔɪ,də ply,deploy,,0.5714285714285714,0.1666666666666666,0.1840277777777778,0.2013888888888888,1.5833333333333333,0.2013888888888888,3,0.11816591,0.80433196,0.6725424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3826,alban,Albanie,ˈɑlbən,albani,alban,Albania,0.6666666666666666,0.1666666666666666,0.1805555555555555,0.2013888888888888,1.5416666666666667,0.1979166666666666,3,-1.1255541999999998,0.77759004,0.54634726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3830,Battle,Bataille,ˈbætəl,batel,Battle,Bataille,0.5,0.0,0.0166666666666666,0.0166666666666666,0.15,0.0166666666666666,3,-0.7123208000000001,0.7491441999999999,0.73297846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3841,employ,employer,ɪmˈplɔɪ,ɑ̃plwajəʀ,employ,employer,0.8888888888888888,0.5,0.3645833333333333,0.40625,4.125,0.3906249999999999,2,0.7646041,0.655285,0.7241175999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3929,rural uncivilised,rural non civilisé,ˈrʊrəl uncivilised*,ʀyʀal nɔn sivilize,rural uncivilised,rural uncivilized,0.631578947368421,0.1875,0.1731770833333333,0.1953125,1.5546875,0.18359375,5,2.4687338,0.85813713,0.80467796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3933,Cousy,cousu,ˈkuzi,kuzy,Cousy,sewn,0.4,0.0,0.0208333333333333,0.0208333333333333,0.25,0.0208333333333333,2,-0.6327854,0.8406608,0.6225757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3940,pulsion,bouline,pulsion*,bulin,drive,bouline,0.5,0.2857142857142857,0.2648809523809524,0.2916666666666667,2.107142857142857,0.2916666666666667,5,1.611306,0.8587561,0.77354115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
3941,decorative,décoratif,ˈdɛkrətɪv,dekɔʀatif,decorative,decorative,0.7777777777777778,0.1111111111111111,0.1458333333333333,0.1666666666666666,1.2361111111111112,0.1574074074074074,3,0.31677106,0.5420129,0.8316886999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3949,Fraction,Fraction,ˈfrækʃən,fʀaksjɔ̃,Fraction,Fraction,0.875,0.2857142857142857,0.1041666666666666,0.1309523809523809,1.8571428571428568,0.1041666666666666,0,-0.9009378,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
3983,impersonal,importuner,ˌɪmˈpərsənəl,ɛ̃pɔʀtynəʀ,impersonal,bother,0.75,0.1,0.1645833333333333,0.1875,1.625,0.175,5,0.71196914,0.8929339,0.7717755000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4112,colossal,colossal,kəˈlɑsəl,kɔlɔsal,,colossal,0.5,0.0,0.0446428571428571,0.0476190476190476,0.4642857142857143,0.0446428571428571,0,-3.1845197999999995,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4117,bras d'honneur,fractionner,brɑs d'honneur*,fʀaksjɔnəʀ,arm of honor,split,0.9333333333333332,0.25,0.2395833333333333,0.2743055555555555,2.375,0.2552083333333333,7,3.7215769999999995,0.77425843,0.43131104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4120,Success,Succès,səkˈsɛs,syksə̀,Success,Hit,0.5714285714285714,0.1666666666666666,0.1944444444444444,0.2083333333333333,1.6666666666666667,0.2083333333333333,2,-0.47552340000000004,0.58231056,0.73343766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4134,stere,stéréo,stere*,steʀeo,stere,stereo,0.3333333333333333,0.1666666666666666,0.1770833333333333,0.2083333333333333,1.5208333333333333,0.1944444444444444,3,-1.9059343,0.82986844,0.68186444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4195,Arles,Arlette,arles*,aʀlɛt,Arles,Arlette,0.6666666666666666,0.0,0.0499999999999999,0.0666666666666666,0.625,0.0499999999999999,3,-0.49352714,0.80300087,0.6192686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4218,lavage,lavable,lavage*,lavabl,lavage,washable,0.4285714285714285,0.3333333333333333,0.1875,0.2152777777777778,2.125,0.2048611111111111,2,-1.0813779,0.9133853999999999,0.8406177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4264,publicist,publiciel,ˈpəblɪsɪst,pyblisjəl,publicist,adware,0.6,0.3333333333333333,0.0902777777777777,0.1018518518518518,1.8194444444444444,0.0902777777777777,2,2.0902185,0.37098724,0.8040797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4265,Menard,monade,mɪˈnɑrd,mɔnad,Menard,monad,0.5714285714285714,0.1666666666666666,0.1701388888888889,0.2013888888888888,1.5833333333333333,0.1979166666666666,4,0.096809566,0.9193553,0.69233376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4391,flatterer,flatteur,flatterer*,flatœʀ,flatterer,flattering,0.6,0.3333333333333333,0.3171296296296296,0.3703703703703703,2.708333333333333,0.36111111111111105,2,0.19907251,0.93053865,0.82348716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4392,Audette,Odette,oʊˈdɛt,ɔdɛt,Audette,Odette,0.5,0.2,0.1875,0.2083333333333333,1.5,0.2083333333333333,2,-0.35620224,0.9059556000000001,0.58611983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4438,Dury,durit,ˈdʊri,dyʀi,Dury,lasts,0.6,0.0,0.0729166666666666,0.09375,0.78125,0.0729166666666666,3,3.1757703,0.8454408999999999,0.7746114000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4461,chef de cuisine,chef de file,ʃɛf də kwɪˈzin,ʃəf də fil,chef,leader,0.5,0.4545454545454545,0.2746212121212121,0.3068181818181819,2.340909090909091,0.303030303030303,5,2.320282,0.8884837,0.77768457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4465,Amusement,Amusement,əmˈjuzmənt,amyzəmɑ̃,Amusement,Amusement,0.8,0.4444444444444444,0.2800925925925926,0.3148148148148148,3.0416666666666665,0.3032407407407407,0,-1.54005,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4470,obstacle,obstacle,ˈɑbstəkəl,ɔbstakl,obstacle,obstacle,0.4444444444444444,0.125,0.1458333333333333,0.1614583333333333,1.25,0.1588541666666666,0,-3.4356863,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
4499,Cannes,kanat,kænz,kana,Cannes,wing,0.5,0.25,0.0677083333333333,0.0833333333333333,1.875,0.0677083333333333,4,0.11802921,0.8425419,0.48152328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4503,gratify,ratafia,ˈgrætəˌfaɪ,ʀatafja,gratify,ratafia,0.8,0.1428571428571428,0.0833333333333333,0.1011904761904761,1.1071428571428572,0.0833333333333333,4,0.48138549999999997,0.8237234,0.7039858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
4504,esparcet,espérance,esparcet*,ɛspeʀɑ̃s,esparcet,hope,0.7777777777777778,0.125,0.1666666666666666,0.1927083333333333,1.578125,0.1796875,4,0.47040838,0.69686353,0.435511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
