,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
4491,lacert,lacerte,lacert*,lazɛʀt,lizard,lizard,0.5714285714285714,0.1666666666666666,0.0729166666666666,0.0902777777777777,0.8333333333333334,0.0729166666666666,1,-3.6005892999999998,0.9362326999999999,0.67037934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4517,Philippot,Philippot,philippot*,filipo,Philippot,Philippot,0.5,0.3333333333333333,0.3078703703703704,0.3425925925925925,2.5416666666666665,0.3402777777777778,0,-4.5703144,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4524,vehicle,véhicule,ˈviɪkəl,veikyl,vehicle,vehicle,0.5714285714285714,0.0,0.0486111111111111,0.0486111111111111,0.5,0.0486111111111111,2,-2.234034,0.62364304,0.6704954000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4544,Bruley,Bruley,ˈbruli,bʀyləj,Bruley,Bruley,0.8333333333333334,0.1666666666666666,0.1979166666666666,0.2361111111111111,1.8125,0.2152777777777777,0,-3.3618379999999997,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4564,chadon beni,chardon béni,chadon* ˈbɛni,ʃaʀdɔn beni,chadon me,blessed thistle,0.5384615384615384,0.3,0.0666666666666666,0.0791666666666666,1.3375,0.0666666666666666,2,-4.4846687,0.90696555,0.48205879999999995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4567,acclimate,acclimater,ˈækləˌmeɪt,akklimatəʀ,acclimate,acclimate,0.8,0.3,0.2354166666666667,0.2583333333333334,2.2375,0.2541666666666667,1,-3.8345559999999996,0.8900379,0.8309356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4589,cinema,cinéma,ˈsɪnəmə,sinema,cinema,movie theater,0.5714285714285714,0.0,0.0416666666666666,0.0416666666666666,0.375,0.0416666666666666,1,-3.2534218,0.90655184,0.8364374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4661,mirabelle plum,mirabelle,ˈmɪrəˌbɛl pləm,miʀabɛl,mirabelle plum,mirabelle plum,0.7142857142857143,0.3636363636363636,0.3579545454545454,0.4015151515151515,2.9431818181818183,0.3939393939393939,5,-3.7810998,0.9096584999999999,0.78678083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4684,illicit,illicite,ˌɪˈlɪsət,ijizit,illicit,illicit,0.875,0.0,0.0798611111111111,0.0833333333333333,1.0208333333333333,0.0798611111111111,1,-4.2301455,0.9715809000000001,0.69019777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4754,lucerne,luzerne,ˈlusərn,lyzɛʀn,lucerne,luzerne,0.7142857142857143,0.0,0.0486111111111111,0.0625,0.5208333333333334,0.0486111111111111,1,-4.212141,0.9253726000000001,0.9113464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4854,bongata,poäng,boŋŋɑtɑ,puːɛŋ,crowd,point,1.0,0.571428571428571,0.446428571428571,0.5,4.267857142857141,0.49404761904761896,5,-3.5442089999999995,0.7257239999999999,0.71362746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4889,moro,morgon,moro,mɔrɡuːn,moro,morning,0.714285714285714,0.333333333333333,0.329861111111111,0.361111111111111,2.7083333333333304,0.361111111111111,2,-3.2505999,0.93380684,0.80383784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4913,niitti,nit,niːtti,niːt,rivet,nit,0.333333333333333,0.4,0.3625,0.4,2.9,0.4,3,-3.2701404,0.7513932,0.5689134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4924,framille,fram,frɑmille,frɑːm,framille,forward,0.625,0.5,0.458333333333333,0.505208333333333,3.6875,0.505208333333333,4,-14.018375,0.8600604,0.72123283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4962,kimpi,kimbe,kimpi,ɕɪmbeː,kimpi,kimbe,0.833333333333333,0.0,0.0708333333333333,0.075,0.825,0.0708333333333333,2,-2.287879,0.9465295,0.6463905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4992,praasu,brasa,prɑːsu,brɑːsɑː,please,ember,0.428571428571429,0.0,0.0541666666666666,0.0583333333333333,0.6,0.0541666666666666,3,-3.264186,0.857799,0.7693296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
4998,rahti,frakt,rɑɦti,frɐkt,freight,freight,0.8,0.6,0.25,0.325,3.9,0.25,3,-1.4935249,0.8945443999999999,0.6785854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5041,meininki,mening,meiniŋki,meːnɪŋ,go,my,0.5,0.375,0.346354166666667,0.385416666666667,2.8125,0.385416666666667,3,-3.9517708,0.8041305999999999,0.49634013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5083,prinsessa,prinsessa,prinsessɑ,prɪnsɛsɑː,princess,princess,0.444444444444444,0.111111111111111,0.115740740740741,0.125,0.916666666666667,0.125,0,-7.586709,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5115,omstart,omstart,omstɑrt,ɔmstɐrt,restart,restart,0.285714285714286,0.0,0.0148809523809523,0.0178571428571428,0.142857142857143,0.0148809523809523,0,-7.933584700000001,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5244,kurpitsa,kurbits,kurpitsɑ,kɵrbɪts,handkerchief,kurbits,0.5,0.125,0.135416666666667,0.151041666666667,1.125,0.151041666666667,2,-3.6126046,0.95004535,0.71210897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5354,binäärinen,binär,binæːrinen,biːnɛːr,binary,binary,0.6,0.444444444444444,0.416666666666667,0.458333333333333,3.36111111111111,0.458333333333333,5,-11.701678999999999,0.9033962,0.7279448000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5391,hukari,huggare,hukɑri,hɵgɑːreː,hukari,chopper,0.625,0.166666666666667,0.190972222222222,0.208333333333333,1.66666666666667,0.208333333333333,3,-4.1611767,0.83654004,0.6952968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5400,zeniitti,zenit,tseniːtti,seːniːt,zenith,zenit,0.444444444444444,0.375,0.346354166666667,0.380208333333333,2.78125,0.380208333333333,3,-8.392488499999999,0.9157904,0.6381226999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5443,hurtti,hurtig,hurtti,hɵrtiːɡ,dashing,fast,0.571428571428571,0.333333333333333,0.128472222222222,0.145833333333333,2.7083333333333304,0.128472222222222,2,-2.9555945,0.8655236,0.8693448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5474,kastliina,kastlina,kɑstliːnɑ,kɐstliːnɑː,watering can,castline,0.2,0.0,0.0130208333333333,0.015625,0.15625,0.0130208333333333,1,-9.383026,0.96990937,0.7858512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5485,Espoo,Esbo,espoː,ɛsbuː,Espoo,Espoo,0.6,0.0,0.0416666666666666,0.0416666666666666,0.375,0.0416666666666666,2,-2.8185244,0.95589375,0.6983894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5493,kokaiini,kokain,kokɑiːni,kuːkɑːiːn,cocaine,cocaine,0.444444444444444,0.142857142857143,0.151785714285714,0.166666666666667,1.32142857142857,0.166666666666667,2,-3.8917022000000006,0.9293812,0.7985598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5500,Finström,Finström,finstrøm,fɪnstrøːm,Finström,Finström,0.222222222222222,0.0,0.0104166666666666,0.0104166666666666,0.09375,0.0104166666666666,0,-7.240386999999999,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5521,trulli,troll,trulli,trɔl,trulli,troll,0.5,0.333333333333333,0.322916666666667,0.354166666666667,2.625,0.354166666666667,2,-3.6705155,0.85593647,0.82497627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5547,kurkku,Kvarken,kurkku,kvɑːrɕeːn,cucumber,Kvarken,0.777777777777778,0.428571428571429,0.30654761904761896,0.339285714285714,4.232142857142859,0.31845238095238104,5,-4.54667,0.86201257,0.5342339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5573,syltty,sylta,syltty,sʏltɑː,syltty,jam,0.5,0.166666666666667,0.211805555555556,0.229166666666667,1.875,0.225694444444444,2,-3.273376,0.821876,0.7245086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5605,hima,hem,himɑ,heːm,hima,hem,0.75,0.25,0.239583333333333,0.270833333333333,2.0625,0.270833333333333,2,-3.0209067000000003,0.8708526,0.61150146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5653,paneerata,panera,pɑneːrɑtɑ,pɑːneːrɑː,panerata,panera,0.333333333333333,0.25,0.234375,0.260416666666667,1.9375,0.260416666666667,3,-2.2394896,0.8194533000000002,0.73758304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5666,ympätä,ympa,ympætæ,ʏmpɑː,engraft,inoculate,0.666666666666667,0.333333333333333,0.333333333333333,0.368055555555556,2.75,0.364583333333333,3,-5.818337400000001,0.8977651,0.3606823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5753,kruuna,krona,kruːnɑ,kruːnɑː,,krona,0.142857142857143,0.0,0.0083333333333333,0.0083333333333333,0.1,0.0083333333333333,2,-3.45655,0.92884773,0.42512074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5767,sirkustirehtööri,cirkusdirektör,sirkustireɦtøːri,sɪrkɵsdiːrɛktøːr,circus director,circus director,0.4375,0.133333333333333,0.0930555555555555,0.1,0.933333333333333,0.1,5,-21.341167000000002,0.91215736,0.39214109999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5820,nyysiä,knysa,ɲysiæ,knyːsɑː,dumplings,knysa,0.714285714285714,0.4,0.283333333333333,0.325,3.575,0.283333333333333,4,-3.0278335,0.8484748,0.6962821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5942,aari,ar,ɑːri,ɑːr,aari,ar,0.25,0.333333333333333,0.298611111111111,0.333333333333333,2.41666666666667,0.333333333333333,2,-1.6105936,0.57373214,0.6039306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5969,markkinat,marknad,mɑrkkinɑt,mɐrknɑːd,Fair,market,0.555555555555556,0.222222222222222,0.215277777777778,0.240740740740741,1.77777777777778,0.238425925925926,3,-7.423311,0.8987132999999999,0.729062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
6111,хошұн,хошу́н,χoʃʊn,xoʂún,fragrance,good,0.6,0.2,0.0333333333333333,0.0333333333333333,0.3,0.0333333333333333,2,-1.1066871999999999,0.6223566999999999,0.8287468000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6269,комбайн,комба́йн,kombɑjn,kombájn,combine,combine,0.1428571428571428,0.1428571428571428,0.0089285714285714,0.0119047619047619,0.1071428571428571,0.0089285714285714,1,-5.239256,0.85649794,0.8453531999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6328,пәтер,фатера,pætjer,fatʲera,apartment,fatera,0.5714285714285714,0.3333333333333333,0.1284722222222222,0.1875,2.6875,0.1284722222222222,3,-1.6316823999999999,0.90983677,0.6965908000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6335,хроника,хро́ника,χronijkɑ,xrónika,chronicle,chronicle,0.5,0.25,0.125,0.140625,1.0625,0.1380208333333333,1,-2.3435669999999997,0.8148508000000001,0.69704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6387,шайнек,ча́йник,ʃɑjnjek,t͡ɕʲájnik,kettle,teapot,0.7777777777777778,0.4285714285714285,0.1607142857142857,0.1785714285714285,1.5,0.1755952380952381,3,-0.92256105,0.7705369000000001,0.62327576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6447,қарындаш,карандаш,qɑrəndɑʃ,karandaʂ,pencil,pencil,0.625,0.0,0.0416666666666666,0.046875,0.4375,0.0416666666666666,2,-1.6618805,0.9266883,0.79137737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6510,иероглиф,иеро́глиф,ijjeroɡlijf,ieróɡlʲif,hieroglyph,hieroglyph,0.4545454545454545,0.3636363636363636,0.2481060606060606,0.2765151515151515,2.022727272727273,0.2765151515151515,1,-4.436274500000001,0.8562156999999999,0.83137095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6633,овердрафт,овердрафт,ovjerdrɑft,ovʲerdraft,overdraft,overdraft,0.2,0.1,0.1,0.1125,0.85,0.1104166666666666,0,-4.7952639999999995,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6777,қожайын,хозя́ин,qoʒɑjən,xozʲáin,the host,master,0.7142857142857143,0.2857142857142857,0.1785714285714285,0.2023809523809523,1.7142857142857142,0.1934523809523809,5,-4.261319,0.65145355,0.4867303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6794,стратиграфия,стратигра́фия,strɑtijɡrɑfijjɑ,stratʲiɡráfʲia,stratigraphy,stratigraphy,0.5333333333333333,0.2666666666666666,0.1972222222222222,0.2222222222222222,1.6666666666666667,0.2180555555555555,1,-7.193402000000001,0.9114216999999999,0.68340003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6981,квазикристалл,квазикристалл,kvɑzijkrijstɑll,kvazʲikrʲistall,quasicrystal,quasicrystal,0.4,0.1333333333333333,0.1333333333333333,0.1527777777777777,1.1333333333333333,0.1472222222222222,0,-6.9816117,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7071,метаматематика,метаматематика,mjetɑmɑtjemɑtijkɑ,mʲetamatʲematʲika,metamathematics,metamathematics,0.4705882352941176,0.1764705882352941,0.1801470588235294,0.2034313725490196,1.5441176470588236,0.1985294117647058,0,-15.574589000000001,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7092,кәстөм,костюм,kæstʏm,kostʲum,my suit,suit,0.4285714285714285,0.0,0.0486111111111111,0.0486111111111111,0.5416666666666666,0.0486111111111111,2,-3.6024652,0.8802802,0.66575974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7146,акушерлік,акушерство,ɑkwʃjerlɪk,akuʂerstvo,obstetrics,obstetrics,0.8,0.6,0.1520833333333333,0.1958333333333333,3.275,0.1520833333333333,4,-7.851277400000001,0.87879205,0.7430404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7178,прокариот,прокарио́та,prokɑrijot,prokarʲióta,prokaryotes,prokaryote,0.4545454545454545,0.2,0.10625,0.1291666666666666,1.575,0.10625,2,-7.626441499999999,0.6105265999999999,0.6890816999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7205,пролетар,пролетарий,proljetɑr,prolʲetarʲij,proletarian,proletarian,0.4166666666666667,0.3,0.1708333333333333,0.2,2.125,0.1791666666666666,2,-15.160476999999998,0.94635147,0.81144536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7333,кибернетика,киберне́тика,kijbjernjetijkɑ,kʲibʲernétʲika,cybernetics,cybernetics,0.5333333333333333,0.4,0.2513888888888889,0.2805555555555555,2.083333333333333,0.2791666666666667,1,-3.299193,0.90637827,0.85049707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7380,радиоаппарат,ра̀диоаппара́т,rɑdijoɑppɑrɑt,ràdʲioapparát,radio,radio equipment,0.4615384615384615,0.2307692307692307,0.0913461538461538,0.1057692307692307,0.8269230769230769,0.0993589743589743,2,-6.047097,0.8581703000000002,0.65359014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7384,бөкебай,пухо́вый,bʏkjebɑj,puxóvɨj,бөкебай,downy,0.875,0.25,0.1692708333333333,0.1874999999999999,1.640625,0.1822916666666666,7,-3.523232,0.8330495000000001,0.5843092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7406,саламандра,салама́ндра,sɑlɑmɑndrɑ,salamándra,salamander,salamandra,0.4,0.1,0.025,0.0333333333333333,0.3,0.025,1,-3.9203099999999997,0.8786744000000001,0.8438652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7418,калифорний,калифо́рний,kɑlijfornijj,kalʲifórnij,California,californium,0.4166666666666667,0.25,0.1579861111111111,0.1770833333333333,1.3125,0.1753472222222222,1,-2.8851438,0.90454495,0.38446382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7593,инерция,ине́рция,ijnjertsijjɑ,inért͡sia,inertia,inertia,0.5833333333333334,0.5833333333333334,0.3836805555555556,0.4270833333333332,3.125,0.4253472222222221,1,-5.1263510000000005,0.8782032,0.8017488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7676,əsas,أَسَاس,æsɑs,aَٔsَaːs,basic,Basis,0.75,0.0,0.0260416666666666,0.03125,0.3125,0.0260416666666666,6,-3.4487333,0.8049056,0.5372955,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7767,müəllif,مُؤَلِّف,myællɪf,mُuːَٔlِّf,author,م .ؤَلِّف,0.7,0.4285714285714285,0.3988095238095238,0.4404761904761904,3.25,0.4404761904761904,8,-3.1334603,0.8295173,0.5379679,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7808,mücərrəd,مُجَرَّد,myd͡ʒærræd,mُd͡ʒَrَّd,abstract,merely,0.4,0.5,0.4401041666666667,0.5,3.625,0.5,8,-3.6469202000000003,0.7541843,0.79847455,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7860,ailə,عَائِلَة,ɑɪlæ,ʕَaːiːِٔlَt,family,family,0.9090909090909092,0.4,0.2875,0.325,3.6,0.3083333333333333,8,-5.9863005,0.78403676,0.24887167,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7924,ahıl,عَاهِل,ɑhɯl,ʕَaːhِl,old man,king,0.7142857142857143,0.5,0.171875,0.2083333333333333,3.9375,0.171875,6,-2.663386,0.7432446,0.6122559000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7971,cəhənnəm,جَهَنَّم,d͡ʒæhænnæm,d͡ʒَhَnَّm,hell,hell,0.4,0.5,0.4505208333333333,0.5,3.625,0.5,8,-6.837784,0.80566347,0.7480876000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8069,din,دِين,dɪn,dِiːn,from,دين,0.6,0.0,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,4,-4.4606285,0.8090917,0.33242738,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8213,iflic,إِْفْلاج,ɪflɪd͡ʒ,aِْٕfْlaːd͡ʒ,paralysis,flac,0.5833333333333334,0.0,0.0583333333333333,0.0583333333333333,0.6,0.0583333333333333,8,-5.966341000000001,0.6746156999999999,0.30295798,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8279,tac,تَاج,tɑd͡ʒ,tَaːd͡ʒ,tac,Crown,0.4285714285714285,0.0,0.0347222222222222,0.0416666666666666,0.4166666666666667,0.0347222222222222,4,-3.311633,0.8652724,0.6095353,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8316,mövsüm,مَوْسِم,mœvsym,mَuːْsِm,season,season,0.625,0.3333333333333333,0.3368055555555556,0.3680555555555555,2.7916666666666665,0.3680555555555555,7,-3.5888543,0.76220274,0.51852286,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8331,istiqlal,اِسْتِقْلَال,ɪstɪɡlɑl,aِsْtِqْlَaːl,independence,independence,0.6923076923076923,0.125,0.1510416666666666,0.1666666666666666,1.3125,0.1640625,12,-7.232119,0.7292778,0.4998233,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8356,şöbə,شُعْبَة,ʃœbæ,ʃُʕْbَt,department,Section,0.7142857142857143,0.5,0.1614583333333333,0.1875,4.15625,0.1614583333333333,7,-2.7254581,0.65640813,0.68499523,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8407,səhra,صَحْرَاء,sæhrɑ,sˤَħْrَaːʔ,desert,desert,0.8,0.6,0.2375,0.3083333333333333,3.95,0.2375,8,-2.592492,0.7726405,0.7350024000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8428,həqiqətən,حَقِيقَةً,hæɡɪɡætæn,ħَqِiːqَtً,really,Reality,1.0,0.5555555555555556,0.4421296296296296,0.4861111111111111,3.8055555555555554,0.4861111111111111,9,-5.534228,0.8092401,0.55781376,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8547,əmin,أَمِين,æmɪn,aَٔmِiːn,sure,Trustworthy,0.75,0.0,0.0208333333333333,0.0208333333333333,0.1875,0.0208333333333333,6,-4.6986894999999995,0.8431519000000001,0.7287975999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8636,ruhi,رُوحِيّ‎,ruhɪ,rُuːħِiːّ‎,ruhi,رّوحِيّ,0.8,0.25,0.0625,0.0625,1.0625,0.0625,8,-4.070403,0.79983807,0.56752074,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8643,faciə,فَاجِعَة‎,fɑd͡ʒɪæ,fَaːd͡ʒِʕَt‎,tragedy,calamity,0.6666666666666666,0.4,0.15,0.175,3.575,0.15,9,-2.2607369999999998,0.82615983,0.6033618000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8697,əzab,عَذَاب,æzɑb,ʕَðَaːb,torment,torment,0.8571428571428571,0.25,0.0885416666666666,0.1041666666666666,2.09375,0.0885416666666666,6,-3.8376502999999995,0.7800225000000001,0.6835363,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8707,mühərrik,مُحَرِّك,myhærrɪk,mُħَrِّk,engine,engine,0.625,0.625,0.4557291666666667,0.515625,4.0,0.515625,8,-2.2158154999999997,0.7906809,0.47594288,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8736,ibrani,عِبْرَانِيّ,ɪbrɑnɪ,ʕِbْrَaːnِiːّ,The Hebrew,Hebrew,0.7692307692307693,0.1666666666666666,0.0798611111111111,0.0902777777777777,1.6458333333333333,0.0798611111111111,11,-5.2475767,0.7957046,0.6603855,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8836,müxtəlif,مُخْتَلِف,myxtælɪf,mُxْtَlِf,different,Different,0.4444444444444444,0.375,0.3359375,0.375,2.71875,0.375,9,-6.52541,0.80531436,0.30935913,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8844,aciz,عَاجِز,ɑd͡ʒɪz,ʕَaːd͡ʒِz,helpless,helpless,0.5555555555555556,0.5,0.234375,0.28125,3.9375,0.234375,6,-3.375431,0.74999744,0.6131350999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8849,sünbül,سُنْبُل,synbyl,sُnْbُl,spike,spikes,0.4285714285714285,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,7,-4.791786,0.8389879000000001,0.62215555,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8884,niyyət,نِيَّة,nɪjjæt,nِiːَّt,intention,intention,0.7142857142857143,0.5,0.4618055555555556,0.5138888888888888,3.75,0.5138888888888888,6,-2.049719,0.88734823,0.6865178000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
