,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,ass_bertmbert,ass_bertxlm,ass_bertindic_bert,ass_bertmuril,label
121,All languages,ৰাং,রঙ,ɹaŋ,rɔŋɔ,Rang,Color,0.75,0.25,0.3072916666666667,0.3541666666666666,3.125,0.3333333333333333,3,0.8955814,0.7656177,0.9990094,0.9995081,loan
122,All languages,ৰঙা,রঙ,ɹɔŋa,rɔŋɔ,red,Color,0.5,0.0,0.0833333333333333,0.1041666666666666,1.3125,0.0833333333333333,2,0.9146151,0.732854,0.9999243,0.99969685,loan
123,All languages,ঘমা,ঘামা,gʱɔma,gʱama,Sweat,Sweat,0.2,0.0,0.0555555555555555,0.0555555555555555,0.5833333333333334,0.0555555555555555,1,0.9772395,0.96302044,0.99899477,0.99972934,loan
124,All languages,আঁকা,আঁক,ãka,ãkɔ,Draw,Draw,0.3333333333333333,0.0,0.0555555555555555,0.0555555555555555,0.5833333333333334,0.0555555555555555,1,0.98733175,0.9579295,0.9999355,0.999945,loan
125,All languages,টাকা,ঠেং,ʈaka,tʰɛŋ,Money,The tail,1.0,0.5,0.296875,0.3229166666666666,2.875,0.3229166666666666,4,0.97228813,0.9477304,0.9998745,0.999786,loan
126,All languages,পাখা,পখিলা,pakʰa,pɔkʰila,Fan,butterfly,0.4285714285714285,0.3333333333333333,0.3298611111111111,0.3611111111111111,2.708333333333333,0.3611111111111111,3,0.98525774,0.9540982,0.9992741,0.9997003,loan
127,All languages,মুঠো,মুঠি,muʈʰo,mutʰi,Fist,Fist,0.4,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,1,0.99236697,0.98153096,0.9998814,0.9999129,loan
128,All languages,পুস্তক,পুথি,puʃt̪ɔkɔ,putʰi,Books,The book,0.625,0.4285714285714285,0.4226190476190476,0.4642857142857142,3.4285714285714284,0.4642857142857142,4,0.9828854,0.9588763,0.9991869,0.9996271,loan
129,All languages,চাকা,চাকি,t͡ɕaka,saki,The wheel,Candles,0.6666666666666666,0.25,0.0729166666666666,0.0729166666666666,0.9375,0.0729166666666666,1,0.98153967,0.9579461,0.99965274,0.9999249,loan
130,All languages,ধুমা,ধোঁৱা,d̪ʱuma,dʰʊ̃wa,Smoke,smoke,0.6666666666666666,0.25,0.125,0.125,1.8125,0.125,3,0.9607683,0.95785916,0.99985147,0.99983424,loan
131,All languages,রাং,ৰঙা,raŋ,ɹɔŋa,Rang,red,0.75,0.25,0.3072916666666667,0.3541666666666666,3.125,0.3333333333333333,3,0.9725613,0.94600034,0.9998982,0.9999292,loan
132,All languages,রং,ৰঙা,rɔŋ,ɹɔŋa,Color,red,0.5,0.25,0.265625,0.3125,2.6875,0.2916666666666667,3,0.9816793,0.9430929,0.9998671,0.99988806,loan
133,All languages,হৃদয়,হিয়া,ɦɽid̪e̯ɔ,ɦija,Heart,Heart,0.75,0.3333333333333333,0.3333333333333333,0.3819444444444444,2.8541666666666665,0.375,3,0.98331344,0.96701616,0.99974036,0.99988174,loan
134,All languages,শনিবার,শনিবাৰ,ʃɔn̪ibar,xɔnibaɹ,Saturday,Saturday,0.375,0.1428571428571428,0.0505952380952379,0.0654761904761904,0.7678571428571429,0.0505952380952379,1,0.9822785,0.93485034,0.99983144,0.99986035,loan
135,All languages,আঁই,আমি,ãi,ami,I am,I,0.6666666666666666,0.6666666666666666,0.3125,0.3472222222222222,2.583333333333333,0.3472222222222222,2,0.98752296,0.9530316,0.9998707,0.9999376,loan
136,All languages,বিছা,বৃশ্চিক,bit͡ɕʰa,bɽixsik,Scorpion,Scorpio,0.8571428571428571,0.4285714285714285,0.4226190476190476,0.4761904761904762,3.6607142857142856,0.4732142857142857,6,0.9744345,0.94164354,0.9997071,0.99992394,loan
137,All languages,রঙ,ৰঙা,rɔŋɔ,ɹɔŋa,Color,red,0.5,0.0,0.0833333333333333,0.1041666666666666,1.3125,0.0833333333333333,2,0.9720695,0.9379039,0.99992514,0.9999028,loan
138,All languages,বাঙালি,বঙালী,baŋali,bɔŋali,Bengali,Bengali,0.1666666666666666,0.0,0.0277777777777777,0.0277777777777777,0.2916666666666667,0.0277777777777777,2,0.951408,0.9432467,0.9998131,0.99981636,loan
139,All languages,পানীয়,পানী,pan̪ie̯,pani,Drinks,water,0.4285714285714285,0.2,0.1875,0.2083333333333333,1.5,0.2083333333333333,2,0.98621356,0.96646917,0.99970984,0.99985886,loan
140,All languages,রসুন,লহুন,rɔʃun̪,lɔɦun,Garlic,Blood,0.5,0.2,0.0625,0.0833333333333333,0.925,0.0625,2,0.9770045,0.92708886,0.99988943,0.99985784,loan
141,All languages,পেঁচা,ফেঁচা,pẽt͡ɕa,pʰɛ̃sa,Owl,owl,0.6666666666666666,0.5,0.0729166666666666,0.0729166666666666,0.8125,0.0729166666666666,1,0.98461807,0.95878625,0.9998677,0.99983966,loan
142,All languages,ক্রিয়া,ক্ৰিয়া,krie̯a,kɹija,Verbs,Action,0.5,0.0,0.05,0.075,0.875,0.05,1,0.9664011,0.95330065,0.9998602,0.99992776,loan
143,All languages,শ্রীবৃক্ষ,শ্রী,ʃribɽikkʰɔ,xɹi,Srivriksha,Mr.,0.9,0.7777777777777778,0.625,0.7129629629629629,5.402777777777778,0.7013888888888888,5,0.96592474,0.9455856,0.9998957,0.9993767,loan
144,All languages,রাষ্ট্র,ৰাষ্ট্ৰ,raʃʈrɔ,ɹaxtɹɔ,State,The State,0.6666666666666666,0.1666666666666666,0.0868055555555555,0.1180555555555555,1.5208333333333333,0.0868055555555555,2,0.9492321,0.9506793,0.99936116,0.99964154,loan
145,All languages,মূত্র,মূত,mut̪rɔ,mut,Urine,Urine,0.5,0.4,0.3541666666666667,0.4083333333333334,2.95,0.4083333333333334,2,0.98409265,0.95660925,0.9998321,0.99990577,loan
146,All languages,ধোঁয়া,ধোঁৱা,d̪ʱõe̯a,dʰʊ̃wa,Smoke,smoke,0.7142857142857143,0.25,0.09375,0.1041666666666666,0.90625,0.09375,2,0.9444096,0.9416976,0.9998976,0.9996865,loan
147,All languages,বিলাই,বিলৈ,bilai,bilɔɪ,distribute,to the b,0.4,0.0,0.0416666666666666,0.0416666666666666,0.4,0.0416666666666666,2,0.98930335,0.95123625,0.99993825,0.9999091,loan
148,All languages,ঘামা,ঘমা,gʱama,gʱɔma,Sweat,Sweat,0.2,0.0,0.0555555555555555,0.0555555555555555,0.5833333333333334,0.0555555555555555,1,0.99029255,0.98027796,0.99983585,0.9999393,loan
149,All languages,মুঠো,মুঠা,muʈʰo,mutʰa,Fist,A handful,0.4,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,1,0.9923669,0.9815309,0.9998814,0.9999129,loan
150,All languages,বাঙ্গালী,বঙালী,baŋɡali,bɔŋali,Bengali,Bengali,0.2857142857142857,0.1428571428571428,0.1517857142857142,0.1666666666666666,1.2857142857142858,0.1666666666666666,3,0.950824,0.9301989,0.99914426,0.9997511,loan
151,All languages,সকল,সকলো,ʃɔkɔlɔ,xɔkɔlʊ,All,everything,0.3333333333333333,0.1666666666666666,0.03125,0.0347222222222222,0.3541666666666667,0.03125,1,0.97315043,0.92844653,0.9991051,0.99984646,loan
152,All languages,পোলা,পোনা,pola,pʊna,Pola,Pona,0.5,0.25,0.0520833333333333,0.0520833333333333,0.6875,0.0520833333333333,1,0.97811633,0.9531969,0.99987626,0.99992794,loan
153,All languages,রচনা,ৰচনা,rɔt͡ɕɔn̪a,ɹɔsɔna,Composition,essay,0.5555555555555556,0.1666666666666666,0.0694444444444444,0.0833333333333333,1.0833333333333333,0.0694444444444444,1,0.97231066,0.93595517,0.99945915,0.9998611,loan
154,All languages,আঁডু,আঁঠু,ãɖu,ãtʰu,Andu,knee,0.5,0.0,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.0416666666666666,1,0.9883479,0.9622775,0.9998642,0.9998798,loan
155,All languages,ক্যা,কি,kæ,ki,Kya,What?,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,0.97880834,0.9349066,0.9999476,0.9999566,loan
156,All languages,গোসাঁই,গোসাঞি,ɡoʃãi,gʊxani,Gosain,Gosani,0.8333333333333334,0.4,0.225,0.2666666666666666,3.475,0.225,2,0.98773813,0.95473933,0.9998379,0.9998004,loan
157,All languages,একলা,আক,ekɔla,ak,Alone,Let's go,0.8,0.6,0.55,0.6083333333333334,4.45,0.6083333333333334,3,0.9814092,0.969677,0.99975514,0.99995023,loan
158,All languages,বোন,ভনী,bon̪,bʰɔni,Sister,Sister,0.6,0.25,0.2552083333333333,0.28125,2.0,0.28125,3,0.97779924,0.962495,0.9998154,0.9999111,loan
159,All languages,টাং,টকা,ʈaŋ,tɔka,Tang,Money,1.0,0.5,0.3072916666666667,0.3333333333333333,3.0625,0.3333333333333333,2,0.98300856,0.9584699,0.9998981,0.99993193,loan
160,All languages,কালি,কলা,kali,kɔla,yesterday,Banana,0.5,0.0,0.0625,0.0625,0.6875,0.0625,2,0.9855547,0.9762616,0.99966913,0.99991125,loan
161,All languages,মিষ্টি,মিঠা,miʃʈi,mitʰa,Sweet,sweet,0.6,0.2,0.2166666666666666,0.2333333333333333,1.8,0.2333333333333333,4,0.99398726,0.9790056,0.9998721,0.9999123,loan
162,All languages,কেলা,কল,kela,kɔlɔ,The banana,Call,0.5,0.0,0.0729166666666666,0.0729166666666666,0.75,0.0729166666666666,2,0.9826064,0.9631938,0.9998015,0.9999345,loan
163,All languages,চাকা,চকা,t͡ɕaka,sɔka,The wheel,wheel,0.6666666666666666,0.25,0.09375,0.09375,1.125,0.09375,1,0.98153967,0.9579461,0.99965274,0.9999249,loan
164,All languages,সাঁঝ,সন্ধিয়া,ʃãd͡ʑʱɔ,xɔndʰija,Evening,evening,0.875,0.7142857142857143,0.4851190476190475,0.5297619047619048,4.196428571428571,0.5238095238095237,7,0.9728295,0.9317777,0.9998522,0.9998682,loan
165,All languages,দশ,দহ,d̪ɔʃɔ,dɔɦɔ,Ten,ten,0.4,0.25,0.046875,0.0520833333333333,0.78125,0.046875,1,0.98057634,0.96560466,0.9999332,0.9998847,loan
166,All languages,দ্বার,দুৱাৰ,d̪ar,duwaɹ,The door,The door,0.6,0.4,0.4,0.4583333333333333,3.65,0.4416666666666667,3,0.95891273,0.91951084,0.99983,0.99988246,loan
167,All languages,কর্ণ,কাণ,kɔrnɔ,kan,Ears,ear,0.6,0.4,0.3791666666666667,0.4333333333333334,3.25,0.4333333333333334,2,0.9821212,0.9616471,0.99984074,0.99991816,loan
168,All languages,মাংস,মঙহ,maŋʃɔ,mɔŋɔɦɔ,Meat,Meat,0.5,0.3333333333333333,0.2013888888888888,0.2222222222222222,1.9791666666666667,0.21875,3,0.98398,0.95169157,0.99952036,0.9998567,loan
169,All languages,মঙ্গলবার,মঙলবাৰ,mɔŋɡɔlɔbar,mɔŋɔlɔbaɹ,Tuesday,It's Tuesday,0.2,0.1,0.10625,0.125,1.075,0.1166666666666666,3,0.9731985,0.89028466,0.9997777,0.9995799,loan
170,All languages,গোলন্দাজ,গুলী,ɡolɔn̪d̪ad͡ʑ,guli,Gunner,The bullet,0.9166666666666666,0.625,0.5885416666666666,0.6458333333333333,4.78125,0.6458333333333333,6,0.9816586,0.9758332,0.9998607,0.99989706,loan
171,All languages,চাঁদ,চন্দ্ৰ,t͡ɕãd̪ɔ,sɔndɹɔ,The moon,moon,0.7142857142857143,0.6666666666666666,0.3819444444444444,0.4097222222222222,3.2916666666666665,0.4097222222222222,4,0.9854035,0.96112055,0.99993455,0.99989265,loan
172,All languages,গোলন্দাজ,গোল,ɡolɔn̪d̪ad͡ʑ,gʊl,Gunner,Round,0.9166666666666666,0.75,0.6901041666666666,0.7604166666666666,5.53125,0.7604166666666666,5,0.9816586,0.9758332,0.9998607,0.99989706,loan
173,All languages,ঠেং,টকা,ʈʰeŋ,tɔka,The tail,Money,1.0,0.5,0.3072916666666667,0.3333333333333333,3.0,0.3333333333333333,3,0.9805009,0.9719317,0.9998894,0.9999134,loan
174,All languages,মাহই,মাকৈ,maɦi,makɔɪ,Mahi,corn,0.6,0.4,0.2291666666666666,0.25,2.35,0.25,2,0.98778653,0.96453214,0.9999064,0.9998096,loan
175,All languages,বিষ,বিহ,biʃ,biɦ,Poison,poison,0.3333333333333333,0.3333333333333333,0.0486111111111111,0.0555555555555555,0.9583333333333334,0.0486111111111111,1,0.9758796,0.946327,0.9997753,0.99994427,loan
176,All languages,চাঁদ,চান,t͡ɕãd̪ɔ,san,The moon,Want,1.0,0.6666666666666666,0.3177083333333333,0.34375,3.3125,0.34375,2,0.9848044,0.9788991,0.9999179,0.999938,loan
177,All languages,আগুন,অগ্নি,aɡun̪,ɔgni,Fire,Fire,0.8,0.5,0.3697916666666666,0.3958333333333333,3.78125,0.390625,3,0.98951125,0.9553058,0.9998846,0.9999053,loan
178,All languages,পুরুষ,পুৰুষ,puruʃ,puɹux,Men,male,0.4,0.2,0.0625,0.0833333333333333,1.025,0.0625,1,0.9650497,0.93431,0.99989945,0.99992055,loan
179,All languages,টাং,ঠেং,ʈaŋ,tʰɛŋ,Tang,The tail,0.75,0.0,0.0555555555555555,0.0555555555555555,0.5,0.0555555555555555,2,0.9806552,0.9612434,0.9999418,0.99991095,loan
180,All languages,কলা,কালি,kɔla,kali,Banana,yesterday,0.5,0.0,0.0625,0.0625,0.6875,0.0625,2,0.9878646,0.9841851,0.9997432,0.99992967,loan
181,All languages,রউন,লহুন,run̪,lɔɦun,Rune,Blood,0.8,0.4,0.3916666666666667,0.4499999999999999,3.25,0.4333333333333333,3,0.9759685,0.93348455,0.999141,0.99978197,loan
182,All languages,শিক্ষা,শিকোৱা,ʃikkʰa,xikʊwa,Education,teaching,0.5,0.5,0.2222222222222222,0.2430555555555555,2.5625,0.2395833333333333,2,0.9719497,0.9499319,0.9999298,0.9998695,loan
183,All languages,ঘড়ি,ঘড়ী,gʱɔɽi,gʱɔɹi,The clock,clock,0.2,0.0,0.0694444444444444,0.0972222222222222,1.3333333333333333,0.0694444444444444,1,0.9779983,0.9458313,0.9999424,0.9998817,loan
184,All languages,কাটা,কটা,kaʈa,kɔta,Cut,Brown,0.5,0.0,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,1,0.9902899,0.9742628,0.9999306,0.99996185,loan
185,All languages,প্রাচীন,প্ৰাচীন,prat͡ɕin̪,pɹasin,Ancient,Ancient,0.5555555555555556,0.1666666666666666,0.0694444444444444,0.0833333333333333,1.0833333333333333,0.0694444444444444,1,0.97828853,0.9612381,0.999329,0.9999537,loan
186,All languages,মহিষ,মৈহ,mɔɦiʃ,mɔɪɦ,The buffalo,Maih,0.6,0.4,0.2166666666666666,0.2416666666666667,2.075,0.2375,3,0.9895283,0.9709759,0.99985904,0.99990785,loan
187,All languages,শেখা,শিকা,ʃekʰa,xika,Learning,learn,0.6,0.25,0.0572916666666666,0.0624999999999999,0.59375,0.0572916666666666,2,0.9714662,0.9287746,0.99983495,0.9998998,loan
188,All languages,ভাজা,ভজা,bʱad͡ʑa,bʰɔza,Fried,Fried,0.7142857142857143,0.25,0.1041666666666666,0.1041666666666666,1.1875,0.1041666666666666,1,0.9881409,0.97046864,0.9997146,0.9999397,loan
189,All languages,এক,আক,ek,ak,One,Let's go,0.5,0.0,0.0208333333333333,0.0208333333333333,0.25,0.0208333333333333,1,0.9662014,0.9533738,0.9996691,0.99993306,loan
190,All languages,টেহা,ঠেং,ʈeɦa,tʰɛŋ,Teha,The tail,1.0,0.5,0.296875,0.3229166666666666,2.6875,0.3229166666666666,3,0.9859885,0.9495679,0.9998382,0.99984574,loan
191,All languages,ভইষ,মৈহ,bʱiʃ,mɔɪɦ,Fear,Maih,1.0,0.75,0.2916666666666667,0.3229166666666667,3.21875,0.3177083333333333,3,0.9840585,0.9647273,0.9997539,0.9999192,loan
192,All languages,বোন,বৈনী,bon̪,bɔɪni,Sister,Baini,0.6,0.4,0.375,0.4166666666666667,3.0,0.4166666666666667,2,0.98766935,0.96375227,0.9998195,0.9999267,loan
193,All languages,টাকা,টকা,ʈaka,tɔka,Money,Money,0.5,0.0,0.0520833333333333,0.0520833333333333,0.5625,0.0520833333333333,1,0.98282456,0.9432504,0.99980223,0.9998133,loan
194,All languages,সাঁচা,সাঁচ,ʃãt͡ɕa,xãsɔ,True,Templates,0.8333333333333334,0.6666666666666666,0.1302083333333333,0.1354166666666666,1.53125,0.1302083333333333,1,0.9733883,0.9665208,0.999794,0.99991137,loan
195,All languages,পিন্ধা,পিন্ধ,pin̪d̪ʱa,pindʰɔ,wear,Wear,0.5,0.0,0.0583333333333333,0.0583333333333333,0.5,0.0583333333333333,1,0.9868133,0.97533715,0.99985725,0.9999238,loan
196,All languages,মুঠি,মুঠা,muʈʰi,mutʰa,Fist,A handful,0.4,0.0,0.03125,0.03125,0.375,0.03125,1,0.99257135,0.96180207,0.9997966,0.9999226,loan
197,All languages,ডাঁশ,ডাঁহ,ɖãʃɔ,dãɦɔ,Bite,Duck,0.5,0.3333333333333333,0.046875,0.0520833333333333,0.84375,0.046875,1,0.9702593,0.95070755,0.9999037,0.9998256,loan
198,All languages,বাঁশ,বঙহ,bãʃɔ,bɔŋɔɦɔ,Bamboo,বংহ,0.6666666666666666,0.6666666666666666,0.3576388888888889,0.3958333333333332,3.270833333333333,0.3923611111111111,3,0.9765856,0.94040966,0.9997519,0.99990845,loan
199,All languages,চৈত,চ’ত,t͡ɕojt̪,sɔ’tɔ,Chait,Four,0.8571428571428571,0.75,0.2395833333333333,0.2604166666666666,4.4375,0.2395833333333333,1,0.96431696,0.9288388,0.99949414,0.99958885,loan
200,All languages,রবিবার,ৰবিবাৰ,rɔbibar,ɹɔbibaɹ,Sunday,Sunday,0.2857142857142857,0.0,0.0476190476190476,0.0714285714285714,1.0,0.0476190476190476,2,0.9711989,0.93978614,0.99958026,0.99973863,loan
201,All languages,কচুয়া,কচু,kɔt͡ɕue̯a,kɔsu,Kachua,Kachu,0.6666666666666666,0.5,0.3333333333333333,0.3680555555555555,2.875,0.3680555555555555,3,0.98046035,0.9616957,0.9999505,0.99979246,loan
202,All languages,অবতার,অৱতাৰ,obt̪ar,ɔwtaɹ,Avatar,The incarnation,0.6666666666666666,0.2,0.1083333333333333,0.125,2.2,0.1083333333333333,2,0.96467185,0.91354156,0.99970317,0.9998838,loan
203,All languages,ডাঙর,দীঘা,ɖaŋɔrɔ,digʱa,Strong,Digha,1.0,0.5,0.4861111111111111,0.548611111111111,4.166666666666667,0.548611111111111,4,0.985379,0.9671531,0.9996221,0.99978334,loan
204,All languages,হাচা,সঁচা,ɦat͡ɕa,xɔ̃sa,Hacha,true,0.8333333333333334,0.5,0.1458333333333333,0.1458333333333333,2.0625,0.1458333333333333,2,0.97330534,0.9677849,0.9995457,0.9998838,loan
205,All languages,কান,কাণ,kan̪,kan,Ears,ear,0.25,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,1,0.9709643,0.95497286,0.99982,0.9999187,loan
206,All languages,পানি,পানী,pan̪i,pani,Water,water,0.2,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,1,0.9825695,0.9739739,0.9998846,0.99992275,loan
207,All languages,ডাঙর,দীঘল,ɖaŋɔrɔ,digʱɔlɔ,Strong,long,0.7142857142857143,0.1666666666666666,0.1909722222222222,0.2222222222222222,1.7083333333333333,0.2083333333333333,4,0.98262143,0.95874596,0.99969554,0.99975646,loan
208,All languages,পোলা,পুলি,pola,puli,Pola,Seedlings,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,2,0.98345506,0.9651597,0.99979424,0.99993,loan
209,All languages,চান,চন্দ্ৰ,t͡ɕan̪,sɔndɹɔ,Want,moon,1.0,0.6666666666666666,0.5243055555555556,0.5694444444444445,4.416666666666667,0.5694444444444445,5,0.97865415,0.9618646,0.99984825,0.9998477,loan
210,All languages,ব্যবহার,ব্যৱহাৰ,bd͡zɔbɔɦar,bzɔwɔɦaɹ,Use,use,0.4,0.25,0.0677083333333333,0.078125,1.5,0.0677083333333333,2,0.9628345,0.9326439,0.99976647,0.9997539,loan
211,All languages,শিক্ষা,সেকা,ʃikkʰa,xɛka,Education,Seka,0.6666666666666666,0.4,0.225,0.25,1.925,0.2458333333333333,4,0.9862164,0.97084785,0.99993336,0.9999094,loan
212,All languages,রাং,ৰাং,raŋ,ɹaŋ,Rang,Rang,0.3333333333333333,0.0,0.0555555555555555,0.0833333333333333,1.1666666666666667,0.0555555555555555,1,0.980216,0.9676497,0.99990594,0.99992853,loan
213,All languages,ঠেং,টাকা,ʈʰeŋ,taka,The tail,Money,1.0,0.5,0.2864583333333333,0.3125,2.8125,0.3125,4,0.980501,0.97193164,0.9998894,0.9999133,loan
214,All languages,লাউ,লাও,lau,laʊ,Lau,Lao,0.3333333333333333,0.0,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,1,0.9802283,0.95339143,0.99964976,0.9999565,loan
215,All languages,নীহারিকা,নিয়ৰ,n̪iɦarika,nijɔɹɔ,Nebula,Snow,0.7777777777777778,0.25,0.3020833333333333,0.3385416666666666,3.03125,0.3281249999999999,7,0.9806833,0.929558,0.9998331,0.99983793,loan
216,All languages,উত্তর,উত্তৰ,ut̪t̪ɔrɔ,uttɔɹɔ,The answer,answer,0.375,0.0,0.0416666666666666,0.0555555555555555,0.6666666666666666,0.0416666666666666,1,0.96617115,0.93667805,0.99964,0.9999,loan
217,All languages,চাঁদ,চান্দ,t͡ɕãd̪ɔ,sandɔ,The moon,Chand,0.7142857142857143,0.6,0.2416666666666666,0.2583333333333333,2.15,0.2583333333333333,2,0.98869437,0.966671,0.99993813,0.9999251,loan
218,All languages,পোলা,পোৱালী,pola,pʊwali,Pola,The puppy,0.6666666666666666,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.708333333333333,0.3611111111111111,3,0.9726491,0.9670564,0.9997005,0.9998736,loan
219,All languages,টাং,টাকা,ʈaŋ,taka,Tang,Money,0.75,0.5,0.265625,0.2916666666666667,2.625,0.2916666666666667,2,0.98300856,0.95847,0.9998982,0.99993193,loan
220,All languages,মকাই,মাকৈ,mɔkai,makɔɪ,Maize,corn,0.6,0.0,0.075,0.075,0.75,0.075,3,0.9880072,0.96405435,0.9999527,0.99980617,loan
221,All languages,রঙ,ৰাং,rɔŋɔ,ɹaŋ,Color,Rang,0.75,0.25,0.3072916666666667,0.3541666666666666,3.125,0.3333333333333333,3,0.97840357,0.9577571,0.99991834,0.9998916,loan
222,All languages,অঙ্ক,অংক,oŋkɔ,ɔŋkɔ,The numbers,Math,0.25,0.0,0.0104166666666666,0.0104166666666666,0.0625,0.0104166666666666,2,0.983943,0.952556,0.99991333,0.99992514,loan
223,All languages,হক্কল,সকলো,ɦɔkkɔlɔ,xɔkɔlʊ,Haqkal,everything,0.4285714285714285,0.2857142857142857,0.1577380952380952,0.1726190476190476,1.5714285714285714,0.1726190476190476,4,0.9752488,0.93654263,0.9997227,0.9999112,loan
224,All languages,অংশু,আঁহ,oŋʃu,ãɦɔ,Anshu,Fiber,1.0,0.75,0.3333333333333333,0.3645833333333333,3.25,0.359375,4,0.9817651,0.97046745,0.9998894,0.9997424,loan
225,All languages,চাকা,চকৰ,t͡ɕaka,sɔkɔɹɔ,The wheel,Chakar,1.0,0.5,0.3923611111111111,0.4236111111111111,3.458333333333333,0.4236111111111111,2,0.97709435,0.9545282,0.9993659,0.99986917,loan
226,All languages,শৈবাল,শেলাই,ʃojbalɔ,xɛlai,Algae,Seams,0.8571428571428571,0.4285714285714285,0.3541666666666666,0.3869047619047618,3.321428571428572,0.3809523809523809,3,0.98121965,0.93334156,0.99977887,0.99981135,loan
227,All languages,টেহা,টকা,ʈeɦa,tɔka,Teha,Money,0.75,0.25,0.09375,0.09375,1.5,0.09375,2,0.9871285,0.94565916,0.99984837,0.99987674,loan
228,All languages,মূল,মূলা,mulɔ,mula,Original,Radish,0.25,0.0,0.0416666666666666,0.0416666666666666,0.4375,0.0416666666666666,1,0.984516,0.9588945,0.99984217,0.9999342,loan
229,All languages,ডাঙর,দীঘ,ɖaŋɔrɔ,digʱ,Strong,Long,1.0,0.6666666666666666,0.6076388888888891,0.6875,5.083333333333333,0.6875,4,0.9853791,0.9671531,0.9996222,0.99978334,loan
230,All languages,পাখ,পখিলা,pakʰ,pɔkʰila,Wings,butterfly,0.5714285714285714,0.5,0.4791666666666667,0.5277777777777778,3.9166666666666665,0.5277777777777778,4,0.9786588,0.9564923,0.9996662,0.99956167,loan
231,All languages,ভারত,ভাৰত,bʱarɔt̪ɔ,bʰaɹɔtɔ,India,India,0.375,0.0,0.0416666666666666,0.0555555555555555,0.6666666666666666,0.0416666666666666,1,0.9617039,0.9409225,0.9998694,0.9998768,loan
232,All languages,বঙ্গ,বঙালী,bɔŋɡɔ,bɔŋali,Bengal,Bengali,0.5,0.3333333333333333,0.2291666666666667,0.25,2.4375,0.2465277777777778,3,0.96037686,0.9615108,0.999493,0.99994093,loan
233,All languages,জানা,জনা,d͡ʑan̪a,zɔna,To know,know,0.7142857142857143,0.25,0.1041666666666666,0.1041666666666666,1.1875,0.1041666666666666,1,0.9881869,0.97367406,0.9999026,0.999958,loan
234,All languages,মুঠা,মুঠি,muʈʰa,mutʰi,A handful,Fist,0.4,0.0,0.03125,0.03125,0.375,0.03125,1,0.9928402,0.98347896,0.999835,0.99994963,loan
235,All languages,আষ্ট,আঠ,aʃʈɔ,atʰ,Eight,eight,0.75,0.5,0.4739583333333333,0.5208333333333333,3.8125,0.5208333333333333,3,0.9776908,0.9691881,0.99991906,0.9999109,loan
236,All languages,মিডা,মিঠা,miɖa,mitʰa,Mida,sweet,0.4,0.0,0.03125,0.03125,0.25,0.03125,1,0.98708487,0.95517844,0.99983376,0.9999259,loan
237,All languages,মেয়ে,মাই,mee̯e,mai,Girl,My,0.8,0.25,0.2447916666666666,0.2708333333333333,2.0625,0.2708333333333333,4,0.9877344,0.95947635,0.999941,0.9999512,loan
238,All languages,চান,চান্দ,t͡ɕan̪,sandɔ,Want,Chand,0.8333333333333334,0.6,0.4125,0.45,3.5,0.45,2,0.98135877,0.9579462,0.9999207,0.9998964,loan
239,All languages,শুখা,শুকান,ʃukʰa,xukan,Dry,dry,0.6,0.4,0.2208333333333333,0.2416666666666666,1.825,0.2375,2,0.98316854,0.9593815,0.999884,0.99986804,loan
240,All languages,পোষ,পুহ,poʃ,puɦ,Pet,Puh,0.6666666666666666,0.3333333333333333,0.0763888888888889,0.0833333333333333,1.2916666666666667,0.0763888888888889,2,0.97651684,0.94989884,0.9997983,0.9998803,loan
241,All languages,বাংলা,বঙালী,baŋla,bɔŋali,Bengali,Bengali,0.5,0.1666666666666666,0.1909722222222222,0.2083333333333333,1.6666666666666667,0.2083333333333333,3,0.9554114,0.9506029,0.9989191,0.99972093,loan
242,All languages,অগ্নি,আগুনি,oɡn̪i,aguni,Fire,Fire,0.8,0.25,0.1145833333333333,0.125,2.53125,0.1145833333333333,2,0.9902489,0.97244096,0.9998536,0.99985254,loan
243,All languages,বাউল,বলিয়া,baulɔ,bɔlija,Bowl,Saying,0.8333333333333334,0.1666666666666666,0.2673611111111111,0.2847222222222222,2.7291666666666665,0.28125,5,0.99040115,0.9738664,0.99970067,0.99995,loan
244,All languages,খাদ্য,খানা,kʰad̪d͡zɔ,kʰana,Food,Food,0.6666666666666666,0.4,0.2416666666666666,0.2583333333333333,2.35,0.2583333333333333,3,0.98948896,0.9743581,0.99992216,0.9999384,loan
