Unnamed: 0,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label
241,applique,brasier,applique*,bʀasjəʀ,applique,blaze,1.0,0.625,0.2942708333333333,0.3333333333333333,4.078125,0.3072916666666666,7,random
242,appui,balancelle,appui*,balɑ̃sɛl,support,swing,0.875,0.7142857142857143,0.380952380952381,0.4285714285714286,4.25,0.4136904761904762,9,random
243,apres,bornoyer,apres*,bɔʀnwajəʀ,after,bornoer,1.0,0.6666666666666666,0.4976851851851852,0.5601851851851851,4.763888888888889,0.5439814814814815,6,random
244,après,aspic,après*,aspik,after,aspic,0.8333333333333334,0.6,0.1458333333333333,0.175,2.225,0.1458333333333333,4,random
246,après-ski,bouquet garni,après-ski*,bukət ɡaʀni,after ski,bouquet garni,1.0,0.7,0.3375,0.3791666666666667,4.2625,0.35625,12,random
247,apropos,brillance,ˌæprəˈpoʊ,bʀijɑ̃s,apropos,shine,1.0,0.4285714285714285,0.2946428571428571,0.3333333333333333,3.982142857142857,0.3095238095238096,9,random
249,aquarelle,avenue,aquarelle*,avəny,watercolor,avenue,0.9,0.6666666666666666,0.4560185185185185,0.5092592592592593,4.013888888888889,0.5069444444444444,6,random
252,arachnid,amarante,əˈræknəd,amaʀɑ̃t,arachnid,amarante,1.0,0.4285714285714285,0.2410714285714285,0.2738095238095238,2.4642857142857144,0.2529761904761904,5,random
253,arbitrage,avalanche,ˈɑrbɪˌtrɑʒ,avalɑ̃ʃ,arbitrage,avalanche,1.0,0.25,0.2708333333333333,0.3177083333333332,2.484375,0.3072916666666666,7,random
254,arbitrager,barrette,ˈɑrbɪˌtrɑʒər,baʀʀɛt,arbitrate,barrette,0.9166666666666666,0.5,0.4166666666666666,0.4875,4.025,0.4708333333333333,7,random
255,arbitrageur,abime,ˈɑrbɪˌtrɑʒər,abim,arbitrageur,abyss,0.9166666666666666,0.7,0.5520833333333333,0.6375,4.8125,0.6333333333333334,7,random
256,arbitragist,à la carte,arbitragist*,a la kaʀt,arbitrator,à la carte,0.75,0.5,0.3270833333333333,0.3791666666666666,3.05,0.3624999999999999,10,random
257,arbor,bolognaise,ˈɑrbər,bɔlɔɲɛz,arbor,bolognaise,1.0,0.5714285714285714,0.3482142857142857,0.4047619047619047,3.571428571428572,0.3779761904761904,9,random
262,arc-boutant,bobo,arc-boutant*,bɔbo,arc-butan,bobo,0.8333333333333334,0.7,0.5666666666666667,0.6333333333333333,4.6625,0.6312499999999999,9,random
263,arcade,abordage,ɑrˈkeɪd,abɔʀdaʒ,arcade,collision,1.0,0.5714285714285714,0.2767857142857143,0.3214285714285714,4.017857142857143,0.2916666666666666,4,random
264,arcature,baccalauréat,arcature*,bakkaloʀea,arcature,baccalaureate,0.7,0.5,0.25625,0.2958333333333333,2.7,0.2770833333333333,7,random
266,archduchess,aiguille,archduchess*,ɛɡjl,archduchess,needle,1.0,0.7272727272727273,0.606060606060606,0.6742424242424242,5.170454545454546,0.6742424242424242,9,random
267,archetier,belandre,archetier*,bəlɑ̃dʀ,archetier,netherlands,1.0,0.5555555555555556,0.4074074074074074,0.4675925925925926,4.458333333333333,0.4490740740740741,8,random
269,archimandrite,berger picard,archimandrite*,bɛʀʒəʀ pikaʀ,archimandrite,picard shepherd,0.9285714285714286,0.7692307692307693,0.3221153846153846,0.375,4.211538461538462,0.3397435897435897,13,random
270,architecture,banal,ˈɑrkəˌtɛkʧər,banal,architecture,banal,1.0,0.6666666666666666,0.462962962962963,0.5277777777777778,4.166666666666667,0.5185185185185186,12,random
274,argot,amourette,ˈɑrgət,amuʀɛt,slang,amourette,0.8333333333333334,0.3333333333333333,0.34375,0.3958333333333332,2.9375,0.3784722222222221,6,random
276,ariette,arriviste,ariette*,aʀʀivist,ariette,upstart,0.875,0.375,0.2369791666666666,0.28125,3.140625,0.25,4,random
283,armoire,archimandrite,ˈɑmwɑr,aʀʃimɑ̃dʀit,armoire,archimandrite,0.9090909090909092,0.6,0.5083333333333333,0.575,4.65,0.5604166666666666,8,random
284,armure,beurré,armure*,bœʀʀe,armor,butter,0.8571428571428571,0.5,0.3090277777777778,0.375,4.458333333333333,0.3333333333333333,5,random
286,arpent,binoculaire,arpent*,binɔkylɛʀ,arpent,binocular,1.0,0.7777777777777778,0.4050925925925926,0.4537037037037036,3.986111111111111,0.4398148148148147,11,random
287,arquebusade,amidine,arquebusade*,amidin,arquebusade,amidine,0.8333333333333334,0.6363636363636364,0.4431818181818183,0.4962121212121211,4.090909090909091,0.4962121212121211,9,random
288,arrestation,albane,arrestation*,alban,arrest,albane,0.75,0.6363636363636364,0.5037878787878788,0.5719696969696969,4.215909090909091,0.5700757575757577,9,random
290,arrière-pensée,avant-garde,arrière-pensée*,avɑ̃t-ɡaʀd,ulterior motive,avant-garde,0.8666666666666667,0.6363636363636364,0.4278846153846153,0.4935897435897436,4.144230769230769,0.4759615384615384,11,random
291,arriviste,alcool,arriviste*,alkɔɔl,upstart,alcohol,0.9,0.5555555555555556,0.4027777777777778,0.4537037037037036,3.875,0.4328703703703703,8,random
300,artiste,bal musette,artiste*,bal myzɛt,artist,ball musette,0.8888888888888888,0.5,0.25,0.2916666666666666,3.546875,0.2630208333333333,7,random
301,artistic,acclimater,ɑrˈtɪstɪk,akklimatəʀ,artistic,acclimatize,0.9,0.6,0.2916666666666667,0.3291666666666667,3.2875,0.3125,7,random
302,ascendeur,apoplectique,ascendeur*,apɔplɛktik,ascender,apoplectic,0.9,0.7,0.2645833333333333,0.3083333333333333,3.6625,0.275,9,random
304,aspirant,avril,ˈæspərənt,avʀi,aspirant,avril,1.0,0.5,0.4947916666666666,0.5572916666666666,4.1875,0.546875,6,random
305,assart,bancassurance,assart*,bɑ̃kasyʀɑ̃s,assart,bancassurance,0.8181818181818182,0.4444444444444444,0.3749999999999999,0.4259259259259259,3.4444444444444446,0.412037037037037,9,random
308,assiette,aréole,assiette*,aʀeɔl,plate,areola,0.7777777777777778,0.625,0.4140625,0.453125,3.921875,0.4479166666666667,6,random
310,assise,arrière-garde,assise*,aʀʀjə̀ʀə-ɡaʀd,seated,rear guard,0.9230769230769232,0.7272727272727273,0.4867424242424242,0.5492424242424242,4.511363636363637,0.5340909090909091,10,random
311,assonance,biscornu,assonance*,biskɔʀny,assonance,biscornu,0.8,0.5555555555555556,0.2824074074074074,0.324074074074074,3.4444444444444446,0.2939814814814815,7,random
313,astrologue,autogestion,astrologue*,otɔʒɛssjɔ̃,astrologer,self management,0.9090909090909092,0.5555555555555556,0.1944444444444444,0.2222222222222222,3.7083333333333335,0.1944444444444444,9,random
314,atelier,plural,atelier*,plyʀal,atelier,plural,0.875,0.4285714285714285,0.2708333333333333,0.3095238095238095,3.642857142857143,0.2857142857142857,7,random
315,atmosphere,arrière-pensée,ˈætməsˌfɪr,aʀʀjə̀ʀə-pɑ̃se,atmosphere,ulterior motive,0.9285714285714286,0.6363636363636364,0.356060606060606,0.4053030303030303,3.738636363636364,0.3844696969696969,11,random
316,atrophy,amphigouri,ˈætrəfi,ɑ̃fiɡuʀi,atrophy,amphigouri,0.875,0.5714285714285714,0.2648809523809524,0.3095238095238096,3.107142857142857,0.2797619047619047,8,random
317,attaché,beau idéal,attaché*é,bəo ideal,attaché,beautiful ideal,1.0,0.5,0.21875,0.2552083333333333,4.765625,0.21875,9,random
318,attachment,burette,əˈtæʧmənt,byʀɛt,attachment,burette,0.8888888888888888,0.5714285714285714,0.3422619047619047,0.375,3.0892857142857144,0.369047619047619,9,random
321,attentisme,brie,attentisme*,bʀi,wait-and-see attitude,brie,0.9090909090909092,0.9,0.66875,0.7416666666666666,5.55,0.7333333333333333,8,random
322,attic,apologie,ˈætɪk,apɔlɔʒi,attic,apology,1.0,0.7142857142857143,0.4523809523809524,0.5,3.892857142857143,0.494047619047619,6,random
323,attitude,aventurine,ˈætəˌtud,avɑ̃tyʀin,attitude,aventurine,1.0,0.5,0.28125,0.3177083333333333,2.6875,0.3098958333333333,6,random
324,au contraire,boulevard,oʊ contraire*,buləvaʀ,on the contrary,boulevard,0.9230769230769232,0.6363636363636364,0.4261363636363636,0.4886363636363636,4.420454545454546,0.4678030303030303,10,random
325,au courant,bouton,oʊ ˈkʊrənt,butɔ̃,aware,button,1.0,0.75,0.5260416666666667,0.5833333333333334,4.65625,0.5729166666666667,7,random
326,au fait,billion,oʊ feɪt,bijjɔ̃,by the way,billion,1.0,0.6666666666666666,0.3229166666666667,0.3541666666666667,4.6875,0.3368055555555555,7,random
328,au jus,animé,oʊ ʤəs,anime,juice,animated,1.0,0.6,0.3458333333333333,0.3833333333333333,4.575,0.3625,5,random
329,au naturel,au courant,oʊ naturel*,o kuʀɑ̃,Natural,aware,0.7272727272727273,0.5555555555555556,0.4583333333333333,0.5138888888888888,3.861111111111111,0.5,6,random
331,au revoir,broderie,oʊ rɪvˈwɑr,bʀɔdəʀi,goodbye,embroidery,1.0,0.625,0.2916666666666667,0.3541666666666666,4.5625,0.3046875,7,random
332,aubade,bouilli,aubade*,bujli,aubade,boiled,0.8571428571428571,0.6666666666666666,0.2534722222222222,0.2847222222222222,3.8333333333333335,0.2708333333333333,6,random
333,aubaine,briolette,aubaine*,bʀjɔlɛt,bargain,briolette,1.0,0.8571428571428571,0.2619047619047619,0.3035714285714285,5.0,0.2619047619047619,8,random
336,aubergine,brochette,aubergine*,bʀɔʃɛt,aubergine,skewer,0.9,0.625,0.3619791666666667,0.40625,4.546875,0.3880208333333333,8,random
337,aubergiste,autocrate,aubergiste*,otɔkʀat,innkeeper,autocrat,0.9090909090909092,0.5555555555555556,0.3333333333333333,0.3842592592592593,3.9444444444444446,0.3564814814814814,6,random
347,auguste,aligot,ˈɔgəst,aliɡo,auguste,aligot,1.0,0.6,0.3749999999999999,0.4083333333333334,4.575,0.3916666666666666,5,random
350,auteur,aperception,auteur*,apɛʀsɛpsjɔ̃,author,apperception,0.9090909090909092,0.5,0.4395833333333333,0.4958333333333332,4.3375,0.4833333333333332,9,random
351,autoclave,attaché,ˈɔtoʊˌkleɪv,ataʃe,autoclave,attaché,0.8181818181818182,0.5555555555555556,0.4560185185185185,0.5,3.875,0.4976851851851851,6,random
352,autocrat,abracadabrant,ˈɔtəˌkræt,abʀakadabʀɑ̃,autocrat,bizarre,1.0,0.6363636363636364,0.3882575757575758,0.4431818181818182,3.522727272727273,0.4318181818181818,8,random
354,autogestion,blasé,autogestion*,blaze,self management,blasé,0.9166666666666666,0.7,0.5104166666666666,0.5625,4.5375,0.5583333333333333,10,random
355,automatic,à la minute,ˌɔtəˈmætɪk,a la minyt,automatic,Minute,0.9,0.375,0.1223958333333333,0.125,1.734375,0.1223958333333333,10,random
356,automobile,butte,ˌɔtəmoʊˈbil,byt,automobile,butte,0.9090909090909092,0.7777777777777778,0.6273148148148148,0.6944444444444444,5.277777777777778,0.6944444444444444,7,random
357,autoroute,anhédonie,autoroute*,anedɔni,highway,anhédonie,0.9,0.5555555555555556,0.2638888888888889,0.2962962962962963,2.861111111111111,0.287037037037037,6,random
358,autotomy,battement,autotomy*,batəmɑ̃,autotomy,beat,0.7777777777777778,0.375,0.3020833333333333,0.3333333333333333,2.671875,0.328125,7,random
360,aval,accouplement,aval*,akkupləmɑ̃,downstream,coupling,0.8,0.6666666666666666,0.5486111111111112,0.6111111111111112,4.666666666666667,0.6064814814814814,10,random
363,avant la lettre,adaptée,əˈvɑnt lɑ lettre*,adapte,before the letter,adapted,0.8823529411764706,0.6153846153846154,0.5016025641025641,0.5608974358974359,4.105769230769231,0.5576923076923077,11,random
364,avant-garde,almicantarat,əˈvɑnˈgɑrd,almikɑ̃taʀa,avant-garde,almicantarat,1.0,0.6,0.3687499999999999,0.4166666666666667,4.075,0.3979166666666666,8,random
365,avant-texte,brise-soleil,avant-texte*,bʀizə-sɔləj,avant-text,Sun blocker,0.9166666666666666,0.7,0.2020833333333333,0.2291666666666666,4.425,0.2020833333333333,11,random
366,aven,banneret,ɑˈveɪn,bɑnəʀɛ,aven,the banner,1.0,0.6666666666666666,0.2881944444444445,0.3333333333333333,4.145833333333333,0.3055555555555555,6,random
367,aventurine,angélique,aventurine*,ɑ̃ʒelik,aventurine,angelic,0.9090909090909092,0.5,0.425,0.4791666666666667,3.8375,0.4708333333333333,7,random
368,avenue,axonge,ˈævəˌnu,aɡzɔ̃ʒ,avenue,axonge,1.0,0.8,0.2416666666666666,0.2833333333333333,4.2,0.2416666666666666,3,random
369,avertissement,aide-de-camp,avertissement*,ɛdə-də-kɑ̃,Warning,aide,1.0,0.5384615384615384,0.4775641025641026,0.5256410256410257,4.125,0.5240384615384615,11,random
371,aviation,abaque,ˌeɪviˈeɪʃən,abak,aviation,abacus,1.0,0.6666666666666666,0.5370370370370371,0.5972222222222222,4.555555555555555,0.5925925925925927,6,random
374,avocat,uncountable,avocat*,œ̃kuntabl,lawyer,uncountable,0.8888888888888888,0.625,0.3307291666666666,0.359375,2.953125,0.3515625,9,random
375,avoyer,battu,avoyer*,baty,owner,beaten,0.8571428571428571,0.5,0.4131944444444445,0.4722222222222221,4.729166666666667,0.4583333333333333,6,random
377,axunge,baraque,axunge*,baʀak,axunge,baraque,1.0,0.8,0.3083333333333333,0.3583333333333333,4.825,0.3083333333333333,5,random
380,azedarach,agrandir,azedarach*,aɡʀɑ̃diʀ,azedarach,enlarge,0.9,0.5555555555555556,0.2986111111111111,0.3425925925925925,3.305555555555556,0.3194444444444444,7,random
381,azote,armure,azote*,aʀmyʀ,azote,armor,0.8333333333333334,0.8,0.2333333333333333,0.275,4.75,0.2333333333333333,4,random
382,baba au rhum,bavette,ˈbəbə oʊ rhum*,bavɛt,rum baba,bib,0.9285714285714286,0.6,0.4833333333333334,0.5458333333333334,4.3,0.5416666666666667,10,random
384,babouche,boche,babouche*,bɔʃ,babouche,parking,0.8888888888888888,0.75,0.578125,0.6458333333333333,4.828125,0.6432291666666666,3,random
385,babul,barroco,babul*,baʀʀɔko,Babylon,baroque,0.7142857142857143,0.5714285714285714,0.3482142857142857,0.3928571428571428,3.767857142857143,0.380952380952381,5,random
387,bac,alépine,bac*,alepin,bin,alpine,1.0,0.6666666666666666,0.517361111111111,0.5694444444444444,4.5625,0.5659722222222222,7,random
388,baccalaureat,banneton,baccalaureat*,bɑnətɔ̃,baccalaureat,banneton,0.9230769230769232,0.6666666666666666,0.5069444444444445,0.5659722222222222,4.458333333333333,0.5572916666666666,10,random
389,baccalaureate,bas-bleu,ˌbækəˈlɔriət,bas-blø,baccalaureate,blue stockings,0.8333333333333334,0.6,0.4145833333333334,0.4666666666666666,3.925,0.4604166666666667,9,random
390,baccarat,abductus,ˌbɑkərˈɑ,abdykty,baccarat,withdrawn,0.875,0.5714285714285714,0.3392857142857143,0.3928571428571428,4.5,0.3541666666666666,7,random
392,backet,accoutrer,backet*,akkutʀəʀ,backet,accoutrement,0.75,0.625,0.3645833333333333,0.4010416666666667,3.84375,0.390625,7,random
393,bacteriophage,aide-mémoire,bacteriophage*,ɛdə-memwaʀ,bacteriophage,cheat sheet,0.9285714285714286,0.5,0.3142361111111111,0.3541666666666667,3.3125,0.3402777777777777,10,random
394,badaud,batterie de cuisine,badaud*,batɛʀjə də kɥizin,onlooker,cookware,0.8235294117647058,0.6,0.5583333333333333,0.6194444444444444,4.533333333333333,0.6194444444444444,15,random
395,badelaire,balayage,badelaire*,balaiaʒ,badelaire,scanning,0.5,0.4444444444444444,0.2569444444444444,0.2916666666666666,2.6944444444444446,0.2777777777777778,5,random
396,badian,ajutage,badian*,aʒytaʒ,eight o'clock,nozzle,0.8571428571428571,0.5,0.2534722222222222,0.2916666666666667,3.583333333333333,0.2534722222222222,6,random
398,badigeon,adoptée,badigeon*,adɔpte,badigeon,adopted,0.7777777777777778,0.5714285714285714,0.2886904761904762,0.3273809523809524,4.660714285714286,0.3035714285714285,6,random
399,badinage,bander,badinage*,bɑ̃dəʀ,badinage,bend,0.8888888888888888,0.4285714285714285,0.3184523809523809,0.3571428571428571,2.9107142857142856,0.3452380952380953,5,random
400,badine,aplome,badine*,aplɔm,kids,applaud,0.8571428571428571,0.8333333333333334,0.3194444444444444,0.3541666666666667,4.333333333333333,0.3368055555555555,5,random
401,badinerie,not comparable,badinerie*,nɔt kɔ̃paʀabl,badinerie,not comparable,1.0,0.4545454545454545,0.2859848484848485,0.321969696969697,3.1931818181818183,0.3049242424242424,12,random
402,bagasse,avertissement,bagasse*,avɛʀtisəmɑ̃,bagasse,Warning,0.9090909090909092,0.5,0.40625,0.4583333333333333,3.825,0.45,10,random
403,bagatelle,basque,bagatelle*,bask,bagatelle,basque,0.8,0.625,0.5,0.5520833333333334,4.484375,0.546875,6,random
405,bague,bistre,bague*,bistʀ,Ring,clear,0.8333333333333334,0.6,0.325,0.3666666666666667,4.525,0.3416666666666667,4,random
406,baguette,avant la lettre,ˌbæˈgɛt,avɑ̃t la lɛtʀ,baguette,before the letter,0.8461538461538461,0.6,0.5458333333333333,0.6083333333333333,4.4625,0.60625,10,random
407,bahut,badaud,bahut*,bado,very,onlooker,0.6666666666666666,0.4,0.2458333333333333,0.2666666666666666,2.525,0.2625,3,random
408,baignoire,bonne bouche,baignoire*,bɔnə buʃ,bathtub,Good mouth,0.8,0.5,0.2578125,0.3020833333333333,3.71875,0.2708333333333333,9,random
409,bail,bois durci,beɪl,bwas dyʀsi,bail,hardened wood,0.9,0.5555555555555556,0.5324074074074073,0.587962962962963,4.486111111111111,0.587962962962963,8,random
411,bain-marie,beaux-arts,bain-marie*,bəoks-aʀ,water bath,fine arts,0.8181818181818182,0.4444444444444444,0.3055555555555556,0.3472222222222222,3.208333333333333,0.3310185185185185,6,random
412,baisemains,autoroute,baisemains*,otɔʀut,kiss hands,highway,1.0,0.5,0.4291666666666667,0.4708333333333333,3.85,0.46875,9,random
414,bal musette,bobo,bæl musette*,bɔbo,ball musette,bobo,0.9166666666666666,0.7,0.5791666666666666,0.6333333333333333,4.7125,0.6333333333333333,10,random
415,balancelle,bergamote,balancelle*,bɛʀɡamɔt,swing,bergamot,0.9090909090909092,0.6,0.3083333333333333,0.3458333333333333,3.675,0.3270833333333333,8,random
416,balayage,au contraire,balayage*,o kɔ̃tʀɛʀ,scanning,on the contrary,1.0,0.7142857142857143,0.2857142857142857,0.3333333333333333,4.892857142857143,0.2857142857142857,10,random
417,balayeuse,beau monde,balayeuse*,bəo mɔ̃d,balayeuse,beautiful world,0.9,0.4444444444444444,0.3842592592592593,0.4212962962962963,3.763888888888889,0.4166666666666667,7,random
419,baldacchin,acquiescence,baldacchin*,akkjəsɑ̃s,canopy,acquiescence,0.9090909090909092,0.8,0.3375,0.3708333333333333,4.3375,0.3583333333333333,11,random
420,baldaquin,bureau de change,baldaquin*,byʀəo də ʃɑ̃ʒ,canopy,exchange office,0.8461538461538461,0.4,0.2479166666666667,0.2708333333333333,3.175,0.25625,12,random
423,ballad,avalement,ˈbæləd,avaləmɑ̃,ballad,swallowing,0.75,0.4285714285714285,0.2886904761904762,0.3273809523809524,2.75,0.3214285714285714,7,random
424,ballade,broche,bəˈlɑd,bʀɔʃ,ballad,pin,0.8333333333333334,0.2,0.275,0.3083333333333333,2.625,0.2916666666666666,5,random
425,balladine,briquetage,balladine*,bʀikətaʒ,balladin,brickwork,0.9,0.5555555555555556,0.2453703703703703,0.2731481481481481,3.5,0.2569444444444444,8,random
426,ballet,anisette,bæˈleɪ,anizɛt,ballet,anisette,1.0,0.6666666666666666,0.2743055555555556,0.3055555555555555,3.8958333333333335,0.2916666666666667,6,random
427,balletomane,boyau,balletomane*,bwajo,balletomane,casing,0.8333333333333334,0.6363636363636364,0.5416666666666666,0.5984848484848485,4.818181818181818,0.5928030303030303,8,random
428,ballon,acerbité,ˈbælən,azɛʀbite,ballon,acerbity,1.0,0.625,0.421875,0.46875,3.875,0.4609375,8,random
430,ballonet,à la,ballonet*,a la,balloon,to the,0.7777777777777778,0.625,0.5729166666666666,0.6302083333333334,4.59375,0.6302083333333334,7,random
431,ballonnement,abandoner,ballonnement*,abɑ̃dɔnəʀ,bloating,abandon,0.8461538461538461,0.6666666666666666,0.3888888888888889,0.4270833333333333,3.6979166666666665,0.4184027777777778,8,random
432,ballottement,plural,ballottement*,plyʀal,ballottement,plural,0.9230769230769232,0.6666666666666666,0.4982638888888889,0.5486111111111112,4.25,0.5434027777777778,11,random
433,balustrade,bondieuserie,balustrade*,bɔ̃djœzəʀi,balustrade,bondieuserie,0.9090909090909092,0.4,0.21875,0.25,3.25,0.2354166666666666,8,random
434,banal,borborygme,bəˈnɑl,bɔʀbɔʀiɡm,banal,borborygme,0.8888888888888888,0.5555555555555556,0.4606481481481481,0.5185185185185185,4.083333333333333,0.5092592592592592,9,random
435,banality,bel esprit,bəˈnælɪti,bəl ɛspʀi,banality,Nice spirit,0.6666666666666666,0.5,0.1197916666666666,0.1302083333333333,2.40625,0.1197916666666666,8,random
437,bandage,annaliste,ˈbændɪʤ,ɑnalist,bandage,annalists,1.0,0.7142857142857143,0.3601190476190476,0.4047619047619047,4.303571428571429,0.3928571428571428,6,random
438,bandeau,ablet,bandeau*,ablɛ,bandeau,ablet,0.875,0.7142857142857143,0.4345238095238096,0.4821428571428571,4.160714285714286,0.4791666666666667,5,random
441,banlieue,bourgeois,banlieue*,buʀʒəwa,suburb,bourgeois,0.8888888888888888,0.375,0.2161458333333333,0.2395833333333333,2.5,0.2291666666666666,7,random
443,banneton,allonge,banneton*,alɔ̃ʒ,banneton,elongate,0.8888888888888888,0.625,0.5052083333333334,0.5520833333333333,4.34375,0.5520833333333333,7,random
445,banquette,attique,banquette*,atik,bench,penthouse,0.8,0.7777777777777778,0.5393518518518519,0.5972222222222221,4.5,0.5949074074074073,7,random
448,baragouin,aubade,baragouin*,obad,baragouin,aubade,0.9,0.75,0.5026041666666667,0.5677083333333333,4.765625,0.5598958333333333,8,random
449,barbastelle,-ite,barbastelle*,-it,barbastelle,-ite,0.9166666666666666,0.8181818181818182,0.7405303030303031,0.8257575757575757,6.0227272727272725,0.8257575757575757,9,random
450,barbet,baignoire,barbet*,bɛɲwaʀ,barbet,bathtub,0.8571428571428571,0.5,0.1631944444444444,0.1875,2.833333333333333,0.1631944444444444,7,random
453,barbotine,brut,barbotine*,bʀy,slip,brut,0.9,0.6666666666666666,0.625,0.7037037037037037,5.152777777777778,0.6944444444444444,6,random
456,barège,aéroplane,barège*,aeʀɔplan,barege,airplane,1.0,0.625,0.4244791666666666,0.4739583333333333,4.28125,0.4583333333333333,7,random
461,baroque,à,bəroʊk,a,baroque,at,1.0,0.8333333333333334,0.7569444444444445,0.8541666666666666,6.25,0.8541666666666666,7,random
462,barrack,blettir,ˈbɛrək,blɛtiʀ,barrack,spots,0.8333333333333334,0.5,0.2395833333333333,0.2708333333333333,2.7916666666666665,0.2534722222222222,6,random
463,barrage,braille,bərɑʒ,bʀel,barrage,braille,0.8,0.4,0.25,0.3,2.725,0.2833333333333333,5,random
465,barre chord,brouhaha,ˈbɛri kɔrd,bʀuaa,bar chord,brouhaha,0.9,0.5,0.4192708333333333,0.4895833333333333,4.109375,0.4661458333333333,8,random
466,barret,affranchi,ˈbærɪt,afʀɑ̃ʃi,barret,freed,1.0,0.5,0.3368055555555556,0.3888888888888888,4.645833333333333,0.3541666666666667,8,random
468,barricade,ailette,ˈbɛrəˌkeɪd,eɛt,barricade,ailette,0.9,0.625,0.5625000000000001,0.6354166666666667,4.625,0.6354166666666667,7,random
470,barrique,beau geste,barrique*,bəo ʒɛst,barrique,nice gesture,0.8888888888888888,0.625,0.265625,0.3177083333333333,3.796875,0.2786458333333333,7,random
476,basilar,bottine,basilar*,bɔtin,basilar,ankle boot,0.75,0.4285714285714285,0.2946428571428571,0.3333333333333333,2.75,0.3333333333333333,6,random
478,basque,angarie,bæsk,ɑ̃ɡaʀi,basque,raise,1.0,0.8,0.3166666666666667,0.3583333333333333,4.3,0.3416666666666667,6,random
483,bassoon,ariette,bəˈsun,aʀjɛt,bassoon,ariette,1.0,0.8,0.2083333333333333,0.2333333333333333,4.775,0.2083333333333333,7,random
484,bastide,brodequin,bastide*,bʀɔdəkɛ̃,bastide,brodequin,0.875,0.4285714285714285,0.1517857142857142,0.1726190476190476,2.642857142857143,0.1517857142857142,8,random
485,bastille,agrémens,ˌbæˈstɪl,aɡʀemɑ̃,bastille,amenities,1.0,0.8333333333333334,0.3090277777777778,0.3611111111111111,4.479166666666667,0.3090277777777778,8,random
487,batardeau,biset,batardeau*,bizɛ,cofferdam,biset,0.9,0.5555555555555556,0.511574074074074,0.574074074074074,4.277777777777778,0.574074074074074,7,random
489,bateleur,braise,bateleur*,bʀɛz,bateleur,braise,0.8888888888888888,0.625,0.4869791666666667,0.5520833333333334,4.328125,0.5442708333333333,6,random
491,baton,artistique,ˈbæˌtɑn,aʀtistik,baton,artistic,0.875,0.625,0.421875,0.46875,3.84375,0.4609375,9,random
492,battement,berlingot,battement*,bɛʀlɛ̃ɡo,beat,carton,0.9,0.5555555555555556,0.3101851851851852,0.3333333333333333,3.375,0.3287037037037037,7,random
493,batterie,aileron,batterie*,eəʀɔ̃,battery,aileron,0.8888888888888888,0.5,0.5104166666666666,0.5677083333333334,4.234375,0.5572916666666667,5,random
494,batterie de cuisine,annexe,batterie* də kwɪˈzin,ɑnəɡz,cookware,Annex,0.9,0.75,0.6276041666666666,0.7005208333333333,5.203125,0.69921875,16,random
495,battu,boudin,battu*,budɛ̃,beaten,boudin,0.8333333333333334,0.2,0.2833333333333333,0.3,2.55,0.3,5,random
498,baud,amusette,bɔd,amyzɛt,baud,amusette,1.0,0.6666666666666666,0.4861111111111111,0.5347222222222222,4.1875,0.5347222222222222,7,random
500,bauxite,banlieue,ˈbɔksaɪt,bɑ̃ljø,bauxite,suburb,0.875,0.5714285714285714,0.3452380952380953,0.3809523809523809,3.4107142857142856,0.3720238095238096,4,random
501,bavardage,adorable,bavardage*,adɔʀabl,chat,adorable,0.8,0.625,0.2786458333333333,0.328125,4.140625,0.2916666666666667,6,random
502,bavaroise,bigot,bavaroise*,biɡo,bavarian,bigot,0.8,0.6666666666666666,0.5277777777777778,0.5925925925925926,4.486111111111111,0.5902777777777778,7,random
503,bavette,auteur,bavette*,otœʀ,bib,author,0.875,0.7142857142857143,0.4761904761904761,0.5297619047619048,4.517857142857143,0.5148809523809523,6,random
504,bayadère,allée,bayadère*,ale,bayadère,aisle,0.7777777777777778,0.5714285714285714,0.5677083333333334,0.640625,4.71875,0.640625,6,random
512,beau,bon appétit,boʊ,bɔn apeti,beau,enjoy your food,0.8888888888888888,0.625,0.5859375,0.6458333333333334,4.71875,0.6458333333333334,9,random
513,beau geste,balletomane,boʊ geste*,balətɔman,nice gesture,balletomane,0.9,0.4444444444444444,0.2986111111111111,0.3287037037037037,3.236111111111111,0.3194444444444444,9,random
514,beau idéal,breloque,boʊ idéal*,bʀəlɔk,beautiful ideal,charm,0.9,0.5714285714285714,0.3333333333333333,0.3697916666666666,3.90625,0.3593749999999999,9,random
515,beau joueur,baba au rhum,boʊ joueur*,baba o ʀym,handsome player,rum baba,0.8181818181818182,0.4444444444444444,0.2199074074074074,0.25,3.0,0.2314814814814815,9,random
516,beau monde,brioche,boʊ mɑnd,bʀjɔʃ,beautiful world,brioche,0.875,0.5714285714285714,0.3541666666666666,0.3988095238095238,3.7857142857142856,0.3809523809523809,7,random
517,beau sabreur,baguette,boʊ sabreur*,baɡɥɛt,handsome swordsman,baguette,0.8333333333333334,0.6,0.4333333333333333,0.4916666666666666,4.05,0.4729166666666666,9,random
