,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
287,287,287,677,cache,cache,kæˈʃeɪ,kaʃ,cache,cache,0.6666666666666666,0.4,0.3583333333333333,0.4,2.9,0.4,0,loan,1,,0.5315012,0.9999993443489076,1.0
288,288,288,3597,titubant,titubant,titubant*,titybɑ̃,hesitant,hesitant,0.5555555555555556,0.25,0.2473958333333333,0.2708333333333333,2.03125,0.2682291666666666,0,loan,1,,3.041734,0.9999997615814208,1.0
289,289,289,10873,reactionary,taxonomie,riˈækʃəˌnɛri,taɡzɔnɔmi,reactionary,taxonomy,0.8333333333333334,0.3,0.1666666666666666,0.1958333333333333,1.7875,0.1770833333333333,9,hard_negative,0,,-2.4955192000000004,0.5039341449737549,0.4695826768875122
290,290,290,6669,boutade,bretessé,boutade*,bʀətɛse,quip,bretessé,0.625,0.1428571428571428,0.0744047619047618,0.0833333333333333,1.2678571428571428,0.0744047619047618,6,hard_negative,0,,-8.929488000000003,0.5721883177757263,0.7263516187667847
291,291,291,9035,tristesse,prospectus,tristesse*,pʀɔspɛkty,sadness,prospectus,0.9,0.3333333333333333,0.1087962962962962,0.125,1.3055555555555556,0.1087962962962962,7,hard_negative,0,,-5.257098,0.39344677329063416,0.7518977522850037
292,292,292,1537,extrinsic,externat,ɛkˈstrɪnsɪk,ɛkstɛʀna,extrinsic,externat,0.5454545454545454,0.4,0.23125,0.2625,2.3375,0.2583333333333333,5,hard_negative,0,,-0.037260145,0.4846873581409454,0.47833383083343506
293,293,293,2352,lative,latif,lative*,latif,lative,latif,0.4285714285714285,0.1666666666666666,0.15625,0.1736111111111111,1.25,0.1736111111111111,2,loan,1,,1.3660128,0.8518743515014648,0.7121793627738953
294,294,294,6711,broderie,procédure,broderie*,pʀɔzedyʀ,embroidery,procedure,0.8888888888888888,0.25,0.0911458333333333,0.1197916666666666,1.6875,0.0911458333333333,5,hard_negative,0,,-5.553067,0.5037165880203247,0.6497874855995178
295,295,295,6494,baccalaureate,chocolatier,ˌbækəˈlɔriət,ʃɔkɔlasjəʀ,baccalaureate,chocolatier,0.75,0.4,0.1145833333333333,0.1333333333333333,1.7625,0.1145833333333333,9,hard_negative,0,,-11.481033,0.4604338705539704,0.7556349635124207
296,296,296,3758,vinasse,vinasse,vinasse*,vinas,vinasse,vinasse,0.375,0.2857142857142857,0.2589285714285714,0.2857142857142857,2.071428571428572,0.2857142857142857,0,loan,1,,1.157644,0.9999995231628418,1.0
297,297,297,1312,départements,départemental,départements*,depaʀtəmɑ̃tal,departments,departmental,0.5384615384615384,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.5520833333333333,0.0833333333333333,2,hard_negative,0,,-9.952128,0.6288256645202637,0.8857835531234741
298,298,298,1654,foulé,foulage,foulé*é,fulaʒ,crowd,foulage,0.5714285714285714,0.4,0.1944444444444444,0.2222222222222222,2.458333333333333,0.2118055555555555,3,hard_negative,0,,2.071317,0.8543728590011597,0.7010272145271301
299,299,299,7060,comme il faut,quelle surprise,comme* ɪl faut*,kɛlə syʀpʀiz,properly,What a surprise,0.9333333333333332,0.4545454545454545,0.1628787878787878,0.1856060606060605,2.9204545454545454,0.1628787878787878,13,hard_negative,0,,-11.281973,0.4543556869029999,0.5434714555740356
300,300,300,9183,applique,épilepsie,applique*,epilɛpsi,applique,epilepsy,0.7777777777777778,0.375,0.1328125,0.1458333333333333,2.640625,0.1328125,6,hard_negative,0,,-10.568378,0.3493829965591431,0.622409999370575
301,301,301,7537,en route,estude,ɛn rut,ɛstyd,en route,study,0.8333333333333334,0.4,0.0916666666666666,0.1083333333333333,1.75,0.0916666666666666,5,hard_negative,0,,-9.413963,0.26602643728256226,0.5388570427894592
302,302,302,1086,comtal,comtal,comtal*,kɔ̃tal,count,count,0.5714285714285714,0.3333333333333333,0.1701388888888889,0.1875,1.4166666666666667,0.1875,0,loan,1,,4.7036357,0.9999997615814208,1.0
303,303,303,6292,abonnement,avant la lettre,abonnement*,avɑ̃t la lɛtʀ,subscription,before the letter,0.8461538461538461,0.5,0.11875,0.1291666666666666,1.9375,0.11875,11,hard_negative,0,,-10.35121,0.5160136222839355,0.46514782309532166
304,304,304,8967,terrine,théodicée,terrine*,teɔdize,terrine,theodicy,0.5,0.4285714285714285,0.0863095238095238,0.119047619047619,2.0,0.0863095238095238,6,hard_negative,0,,-9.817528,0.5178048610687256,0.6513928174972534
305,305,305,6320,admirative,almicantarat,admirative*,almikɑ̃taʀa,admiring,almicantarat,0.7272727272727273,0.3,0.0875,0.1041666666666666,1.55,0.0875,7,hard_negative,0,,-7.827711999999999,0.49455526471138,0.6555117964744568
306,306,306,667,cassoulet,cassolette,cassoulet*,kasɔlɛt,cassoulet,cassolette,0.6,0.3333333333333333,0.2152777777777778,0.2361111111111111,1.7222222222222223,0.2361111111111111,3,hard_negative,0,,0.13113135,0.8878477811813354,0.8260603547096252
307,307,307,10235,décolletages,décolletage,décolletages*,dekɔlətaʒ,necklines,décolletage,0.6923076923076923,0.4,0.1912878787878787,0.2083333333333333,1.5454545454545454,0.2083333333333333,1,hard_negative,0,,-1.3280667,0.96215558052063,0.9483110308647156
308,308,308,1643,enceinte,enceinte,enceinte*,ɑ̃sɛ̃t,pregnant,pregnant,0.8888888888888888,0.625,0.5,0.5520833333333333,4.265625,0.5494791666666666,0,loan,1,,-2.3167462000000003,0.9999996423721312,1.0
309,309,309,3747,vibration,vibration,vaɪˈbreɪʃən,vibʀasjɔ̃,vibration,vibration,0.8181818181818182,0.4,0.2604166666666667,0.3,2.825,0.28125,0,loan,1,,-1.8775632,0.999999701976776,1.0
310,310,310,4404,depliage,chambranle,depliage*,ʃɑ̃bʀɑ̃lə,depliage,jamb,1.0,0.1428571428571428,0.1577380952380952,0.1785714285714285,2.196428571428572,0.1577380952380952,8,hard_negative,0,,-14.156957,0.3182183504104614,0.7683407068252563
311,311,311,4762,fantastique,bénédictin,fantastique*,benediktɛ̃,fantastic,Benedictine,0.8333333333333334,0.2727272727272727,0.2424242424242424,0.2651515151515151,2.602272727272727,0.2575757575757575,9,hard_negative,0,,-7.525168400000001,0.42817655205726624,0.6450821161270142
312,312,312,9754,bayadère,philatélie,bayadère*,filateli,bayadère,philately,0.8888888888888888,0.25,0.09375,0.1145833333333333,1.453125,0.09375,8,hard_negative,0,,-8.447446000000001,0.5103663206100464,0.7847452759742737
313,313,313,985,cineast,cinéaste,cineast*,sineast,filmmaker,filmmaker,0.25,0.1428571428571428,0.0267857142857142,0.0297619047619047,0.375,0.0267857142857142,2,loan,1,,-9.407691,0.5285354852676392,0.5710319876670837
314,314,314,32,follower,disciple,ˈfɑloʊər,dizipl,follower,disciple,1.0,0.5714285714285714,0.2738095238095238,0.3154761904761905,3.625,0.2886904761904761,8,synonym,0,,-13.067243,0.6120458245277405,0.7118100523948669
315,315,315,2775,orchestration,orchestration,ˌɔrkəˈstreɪʃən,ɔʀʃɛstʀasjɔ̃,orchestration,orchestration,0.7857142857142857,0.3333333333333333,0.171875,0.204861111111111,2.145833333333333,0.1805555555555555,0,loan,1,,2.371727,0.999999701976776,1.0
316,316,316,7237,croupier,caroubier,croupier*,kaʀubjəʀ,croupier,Cropper,0.8888888888888888,0.5,0.109375,0.1510416666666666,2.109375,0.109375,2,hard_negative,0,,-6.8468485,0.5977016687393188,0.7225770950317383
317,317,317,6195,vespasienne,pâté chinois,vespasienne*,pate ʃinwa,vespasienne,Chinese dough,0.8333333333333334,0.2727272727272727,0.231060606060606,0.2537878787878787,2.340909090909091,0.25,11,hard_negative,0,,-3.3822489,0.2897692620754242,0.7254416346549988
318,318,318,10505,hymen,reinette,ˈhaɪmən,ʀəinɛt,hymen,reinette,1.0,0.3333333333333333,0.0902777777777777,0.0972222222222222,1.1458333333333333,0.0902777777777777,7,hard_negative,0,,-4.4680290000000005,0.3744020462036133,0.7419278025627136
319,319,319,8161,marchand de vin,foraminifère,mɑˈrʧænd də vɪn,fɔʀaminifə̀ʀ,wine merchant,foraminifère,0.8666666666666667,0.4545454545454545,0.1363636363636363,0.1590909090909091,2.2954545454545454,0.1363636363636363,13,hard_negative,0,,-1.1004007,0.32988715171813965,0.763884425163269
320,320,320,5027,haute piece,transfuge,hət pis,tʀɑ̃sfyʒ,haute piece,defector,1.0,0.1428571428571428,0.2113095238095237,0.2321428571428571,1.9821428571428568,0.2232142857142857,10,hard_negative,0,,-9.363235,0.579812228679657,0.6032716035842896
321,321,321,2436,pasteurize,pousse-café,ˈpæsʧərˌaɪz,pusə-kafe,pasteurize,coffee maker,0.6363636363636364,0.375,0.1328125,0.1614583333333333,2.828125,0.1328125,8,hard_negative,0,,-3.7723489,0.5696914792060852,0.6628832221031189
322,322,322,3479,spadassin,spadassin,spadassin*,spadasɛ̃,spadesin,spadesin,0.4,0.2222222222222222,0.2175925925925925,0.2361111111111111,1.75,0.2361111111111111,0,loan,1,,3.0764608,0.9999995231628418,1.0
323,323,323,7784,frotteur,beau idéal,frotteur*,bəo ideal,wiper,beautiful ideal,0.8888888888888888,0.25,0.1380208333333333,0.1770833333333333,2.546875,0.1380208333333333,10,hard_negative,0,,-18.527603,0.495294064283371,0.7505105137825012
324,324,324,8999,tourelle,de haut en bas,tourelle*,də ot ən ba,turret,from top to bottom,0.9090909090909092,0.375,0.1119791666666666,0.125,1.765625,0.1119791666666666,12,hard_negative,0,,-15.036736,0.4366537034511566,0.5015631318092346
325,325,325,6168,vareuse,folie à deux,vareuse*,fɔljə a dœ,vareuse,madness for two,1.0,0.125,0.2109374999999999,0.2343749999999999,2.0,0.2239583333333333,10,hard_negative,0,,-8.548841,0.3955163955688477,0.4563482701778412
326,326,326,10977,sortie,sorbet,ˈsɔrti,sɔʀbɛ,exit,sorbet,0.6666666666666666,0.2,0.0791666666666666,0.0999999999999999,0.8,0.0791666666666666,3,hard_negative,0,,-0.10980123,0.35760003328323364,0.26222795248031616
327,327,327,2769,revue,cheville,rɪvˈju,ʃəvij,revue,peg ,0.6666666666666666,0.6,0.125,0.1583333333333333,2.25,0.125,5,hard_negative,0,,-5.906696299999999,0.32900410890579224,0.5623525977134705
328,328,328,2235,infrastructure,infrastructure,ˌɪnfrəˈstrəkʧər,ɛ̃fʀastʀyktyʀ,infrastructure,infrastructure,0.7333333333333333,0.1666666666666666,0.2291666666666666,0.28125,2.239583333333333,0.2291666666666666,0,loan,1,,-11.012847,0.9999995231628418,1.0
329,329,329,2638,provocateur,patchouli,provocateur*,patʃuli,provocateur,patchouli,0.6666666666666666,0.6363636363636364,0.3958333333333333,0.4507575757575757,3.8068181818181817,0.4450757575757575,9,hard_negative,0,,-11.795264,0.5135640501976013,0.7684168219566345
330,330,330,2172,merde,géodésie,merde*,ʒeɔdezi,shit,geodesy,0.5714285714285714,0.5714285714285714,0.3303571428571428,0.375,3.5892857142857144,0.3601190476190475,6,hard_negative,0,,-16.253456,0.4054339528083801,0.7414063811302185
331,331,331,1132,defeatist,défaitisme,dɪˈfitɪst,defɛtism,defeatist,defeatism,0.5555555555555556,0.125,0.0546875,0.0572916666666666,0.703125,0.0546875,5,hard_negative,0,,1.399219,0.3030282258987427,0.677401602268219
332,332,332,2751,repêchage,cépage,repêchage*,sepaʒ,draft,grape variety,0.7,0.5714285714285714,0.3802083333333333,0.4322916666666667,3.484375,0.4192708333333333,5,hard_negative,0,,-2.6015139,0.4710933864116669,0.274264931678772
333,333,333,6931,chatelain,tragédienne,chatelain*,tʀaʒedjɛn,chatelain,tragedy,0.7,0.3333333333333333,0.0879629629629629,0.0972222222222222,1.3611111111111112,0.0879629629629629,9,hard_negative,0,,-10.184734,0.5736663341522217,0.6706079244613647
334,334,334,7512,emigre,émollient,ˈɛməˌgreɪ,emɔljɛ̃,emigre,emollient,0.8888888888888888,0.1666666666666666,0.0694444444444444,0.0902777777777777,1.0208333333333333,0.0694444444444444,7,hard_negative,0,,-2.8149767000000003,0.5069232583045961,0.6922281384468079
335,335,335,9031,tringle,tréflé,tringle*,tʀefle,rod,trefoil,0.625,0.1666666666666666,0.0833333333333333,0.1041666666666666,1.2291666666666667,0.0833333333333333,4,hard_negative,0,,-5.88058,0.6309252977371216,0.5822082757949829
336,336,336,2961,piloti,pilotis,piloti*,pilɔti,pilots,stilts,0.2857142857142857,0.0,0.0069444444444444,0.0069444444444444,0.0416666666666666,0.0069444444444444,1,loan,1,,0.18185595,0.773436427116394,0.5886463522911072
337,337,337,10094,cretonne,critérium,cretonne*,kʀiteʀjœ̃,cretonne,criterion,0.8888888888888888,0.375,0.1223958333333333,0.140625,1.703125,0.1223958333333333,6,hard_negative,0,,-6.4161277000000005,0.57016921043396,0.7481366991996765
338,338,338,3761,vis-à-vis,vis-à-vis,vis-à-vis*,vis-a-vi,vis à vis,vis à vis,0.3,0.3333333333333333,0.1309523809523809,0.1428571428571428,1.0357142857142858,0.1428571428571428,0,loan,1,,-0.8234940999999999,0.9999996423721312,0.9999997615814209
339,339,339,783,abundant,somptueux,əˈbəndənt,sɔ̃ptɥœ,abundant,sumptuous,1.0,0.75,0.3697916666666667,0.4114583333333333,4.21875,0.3932291666666667,9,synonym,0,,-12.217968,0.38689664006233215,0.4358977675437927
340,340,340,9144,écorchés,reconnaissance,éécorchés*,ʀəkɔnɛsɑ̃s,flayed,reconnaissance,1.0,0.7777777777777778,0.1226851851851851,0.1481481481481481,2.458333333333333,0.1226851851851851,11,hard_negative,0,,-8.657345,0.4227096140384674,0.5128099918365479
341,341,341,6782,camaraderie,japonaiserie,ˌkɑmərˈɑdəri,ʒapɔnɛzəʀi,camaraderie,japanese,0.8333333333333334,0.3,0.0979166666666666,0.1208333333333333,1.375,0.0979166666666666,6,hard_negative,0,,-4.3425207000000015,0.4949062466621399,0.8648281693458557
342,342,342,9461,négligée,célibat,négligée*,seliba,neglected,celibacy,0.7777777777777778,0.5,0.0763888888888888,0.0833333333333333,2.020833333333333,0.0763888888888888,5,hard_negative,0,,-4.4314632000000005,0.4514322876930237,0.3715558648109436
343,343,343,547,prudent,prudent,ˈprudənt,pʀydɑ̃,prudent,prudent,0.75,0.2857142857142857,0.3125,0.3511904761904762,2.625,0.3363095238095238,0,synonym,0,,3.5392518,0.9999995827674866,1.0
344,344,344,1000,clair de lune,clair de lune,klɛr də lune*,klɛʀ də lyn,Moonlight,Moonlight,0.3076923076923077,0.1,0.1104166666666666,0.1291666666666666,0.9625,0.1208333333333333,0,loan,1,,-5.5225480000000005,0.9999995231628418,0.9999995231628418
345,345,345,1012,cleché,not comparable,cleché*é,nɔt kɔ̃paʀabl,cleche,not comparable,1.0,0.7272727272727273,0.4261363636363636,0.4734848484848484,4.25,0.4640151515151515,13,loan,1,,-6.417234400000001,0.39037057757377625,0.5679786205291748
346,346,346,2751,obole,obolus,obole*,ɔbɔly,obol,obolus,0.6666666666666666,0.0,0.0416666666666666,0.0416666666666666,0.4,0.0416666666666666,2,loan,1,,-3.1162446,0.628584086894989,0.9236699342727661
347,347,347,2954,stere,stéréotype,stere*,steʀeɔtip,stere,stereotype,0.5555555555555556,0.4444444444444444,0.4189814814814815,0.4722222222222222,3.430555555555556,0.462962962962963,6,hard_negative,0,,-12.846246,0.3862036466598511,0.4778293967247009
348,348,348,129,unfeeling,insensible,ənˈfilɪŋ,ɛ̃sɑ̃sibl,unfeeling,insensible,1.0,0.7142857142857143,0.2648809523809524,0.3035714285714285,3.7321428571428568,0.2648809523809524,7,synonym,0,,-4.453551,0.473469078540802,0.6533184051513672
349,349,349,974,cougar,accoutrer,ˈkugər,akkutʀəʀ,cougar,accoutrement,0.625,0.5,0.46875,0.53125,3.859375,0.5208333333333334,5,hard_negative,0,,-10.67588,0.531629741191864,0.5285394191741943
350,350,350,1133,defense,dauphin,dɪˈfɛns,dofɛ̃,defense,dauphin,0.5714285714285714,0.3333333333333333,0.3402777777777777,0.3680555555555555,2.7916666666666665,0.3680555555555555,6,hard_negative,0,,2.197832,0.3649563789367676,0.7022649049758911
351,351,351,2063,gnomon,gnomon,gnomon*,ɲɔmɔ̃,gnomon,gnomon,0.8571428571428571,0.2,0.2375,0.2583333333333333,1.975,0.2541666666666666,0,loan,1,,5.6434956,0.9999995827674866,1.0
352,352,352,3812,étage,étage,éétage*,etaʒ,stage,stage,0.7142857142857143,0.5,0.225,0.2583333333333333,2.85,0.2458333333333333,0,loan,1,,1.2458701,0.999999463558197,1.0
353,353,353,10476,hanap,chamade,hanap*,ʃamad,hanap,chamade,0.6666666666666666,0.6,0.0708333333333333,0.0833333333333333,1.025,0.0708333333333333,4,hard_negative,0,,-5.7025857,0.4293477237224579,0.8146225214004517
354,354,354,6995,cinquain,quadrupède,cinquain*,kadʀypə̀d,fifty,quadrupède,1.0,0.625,0.1171875,0.125,2.546875,0.1171875,9,hard_negative,0,,-5.8456535,0.41473534703254705,0.6561990976333618
355,355,355,8176,massage,montage,məˈsɑʒ,mɔ̃taʒ,massage,montage,0.6666666666666666,0.0,0.0375,0.0416666666666666,0.55,0.0375,3,hard_negative,0,,-1.4573488,0.6704826951026917,0.8174237608909607
356,356,356,431,bedeguar,bédégar,bedeguar*,bedeɡaʀ,bedeguar,bédégar,0.4444444444444444,0.1428571428571428,0.0654761904761904,0.0833333333333333,1.4642857142857142,0.0654761904761904,3,loan,1,,0.5006746,0.5856881141662598,0.6749864816665649
357,357,357,11,renounce,renoncer,rɪˈnaʊns,ʀənɔ̃səʀ,renounce,to renouncer,1.0,0.4285714285714285,0.2023809523809523,0.2380952380952381,3.4285714285714284,0.2023809523809523,2,synonym,0,,-2.0059505,0.8642023801803589,0.8243975639343262
358,358,358,4943,gibbon,abonné,ˈgɪbən,abɔne,gibbon,subscriber,0.8333333333333334,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,5,hard_negative,0,,-6.948122,0.3315214514732361,0.6318930387496948
359,359,359,10698,nombril,mistral,nombril*,mistʀal,navel,mistral,0.875,0.4285714285714285,0.1279761904761905,0.1488095238095238,1.6785714285714286,0.1279761904761905,5,hard_negative,0,,-8.486969,0.4915974736213684,0.5912811756134033
360,360,360,4507,dragonné,diaphanie,dragonné*é,djafani,dragoned,diaphanie,0.7,0.2857142857142857,0.2291666666666666,0.2708333333333333,3.390625,0.2421875,6,hard_negative,0,,-1.5165695,0.4993655383586884,0.6980401873588562
361,361,361,8025,jaspé,bastille,jaspé*é,bastij,jasper,bastille,0.7142857142857143,0.6666666666666666,0.0868055555555555,0.0972222222222222,1.8333333333333333,0.0868055555555555,6,hard_negative,0,,-11.039621,0.4180130958557129,0.7703805565834045
362,362,362,1055,shout,cri,ʃaʊt,kʀi,shout,shout,1.0,0.75,0.3645833333333333,0.40625,4.1875,0.3854166666666666,5,synonym,0,,0.057213485,0.5574632287025452,0.6419559717178345
363,363,363,1739,espionage,espionnage,ˈɛspiənɑʤ,ɛspjɔnaʒ,espionage,spying,0.5555555555555556,0.25,0.1380208333333333,0.15625,1.359375,0.1484375,1,loan,1,,-2.6438563,0.9203562736511229,0.9430109858512878
364,364,364,6115,tréflé,diable,tréflé*é,djabl,trefoil,devil,0.875,0.2,0.3154761904761905,0.3630952380952381,2.9642857142857144,0.3452380952380953,5,hard_negative,0,,-0.7245939,0.49192014336586,0.6060766577720642
365,365,365,10724,oreille de crisse,interlocutrice,oreille* də crisse*,ɛ̃tɛʀlɔkytʀiz,ear of cries,interlocutor,0.8947368421052632,0.4,0.2833333333333333,0.3194444444444444,2.6666666666666665,0.3027777777777777,13,hard_negative,0,,-9.198437,0.4048327207565308,0.6602081656455994
366,366,366,2368,liberticide,liberticide,liberticide*,libɛʀtizid,liberticide,liberticide,0.4166666666666667,0.1818181818181818,0.1212121212121212,0.1401515151515151,1.1136363636363635,0.1306818181818181,0,loan,1,,-1.1392011999999998,0.9999996423721312,1.0
367,367,367,4785,femme,pomme,fɛm,pɔm,women,apple,0.6666666666666666,0.0,0.0486111111111111,0.0555555555555555,0.7083333333333334,0.0486111111111111,2,hard_negative,0,,-4.7706230000000005,0.43467822670936573,0.6150085926055908
368,368,368,9316,doctrinaire,décolletage,ˌdɑktrəˈnɛr,dekɔlətaʒ,doctrinaire,décolletage,0.7272727272727273,0.3333333333333333,0.1157407407407407,0.1435185185185185,2.1388888888888893,0.1157407407407407,8,hard_negative,0,,-10.710913,0.4213197231292725,0.6982818841934204
369,369,369,1540,facetious,feminine,fəˈsiʃəs,fəminin,facetious,feminine,0.625,0.4285714285714285,0.1160714285714285,0.119047619047619,2.0535714285714284,0.1160714285714285,7,hard_negative,0,,-6.1236477,0.4248258769512177,0.8457185626029968
370,370,370,9217,bouquet garni,métallurgie,buˈkeɪ garni*,metalyʀʒi,bouquet garni,metallurgy,0.8461538461538461,0.4444444444444444,0.1435185185185185,0.162037037037037,2.3611111111111107,0.1435185185185185,12,hard_negative,0,,-9.326121,0.3966401517391205,0.7887707352638245
371,371,371,8763,rosette,vedette,rəˈsɛt,vədɛt,rosette,featured,0.5,0.2,0.0666666666666666,0.0916666666666666,1.1,0.0666666666666666,3,hard_negative,0,,-3.0279918,0.5737269520759583,0.770859956741333
372,372,372,10150,deglutition,télécabine,deglutition*,telekabin,deglutition,gondola,0.6666666666666666,0.3,0.1520833333333333,0.1666666666666666,1.4,0.1625,9,hard_negative,0,,-3.027792,0.4564603269100189,0.702865481376648
373,373,373,164,amusette,amusette,amusette*,amyzɛt,amusette,amusette,0.6666666666666666,0.25,0.2421875,0.265625,1.9375,0.265625,0,loan,1,,0.28237152,0.9999996423721312,1.0
374,374,374,3740,versant,versant,versant*,vɛʀsɑ̃,pouring,pouring,0.75,0.2857142857142857,0.30654761904761896,0.3452380952380953,2.5535714285714284,0.3303571428571428,0,loan,1,,4.1326160000000005,0.9999989867210388,1.0
375,375,375,887,charade,charade,ʃəreɪd,ʃaʀad,charade,charade,0.6666666666666666,0.1666666666666666,0.2048611111111111,0.2361111111111111,1.8125,0.2222222222222222,0,loan,1,,0.2373839,0.999999701976776,1.0
376,376,376,2527,mauve,mauve,mɔv,mov,mauve,mauve,0.3333333333333333,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,loan,1,,0.19043654,0.9999994039535522,1.0
377,377,377,6805,capitoulat,café noisette,capitoulat*,kafe nwazɛt,capulat,hazelnut coffee,0.9090909090909092,0.4,0.08125,0.0875,1.4,0.08125,9,hard_negative,0,,-5.3768554,0.4874714612960816,0.8183428049087524
378,378,378,2563,metallurgy,métallurgie,ˈmɛtələrʤi,metalyʀʒi,metallurgy,metallurgy,0.6,0.1111111111111111,0.1574074074074073,0.1805555555555555,1.4305555555555556,0.1689814814814814,3,loan,1,,-0.29114574,0.6532902717590332,0.5172566771507263
379,379,379,1201,detonation,dernier,ˌdɛtəˈneɪʃən,dɛʀnjəʀ,detonation,latest,0.6666666666666666,0.6,0.3208333333333333,0.3624999999999999,3.2125,0.3479166666666666,6,hard_negative,0,,-1.1201317,0.36502861976623535,0.5270493030548096
380,380,380,2569,polonaise,plein air,ˌpɑləˈneɪz,pləin ɛʀ,Polish,outdoors,0.6,0.5,0.2135416666666666,0.25,3.140625,0.2291666666666666,6,hard_negative,0,,-4.1399026,0.374375194311142,0.6283174753189087
381,381,381,2015,lassitude,laïcité,lassitude*,laizite,lassitude,secularism,0.5,0.2222222222222222,0.2314814814814814,0.25,1.9444444444444444,0.25,5,hard_negative,0,,-1.5552871,0.5239648222923279,0.6373421549797058
382,382,382,2067,goddam,goddam,ˈgɑdˌdæm,ɡɔdɑ̃,goddam,goddam,0.875,0.6,0.3333333333333333,0.3833333333333333,4.9,0.3541666666666667,0,loan,1,,-0.6820613,0.999999463558197,1.0
383,383,383,1092,dame de compagnie,chef de cuisine,deɪm də ˈkəmpəni,ʃəf də kɥizin,paid companion,chef,0.625,0.4615384615384615,0.2403846153846154,0.266025641025641,2.798076923076924,0.2564102564102564,10,hard_negative,0,,-7.724483,0.7763869166374207,0.7460156679153442
384,384,384,3053,toise,chaussé,toise*,ʃose,fathom,shod,0.5,0.2,0.2041666666666667,0.225,1.8,0.225,6,hard_negative,0,,-6.5625663,0.3107340931892395,0.5196015238761902
385,385,385,310,elude,éviter de,ɪˈlud,evitəʀ d,elude,avoid,0.875,0.5714285714285714,0.4375,0.4821428571428571,3.928571428571429,0.4821428571428571,6,synonym,0,,-6.7581043,0.3038577735424042,0.4207366704940796
386,386,386,8183,matte,mas,mæt,mas,matte,but,0.6666666666666666,0.0,0.0138888888888888,0.0138888888888888,0.3333333333333333,0.0138888888888888,3,hard_negative,0,,1.8913308,0.5098982453346252,0.6783940196037292
387,387,387,7637,étourderie,pataphysicien,éétourderie*,patafizisjɛ̃,thoughtlessness,pataphysician,0.9166666666666666,0.5454545454545454,0.1363636363636363,0.1704545454545454,2.9318181818181817,0.1363636363636363,10,hard_negative,0,,-15.541222,0.36106202006340027,0.6745395064353943
388,388,388,4914,gangue,ananas,gangue*,anana,gangue,pineapple,0.7142857142857143,0.2,0.2333333333333333,0.25,2.05,0.25,5,hard_negative,0,,-9.683377,0.601108193397522,0.4019584655761719
389,389,389,472,inefficient,inefficace,ˌɪnɪˈfɪʃənt,inɛfikaz,inefficient,ineffective,0.8181818181818182,0.2222222222222222,0.1597222222222222,0.1712962962962963,1.4861111111111112,0.1689814814814814,4,synonym,0,,-3.8405678,0.7044909596443176,0.8259651064872742
390,390,390,1383,en rapport,pain d'épices,ɛn ræˈpɔr,pɛn d'epiz,a report,gingerbread,0.6,0.375,0.1744791666666666,0.2083333333333333,2.0625,0.1875,10,hard_negative,0,,-16.310670000000002,0.3460811972618103,0.4127655327320099
391,391,391,3065,torsion,tonne,ˈtɔrʃən,tɔn,torsion,tonne,0.5714285714285714,0.5,0.4409722222222222,0.5,3.625,0.5,5,hard_negative,0,,-0.07365513,0.5972389578819275,0.6566826701164246
392,392,392,1181,countermure,contremurer,countermure*,kɔ̃tʀəmyʀəʀ,countermure,buttress,0.8333333333333334,0.5454545454545454,0.2556818181818182,0.3068181818181818,3.1590909090909087,0.2651515151515152,4,loan,1,,3.0003738,0.7529678940773009,0.7635100483894348
393,393,393,6594,biandry,billet doux,biandry*,bijət du,biandry,soft ticket,0.75,0.4285714285714285,0.1041666666666666,0.1309523809523809,2.1607142857142856,0.1041666666666666,8,hard_negative,0,,-9.211029,0.5694962739944458,0.7101636528968811
394,394,394,46,accolé,not comparable,accolé*é,nɔt kɔ̃paʀabl,attached,not comparable,1.0,0.7272727272727273,0.3996212121212121,0.4393939393939394,3.5909090909090917,0.4356060606060605,11,loan,1,,-3.2318673,0.4661614894866944,0.49566450715065
395,395,395,2975,piscine,plural,piscine*,plyʀal,pool,plural,0.875,0.7142857142857143,0.2857142857142857,0.3214285714285714,4.196428571428571,0.3005952380952381,6,loan,1,,-0.5889255999999999,0.3723848760128021,0.6798271536827087
396,396,396,2913,soiree,soigné,swɑˈreɪ,swaɲe,soiree,take care,0.5714285714285714,0.3333333333333333,0.2048611111111111,0.2430555555555555,1.9375,0.2222222222222222,3,hard_negative,0,,-0.5845885000000001,0.5553468465805054,0.6599075198173523
397,397,397,630,appease,apaiser,əˈpiz,apɛzəʀ,appease,appease,0.8333333333333334,0.3333333333333333,0.3298611111111111,0.3680555555555555,2.75,0.3680555555555555,4,synonym,0,,-3.630736,0.5498455762863159,0.7427830100059509
