,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
116,116,116,3331,sagesse,sagesse,sagesse*,saʒɛs,wisdom,wisdom,0.625,0.5,0.2326388888888889,0.2708333333333333,3.583333333333333,0.25,0,loan,1,,6.6015570000000015,1.0,1.0
117,117,117,5480,ouguiya,aïoli,ouguiya*,aiɔli,ouguiya,aïoli,0.875,0.3333333333333333,0.2708333333333333,0.2986111111111111,3.083333333333333,0.2881944444444444,6,hard_negative,0,,-10.785475,0.6108756065368652,0.595024824142456
118,118,118,1008,classic,classique,ˈklæsɪk,klasik,classic,classic,0.4285714285714285,0.0,0.0069444444444444,0.0069444444444444,0.0416666666666666,0.0069444444444444,3,loan,1,,-0.6412406999999999,0.6849111914634705,0.8986859321594238
119,119,119,3308,rouget,rouget,rouget*,ʀuʒɛ,red mullet,red mullet,0.8571428571428571,0.4,0.3125,0.3666666666666666,3.875,0.3375,0,loan,1,,5.0043583,1.0,1.0
120,120,120,3457,somnambulist,somnambuliste,somnambulist*,sɔnɑ̃bylist,somnambulist,somnambulist,0.4615384615384615,0.1666666666666666,0.1649305555555555,0.1840277777777778,1.375,0.1822916666666666,1,loan,1,,-7.7682095,0.957966148853302,0.6942347884178162
121,121,121,3135,quadrilliard,quadrilliard,quadrilliard*,kadʀijjaʀ,quadrilliard,quadrilliard,0.6923076923076923,0.25,0.2847222222222222,0.3263888888888889,2.708333333333333,0.3072916666666667,0,loan,1,,-8.030789,1.0,1.0
122,122,122,533,bonduc,bonduc,bonduc*,bɔ̃dyk,bonduc,bonduc,0.7142857142857143,0.3333333333333333,0.1805555555555555,0.1944444444444444,1.5,0.1944444444444444,0,loan,1,,5.6713495,1.0,1.0
123,123,123,2085,gout,gote,gaʊt,ɡɔt,gout,gote,0.75,0.3333333333333333,0.125,0.1388888888888889,3.125,0.125,2,loan,1,,1.713674,0.6883403658866882,0.6941595673561096
124,124,124,3855,capsule,coup d'œil,ˈkæpsəl,kup d'œj,capsule,a look,0.875,0.0,0.1006944444444444,0.1041666666666666,1.4791666666666667,0.1006944444444444,8,hard_negative,0,,-5.735656,0.5019614696502686,0.6427504420280457
125,125,125,17,abandon,abandoner,əˈbændən,abɑ̃dɔnəʀ,abandon,abandon,0.7777777777777778,0.375,0.1927083333333333,0.2135416666666666,2.265625,0.2057291666666666,2,loan,1,,-3.810781200000001,0.8744319677352905,0.6219041347503662
126,126,126,46,accolé,not comparable,accolé*é,nɔt kɔ̃paʀabl,attached,not comparable,1.0,0.7272727272727273,0.3996212121212121,0.4393939393939394,3.5909090909090917,0.4356060606060605,11,loan,1,,-3.2318673,0.4661850929260254,0.49566450715065
127,127,127,335,badinerie,badinerie,badinerie*,badinəʀi,badinerie,badinerie,0.4,0.1111111111111111,0.1273148148148148,0.1481481481481481,1.0972222222222223,0.1388888888888889,0,loan,1,,-3.0584397,1.0,1.0
128,128,128,9041,-tropy,profil,-tropy*,pʀɔfi,-tropics,profile,1.0,0.2,0.0916666666666666,0.1166666666666666,1.075,0.0916666666666666,5,hard_negative,0,,-2.9212441000000005,0.5079145431518555,0.6872855424880981
129,129,129,6269,à bouche,abaque,à* baʊʧ,abak,mouth,abacus,0.7142857142857143,0.5,0.0729166666666666,0.0833333333333333,2.03125,0.0729166666666666,6,hard_negative,0,,-2.7855425,0.5064271688461304,0.4588474929332733
130,130,130,2221,improvisation,improvisation,ˌɪmprɑvɪˈzeɪʃən,ɛ̃pʀɔvizasjɔ̃,improvisation,improvisation,0.8,0.3076923076923077,0.2179487179487179,0.25,2.3653846153846154,0.2339743589743589,0,loan,1,,-5.234004,1.0,1.0
131,131,131,2136,guipure,guipure,guipure*,ɡɥipyʀ,guipure,guipure,0.75,0.5,0.2847222222222222,0.3472222222222221,3.3125,0.2847222222222222,0,loan,1,,0.9120257,1.0,1.0
132,132,132,2818,pain d'épices,pain d'épices,peɪn d'épices*,pɛn d'epiz,gingerbread,gingerbread,0.5,0.3,0.2518939393939394,0.2803030303030303,2.022727272727273,0.2803030303030303,0,loan,1,,-5.47172,1.0,1.0
133,133,133,418,beau,beau,boʊ,bo,beau,beau,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,0,loan,1,,2.4246387,1.0,1.0
134,134,134,4857,fourchette,billet doux,fourchette*,bijət du,fork,soft ticket,0.9090909090909092,0.3,0.3270833333333333,0.3666666666666666,3.0375,0.3645833333333333,11,hard_negative,0,,-11.404756,0.504496693611145,0.8042102456092834
135,135,135,1243,criterium,critérium,criterium*,kʀiteʀjœ̃,criterium,criterion,0.7,0.3333333333333333,0.1736111111111111,0.2083333333333333,1.7916666666666667,0.1851851851851851,1,loan,1,,-0.68894804,0.8643850088119507,0.686306893825531
136,136,136,1874,fin de siècle,fin-de-siècle,fɪn də siècle*,fin-də-sjə̀kl,end of century,end of century,0.6428571428571429,0.3,0.1041666666666666,0.1174242424242424,1.0113636363636365,0.1136363636363636,2,loan,1,,-3.97293,0.8938132524490356,0.571189284324646
137,137,137,515,bois d'arc,bois d'arc,bwɑ d'arc*,bwas d'aʀk,wooden bow,wooden bow,0.5,0.25,0.1484375,0.171875,1.296875,0.1588541666666666,0,loan,1,,-1.530837,1.0,1.0
138,138,138,3509,svelte,svelte,svɛlt,svɛlt,svelte,svelte,0.0,0.0,0.0,0.0,0.0,0.0,0,loan,1,,-2.5273438,1.0,1.0
139,139,139,1609,emetic,émétique,ɪˈmɛtɪk,emetik,emetic,emetic,0.5714285714285714,0.0,0.0277777777777777,0.0277777777777777,0.2083333333333333,0.0277777777777777,5,loan,1,,-3.880486,0.5233092308044434,0.7457219362258911
140,140,140,3366,satin de laine,satin de laine,ˈsætən də leɪn,satin də lɛn,wool sateen,wool sateen,0.3571428571428571,0.0909090909090909,0.096590909090909,0.106060606060606,0.7954545454545454,0.106060606060606,0,loan,1,,-4.546713,1.0,1.0
141,141,141,2027,genouillère,genouillère,genouillère*,ʒənujlə̀ʀ,knee pad,knee pad,0.75,0.5555555555555556,0.3,0.35,3.475,0.3229166666666666,0,loan,1,,4.351898,1.0,1.0
142,142,142,19,abaque,abaque,abaque*,abak,abacus,abacus,0.5714285714285714,0.3333333333333333,0.3055555555555556,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,-1.7734754,1.0,1.0
143,143,143,2186,metoclopramide,étamine,metoclopramide*,etamin,metoclopramide,stamen,0.6666666666666666,0.6428571428571429,0.5148809523809523,0.5773809523809523,4.321428571428571,0.5773809523809523,9,hard_negative,0,,-11.969484,0.5877043008804321,0.7397513389587402
144,144,144,37,abreuvoir,abreuvoir,abreuvoir*,abʀœvwaʀ,trough,trough,0.7,0.2222222222222222,0.1736111111111111,0.2083333333333333,1.7916666666666667,0.1851851851851852,0,loan,1,,0.8445188,1.0,1.0
145,145,145,11075,verdigris,fer de lance,verdigris*,fəʀ də lɑ̃s,verdigris,spearhead,0.9090909090909092,0.0,0.0911458333333333,0.1145833333333333,0.984375,0.0911458333333333,9,hard_negative,0,,-6.180901,0.3025064766407013,0.7971614003181458
146,146,146,6338,agrémens,arabesque,agrémens*,aʀabɛsk,amenities,arabesque,0.7777777777777778,0.5714285714285714,0.1041666666666666,0.119047619047619,1.7142857142857142,0.1041666666666666,7,hard_negative,0,,-4.410359400000001,0.490082323551178,0.7366602420806885
147,147,147,2072,gorgeret,gorgeret,gorgeret*,ɡɔʀʒəʀɛ,gorgeret,gorgeret,1.0,0.4285714285714285,0.3005952380952381,0.375,3.821428571428572,0.3154761904761905,0,loan,1,,-0.6572616,1.0,1.0
148,148,148,1795,externat,externat,externat*,ɛkstɛʀna,externat,externat,0.7777777777777778,0.25,0.203125,0.25,2.234375,0.203125,0,loan,1,,-1.7996664,1.0,1.0
149,149,149,963,chitin,chitine,chitin*,ʃitin,chitin,chitine,0.4285714285714285,0.3333333333333333,0.1666666666666666,0.1875,1.5625,0.1840277777777778,1,loan,1,,0.28764817,0.9170163869857788,0.7022616267204285
150,150,150,2741,noyau,noyau,noyau*,nwajo,core,core,0.6666666666666666,0.4,0.1166666666666666,0.1333333333333333,1.95,0.1166666666666666,0,loan,1,,4.3192949999999986,1.0,1.0
151,151,151,2392,pampelmoes,améliorer,pampelmoes*,ameljɔʀəʀ,pampelmoes,improve,0.6363636363636364,0.5,0.25,0.2875,3.1875,0.2604166666666667,6,hard_negative,0,,-17.520096,0.2125011086463928,0.6438669562339783
152,152,152,1267,cucurbit,cucurbite,cucurbit*,kykyʀbit,cucurbit,cucurbite,0.6666666666666666,0.25,0.0416666666666666,0.0520833333333333,0.484375,0.0416666666666666,1,loan,1,,0.3783195,0.942892849445343,0.8467263579368591
153,153,153,3595,tirailleur,tirailler,tirailleur*,tiʀeləʀ,skirmisher,tug,0.7272727272727273,0.3,0.3166666666666667,0.3625,2.675,0.3458333333333333,1,loan,1,,3.826388,0.8288607597351074,0.5188611149787903
154,154,154,3309,rouille,rouille,rouille*,ʀujl,rust,rust,0.75,0.4285714285714285,0.4166666666666667,0.4821428571428571,3.7142857142857135,0.4642857142857143,0,loan,1,,4.665526,1.0,1.0
155,155,155,1044,colic,colique,colic*,kɔlik,colic,colic,0.6666666666666666,0.4,0.025,0.025,0.25,0.025,3,loan,1,,-0.5703596,0.8704034686088562,0.8977192044258118
156,156,156,1538,dronte,dronte,dronte*,dʀɔ̃t,dronten,dronten,0.7142857142857143,0.3333333333333333,0.34375,0.3888888888888888,2.8541666666666665,0.375,0,loan,1,,5.4779677000000015,1.0,1.0
157,157,157,8148,-mane,théine,-meɪn,tein,from,théine,0.6,0.25,0.0677083333333333,0.0729166666666666,1.03125,0.0677083333333333,4,hard_negative,0,,-10.617786,0.3746890723705292,0.5588536262512207
158,158,158,1290,dramaturge,damassé,dramaturge*,damase,dramaturge,damask,0.5454545454545454,0.3333333333333333,0.2893518518518518,0.33796296296296297,2.5277777777777777,0.33796296296296297,6,hard_negative,0,,-8.311352000000001,0.3250719308853149,0.6665549874305725
159,159,159,3254,retro,rétro,ˈrɛtroʊ,ʀetʀo,retro,retro,0.7142857142857143,0.1666666666666666,0.2118055555555555,0.2569444444444445,1.875,0.2291666666666666,1,loan,1,,2.9916162,0.5568253993988037,0.9036125540733337
160,160,160,301,avalanche,avalanche,ˈævəˌlænʧ,avalɑ̃ʃ,avalanche,avalanche,0.7777777777777778,0.1666666666666666,0.0798611111111111,0.0833333333333333,1.1666666666666667,0.0798611111111111,0,loan,1,,-1.8889080000000005,1.0,1.0
161,161,161,10333,étoile,eau de nil,éétoile*,əo də ni,star,nile water,1.0,0.5,0.1934523809523809,0.2083333333333333,1.7857142857142858,0.2083333333333333,9,hard_negative,0,,-6.0721445,0.4888400435447693,0.5793400406837463
162,162,162,2842,par avion,not comparable,pɑr avion*,nɔt kɔ̃paʀabl,by plane,not comparable,0.9230769230769232,0.5454545454545454,0.3541666666666667,0.3977272727272727,3.5909090909090917,0.384469696969697,12,loan,1,,-6.597672500000002,0.42336931824684143,0.562909722328186
163,163,163,1594,emancipation,émancipation,ɪˌmænsəˈpeɪʃən,emɑ̃sipasjɔ̃,emancipation,emancipation,0.7857142857142857,0.3333333333333333,0.2274305555555555,0.2534722222222222,2.4479166666666665,0.2430555555555555,1,loan,1,,-2.2984118,0.7971931695938109,0.8904460072517395
164,164,164,1234,creton,creton,creton*,kʀətɔ̃,creton,creton,0.8571428571428571,0.3333333333333333,0.2152777777777777,0.2430555555555555,1.8541666666666667,0.2291666666666666,0,loan,1,,5.6670284,1.0,1.0
165,165,165,2883,pâté,pâté,pâté*é,pate,pâté,pâté,0.6666666666666666,0.5,0.1791666666666666,0.2,1.45,0.2,0,loan,1,,0.9423734,1.0,1.0
166,166,166,2680,musique concrète,musique concrète,musique* concrète*,myzikə kɔ̃kʀə̀t,concrete music,concrete music,0.8333333333333334,0.4285714285714285,0.2222222222222222,0.2472222222222222,1.875,0.2416666666666666,0,loan,1,,-9.309393,1.0,1.0
167,167,167,3635,trahison des clercs,trahison des clercs,trahison* dɪ clercs*,tʀaizɔn dəs klɛʀk,betrayal of clerics,betrayal of clerics,0.65,0.3125,0.1705729166666666,0.2005208333333333,1.765625,0.1770833333333333,0,loan,1,,-12.22465,1.0,1.0
168,168,168,1379,demicadence,demi-cadence,demicadence*,dəmi-kadɑ̃s,demicadence,half cadence,0.6666666666666666,0.3636363636363636,0.2026515151515151,0.2234848484848484,1.8295454545454544,0.2215909090909091,1,loan,1,,1.2675242,0.7704946994781494,0.7808883786201477
169,169,169,10787,piloti,bulletin,piloti*,bylətɛ̃,pilots,bulletin,0.7142857142857143,0.0,0.0555555555555555,0.0555555555555555,0.5416666666666666,0.0555555555555555,5,hard_negative,0,,-6.039633,0.4427332580089569,0.8431859016418457
170,170,170,2839,papillote,papillote,papillote*,papijɔt,papillote,papillote,0.5,0.2222222222222222,0.2314814814814815,0.2546296296296296,2.0972222222222223,0.2523148148148148,0,loan,1,,0.7123629,1.0,1.0
171,171,171,8242,mise en place,nationalisme,mise* ɛn pleɪs,nasjɔnalism,establishment,nationalism,0.7857142857142857,0.4545454545454545,0.1231060606060606,0.1401515151515151,2.522727272727273,0.1231060606060606,11,hard_negative,0,,-10.293465,0.31060439348220825,0.599653422832489
172,172,172,2992,plaque,plaque,plæk,plak,plaque,plaque,0.25,0.0,0.0,0.0,0.0,0.0,0,loan,1,,-0.81891084,1.0,1.0
173,173,173,543,bordelaise,bordelaise,bordelaise*,bɔʀdəlɛz,Bordeaux,Bordeaux,0.7272727272727273,0.2,0.2208333333333333,0.25,1.8375,0.2416666666666666,0,loan,1,,1.2516166000000002,1.0,1.0
174,174,174,1014,cliché,cliché,cliché*é,kliʃe,cliché,cliché,0.75,0.6,0.2767857142857143,0.3095238095238096,2.446428571428572,0.30654761904761896,0,loan,1,,5.6581125,1.0,1.0
175,175,175,3740,versant,versant,versant*,vɛʀsɑ̃,pouring,pouring,0.75,0.2857142857142857,0.30654761904761896,0.3452380952380953,2.5535714285714284,0.3303571428571428,0,loan,1,,4.1326160000000005,1.0,1.0
176,176,176,143,ambrette,ambrette,ambrette*,ɑ̃bʀɛt,ambrette,ambrette,0.7777777777777778,0.375,0.3776041666666667,0.4270833333333333,3.140625,0.4140625,0,loan,1,,2.8780944,1.0,1.0
177,177,177,3636,traipse,trépasser,treɪps,tʀepasəʀ,traipse,pass away,0.625,0.5,0.3098958333333333,0.3541666666666667,2.984375,0.3359375,5,loan,1,,-6.863241,0.5768583416938782,0.6709765195846558
178,178,178,630,brochure,brochure,broʊˈʃʊr,bʀɔʃyʀ,brochure,brochure,0.75,0.1428571428571428,0.193452380952381,0.2380952380952381,1.7857142857142858,0.2142857142857142,0,loan,1,,-3.5029554,1.0,1.0
179,179,179,1123,contredanse,contredanse,contredanse*,kɔ̃tʀədɑ̃s,contredanse,contredanse,0.75,0.3636363636363636,0.2916666666666667,0.3257575757575757,2.4431818181818183,0.3162878787878788,0,loan,1,,5.0829306,1.0,1.0
180,180,180,3036,pontil,pontil,pontil*,pɔ̃ti,pontil,pontil,0.5714285714285714,0.3333333333333333,0.3194444444444444,0.3472222222222221,2.5416666666666665,0.3472222222222221,0,loan,1,,6.6459136,1.0,1.0
181,181,181,2975,piscine,plural,piscine*,plyʀal,pool,plural,0.875,0.7142857142857143,0.2857142857142857,0.3214285714285714,4.196428571428571,0.3005952380952381,6,loan,1,,-0.5889255999999999,0.372331440448761,0.6798271536827087
182,182,182,827,cinema,semé,ˈsɪnəmə,səme,cinema,sown,0.5714285714285714,0.3333333333333333,0.3159722222222222,0.3472222222222222,2.5416666666666665,0.3472222222222222,4,hard_negative,0,,-4.3431845,0.34168004989624023,0.5996288061141968
183,183,183,1143,cordonnet,cordonnet,cordonnet*,kɔʀdɔnɛ,cordonnet,cordonnet,0.8,0.3333333333333333,0.2407407407407407,0.2685185185185185,1.9583333333333333,0.2592592592592593,0,loan,1,,2.7536554,1.0,1.0
184,184,184,679,cachepot,cache-pot,cachepot*,kaʃə-po,cachepot,cache-pot,0.6666666666666666,0.5,0.2552083333333333,0.28125,2.234375,0.2786458333333333,1,loan,1,,2.6656854,0.8589807152748108,0.8137016296386719
185,185,185,940,cheville,cheville,cheville*,ʃəvij,peg ,peg ,0.7777777777777778,0.5,0.3802083333333333,0.4218749999999999,3.4375,0.4140625,0,loan,1,,5.532752,1.0,1.0
186,186,186,7298,decametre,décapiter,decametre*,dekapitəʀ,decametre,decapitate,0.6,0.4444444444444444,0.074074074074074,0.0972222222222222,1.6527777777777777,0.074074074074074,5,hard_negative,0,,-5.7684836,0.5533279776573181,0.6897180676460266
187,187,187,8209,mesail,pétiole,mesail*,pesjɔl,overtime,petiole,0.5714285714285714,0.3333333333333333,0.0763888888888888,0.0833333333333333,1.3125,0.0763888888888888,6,hard_negative,0,,-8.005886,0.4560468196868897,0.7963533401489258
188,188,188,2527,mauve,mauve,mɔv,mov,mauve,mauve,0.3333333333333333,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,loan,1,,0.19043653,1.0,1.0
189,189,189,10018,complex,gastrique,ˈkɑmplɛks,ɡastʀik,complex,gastric,0.8888888888888888,0.375,0.2109375,0.234375,2.171875,0.2213541666666666,9,hard_negative,0,,-4.871628,0.37036287784576416,0.7160996198654175
190,190,190,611,brigadier,brigadier,ˌbrɪgəˈdɪr,bʀiɡadjəʀ,brigadier,brigadier,0.9,0.2222222222222222,0.2638888888888889,0.3055555555555556,2.305555555555556,0.287037037037037,0,loan,1,,-0.67616886,1.0,1.0
191,191,191,1875,financier,financier,ˌfɪnənˈsir,finɑ̃sjəʀ,financier,financier,0.8,0.25,0.1145833333333333,0.1302083333333333,1.8125,0.1145833333333333,0,loan,1,,-1.8969817,1.0,1.0
192,192,192,2163,heresiarch,hérésiarque,heresiarch*,eʀesjaʀk,heresiarch,heresiarch,0.6363636363636364,0.4,0.225,0.2666666666666667,2.1125,0.2458333333333333,5,loan,1,,-3.7930026,0.4164515137672424,0.5851070284843445
193,193,193,2386,lingot,lingot,lingot*,lɛ̃ɡo,ingot,ingot,0.7142857142857143,0.4,0.2625,0.2833333333333333,2.625,0.2791666666666667,0,loan,1,,3.5868830000000003,1.0,1.0
194,194,194,1012,cleché,not comparable,cleché*é,nɔt kɔ̃paʀabl,cleche,not comparable,1.0,0.7272727272727273,0.4261363636363636,0.4734848484848484,4.25,0.4640151515151515,13,loan,1,,-6.417234400000001,0.3904856741428375,0.5679786205291748
195,195,195,3445,soixante-huitard,soixante-huitard,soixante-huitard*,swaksɑ̃tə-ɥitaʀ,sixty eight,sixty eight,0.7058823529411765,0.3333333333333333,0.2083333333333333,0.2416666666666666,2.7,0.2208333333333333,0,loan,1,,2.3188436,1.0,1.0
196,196,196,288,aubergine,aubergine,aubergine*,obɛʀʒin,aubergine,aubergine,0.7,0.375,0.25,0.2916666666666667,3.109375,0.2630208333333333,0,loan,1,,1.4378335,1.0,1.0
197,197,197,238,architecture,architecture,ˈɑrkəˌtɛkʧər,aʀʃitɛktyʀ,architecture,architecture,0.75,0.2,0.1833333333333333,0.2125,1.7875,0.1916666666666666,0,loan,1,,-6.7202773,1.0,1.0
198,198,198,1903,improvisation,improviser,ˌɪmprɑvɪˈzeɪʃən,ɛ̃pʀɔvizəʀ,improvisation,improviser,0.7333333333333333,0.3846153846153846,0.3301282051282052,0.3717948717948718,2.8461538461538463,0.3589743589743589,5,hard_negative,0,,-11.180397,0.8601091504096985,0.5479772090911865
199,199,199,1587,élan,élan,éélan*,elɑ̃,momentum,momentum,0.8333333333333334,0.6666666666666666,0.3833333333333333,0.425,3.15,0.4208333333333334,0,loan,1,,-2.842989,1.0,1.0
200,200,200,673,cabré,cabré,cabré*é,kabʀe,goat,goat,0.7142857142857143,0.4,0.1770833333333333,0.2152777777777778,1.6041666666666667,0.2013888888888888,0,loan,1,,-0.14824712,1.0,1.0
201,201,201,2958,pierrotage,pierrotage,pierrotage*,pjɛʀʀɔtaʒ,pierroting,pierroting,0.7272727272727273,0.2222222222222222,0.0810185185185185,0.1111111111111111,1.5138888888888888,0.0810185185185185,0,loan,1,,-1.1209507,1.0,1.0
202,202,202,1445,diablerie,diablerie,diablerie*,djabləʀi,diablerie,diablerie,0.5,0.2222222222222222,0.136574074074074,0.162037037037037,1.3611111111111112,0.1481481481481481,0,loan,1,,-3.0694342,1.0,1.0
203,203,203,3619,tour d'horizon,tour d'horizon,tʊr d'horizon*,tuʀ d'ɔʀizɔ̃,overview,overview,0.5714285714285714,0.1818181818181818,0.2140151515151515,0.2462121212121212,1.818181818181818,0.231060606060606,0,loan,1,,-1.6347368,1.0,1.0
204,204,204,2778,oreille de crisse,oreille de crisse,oreille* də crisse*,ɔʀɛjlə də kʀis,ear of cries,ear of cries,0.631578947368421,0.2666666666666666,0.2236111111111111,0.2555555555555556,1.975,0.2416666666666666,0,loan,1,,-3.0035176,1.0,1.0
205,205,205,2023,genealogical,généalogique,genealogical*,ʒenealɔʒik,genealogical,genealogy,0.5384615384615384,0.4,0.21875,0.2541666666666667,2.4,0.21875,5,loan,1,,-8.776544,0.5430882573127747,0.8487846851348877
206,206,206,1170,coudé,coudé,coudé*é,kude,elbow,elbow,0.7142857142857143,0.75,0.3055555555555556,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,-1.0638521,1.0,1.0
207,207,207,360,ballonet,ballonnet,ballonet*,balɔnɛ,balloon,balloon,0.5555555555555556,0.25,0.2395833333333333,0.2604166666666667,1.875,0.2604166666666667,1,loan,1,,3.0734742,0.740575909614563,0.7714046835899353
208,208,208,2872,pastel,pastel,pæˈstɛl,pastəl,pastel,pastel,0.4285714285714285,0.0,0.0069444444444444,0.0069444444444444,0.0833333333333333,0.0069444444444444,0,loan,1,,-1.6765661,1.0,1.0
209,209,209,3443,archaeologue,arrière-pensée,archaeologue*,aʀʀjə̀ʀə-pɑ̃se,archaeologue,ulterior motive,0.9285714285714286,0.3636363636363636,0.1609848484848484,0.1856060606060606,2.9204545454545454,0.1609848484848484,10,hard_negative,0,,-9.514595,0.4035159051418304,0.6035966873168945
210,210,210,2462,pecan,chicane,ˈpiˌkɑn,ʃikan,pecan,chicane,0.5714285714285714,0.2,0.05,0.0583333333333333,0.675,0.05,4,hard_negative,0,,-6.4675150000000015,0.5001584887504578,0.7505459189414978
211,211,211,1784,exigeant,exigeant,exigeant*,əɡziʒəɑ̃,requiring,requiring,1.0,0.5714285714285714,0.2172619047619047,0.2559523809523809,4.571428571428571,0.2172619047619047,0,loan,1,,1.985986,1.0,1.0
212,212,212,314,avoyer,avoyer,avoyer*,avwajəʀ,owner,owner,0.7142857142857143,0.2857142857142857,0.2053571428571428,0.23809523809523805,2.107142857142857,0.2202380952380952,0,loan,1,,-2.9756885,1.0,1.0
213,213,213,1900,floss,floche,flɑs,flɔʃ,floss,floche,0.5,0.0,0.0572916666666666,0.0625,0.5625,0.0572916666666666,3,loan,1,,-0.5364434,0.7809768915176392,0.5501508116722107
214,214,214,1518,doum,plural,doum*,plyʀal,doum,plural,1.0,0.6666666666666666,0.4097222222222222,0.4513888888888889,3.8333333333333335,0.4479166666666667,5,loan,1,,-8.046211999999999,0.4127188324928284,0.5549803376197815
215,215,215,932,chemist,chimiste,ˈkɛmɪst,ʃimist,chemist,chemist,0.5714285714285714,0.1666666666666666,0.0520833333333333,0.0555555555555555,0.6041666666666666,0.0520833333333333,2,loan,1,,-2.76169,0.6549429297447205,0.6339754462242126
216,216,216,470,bienséance,bienséance,bienséance*,bjɛ̃seɑ̃s,propriety,propriety,0.8181818181818182,0.5555555555555556,0.3145833333333333,0.35,2.875,0.34375,0,loan,1,,1.9686229,1.0,1.0
217,217,217,1808,fait accompli,fait accompli,feɪt ˌɑˈkɑmpli,fɛt akkɔ̃pli,fait accompli,fait accompli,0.5,0.2727272727272727,0.1496212121212121,0.1704545454545454,2.1818181818181817,0.1590909090909091,0,loan,1,,-6.1887417000000005,1.0,1.0
218,218,218,6956,cheville,crémaillère,cheville*,kʀemelə̀ʀ,peg ,rack,0.7777777777777778,0.5,0.0989583333333333,0.1197916666666666,2.09375,0.0989583333333333,6,hard_negative,0,,-10.924734,0.4264760315418243,0.7597129344940186
219,219,219,1544,fainéant,ananas,fainéant*,anana,lazy,pineapple,0.5555555555555556,0.4285714285714285,0.3828125,0.4270833333333333,3.8125,0.4192708333333333,5,hard_negative,0,,-12.330246,0.509718120098114,0.32311323285102844
220,220,220,3363,sardine,sardine,sɑrˈdin,saʀdin,sardine,sardine,0.4285714285714285,0.0,0.0381944444444444,0.0555555555555555,0.4375,0.0381944444444444,0,loan,1,,-4.2538037000000015,1.0,1.0
221,221,221,2123,marabou,amuse-bouche,ˈmɛrəˌbu,amyzə-buʃ,marabou,amuse bouche,0.5555555555555556,0.375,0.2630208333333333,0.296875,2.40625,0.2864583333333333,8,hard_negative,0,,-14.764624,0.4782696068286896,0.8011506199836731
222,222,222,3745,vestige,vestige,ˈvɛstɪʤ,vɛstiʒ,vestige,vestige,0.4285714285714285,0.1666666666666666,0.1597222222222222,0.1736111111111111,1.25,0.1736111111111111,0,loan,1,,-2.503674,1.0,1.0
223,223,223,3806,zemidjan,zémidjan,zemidjan*,zemidʒɑ̃,zemidjan,zémidjan,0.4444444444444444,0.25,0.1510416666666666,0.1666666666666666,1.703125,0.1614583333333333,1,loan,1,,0.15398344,0.5026620626449585,0.7581213712692261
224,224,224,2726,nom de guerre,nom de guerre,nɑm də gɛr,nɔm də ɡɥɛʀʀ,War name,War name,0.4166666666666667,0.3,0.2979166666666666,0.3416666666666667,2.5125,0.3312499999999999,0,loan,1,,2.9400249,1.0,1.0
225,225,225,887,charade,charade,ʃəreɪd,ʃaʀad,charade,charade,0.6666666666666666,0.1666666666666666,0.2048611111111111,0.2361111111111111,1.8125,0.2222222222222222,0,loan,1,,0.2373839,1.0,1.0
226,226,226,1181,countermure,contremurer,countermure*,kɔ̃tʀəmyʀəʀ,countermure,buttress,0.8333333333333334,0.5454545454545454,0.2556818181818182,0.3068181818181818,3.1590909090909087,0.2651515151515152,4,loan,1,,3.0003738,0.7529441714286804,0.7635100483894348
227,227,227,4159,contiguity,banalité,contiguity*,banalite,contiguity,banality,0.7272727272727273,0.3333333333333333,0.2013888888888888,0.2175925925925925,2.2777777777777777,0.2106481481481481,7,hard_negative,0,,-14.948345000000002,0.5390741229057312,0.694424033164978
228,228,228,9998,cochineal,quadrilliard,cochineal*,kadʀijjaʀ,cochineal,quadrilliard,0.8,0.4444444444444444,0.1180555555555555,0.1342592592592592,1.6944444444444444,0.1180555555555555,10,hard_negative,0,,-6.401021,0.565972089767456,0.6311872005462646
229,229,229,4313,cynism,xénisme,cynism*,ɡzenism,cynicism,xenism,0.5714285714285714,0.2857142857142857,0.1607142857142857,0.1726190476190476,1.3571428571428572,0.1726190476190476,3,hard_negative,0,,-3.0627086,0.5375734567642212,0.8112627267837524
230,230,230,798,chiffon,bouffant,ʃɪˈfɑn,bufɑ̃,chiffon,bouffant,0.6666666666666666,0.4,0.2708333333333333,0.2916666666666666,2.475,0.2875,5,hard_negative,0,,-6.339469,0.6474221348762512,0.7129709124565125
231,231,231,576,bourse,bourse,bɔrs,buʀs,bourse,bourse,0.5,0.0,0.0729166666666666,0.09375,0.78125,0.0729166666666666,0,loan,1,,0.5321130999999999,1.0,1.0
