,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
5753,kruuna,krona,kruːnɑ,kruːnɑː,,krona,0.142857142857143,0.0,0.0083333333333333,0.0083333333333333,0.1,0.0083333333333333,2,-3.45655,0.92884773,0.42512074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5767,sirkustirehtööri,cirkusdirektör,sirkustireɦtøːri,sɪrkɵsdiːrɛktøːr,circus director,circus director,0.4375,0.133333333333333,0.0930555555555555,0.1,0.933333333333333,0.1,5,-21.341167000000002,0.91215736,0.39214109999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5820,nyysiä,knysa,ɲysiæ,knyːsɑː,dumplings,knysa,0.714285714285714,0.4,0.283333333333333,0.325,3.575,0.283333333333333,4,-3.0278335,0.8484748,0.6962821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5850,kloori,klor,kloːri,kluːr,chlorine,claws,0.333333333333333,0.2,0.195833333333333,0.216666666666667,1.65,0.216666666666667,2,-1.2736678,0.9018828999999999,0.6245874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5891,Raasepori,Raseborg,rɑːsepori,rɑːseːbɔrɡ,Raseborg,Raseborg,0.4,0.125,0.046875,0.0520833333333333,1.109375,0.046875,3,-1.2516711,0.86281615,0.72001797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5942,aari,ar,ɑːri,ɑːr,aari,ar,0.25,0.333333333333333,0.298611111111111,0.333333333333333,2.41666666666667,0.333333333333333,2,-1.6105936,0.57373214,0.6039306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5969,markkinat,marknad,mɑrkkinɑt,mɐrknɑːd,Fair,market,0.555555555555556,0.222222222222222,0.215277777777778,0.240740740740741,1.77777777777778,0.238425925925926,3,-7.423311,0.8987132999999999,0.729062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
5980,meteori,meteor,meteori,meːteːuːr,meteor,meteor,0.555555555555556,0.142857142857143,0.157738095238095,0.172619047619048,1.39285714285714,0.172619047619048,1,-2.2157836,0.9668037,0.7958168999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
6017,piippu,pipa,piːppu,piːpɑː,barrel,pipa,0.333333333333333,0.2,0.225,0.25,2.0,0.245833333333333,3,-1.3900188,0.88830465,0.6414748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
6093,конструктивизм,конструктивизм,konstrwktijvijzm,konstruktʲivʲizm,constructivism,constructivism,0.3125,0.1875,0.1223958333333333,0.1380208333333333,1.1171875,0.1354166666666666,0,-3.0045545,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6111,хошұн,хошу́н,χoʃʊn,xoʂún,fragrance,good,0.6,0.2,0.0333333333333333,0.0333333333333333,0.3,0.0333333333333333,2,-1.1066871999999999,0.6223566999999999,0.8287468000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6266,сөмке,су́мка,sʏmkje,súmka,bag,súmka,0.5,0.3333333333333333,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,3,1.033521,0.649155,0.4682156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6269,комбайн,комба́йн,kombɑjn,kombájn,combine,combine,0.1428571428571428,0.1428571428571428,0.0089285714285714,0.0119047619047619,0.1071428571428571,0.0089285714285714,1,-5.239256,0.85649794,0.8453531999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6317,сплайсинг,сплайсинг,splɑjsijnɡ,splajsʲinɡ,splicing,splicing,0.3,0.1,0.1,0.1125,0.85,0.1104166666666666,0,-3.3948631000000002,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6328,пәтер,фатера,pætjer,fatʲera,apartment,fatera,0.5714285714285714,0.3333333333333333,0.1284722222222222,0.1875,2.6875,0.1284722222222222,3,-1.6316823999999999,0.90983677,0.6965908000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6335,хроника,хро́ника,χronijkɑ,xrónika,chronicle,chronicle,0.5,0.25,0.125,0.140625,1.0625,0.1380208333333333,1,-2.3435669999999997,0.8148508000000001,0.69704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6387,шайнек,ча́йник,ʃɑjnjek,t͡ɕʲájnik,kettle,teapot,0.7777777777777778,0.4285714285714285,0.1607142857142857,0.1785714285714285,1.5,0.1755952380952381,3,-0.92256105,0.7705369000000001,0.62327576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6447,қарындаш,карандаш,qɑrəndɑʃ,karandaʂ,pencil,pencil,0.625,0.0,0.0416666666666666,0.046875,0.4375,0.0416666666666666,2,-1.6618805,0.9266883,0.79137737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6510,иероглиф,иеро́глиф,ijjeroɡlijf,ieróɡlʲif,hieroglyph,hieroglyph,0.4545454545454545,0.3636363636363636,0.2481060606060606,0.2765151515151515,2.022727272727273,0.2765151515151515,1,-4.436274500000001,0.8562156999999999,0.83137095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6528,гидромеханика,гидромеханика,ɡijdromjeχɑnijkɑ,ɡidromʲexanika,hydromechanics,hydromechanics,0.375,0.1875,0.1809895833333333,0.203125,1.515625,0.2005208333333333,0,-2.689577,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6537,реализм,реали́зм,rjeɑlijzm,rʲealʲízm,realism,realism,0.4444444444444444,0.3333333333333333,0.2152777777777778,0.2453703703703703,1.8055555555555558,0.2384259259259259,1,-2.2856402,0.83520836,0.78219134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6631,микроскоп,микроско́п,mijkroskop,mʲikroskóp,microscope,microscope,0.3,0.2,0.09375,0.1041666666666666,0.775,0.1041666666666666,1,-2.4619183999999996,0.9405025,0.7229855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6633,овердрафт,овердрафт,ovjerdrɑft,ovʲerdraft,overdraft,overdraft,0.2,0.1,0.1,0.1125,0.85,0.1104166666666666,0,-4.7952639999999995,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6777,қожайын,хозя́ин,qoʒɑjən,xozʲáin,the host,master,0.7142857142857143,0.2857142857142857,0.1785714285714285,0.2023809523809523,1.7142857142857142,0.1934523809523809,5,-4.261319,0.65145355,0.4867303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6794,стратиграфия,стратигра́фия,strɑtijɡrɑfijjɑ,stratʲiɡráfʲia,stratigraphy,stratigraphy,0.5333333333333333,0.2666666666666666,0.1972222222222222,0.2222222222222222,1.6666666666666667,0.2180555555555555,1,-7.193402000000001,0.9114216999999999,0.68340003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6799,профессор,профе́ссор,profjessor,profʲéssor,professor,Professor,0.2,0.2,0.09375,0.1041666666666666,0.775,0.1041666666666666,1,-0.41774565,0.5424363,0.30539970000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6975,герменевтика,гермене́втика,ɡjermjenjevtijkɑ,ɡermʲenévtʲika,hermeneutics,hermeneutics,0.4375,0.3125,0.2330729166666666,0.2604166666666667,1.921875,0.2591145833333333,1,-2.170354,0.9816026,0.81979334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
6981,квазикристалл,квазикристалл,kvɑzijkrijstɑll,kvazʲikrʲistall,quasicrystal,quasicrystal,0.4,0.1333333333333333,0.1333333333333333,0.1527777777777777,1.1333333333333333,0.1472222222222222,0,-6.9816117,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7071,метаматематика,метаматематика,mjetɑmɑtjemɑtijkɑ,mʲetamatʲematʲika,metamathematics,metamathematics,0.4705882352941176,0.1764705882352941,0.1801470588235294,0.2034313725490196,1.5441176470588236,0.1985294117647058,0,-15.574589000000001,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7092,кәстөм,костюм,kæstʏm,kostʲum,my suit,suit,0.4285714285714285,0.0,0.0486111111111111,0.0486111111111111,0.5416666666666666,0.0486111111111111,2,-3.6024652,0.8802802,0.66575974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7146,акушерлік,акушерство,ɑkwʃjerlɪk,akuʂerstvo,obstetrics,obstetrics,0.8,0.6,0.1520833333333333,0.1958333333333333,3.275,0.1520833333333333,4,-7.851277400000001,0.87879205,0.7430404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7177,экскаватор,экскава́тор,ekskɑvɑtor,ekskavátor,excavator,excavator,0.2,0.1,0.0125,0.0166666666666666,0.15,0.0125,1,-3.2778785000000004,0.8881123,0.7967325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7178,прокариот,прокарио́та,prokɑrijot,prokarʲióta,prokaryotes,prokaryote,0.4545454545454545,0.2,0.10625,0.1291666666666666,1.575,0.10625,2,-7.626441499999999,0.6105265999999999,0.6890816999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7205,пролетар,пролетарий,proljetɑr,prolʲetarʲij,proletarian,proletarian,0.4166666666666667,0.3,0.1708333333333333,0.2,2.125,0.1791666666666666,2,-15.160476999999998,0.94635147,0.81144536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7247,осмий,о́смий,osmijj,ósmʲij,eighth,osmium,0.5,0.3333333333333333,0.15625,0.1736111111111111,1.2916666666666667,0.1736111111111111,1,-0.9700527,0.86607736,0.32566628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7333,кибернетика,киберне́тика,kijbjernjetijkɑ,kʲibʲernétʲika,cybernetics,cybernetics,0.5333333333333333,0.4,0.2513888888888889,0.2805555555555555,2.083333333333333,0.2791666666666667,1,-3.299193,0.90637827,0.85049707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7380,радиоаппарат,ра̀диоаппара́т,rɑdijoɑppɑrɑt,ràdʲioapparát,radio,radio equipment,0.4615384615384615,0.2307692307692307,0.0913461538461538,0.1057692307692307,0.8269230769230769,0.0993589743589743,2,-6.047097,0.8581703000000002,0.65359014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7384,бөкебай,пухо́вый,bʏkjebɑj,puxóvɨj,бөкебай,downy,0.875,0.25,0.1692708333333333,0.1874999999999999,1.640625,0.1822916666666666,7,-3.523232,0.8330495000000001,0.5843092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7406,саламандра,салама́ндра,sɑlɑmɑndrɑ,salamándra,salamander,salamandra,0.4,0.1,0.025,0.0333333333333333,0.3,0.025,1,-3.9203099999999997,0.8786744000000001,0.8438652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7418,калифорний,калифо́рний,kɑlijfornijj,kalʲifórnij,California,californium,0.4166666666666667,0.25,0.1579861111111111,0.1770833333333333,1.3125,0.1753472222222222,1,-2.8851438,0.90454495,0.38446382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7593,инерция,ине́рция,ijnjertsijjɑ,inért͡sia,inertia,inertia,0.5833333333333334,0.5833333333333334,0.3836805555555556,0.4270833333333332,3.125,0.4253472222222221,1,-5.1263510000000005,0.8782032,0.8017488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7631,реагент,реаге́нт,rjeɑɡjent,rʲeaɡént,reagent,reagent,0.4444444444444444,0.3333333333333333,0.2106481481481481,0.2407407407407407,1.75,0.2337962962962963,1,-1.135061,0.79827815,0.76050687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,loan
7659,müstəsna,مُسْتَثْنًى,mystæsnɑ,mُsْtَθْnًa,exceptional,exception,0.6363636363636364,0.25,0.2369791666666666,0.265625,1.9375,0.2630208333333333,11,-3.2663352000000003,0.7721358,0.7537105,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7676,əsas,أَسَاس,æsɑs,aَٔsَaːs,basic,Basis,0.75,0.0,0.0260416666666666,0.03125,0.3125,0.0260416666666666,6,-3.4487333,0.8049056,0.5372955,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7680,şer,شِعْر,ʃer,ʃِʕْr,the head,Poetry,0.6,0.3333333333333333,0.0833333333333333,0.0972222222222222,2.458333333333333,0.0833333333333333,5,-0.8967184000000001,0.60319287,0.68236214,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7681,tas,طَاس,tɑs,tˤَaːs,that,bowl,0.6666666666666666,0.0,0.0625,0.0694444444444444,0.75,0.0625,4,-0.78286284,0.8711638,0.29108307,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7691,müsaidə,مُسَاعَدَة,mysɑɪdæ,mُsَaːʕَdَt,facilitate,help,0.7272727272727273,0.4285714285714285,0.2351190476190476,0.2678571428571428,3.5892857142857144,0.25,10,1.0662622,0.8389059999999999,0.6253313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7761,vəsiyyət,وَصِيَّة,væsɪjjæt,uːَsˤِiːَّt,testament,Will,0.8181818181818182,0.5,0.5026041666666666,0.5520833333333333,4.21875,0.5520833333333333,8,-0.48420593,0.80308497,0.46463776,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7767,müəllif,مُؤَلِّف,myællɪf,mُuːَٔlِّf,author,م .ؤَلِّف,0.7,0.4285714285714285,0.3988095238095238,0.4404761904761904,3.25,0.4404761904761904,8,-3.1334603,0.8295173,0.5379679,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7778,tarix,تَارِيخ,tɑrɪx,tَaːrِiːx,history,Date,0.6666666666666666,0.0,0.0375,0.0416666666666666,0.4,0.0375,7,-2.1203592,0.8804144,0.5309512,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7787,mövcud,مَوْجُود,mœvd͡ʒud,mَuːْd͡ʒُuːd,available,Existing,0.5,0.1666666666666666,0.1944444444444444,0.2083333333333333,1.6666666666666667,0.2083333333333333,8,-3.9703698,0.6880319,0.071244396,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7808,mücərrəd,مُجَرَّد,myd͡ʒærræd,mُd͡ʒَrَّd,abstract,merely,0.4,0.5,0.4401041666666667,0.5,3.625,0.5,8,-3.6469202000000003,0.7541843,0.79847455,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7822,imkan,إِمْكَان,ɪmkɑn,aِٕmْkَaːn,opportunity,possibility,0.7,0.0,0.0458333333333333,0.05,0.5,0.0458333333333333,8,-2.769742,0.8568411,0.5330423000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7860,ailə,عَائِلَة,ɑɪlæ,ʕَaːiːِٔlَt,family,family,0.9090909090909092,0.4,0.2875,0.325,3.6,0.3083333333333333,8,-5.9863005,0.78403676,0.24887167,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7882,riyaziyyat,رِيَاضِيَّات,rɪjɑzɪjjɑt,rِiːَaːdˤِiːَّaːt,mathematics,Maths,0.8823529411764706,0.3,0.31875,0.3541666666666666,2.775,0.35,12,1.9154394000000001,0.66202706,0.6483594,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7885,tərcümə,تَرْجَمَة,tærd͡ʒymæ,tَrْd͡ʒَmَt,translation,translation,0.4545454545454545,0.4285714285714285,0.30654761904761896,0.3452380952380952,3.321428571428572,0.3363095238095238,9,-0.5365175,0.7709378,0.5530895,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7886,taun,طَاعُون,tɑun,tˤَaːʕُuːn,years,plague,0.7,0.2,0.225,0.25,2.0,0.2458333333333333,7,-1.3372351,0.7388353,0.26946485,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7891,təfsilat,تَفْصِيلَات,tæfsɪlɑt,tَfْsˤِiːlَaːt,details,details,0.6428571428571429,0.125,0.1458333333333333,0.1614583333333333,1.28125,0.1588541666666666,11,1.3192654,0.75544816,0.61914414,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7898,ümumi,عُمُومِيّ,ymumɪ,ʕُmُuːmِiːّ,common,public,0.7272727272727273,0.2,0.1,0.1083333333333333,2.025,0.1,9,-0.23310426,0.7403257,0.39963454,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7922,xasiyyət,خَاصِّيَّة,xɑsɪjjæt,xَaːsˤِّiːَّt,temperament,Property,0.7692307692307693,0.375,0.3697916666666667,0.4114583333333333,3.09375,0.4088541666666666,10,-1.3192251,0.82978785,0.77226985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7924,ahıl,عَاهِل,ɑhɯl,ʕَaːhِl,old man,king,0.7142857142857143,0.5,0.171875,0.2083333333333333,3.9375,0.171875,6,-2.663386,0.7432446,0.6122559000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7963,məcəllə,مَجَلَّة,mæd͡ʒællæ,mَd͡ʒَlَّt,code,magazine,0.5,0.5714285714285714,0.4077380952380953,0.4523809523809524,3.6428571428571432,0.4523809523809524,8,-1.3045322,0.78261405,0.77444494,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7967,fəlsəfə,فَلْسَفَة,fælsæfæ,fَlْsَfَt,philosophy,philosophy,0.5555555555555556,0.4285714285714285,0.30654761904761896,0.3452380952380952,3.321428571428572,0.3363095238095238,9,0.73636276,0.55730325,0.44062927,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7971,cəhənnəm,جَهَنَّم,d͡ʒæhænnæm,d͡ʒَhَnَّm,hell,hell,0.4,0.5,0.4505208333333333,0.5,3.625,0.5,8,-6.837784,0.80566347,0.7480876000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7975,ovqat,أَوْقَات,ɔvɡɑt,aَٔuːْqَaːt,food,times,0.9090909090909092,0.2,0.1416666666666666,0.1583333333333333,2.45,0.1416666666666666,8,-0.41116652,0.771515,0.5212471,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
7996,meydan,مَيْدَان,mejdɑn,mَiːْdَaːn,square,Square,0.7,0.1666666666666666,0.1805555555555555,0.2013888888888888,1.5833333333333333,0.1979166666666666,8,0.053521915999999996,0.7873033,0.6025924,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8005,hicran,هِجْرَان,hɪd͡ʒrɑn,hِd͡ʒْrَaːn,hicran,desertion,0.4545454545454545,0.1666666666666666,0.1666666666666666,0.1875,1.4166666666666667,0.1840277777777778,8,-2.2416563,0.7922754,0.55703837,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8024,səhv,سَهْو,sæhv,sَhْuː,wrong,oversight,0.6666666666666666,0.5,0.3125,0.3541666666666667,3.9375,0.3385416666666667,5,-0.48631728,0.64105,0.65918547,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8054,tale,طَالِع,tɑle,tˤَaːlِʕ,tale,horoscope,0.75,0.25,0.109375,0.125,2.40625,0.109375,6,-1.1053057,0.7427413,0.08103532,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8069,din,دِين,dɪn,dِiːn,from,دين,0.6,0.0,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,4,-4.4606285,0.8090917,0.33242738,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8135,məxaric,مَخَارِج,mæxɑrɪd͡ʒ,mَxَaːrِd͡ʒ,expenditure,exits,0.4545454545454545,0.2857142857142857,0.2708333333333333,0.3035714285714285,2.25,0.3005952380952381,8,-2.963582,0.8137247,0.6928198,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8136,məlumat,مَعْلُومَات,mælumɑt,mَʕْlُuːmَaːt,information,information,0.6153846153846154,0.1428571428571428,0.05059523809523799,0.0595238095238095,1.2321428571428572,0.05059523809523799,11,-3.0539818,0.74990463,0.30173635,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8163,camaat,جَمَاعَة,d͡ʒɑmɑɑt,d͡ʒَmَaːʕَt,camaat,group,0.5454545454545454,0.3333333333333333,0.1944444444444444,0.2291666666666666,2.520833333333333,0.2152777777777778,8,0.7639736,0.75327796,0.42224732,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8213,iflic,إِْفْلاج,ɪflɪd͡ʒ,aِْٕfْlaːd͡ʒ,paralysis,flac,0.5833333333333334,0.0,0.0583333333333333,0.0583333333333333,0.6,0.0583333333333333,8,-5.966341000000001,0.6746156999999999,0.30295798,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8217,müqəvva,مُقَوَّى,myɡævvɑ,mُqَuːَّa,scarecrow,reinforced,0.8888888888888888,0.4285714285714285,0.4464285714285714,0.4880952380952381,3.75,0.4851190476190475,8,0.5146189999999999,0.8043561,0.65028155,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8241,vicdan,وِجْدَان,vɪd͡ʒdɑn,uːِd͡ʒْdَaːn,conscience,Wijdan,0.5833333333333334,0.1666666666666666,0.2048611111111111,0.2222222222222222,1.7916666666666667,0.21875,8,-3.1801565,0.78529316,0.37969905,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8279,tac,تَاج,tɑd͡ʒ,tَaːd͡ʒ,tac,Crown,0.4285714285714285,0.0,0.0347222222222222,0.0416666666666666,0.4166666666666667,0.0347222222222222,4,-3.311633,0.8652724,0.6095353,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8314,qənimət,غَنِيمَة,ɡænɪmæt,ɣَnِiːmَt,booty,booty,0.6666666666666666,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.3214285714285716,0.3035714285714285,8,-0.80247414,0.7650312,0.5887289000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8316,mövsüm,مَوْسِم,mœvsym,mَuːْsِm,season,season,0.625,0.3333333333333333,0.3368055555555556,0.3680555555555555,2.7916666666666665,0.3680555555555555,7,-3.5888543,0.76220274,0.51852286,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8331,istiqlal,اِسْتِقْلَال,ɪstɪɡlɑl,aِsْtِqْlَaːl,independence,independence,0.6923076923076923,0.125,0.1510416666666666,0.1666666666666666,1.3125,0.1640625,12,-7.232119,0.7292778,0.4998233,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8356,şöbə,شُعْبَة,ʃœbæ,ʃُʕْbَt,department,Section,0.7142857142857143,0.5,0.1614583333333333,0.1875,4.15625,0.1614583333333333,7,-2.7254581,0.65640813,0.68499523,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8407,səhra,صَحْرَاء,sæhrɑ,sˤَħْrَaːʔ,desert,desert,0.8,0.6,0.2375,0.3083333333333333,3.95,0.2375,8,-2.592492,0.7726405,0.7350024000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8428,həqiqətən,حَقِيقَةً,hæɡɪɡætæn,ħَqِiːqَtً,really,Reality,1.0,0.5555555555555556,0.4421296296296296,0.4861111111111111,3.8055555555555554,0.4861111111111111,9,-5.534228,0.8092401,0.55781376,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
8499,zəlzələ,زَلْزَلَة,zælzælæ,zَlْzَlَt,earthquake,earthquake,0.5555555555555556,0.4285714285714285,0.30654761904761896,0.3452380952380952,3.321428571428572,0.3363095238095238,9,-0.77535,0.7819845999999999,0.716993,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,loan
